lasso_0.01_0,lasso_0.01_1,lasso_0.01_2,lasso_0.01_3,lasso_0.01_4,lasso_0.01_5,lasso_0.01_6,lasso_0.01_7,lasso_0.01_8,lasso_0.01_9,lasso_0.05_0,lasso_0.05_1,lasso_0.05_2,lasso_0.05_3,lasso_0.05_4,lasso_0.05_5,lasso_0.05_6,lasso_0.05_7,lasso_0.05_8,lasso_0.05_9,lasso_0.1_0,lasso_0.1_1,lasso_0.1_2,lasso_0.1_3,lasso_0.1_4,lasso_0.1_5,lasso_0.1_6,lasso_0.1_7,lasso_0.1_8,lasso_0.1_9,lasso_0.3_0,lasso_0.3_1,lasso_0.3_2,lasso_0.3_3,lasso_0.3_4,lasso_0.3_5,lasso_0.3_6,lasso_0.3_7,lasso_0.3_8,lasso_0.3_9,lasso_0.5_0,lasso_0.5_1,lasso_0.5_2,lasso_0.5_3,lasso_0.5_4,lasso_0.5_5,lasso_0.5_6,lasso_0.5_7,lasso_0.5_8,lasso_0.5_9,ID,y
112.545918126,110.937366944,112.023997099,111.665599437,112.476363007,111.902446988,112.465824247,111.363323439,110.912576027,110.66867087,111.518782021,111.654240222,111.141656734,112.250587475,111.377957844,112.022052126,111.565258612,111.630797672,112.261219696,112.481920396,112.499787575,112.174587218,112.325975122,111.854677413,112.194136546,112.293348191,112.004464341,112.163696005,112.005253501,111.488120754,110.338379881,109.881706048,110.251818016,110.25723125,110.365205095,110.183704486,110.042219457,110.146617679,110.280838124,110.168626951,108.682426399,108.716127399,108.256268455,108.752433034,108.826665138,108.794419535,108.598954828,108.553810396,108.526360671,108.56481797,2276,104.92
109.533187618,110.800269595,109.627127429,109.425948209,109.839437147,109.263515703,110.104153983,110.324456343,110.159938908,110.062947098,111.365850507,111.937996099,110.945449908,111.034837998,111.259062931,111.700427448,111.410925482,110.404206057,111.46296019,111.426740635,111.334793968,110.755281315,111.062802659,110.912969646,111.358722123,110.97129112,111.32257681,111.058462085,110.962922877,110.83252183,111.537184011,111.278809324,110.9170643,111.778877121,111.686737966,111.297178143,111.320075222,111.610260145,111.792970575,111.108222002,110.819456481,110.404112847,110.907263366,110.604141536,110.692134326,110.344993067,110.777007704,110.368866498,110.557819854,110.324044887,8369,109.64
110.527008729,110.529608404,109.92896459,110.232090025,111.011954439,110.482434051,110.676373444,110.056363609,110.601767092,110.018756254,110.606393835,111.14731417,110.814620569,110.756039783,111.059284226,110.930642245,110.960490477,110.828701989,110.612224198,111.071391448,111.0185606,111.154388328,111.248496265,110.88922202,110.920481752,111.271722732,110.879952935,111.167104743,110.983682137,111.147314268,109.809637825,109.516092071,109.876358268,109.829672924,109.901125535,109.789355798,109.893167783,109.875234122,109.792805222,109.679400515,109.475499604,109.748547991,109.653758314,109.280620263,109.521366685,109.577268013,109.214499427,109.630654765,109.616517473,109.418353595,7941,102.91
110.600678388,110.564346482,110.434403048,110.449824766,110.662755348,110.528998456,110.269738943,110.612705482,111.416127377,110.456775503,111.207327256,110.955755561,110.714021639,110.782186147,111.113378148,110.845307727,111.183424922,111.111691391,110.421689715,110.980579815,111.359750299,111.843854175,111.543978273,111.505364574,111.553226804,111.209315599,111.636958727,111.290618035,111.467541612,111.646787307,110.652176794,110.908315581,110.74357695,110.549947643,110.492578182,110.709967172,110.864627323,110.669423454,110.417759507,110.47451635,110.308505373,110.125429882,110.473749215,110.075965601,110.208370642,110.271612568,110.3797687,110.059977358,110.417075671,110.311514532,8104,125.1
98.0650183132,97.7273755078,97.3230596134,97.7708740849,97.8500976266,97.7821722829,97.2708781647,96.9866426979,97.4567433888,97.7058438149,96.7975222396,96.3087781259,96.9838763221,96.2104940969,96.1979839341,96.0881549237,96.3297469314,96.5632561943,96.7216675126,96.2383326084,95.9082847851,95.8065331147,95.8910524281,95.7174662224,95.4277567873,95.7775398856,96.0049469614,95.8375355139,95.9659587088,96.2681433828,95.7855459269,96.2284411453,95.8259728142,96.0868746305,96.0757911541,96.0025024711,95.7974851757,95.8975780982,95.8496533891,95.7592881425,96.0077394697,96.4221862994,96.1832580654,96.3109386941,96.2089619682,96.3435416393,96.0567181326,96.2549594507,96.263478616,96.3104913854,2017,125.06
103.244544494,104.53137187,104.469148999,104.072519895,104.316932296,103.493941694,103.198088901,103.680263649,104.033495318,103.533892292,104.515011368,104.649997796,104.417419897,104.804977896,105.076979437,104.426922292,105.228018378,104.711788884,104.391035975,105.096128497,105.192672595,105.012212818,105.284016688,105.425130699,105.037970674,105.052794764,105.305939593,104.919968701,105.172509467,105.070827859,106.306412814,105.949609683,106.034893062,105.973682227,106.038735448,106.040584495,106.088282336,106.063625007,106.085338356,105.964596604,105.446316955,105.425728016,105.657160105,105.646414048,105.37464631,105.340855062,105.641326921,105.379979917,105.474492897,105.634476788,1849,99.0
94.7211141906,94.7763381045,95.3844610081,95.1045238996,95.4272237953,94.9804369504,94.6254027237,94.2179203533,94.4505670613,95.2515969391,94.8476925832,95.2129882313,94.8985742808,94.7286945352,94.725447143,94.8025684896,94.8130790514,95.1203222066,95.1342184078,95.1712387384,95.4356087963,95.3728772439,94.9527680169,95.2100447838,95.3725587065,95.3999590561,95.1319375278,95.4563802678,95.2885664133,95.6658632439,96.6742012861,96.70337478,96.7875518562,96.3415746188,96.3727059447,96.5540039094,96.4921456816,96.6081558306,96.4141276623,96.3191530376,96.3122130824,96.3152346083,96.7580085302,96.4606118048,96.5034586809,96.7382112053,96.632228936,96.6258788144,96.4989969822,96.7230208051,3131,89.61
94.9670995103,95.5908262689,94.8797507679,95.3609633874,95.9516123245,95.1533787766,95.4235689552,94.8841457313,95.0254358586,95.3926324408,94.4636934394,95.032719081,94.8071013159,95.2986795301,94.7414794653,94.9922260355,95.0582609274,94.927284509,95.0448353864,95.2399775656,94.7128619704,95.1816212094,95.2918876991,95.3229703998,94.9109780282,94.8896296168,94.9296846296,94.8708644297,95.0556996173,95.204948999,94.8461033642,94.5503973641,94.3072348437,94.6196493896,94.8470423265,94.8302873818,94.8358949279,94.4998814037,94.6332918209,94.6189533189,94.7432983334,94.3942992391,94.7671824823,94.7164143423,94.6885917249,94.4285464881,94.8634153952,94.8024019323,94.9480883421,94.6880873221,4349,89.17
73.9890003739,74.1329158852,75.285607957,74.7351694026,73.746433893,75.1760765753,74.622968742,75.4807865667,75.3893988908,75.2255737377,77.3897937947,77.2906918623,77.1016479995,77.1572681025,77.3734057707,77.4114385704,76.978856203,77.1060236597,76.8807495269,77.1118771176,77.4447151955,77.5556880914,77.6229698313,77.431899167,77.6304824046,77.8335404772,77.7035235133,77.2023921886,77.6447550575,77.4428459019,79.3332120349,79.0918667778,79.4217545502,78.8744202766,79.8593032789,79.0739770077,79.247420978,79.2939863327,79.5763685425,79.3068745325,80.5405768337,80.8761148204,80.6919217331,80.5550180561,80.8327449594,80.6296759285,80.832478721,80.8084380871,80.7084086119,80.876029515,6903,77.23
94.720096776,93.7640908471,94.4047199893,95.0516223901,94.4535308036,95.0397917925,94.8753836827,94.5962694341,93.8084426577,94.6491433139,93.1886634404,92.9011870597,93.2134392103,93.6245951818,92.8326110266,92.9356902962,93.2213383251,93.302251333,92.7529412642,93.2583651007,93.1477791656,93.1527935925,93.1225150056,93.327295891,93.0821403647,93.2858290485,93.1378568367,93.5244849035,93.0541432128,92.8838822502,93.389501646,93.2536308111,92.9611524109,93.2436568817,93.4252201064,93.0260015673,92.9649399896,92.8626800953,93.0201039659,93.2704230994,93.5466741068,93.7251723949,93.4350584995,93.6294392517,93.7210095706,93.4996273428,93.6045714627,93.7574971464,93.628673198,93.4072006248,1358,90.66
115.071377712,114.811460104,115.231998763,114.410278036,114.50761203,114.434065228,114.76717635,113.800899056,114.519792268,114.809847441,113.693028194,113.341342652,113.312224064,113.60805548,113.379772944,113.970018916,113.580268455,113.652405915,113.5753672,113.285782068,113.72224891,113.384730505,113.269202936,113.361233079,113.73084538,113.394782124,113.57240213,113.343679252,113.238739172,113.052712357,112.019338383,112.021981639,111.602457257,111.891088407,111.707866898,111.797363902,111.797665842,111.509818188,111.820622903,111.609351754,110.718231162,111.266528626,111.072163732,111.091523671,111.058911976,111.474405355,111.036880626,111.130708568,111.375489114,111.081266606,8151,121.65
104.673284318,104.624810766,105.050426063,104.790401106,105.041079842,104.884601133,104.410510133,104.400279318,105.432151748,104.019887972,105.179431466,104.438161707,106.157134822,105.148735813,105.624356157,105.876690416,105.049326873,105.453812067,105.015401015,105.082743134,106.393771196,106.89881065,106.283216266,106.791378744,106.378961161,106.042377231,106.058775278,106.539680351,106.355438028,106.498208955,105.12900127,105.345261014,105.318370447,105.314155292,105.400243081,105.362015875,105.413364356,105.192715522,105.189770657,105.024409449,104.199355642,104.346213971,104.393703993,104.341292881,104.302158029,104.384511568,104.255030186,104.123293982,104.168087378,103.991068205,5569,100.13
114.025898539,114.753264683,114.950499937,115.514283277,114.238617436,114.760036877,115.180449927,115.175171065,114.559872013,114.443119076,113.919209489,113.997052648,113.877101676,113.433740364,113.822379631,114.17592134,113.861821729,113.370080699,113.70404207,113.126903742,112.782237024,112.590404764,112.406139615,112.43086828,112.585187729,112.323036211,112.656591105,112.836228353,112.563968915,112.790803103,111.414859828,111.552187998,111.536721928,111.713078421,111.493470389,111.311945626,111.377059615,111.373358348,111.480017287,111.595778492,111.298698011,110.970617203,111.310007266,111.417922221,111.202294385,110.901812293,111.197281077,111.343829076,111.241164785,111.070780717,4810,109.62
110.080913929,109.022405869,109.32271087,109.451529003,110.393297006,109.198365366,109.548289016,109.28976747,110.803103392,109.784029711,110.771692125,110.34527486,110.837603165,110.568485557,110.059031237,111.077645973,110.596745077,110.81125448,110.885925842,110.641344759,110.789594676,110.802003642,111.391503883,110.523628236,110.718736812,110.461333463,111.370122129,111.062412415,110.647435685,110.673652313,110.642004009,110.79261458,110.5747347,110.580536396,110.680853011,110.600216919,110.670511577,110.693285554,110.703647707,110.554311278,110.439950276,110.500879711,110.595883684,110.243055586,110.302804446,110.428125708,110.520841235,110.613908267,110.25727232,110.686321582,6895,109.31
104.804181306,104.824751947,104.518426579,104.737026869,104.171217403,104.457462167,104.699040172,104.628467004,104.081003392,104.661285673,104.32424155,104.815748158,104.155133325,105.301321751,105.497393924,104.768761232,104.386517404,104.125443016,104.477308604,104.400175124,104.578563515,104.635509746,104.95939975,104.997651893,104.958285494,104.650362448,105.069259622,104.845702442,104.943519194,104.515643804,105.775987701,105.42043058,105.496589739,105.681395633,105.591621048,105.456049112,105.389011817,105.479873885,105.424883275,105.451201298,104.223682847,104.459104274,103.853862369,104.459361738,103.971323516,104.190512841,103.994485232,104.381621858,104.48641388,104.258395444,6248,102.83
94.3669859927,94.6016472114,94.0361168946,94.3776902161,93.3323037239,93.7346884532,93.4413790315,93.3610003146,93.2749219068,94.5359429247,95.0857641032,94.9606460131,94.8195202481,94.9826029044,94.9452909329,94.9723965705,94.8464039735,94.8377191678,94.8071267939,95.6959662983,95.5862436235,95.7451124444,96.3161038383,95.8566053642,96.4226669566,95.7107730705,96.0462602814,95.6989815655,95.9377685904,95.6524760979,96.8223403235,96.7856807448,96.5417902583,96.8969465013,96.6956172461,96.9153428809,96.8022538865,96.5346174295,96.6504389023,96.7310147886,96.8766674482,96.9316183304,97.1080999866,97.180852353,97.0099831652,96.9900064956,97.1313655533,97.1980513377,96.9424500632,97.0362490498,6803,92.55
110.930929924,112.062213187,111.674718063,112.358723984,111.562834041,111.389456589,111.436955518,111.796977171,110.998659418,111.967618722,109.999065052,109.246046674,109.791721546,109.357152213,109.388244165,109.221452084,110.000353363,109.64722758,109.246818395,109.991612319,109.75342817,109.669315545,109.53228744,109.793219973,109.61208253,109.910677419,109.670495989,109.772352571,109.692416316,110.073522612,110.180399117,110.258154019,110.410154403,109.909693713,110.593629199,109.693789477,110.122280386,109.639659164,109.816103486,110.288968953,109.688201869,109.899811102,109.778222664,109.942560673,109.88638964,110.078964285,109.904341627,109.869219386,109.906765734,109.966533012,6315,108.73
112.393761861,112.73883169,113.116816202,112.373346474,112.67210751,111.723411844,112.576483535,112.64177063,112.9056895,112.818813559,112.279843792,112.06164337,111.935730478,111.975118342,111.820018714,111.987316663,111.577162727,112.257006044,112.482761016,112.01517265,111.628260928,111.329175213,110.97882844,111.98761972,111.446505365,111.565591736,111.408000147,111.140524166,111.508491022,111.258175858,110.680724212,110.379532779,110.488890087,110.694528591,110.475574836,110.580100318,110.669518877,110.607812611,110.645495151,110.938220329,109.832093096,109.997181097,109.910692486,110.119942192,110.237270346,110.093873792,110.27229776,109.990015961,110.09072485,110.188211264,2384,114.26
93.329890844,92.6685861947,92.9011672149,91.9841253578,92.2950052916,92.4491524843,92.2184038165,92.0335003551,92.4004401684,92.4470607436,93.5434135377,93.3897407363,93.6389652012,93.5265824519,93.3483003885,93.4358762051,93.4559320768,93.5021982597,93.2094876265,93.6714063754,94.1824878368,94.1850918258,93.4531554494,93.8385987278,93.9450292036,94.0335799259,93.8709249304,93.9697957513,93.7942481354,93.702892496,95.1980531046,94.9817154374,94.8691292167,94.8958994967,95.1300758199,94.9572804235,95.0921369394,94.8421789751,94.9794140092,95.1530159939,95.2884795663,95.2854510232,95.3058247146,94.9792695121,94.9438375955,94.9522811228,95.2705514873,95.3175803524,95.0696982891,94.9888738675,7487,90.98
75.8958850789,75.4806862955,76.1882389458,75.7162337322,76.5392454955,76.8965211061,75.9967715588,76.6323328645,76.5141592099,76.8105456454,76.9543737877,77.3868159209,77.1307625604,76.7651850236,77.2457912742,76.8358080945,76.9925270105,77.4578446615,76.8434680184,76.5632635397,77.6750362858,77.4610906596,77.319313095,77.2112513606,77.5289264916,77.3917847292,77.975623183,77.5101504119,77.2533874002,77.4197052862,78.752449378,78.5658205085,78.8532275524,78.9720960893,79.4420686144,78.6517960184,78.9959326558,78.9562195224,79.1761007836,78.9651154734,79.9177801456,80.2320541927,80.3531225218,79.9721323975,80.2190504875,80.0177362252,80.191574132,80.1883689066,80.0591147322,79.6640896343,7035,73.24
112.016127246,112.464719571,112.40928145,112.194203265,111.988857957,112.369387983,112.469443316,112.556044255,112.782957362,112.279615394,111.962060237,112.480771942,112.324741304,112.540200443,112.171196098,111.96763334,112.641663502,112.169571462,112.344348368,112.539716956,111.640732653,111.341534125,111.644193203,111.39148855,111.816264915,111.543744076,111.409440665,111.851749413,111.513262891,111.848862517,109.945879759,110.113081338,110.076414399,109.969332974,109.978880703,109.792864399,109.645782438,110.07882973,109.72123071,109.818187685,108.969326749,108.514446436,108.713348199,108.524970746,108.472575733,108.821358652,108.791441206,108.631677675,108.933095543,108.407750861,4103,109.69
113.808404205,114.762254308,114.919498406,114.779343793,114.00933735,113.557944203,114.383740043,114.372325486,113.894661138,115.034992154,113.718909272,113.407444205,113.667841395,113.4914498,113.352474582,113.424132322,113.218497429,114.233630508,113.413825831,113.928122492,112.536136545,112.650701565,112.976131461,112.502531149,112.857314496,112.907265404,112.607655021,112.894289306,112.972804146,112.357409202,111.986104037,111.820267035,112.32163246,112.035024582,112.064779849,111.955486554,112.29617528,111.922556347,112.011179142,111.901802492,110.63443471,110.705292273,110.765181952,110.486237372,110.719221892,110.661756165,110.512361608,110.894288025,110.778616629,110.550457707,3114,120.91
78.3705854253,78.6844648894,79.5935270982,78.993175579,78.8457223791,79.3673584711,79.0292319464,78.5337222177,79.0223740319,79.3069992047,77.7009585098,77.7431106094,77.7336378212,77.4714398705,77.5626480559,77.4131470953,77.5705622771,77.6112025861,77.7179228933,77.5596644879,77.5571135855,77.4365900654,77.6079387988,77.593421717,77.8747099046,77.6431269779,77.7984751452,77.9402877003,77.7185931423,77.8085094221,79.5973134827,79.2576255853,79.1710331405,79.073349085,79.2339983553,79.4993136579,79.6067593909,79.1367745245,79.3103877922,79.4098500101,80.7987719894,80.7127648191,80.9628570154,80.8230721205,81.0599968354,80.5573546638,81.0277889053,80.7778604439,81.223720029,80.6014103853,4628,85.94
92.0749355929,92.0718162419,91.9725290771,92.5824209578,91.8917023658,92.188409702,92.2054416887,92.0982605708,92.6030552456,92.4886693832,90.6657450796,90.6387663917,89.7061899448,89.7260542657,90.8977419153,90.114532703,90.5727063579,90.9049598992,90.3597205405,90.5663208353,89.672738607,90.137383792,89.3478059486,89.5794951998,89.9463885065,89.9233700429,89.9580471583,90.2498716353,89.5664884001,90.0732553077,90.4520998635,90.0482446502,90.1772402206,90.0796159677,90.3407715861,90.0556993322,90.0429772185,90.1593905445,89.9476039104,90.1477527058,90.502403494,90.6238811096,90.6159295859,90.4942904985,90.4329719001,90.2553528582,90.4054830952,90.4482753387,90.4359747767,90.6563081588,6389,99.14
92.5669999593,92.1220485578,92.4222470435,92.7955275334,93.3675535075,92.8880367154,93.1491656611,93.0943713895,91.9424832964,93.8116674271,93.0103743027,92.526523085,92.9564890666,92.4423744378,92.0806984162,93.2109602403,93.0822956215,92.1172197536,93.3560040279,92.0878098194,92.5088078329,92.4871362596,92.7540613382,92.3693236008,92.3795748365,92.3539627171,92.4627884905,92.3965838282,92.2865143026,92.4850292445,93.795094167,93.8489461122,93.7980064814,93.6498788884,94.0943937336,93.7612183005,93.6825433705,93.7702253686,94.0164261233,93.963691792,94.2099591269,93.8885102691,94.1347562303,94.340538499,94.3967768033,94.1451790388,94.2119595187,94.2085371141,94.3291124711,94.2546100658,4295,91.41
118.534054619,116.216396653,118.836997162,119.668620797,116.772773265,118.380426631,118.814622435,117.524381765,118.5007067,116.989846219,116.648391761,116.217105384,116.704936221,116.881053242,116.487894867,116.1963161,116.272383575,116.872357681,116.15213409,116.717128822,115.651722691,114.814564479,115.357101014,115.294312791,115.421253858,115.480287679,115.89783178,115.346904964,115.451146176,115.333951774,115.177913786,114.967129115,114.406989455,114.767761661,114.815937205,114.69076476,114.722291076,115.192963974,114.96601269,114.747213833,114.042795168,113.950181176,114.011377586,113.885796414,114.121636765,113.890311662,114.151209651,113.694467082,113.988455941,113.908571315,4913,119.94
95.2937310476,93.950404616,94.971699204,93.7495750143,94.2079021687,94.1407554507,93.0739253944,94.2117115395,94.9038017394,94.9466529022,92.8795033419,92.8583277757,92.0699986099,93.2191070748,92.4311113361,92.7586378008,92.4174799689,93.264955446,93.2453829536,92.9875050957,91.6236779178,91.3720596824,91.4691706672,91.5944047331,91.5130346607,91.3352039997,91.5431686215,91.1400260109,91.1151229099,91.5722171354,90.3148429375,89.9942840396,90.1937802998,90.1161936191,90.1363194631,90.1892591213,90.2229885008,90.2531149127,90.3363916629,90.314079732,90.3727255001,90.1267028751,90.4793949339,90.290364367,90.5122721145,90.2711153691,90.5549115861,90.3848597401,90.192177311,90.2601693316,5847,89.21
94.930327744,93.4903057406,95.1716102653,94.1529763735,93.8948260645,94.2643257135,95.014983062,94.1507348432,94.2477348897,94.239162108,94.047035973,93.8513625856,93.5523057866,93.771508408,94.2403296359,93.4967500057,93.2575057984,93.8400982443,94.1048918416,93.8294269322,93.2633858861,93.3160708585,93.2631922126,93.2664103781,93.061046031,93.3853480295,93.3193050749,92.8420978962,93.2010862988,92.9624331706,91.5173170294,91.6785891871,91.2763975671,91.2515132885,91.8387448534,91.3613946216,91.7568495591,91.4334514509,91.5771805305,91.6672822225,91.2982843541,91.3970981522,91.1089255175,91.1134350357,91.067500736,91.1880499826,91.338682814,91.0600919501,90.8268654582,91.1312035404,1991,114.53
94.3176027745,93.9334827303,94.2984625627,94.0802913067,94.3529513634,93.8339403782,94.5866326722,94.1559340611,93.8433981007,93.7560979526,94.8087161773,95.0249275434,94.8774466898,95.2197623124,94.8498444524,94.5531057798,95.4340106102,95.2913466298,95.2114092858,95.1360357041,95.8251016475,95.5862685731,96.15496705,95.759319225,95.9833612116,95.9744945213,95.8042153393,95.7465193277,95.837403231,95.9062815815,95.3433775479,95.806975964,95.612398004,95.8115500604,95.5807122071,95.6739028713,95.3606553524,95.2779805778,95.5991500616,95.4025983314,95.7560812621,95.5566768814,95.6622415741,95.6641020302,95.6420002302,95.429273361,95.7298626792,95.6121148045,95.666821648,95.5677701299,60,93.59
100.963227439,101.725841173,101.991953851,102.495404096,101.764822724,102.384827646,102.370722234,100.733423891,101.691800121,101.689697965,104.407485955,104.648967458,105.028906031,104.976892288,105.082325411,104.315064381,105.305450759,104.599347286,104.773370732,104.213405454,105.485835092,105.016436322,105.014434205,105.270464919,105.16068877,105.271479089,104.965750681,105.270521651,105.361629359,105.417980844,104.971689361,104.737354632,104.66099633,104.826786565,104.882925692,104.747880584,104.919333377,104.909692835,104.721650861,104.776399617,104.762214812,105.145798665,105.132808927,104.962064077,105.108741686,105.185117833,105.107984712,105.071260656,105.192170349,105.389597588,7723,115.33
111.554684887,112.172025445,112.426824185,111.704622592,112.419807872,111.317737468,112.525891009,111.574953542,113.501312661,112.807111542,112.19871388,111.98280797,112.148221298,112.108035866,111.732346316,112.110584491,112.113851556,112.344560071,111.895781188,111.058777493,110.94810849,111.644593399,111.447466773,111.281991709,111.721381195,111.061564088,111.446696931,111.398878913,111.347493201,111.635590421,110.414735439,110.53203681,110.447303208,110.491704424,110.302259628,110.39864563,110.369109251,110.282728699,110.414810013,110.410350116,109.921106606,109.780702437,110.032201846,109.766005807,109.803842971,109.781000555,109.736323941,109.779423702,109.999512426,109.809245352,641,106.06
104.112652025,104.944755977,105.192328186,104.543858266,104.31351312,105.112095291,104.917345034,103.652279717,104.622002178,104.314735367,106.04296896,105.523744706,105.535877057,104.742925951,104.857983137,105.719602978,105.037385276,105.225740777,104.908991942,105.433958758,105.614141502,105.882459262,105.702796456,105.59153283,105.504779119,105.385888404,105.440428249,105.336410679,105.692624239,105.673241729,104.14632999,104.064111627,104.289788689,104.214560569,104.18891466,104.108465777,104.084182493,104.191872984,104.119034733,104.049357808,103.892547166,103.586173256,103.857762623,103.778525537,103.900436087,103.74817676,103.941966544,103.924933309,103.893434647,103.857309495,4965,99.11
100.845914954,101.66885307,101.361959701,101.256096166,100.851779576,101.806166706,101.334273576,101.587608843,101.252618225,101.339783021,105.122480361,105.190111723,105.196793588,105.456484321,105.8612124,105.835924361,105.265183289,104.928275274,104.983859032,104.93589273,106.697608101,107.349428674,106.813452941,106.750230877,106.846357187,106.82792246,106.78791047,106.981040626,106.880013106,106.806497856,107.202837124,107.163549413,107.012051397,106.853418035,106.881181829,107.116006452,107.02564337,107.031160193,107.069701472,106.927246664,106.734330195,106.893522623,107.067086861,106.794701429,106.780226294,107.041463194,106.987523616,106.873158105,106.920288328,106.812018475,7598,97.97
92.4836352984,94.6925495118,95.4221292056,95.145258868,94.6432178563,94.9117768126,93.0024270519,94.4445341388,94.8725100588,94.4861104892,96.1729483335,95.9259189166,96.119770759,96.0531902597,95.9338413441,95.9355228398,96.1300225495,95.8674263732,95.2288887223,95.8713971772,96.3790753419,96.3635006651,96.2763526415,95.6199297232,96.1550074795,96.0535486049,96.4095229906,96.0635867719,96.1654050826,96.7568739634,96.7272850722,96.6221867937,96.9564775239,97.1111233569,96.8572487331,96.7320815069,96.5947378558,97.1475174931,97.1523792804,97.0089525446,96.7582002348,96.6446083982,97.0906807242,96.8500223414,97.0912009362,97.0196796968,97.3424218327,96.6414982457,97.1742790598,97.0369727854,2724,94.8
113.498055005,113.722912745,113.063008694,113.315085481,113.440609101,113.29074116,113.557372916,113.400958719,112.595239726,112.928311721,113.450839417,113.697355408,113.983230227,113.434355014,113.649186937,113.238956392,113.840014359,113.352312104,113.454625986,113.694301389,112.833794961,113.467346476,113.379283231,113.978828344,113.108233715,113.493411766,113.671822841,113.310658942,113.560392647,113.634145386,112.209879408,112.06334554,112.293119706,112.034404134,111.803138371,112.062672456,111.840244296,112.199428909,111.836000401,112.102256841,111.060445703,110.669029725,111.232981787,110.694487127,110.756821125,111.230919925,110.944350507,111.150142364,110.916766461,111.398569439,212,127.66
111.48763264,110.457839679,111.171255562,110.914533527,111.006546799,110.950821126,112.105255287,111.131625536,111.175383081,111.164438934,111.560263393,112.003731695,112.141274888,111.792333746,111.495106179,111.29123948,111.530173532,111.347731255,111.625579328,110.866959923,111.575196391,111.537266203,110.975303422,111.467552635,111.58232607,111.728063791,111.624813214,111.496891204,111.811150234,111.549375137,111.10945353,110.643603448,110.979486823,111.049677409,110.744964389,111.059981318,110.941017232,111.103826625,111.005835725,111.136387853,110.659364128,110.445806051,110.585007358,110.578305963,110.223459671,110.619095453,110.753116145,110.452283002,110.299079567,110.514968723,477,108.46
110.421558952,111.003616894,111.423154995,111.100022521,111.001710557,111.536067311,110.932197048,111.667977814,111.507471721,111.942911434,111.367042185,110.980056075,111.53366448,110.770468652,111.090098429,110.98928466,111.585984467,111.57102645,111.109751202,110.239956885,110.7665448,111.180261565,111.328518172,110.383520656,111.288500471,111.347184334,111.416607021,110.811424372,110.839460015,111.029701646,110.613319817,110.819823343,110.591698997,110.47016517,110.684754114,110.736948641,110.957487608,110.948200031,110.962189825,110.898467697,110.05128638,110.319633204,110.199365501,110.070500495,109.961029471,110.174642469,109.918718901,110.090194224,109.981990185,109.995097696,6887,109.66
78.4059461461,78.8633353629,77.7051364393,78.6218796024,78.848503233,78.0343496623,78.6037701057,79.1417910528,78.6776012109,78.2520857832,78.5484223408,78.1661137665,78.1807805357,78.1350882385,78.2931979238,78.1149440265,78.0575096572,78.0610294537,78.0190027508,78.1857588251,78.2239901435,78.3772823417,78.4154934665,78.1986043682,78.4971903746,78.0625849449,78.2753317383,78.4406841396,78.3906823832,78.194875055,80.0985185239,80.0506285045,79.6171711263,80.0192586737,79.7301723647,80.0075634059,80.2581500145,80.1453583979,80.4406324948,79.7901204299,81.660662659,81.8207760233,81.6663829148,81.5175599903,81.6849924982,81.2680128393,81.6166951626,81.3573393083,81.6442186103,81.583957952,2319,89.19
95.43305679,96.1182505941,95.9513987407,96.3889997895,95.8297832095,94.8402543989,96.339255485,94.7945046668,95.5787280569,96.1738992999,95.9342494795,95.8963191988,95.7376654764,95.498863981,96.5977456412,95.9111781666,96.15719012,96.4746204025,96.3104395582,96.6903358367,96.6222405738,96.6392251751,96.7413066453,96.6823287781,96.3865335069,96.6832408523,96.7410313161,96.5656889166,96.7693762594,96.8921568036,97.3634281747,97.2220144608,97.2434237338,97.18700827,97.6042792264,97.0649368956,97.1261548968,97.3171705336,96.9099311783,97.2209337434,97.2731779396,96.9226349404,97.2957567247,97.2006490718,97.1907805321,97.4650271657,97.0969875838,97.2042947401,97.2427236022,97.3673832423,5478,103.42
78.6297962724,80.0360021942,78.91227513,79.0410292863,79.7138201927,79.239060779,79.385698669,79.1727665647,79.3567717452,78.2526214866,81.9483666149,82.3320076691,82.4418019079,82.7014736679,82.7830858307,82.1278596525,82.3404504704,82.5168674714,81.9004469576,82.2317381052,85.7005372891,85.6739870436,85.5422291589,85.3258966761,86.4235546546,86.0983582439,85.9768218379,86.0854790581,85.8242154081,85.8809847476,90.1538053636,89.9453390825,89.9642808265,90.0816575479,90.090446814,90.346881757,89.6306681908,90.3406424451,90.3541036066,90.0435367516,90.9308195775,90.9978096822,90.7690634845,91.2157655448,90.7559925162,90.6871991261,91.0327103032,90.8088102885,90.9383210493,90.1583560034,2453,87.95
92.1990286727,93.3767398633,92.9652076553,92.9927618677,93.5315352411,93.4743598759,92.021092084,93.3504100985,93.4294742848,92.8122514266,93.4990309719,92.7401244294,93.2491393628,93.3877040813,92.7863677913,93.4467943723,93.4159348694,93.0413943193,93.0701792026,92.8241156209,93.1010528143,93.4690270843,92.9762502878,92.8710381458,92.5940206871,93.0774129722,92.8577387844,93.106993678,93.0651813717,93.2886865666,91.7073696806,92.0205115826,91.9829881182,91.7312738103,91.7171811804,91.878468281,91.6867911946,91.6349321003,92.13067248,91.9540247208,92.1931852929,92.0134513978,92.1044871654,92.3573177551,92.3233846589,92.3004269954,92.3151691899,92.3749362308,92.1650940447,92.2268477826,268,87.09
