ID,y,xMSE23_0,xMSE23_1,xMSE23_2,xMSE23_3,xMSE23_4,xMSE23_5,xMSE23_6,xMSE23_7,xMSE23_8,xMSE23_9,xMSE24_0,xMSE24_1,xMSE24_2,xMSE24_3,xMSE24_4,xMSE24_5,xMSE24_6,xMSE24_7,xMSE24_8,xMSE24_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE26_0,xMSE26_1,xMSE26_2,xMSE26_3,xMSE26_4,xMSE26_5,xMSE26_6,xMSE26_7,xMSE26_8,xMSE26_9
2391.0,121.28,115.625816345,115.659645081,116.380027771,116.002685547,115.935691833,116.242950439,116.36882782,114.746139526,115.761497498,114.519638062,116.00970459,115.127288818,115.344085693,115.221656799,115.736198425,116.290351868,115.458511353,115.594421387,116.296134949,115.793777466,116.056877136,114.751472473,115.645866394,116.675338745,116.351913452,117.57447052,115.869522095,115.86894989,115.496406555,116.659217834,116.418823242,116.038230896,116.311233521,116.414794922,118.042900085,115.491943359,115.255500793,116.45059967,116.113197327,116.414901733
1199.0,104.67,111.854057312,110.98349762,111.305435181,111.552780151,111.770774841,111.670303345,111.657234192,111.148628235,111.65662384,110.697227478,111.380256653,110.958526611,110.916282654,111.132728577,111.308273315,111.333190918,110.854484558,111.181465149,111.513824463,111.099876404,110.958831787,111.340332031,110.977325439,111.263420105,111.376457214,111.17842865,110.612083435,111.535224915,110.562744141,111.322128296,111.005332947,111.471878052,110.936561584,110.929344177,111.138389587,110.803199768,111.090240479,110.93510437,111.080886841,111.119285583
2014.0,104.37,105.580940247,105.532180786,105.282020569,105.219322205,105.58807373,105.287147522,105.292480469,105.314155579,105.190101624,105.6823349,106.159454346,105.382827759,105.331726074,104.83506012,105.067176819,105.157653809,105.688766479,105.195388794,104.666877747,105.070121765,104.879051208,105.252311707,105.087524414,105.203071594,104.894859314,104.580047607,104.948875427,104.337638855,104.583091736,105.663467407,104.949195862,104.108444214,104.537918091,104.478630066,104.581321716,104.547805786,104.547096252,104.642425537,104.57069397,104.470664978
6664.0,102.65,94.2783279419,95.0200195312,94.2402191162,94.1687850952,94.3682556152,94.2722091675,94.012336731,94.0172195435,95.1523132324,94.9819259644,94.7652740479,94.2137680054,93.8012390137,93.6255569458,94.7507019043,94.4785614014,94.6343994141,94.4932785034,94.1693496704,95.0251998901,94.1632003784,94.5735626221,93.931312561,94.7708969116,93.8792419434,94.0321578979,94.946182251,93.6624221802,94.3927764893,94.5158004761,94.1960067749,94.9454421997,94.4100265503,93.560218811,95.1851119995,95.3827514648,94.8783721924,94.4028930664,93.8406295776,93.8492660522
6346.0,88.78,97.0311813354,94.9245681763,95.6917037964,95.3391494751,96.6383895874,93.4774398804,95.6574401855,95.9893798828,93.8401489258,95.1531982422,94.7338027954,96.7235031128,96.1667404175,96.5671691895,92.3038253784,98.1643371582,92.8229064941,94.8950500488,95.8931732178,97.1082687378,99.195526123,95.5835952759,94.96875,96.6563873291,97.3485717773,96.0050354004,95.4046936035,96.4115219116,98.5947647095,97.1737747192,92.9224700928,97.3516921997,98.0513687134,97.5666351318,98.0074691772,96.6842880249,93.0023193359,97.7527999878,98.4714202881,97.5666122437
116.0,91.52,93.6116790771,93.0501327515,93.3224945068,93.3753051758,93.3498001099,93.1736679077,93.6153182983,93.5763168335,93.3143844604,93.7217559814,92.954498291,93.3283843994,93.2201385498,92.935295105,93.0405273438,93.6712722778,93.2109298706,93.1566238403,93.6403579712,93.8017730713,92.5875396729,93.4074020386,93.1090316772,92.8994369507,93.7857971191,92.9668273926,92.9117507935,93.9761199951,93.4560470581,92.6436843872,93.5740890503,93.0217208862,93.8648605347,92.9267425537,93.5591812134,92.8093185425,94.0225448608,92.7581329346,93.5609436035,94.2062835693
6791.0,104.82,110.663841248,110.195205688,110.437042236,109.969909668,110.580444336,110.321105957,109.728424072,110.484436035,110.306480408,110.057090759,110.021980286,110.12437439,109.806060791,109.716506958,110.062492371,110.236839294,109.704124451,110.268547058,109.864440918,109.888084412,109.697219849,109.852340698,109.522949219,110.721664429,109.547149658,109.971427917,109.737388611,109.398956299,110.004089355,110.071182251,110.199768066,109.8673172,109.611129761,109.692771912,109.978820801,109.957481384,110.019515991,109.482849121,109.86870575,110.199111938
4098.0,91.88,95.0235977173,94.9178466797,95.2533416748,95.6158447266,94.9189910889,94.4972763062,94.4426040649,94.5790328979,95.2557449341,95.0964202881,95.0216293335,94.8911132812,94.7303085327,94.7697601318,95.0403518677,94.0153274536,94.8653106689,95.1005249023,94.8072509766,95.1787490845,94.2729568481,94.7815170288,95.0518569946,95.7375488281,94.4617004395,95.2295761108,95.1429901123,94.2168655396,94.7052307129,95.3704299927,95.1887207031,95.1231307983,93.6809082031,95.7390365601,94.7189025879,94.787147522,95.0226135254,96.308807373,94.6610794067,94.8656539917
7988.0,90.44,92.9934997559,93.4316101074,94.9117279053,93.8100128174,93.9620132446,93.161277771,94.6111602783,93.1785964966,94.0398330688,94.5446853638,95.8774795532,93.2484588623,94.7329330444,93.8227157593,93.2266769409,93.7816085815,93.0106887817,93.6916351318,93.9854278564,92.5108108521,92.6488723755,94.4786605835,92.7374572754,96.5048370361,93.8297119141,92.6162414551,94.7411422729,94.0716705322,94.6114807129,93.6957092285,94.3491516113,95.7674560547,92.4745635986,94.9923934937,96.1899337769,97.0407714844,96.1307525635,96.6430740356,95.0204086304,94.7487564087
246.0,88.78,95.7749404907,95.6078948975,95.8884658813,95.9371185303,95.32421875,96.3081817627,95.1455841064,94.9519882202,96.1005325317,95.6604156494,96.5360412598,95.1380691528,94.5585479736,95.2573547363,95.4118041992,95.7377624512,95.3868484497,95.6575012207,95.7656936646,95.5156326294,96.0425338745,95.4093170166,96.4662628174,95.0263671875,95.1908187866,95.4042892456,95.3993835449,96.4645767212,94.8648147583,94.952835083,95.889465332,95.3342132568,95.4190063477,95.2308883667,95.8816299438,96.4693984985,94.8880691528,95.8690261841,96.4665679932,95.5374603271
1419.0,92.59,94.0553588867,94.195526123,93.9969329834,94.1996765137,94.5212097168,94.2721405029,94.4549179077,94.3265609741,94.1520996094,94.2878570557,94.4066696167,94.1768722534,93.6460418701,94.0018157959,94.290512085,93.7210464478,93.8052444458,94.0114822388,94.1559753418,93.6556549072,94.216178894,93.3017883301,93.5525894165,94.4249649048,94.2201461792,93.5103683472,93.7664337158,93.6326370239,93.3278427124,94.0576477051,93.6559448242,93.9412460327,93.4808502197,93.5008468628,94.0265045166,94.1958847046,93.5723800659,93.8573684692,93.1267700195,93.9747390747
3820.0,101.03,105.10282135,104.800079346,104.02545929,103.80480957,103.353912354,104.703559875,104.481452942,104.791893005,104.408706665,104.11566925,103.719360352,104.277053833,103.856399536,103.803993225,104.754104614,104.956436157,104.437995911,104.341239929,104.360107422,104.186317444,104.341659546,104.71043396,104.037918091,104.220069885,103.569976807,104.560455322,104.553916931,104.499542236,104.740730286,104.854896545,103.799034119,105.026306152,104.999259949,104.713554382,104.389808655,103.064338684,105.599494934,104.533004761,104.151191711,106.433540344
5037.0,111.42,112.596008301,112.511726379,113.208229065,112.660652161,112.781471252,113.716178894,113.362236023,112.879219055,114.394004822,113.258903503,112.840682983,112.279655457,112.862968445,112.174873352,112.238395691,112.195884705,112.684486389,112.910957336,112.366073608,112.656616211,112.807380676,112.528862,111.877601624,112.930023193,113.06578064,112.948242188,112.803947449,112.815979004,112.246383667,112.269462585,112.343063354,112.440742493,112.4037323,112.446655273,111.93145752,112.362167358,111.935058594,112.674507141,112.364212036,113.421279907
4832.0,90.75,96.1602935791,96.7753372192,96.2634963989,97.2802200317,95.686164856,96.4531097412,96.1309204102,96.4186096191,96.1767196655,95.3008117676,96.7898406982,96.4172439575,95.3989028931,95.8199005127,95.4415969849,95.7223968506,95.7909088135,95.4923629761,96.2907485962,95.0211715698,97.7212219238,97.0649871826,96.5843353271,97.120765686,96.0860366821,96.5678329468,95.9774017334,95.5780029297,96.5973434448,95.2372055054,96.9213867188,97.5571136475,98.7135696411,96.8567581177,96.3435058594,98.0036621094,94.5731658936,95.2977218628,96.9907302856,96.8294372559
1085.0,97.3,94.5489959717,93.9547348022,94.5281906128,94.2379226685,93.9285049438,94.1419372559,94.7400131226,94.2769470215,94.5280685425,94.3181228638,93.6402435303,94.1633148193,94.1125640869,94.0597915649,94.3696212769,94.7007904053,93.8750915527,93.4886627197,93.7062606812,93.8148498535,94.1090011597,94.0228805542,93.7360610962,93.0981292725,94.1669006348,93.877243042,93.705039978,93.9439544678,93.8401184082,93.6698913574,93.7084960938,94.7642440796,94.0997543335,93.5823898315,93.0421524048,93.4601974487,95.1695022583,93.5339126587,93.5397491455,93.4523849487
4301.0,113.95,117.255645752,118.153503418,117.476486206,115.807579041,118.023895264,116.327224731,117.374755859,117.642189026,118.9713974,117.396186829,116.632385254,115.918136597,116.038108826,117.598495483,116.288925171,116.26259613,117.891410828,117.459739685,118.924446106,118.227378845,117.026763916,119.543228149,118.351318359,116.377426147,117.417991638,117.956787109,118.873756409,119.922851562,116.133155823,117.810241699,117.724464417,117.257194519,116.444091797,117.359542847,118.154121399,116.512893677,115.721420288,117.298706055,119.115913391,115.643173218
3894.0,94.56,94.6942138672,94.7305603027,94.157333374,94.6109695435,94.2857589722,94.353187561,94.1354904175,94.3380813599,94.0233612061,94.0571289062,93.8935394287,94.1367263794,93.8987884521,93.3075866699,93.6838607788,93.8846206665,93.4765014648,94.0053634644,93.9744796753,93.9463348389,93.7807006836,93.4863433838,93.8445892334,94.0623168945,93.4204025269,93.2553787231,92.9930114746,93.9234237671,93.7589416504,94.0398254395,92.8116836548,93.3804397583,94.0229034424,93.1525802612,93.6931228638,92.8517684937,93.3014907837,92.9143447876,93.1181488037,93.2930297852
1903.0,90.32,93.8436355591,94.0879135132,94.0953521729,94.1780548096,94.2186508179,94.3597640991,93.9942245483,94.1016616821,94.6373138428,94.4611129761,93.7249984741,94.017791748,93.8257598877,93.8501586914,94.2040252686,93.727684021,93.8976287842,93.7904205322,94.2127685547,94.3140411377,93.6873245239,93.7281341553,94.268157959,94.1311416626,94.3000640869,94.1935653687,93.9088592529,93.8878326416,93.5932846069,94.1011505127,93.8785400391,94.0077362061,94.1571121216,93.3938903809,93.4015731812,93.6293640137,93.8305358887,93.9787063599,93.9036483765,93.4190750122
8123.0,106.0,110.171691895,110.219345093,110.148727417,109.766578674,108.977333069,109.858467102,110.030044556,109.485855103,109.522926331,109.635643005,108.781333923,110.17086792,109.984291077,109.842773438,109.615715027,109.622276306,109.694000244,109.822967529,109.146682739,109.316551208,109.386291504,109.011543274,109.685783386,109.137397766,109.576698303,109.440513611,109.260826111,109.871917725,108.506538391,109.715164185,108.670722961,109.55242157,109.220962524,109.605361938,109.083953857,109.223869324,108.665733337,109.149803162,109.592552185,109.233543396
1185.0,119.71,112.6431427,111.957511902,112.042243958,112.000816345,112.289733887,112.235328674,112.340438843,112.532279968,111.90663147,112.050254822,111.746559143,111.886192322,112.337776184,111.785835266,111.948608398,112.308952332,112.045562744,112.192047119,112.196479797,111.823402405,111.872573853,112.761245728,112.15851593,111.608177185,112.225219727,112.37361145,111.977874756,112.260299683,112.113052368,112.40045929,111.691856384,111.783584595,112.534713745,112.275901794,112.003311157,112.008407593,111.731956482,111.341392517,112.480278015,112.255378723
2307.0,103.01,104.146781921,104.483161926,104.176628113,104.047401428,104.40145874,103.833000183,103.9923172,104.904159546,104.124671936,104.622268677,103.64402771,104.149261475,103.62613678,104.183258057,103.351295471,104.15120697,104.156211853,104.08706665,104.189247131,104.507324219,104.050354004,103.681945801,103.598167419,104.809425354,105.108596802,104.379074097,103.681022644,104.881767273,103.810600281,104.278427124,104.460838318,104.535713196,103.754875183,104.304344177,103.970878601,103.906150818,104.400627136,103.671165466,104.75037384,103.252182007
4977.0,107.29,112.65814209,112.931930542,112.55670166,112.879127502,113.292488098,112.301429749,113.217422485,112.812072754,113.250396729,113.253440857,112.732887268,113.757064819,112.408927917,112.972640991,112.470069885,112.211700439,111.888015747,112.166816711,111.75718689,112.649299622,113.186401367,112.043891907,112.00440979,111.853370667,111.902885437,113.104133606,112.300163269,112.829078674,111.601257324,113.140678406,112.155990601,111.409057617,112.663780212,113.886543274,112.641716003,112.928955078,113.938140869,112.408088684,112.263748169,112.58392334
4779.0,105.83,112.087760925,112.331130981,112.656654358,112.131340027,112.66557312,112.224700928,111.947753906,112.022994995,112.255111694,112.459533691,111.875396729,111.561256409,111.957046509,111.116531372,111.872169495,112.050346375,112.128082275,111.69593811,111.750663757,111.923568726,112.379684448,112.633010864,111.873901367,111.303543091,112.273345947,111.352600098,111.765396118,111.498771667,111.563987732,111.451431274,112.44468689,111.636856079,111.47958374,111.699440002,111.93270874,111.766769409,110.960830688,111.718391418,111.92930603,112.541946411
8354.0,85.93,92.7378768921,92.2648773193,91.8981552124,91.987159729,92.5197982788,92.3809967041,92.5822143555,92.3204650879,92.4542312622,92.0214614868,91.272102356,92.1094741821,91.9771347046,92.428817749,91.3607940674,92.8431549072,91.8527679443,92.3097610474,92.4927749634,91.9128036499,92.1492156982,90.9556427002,92.2922821045,91.8297348022,91.5047302246,91.6407394409,92.0945510864,91.8680343628,90.9753417969,92.289604187,92.0845336914,91.5486831665,91.5461654663,92.0387573242,91.7903747559,91.9053421021,91.7692108154,92.1857376099,91.5168304443,92.4854812622
2296.0,101.0,103.710769653,104.619255066,103.917381287,103.578369141,103.701965332,103.700279236,103.643234253,104.273834229,104.107215881,103.942489624,103.446357727,104.520103455,103.680938721,103.560592651,103.776222229,104.074638367,103.729568481,103.534118652,104.071075439,104.186515808,103.984832764,103.997276306,103.71307373,103.900871277,103.804069519,104.392204285,104.333000183,103.72429657,103.457077026,104.439865112,103.688079834,104.203865051,103.976280212,104.070838928,103.945632935,103.427322388,103.883926392,103.8723526,103.900009155,103.702003479
4443.0,102.91,104.117767334,104.676124573,104.697906494,104.66191864,104.099700928,104.051986694,104.101715088,104.522605896,104.518547058,104.051445007,104.208404541,104.351539612,104.021743774,104.156791687,104.589866638,103.930183411,104.086753845,103.515098572,104.406616211,104.319633484,104.02696228,104.368110657,104.049949646,104.164543152,104.202735901,104.215736389,104.738639832,103.524040222,104.079177856,104.35030365,104.434013367,104.118675232,103.74622345,104.774200439,104.305809021,103.95526123,104.049934387,103.920974731,103.991577148,104.09727478
4357.0,113.43,113.695457458,112.880371094,113.380187988,112.826980591,113.156929016,111.853439331,113.453384399,112.177024841,113.54536438,111.677101135,112.392990112,112.354614258,112.101119995,112.599754333,112.547050476,112.143157959,112.635993958,112.350059509,112.598937988,112.710731506,111.360649109,111.943229675,113.152854919,111.341491699,112.500038147,112.84047699,112.033210754,112.278686523,112.700744629,112.455482483,112.05065918,111.847717285,111.729774475,111.781738281,112.580253601,112.179000854,112.459892273,111.945388794,112.889762878,113.488952637
5650.0,110.96,111.810028076,111.757705688,111.417991638,111.013221741,111.372871399,111.668083191,111.453086853,111.981010437,111.304122925,111.707214355,111.146827698,111.522315979,111.245223999,111.035339355,111.517814636,111.640075684,111.397102356,111.406738281,111.31729126,111.94342041,112.203369141,111.556838989,111.36655426,111.020454407,111.083404541,111.069541931,111.606117249,110.974365234,111.525352478,111.363807678,111.47883606,110.993453979,111.708503723,111.528114319,111.516410828,111.422935486,110.915046692,111.036361694,111.980445862,111.154136658
4722.0,142.71,113.318321228,113.689491272,113.702217102,112.919113159,113.131019592,112.710708618,114.398445129,114.389976501,112.694625854,112.785346985,113.541778564,112.094940186,113.502548218,113.817306519,113.75088501,112.431037903,113.432861328,113.698059082,114.392051697,113.609657288,112.519584656,114.191627502,113.670249939,112.862365723,112.950279236,114.301795959,113.56703949,112.939453125,113.792533875,113.58379364,113.842315674,114.039375305,113.443000793,113.932510376,112.906341553,113.69972229,113.741088867,114.120262146,113.679222107,115.014312744
4740.0,100.58,95.6503829956,95.5461273193,94.0509643555,94.2075271606,95.5913391113,97.4669418335,93.9011917114,95.7535324097,95.7564697266,95.0740661621,95.2880935669,95.2358169556,96.5709152222,95.6752319336,94.0087280273,95.0995864868,97.7293319702,94.1946868896,94.1996078491,97.172164917,97.8391494751,97.2690200806,97.5071563721,96.9098052979,93.8979644775,98.0595016479,93.4560928345,95.9305953979,98.725944519,96.5960540771,96.880355835,95.1689910889,96.5218353271,96.4170761108,98.7960357666,98.7437133789,97.4920043945,97.9667053223,96.2835464478,97.0261001587
3049.0,90.82,93.6060638428,93.7122650146,93.9153823853,93.8708953857,93.8308105469,93.7574996948,93.7937011719,93.7450027466,93.6180648804,93.6209259033,93.6029586792,93.8348617554,93.4566802979,93.2632522583,94.0343093872,93.3953018188,93.4519805908,93.8818969727,93.5077285767,93.1348266602,93.5017623901,93.5326766968,93.599105835,93.4841995239,93.3945465088,93.7858276367,93.3868179321,93.7685394287,93.5969009399,93.3937149048,93.4763641357,93.439201355,93.2148513794,93.1606903076,93.7094116211,92.8014297485,93.431930542,93.7708969116,93.434425354,93.4966659546
950.0,91.99,94.6484069824,93.8201065063,94.160774231,94.1903686523,94.1277008057,94.3431396484,93.8180084229,93.739692688,93.6788482666,93.9485473633,94.2011947632,93.9115066528,94.1898117065,93.9348678589,93.9764251709,94.2863388062,93.6335525513,94.2776641846,93.4119720459,93.6940460205,93.5432357788,94.1596221924,93.9474868774,94.4232559204,93.8865737915,94.0863723755,93.6780395508,94.4385757446,94.240776062,94.235710144,93.2365036011,93.8876419067,93.8247833252,93.7619552612,93.8982467651,94.6662750244,95.4388656616,94.2061386108,94.1777267456,94.0992202759
4304.0,108.8,112.097412109,112.685997009,112.125999451,111.99458313,111.84186554,111.978179932,111.866645813,111.704650879,111.861968994,112.071136475,111.496963501,111.533432007,111.775093079,111.643074036,111.249397278,111.804649353,111.755264282,111.438766479,111.244094849,111.827667236,111.899299622,111.103424072,111.152618408,111.334564209,111.572982788,111.341369629,110.942085266,111.266220093,111.521102905,111.370750427,111.619812012,111.298736572,110.932022095,111.440254211,111.252822876,111.196365356,111.469520569,111.015625,111.365081787,110.657546997
2136.0,90.7,94.7024078369,94.6318817139,94.0056686401,94.3235549927,94.7172775269,94.6450119019,94.498260498,94.3082427979,94.1363220215,94.4446182251,94.2272186279,94.6694259644,94.4744949341,94.3875656128,94.8177490234,93.9812545776,94.2393112183,94.0265960693,94.1068725586,94.5051574707,94.1531143188,94.2151947021,94.3137664795,94.1282272339,94.5093917847,94.0291137695,94.5285110474,93.3732681274,93.5822982788,93.7344284058,93.9835586548,93.7245025635,94.1337509155,93.8163146973,93.8579788208,93.4107208252,94.2822647095,94.6221008301,93.8240127563,94.0751495361
2281.0,107.28,112.026176453,112.331245422,111.898750305,112.490921021,113.338912964,112.561607361,112.617408752,112.710479736,112.214439392,112.143486023,112.719932556,113.535865784,112.704986572,112.696487427,113.16947937,114.075759888,113.061508179,112.491622925,114.643577576,112.213546753,111.490325928,113.60244751,112.816230774,112.406394958,112.087692261,112.608314514,112.600349426,113.91355896,113.129104614,112.927963257,112.648735046,115.001960754,113.213111877,112.8463974,113.259773254,112.569396973,112.340301514,113.948554993,112.380004883,113.813232422
312.0,92.74,94.1794052124,94.833656311,94.2683410645,94.7313613892,94.3639373779,94.4457092285,93.9431762695,94.2039337158,94.1066360474,94.5600891113,93.7312850952,93.9543228149,94.2444534302,93.6344985962,93.7240829468,94.329460144,94.1253738403,94.1705169678,93.8285903931,93.8591918945,93.2772064209,93.8421859741,94.0310440063,93.838218689,93.5162124634,93.2344512939,93.0978622437,94.662109375,93.5897979736,93.9926376343,93.7097625732,93.1841430664,93.7189102173,93.9021148682,93.4613494873,94.417755127,93.814704895,94.1496887207,93.5440216064,94.4631347656
4568.0,110.63,112.109191895,111.78943634,112.094841003,112.106788635,112.478492737,112.41582489,111.943267822,112.030227661,112.404075623,111.909713745,111.873962402,112.488845825,111.893287659,111.700660706,111.805786133,111.973999023,111.853866577,111.66733551,112.279724121,112.326057434,112.869567871,111.560600281,111.765335083,112.123672485,112.654640198,112.548278809,112.617080688,112.28263092,113.063652039,112.512947083,111.958312988,111.658103943,112.036567688,112.769111633,112.537330627,112.119972229,111.947189331,112.519676208,112.370140076,112.144836426
4522.0,102.17,104.045288086,103.707099915,103.897605896,103.614250183,103.443000793,103.762519836,104.200309753,103.870491028,103.60836792,103.707481384,103.514007568,104.070144653,103.741973877,103.796669006,104.191459656,103.394104004,103.522041321,103.567314148,103.541534424,103.100273132,103.781745911,103.974998474,103.8463974,103.764213562,103.624282837,104.16015625,103.79876709,104.024047852,103.854072571,103.80859375,104.723617554,104.06060791,103.799514771,103.481216431,103.508499146,103.677757263,104.746040344,103.865142822,103.880897522,104.107154846
2050.0,117.98,112.456878662,111.875083923,111.624015808,111.245361328,111.671791077,111.540802002,112.280311584,111.348060608,111.572998047,111.672935486,111.315032959,112.093185425,111.545082092,112.902290344,112.124351501,111.805633545,112.135231018,112.196777344,111.77696991,111.662666321,113.042648315,110.73009491,112.552818298,112.612342834,114.542205811,112.381484985,112.053436279,113.010742188,112.221839905,110.573432922,113.904945374,109.812965393,112.252716064,109.700294495,113.378166199,110.493782043,114.381866455,113.239654541,109.925216675,113.71987915
7.0,76.26,79.1966323853,79.7018203735,79.4265518188,79.8689804077,79.486114502,79.1212997437,79.92162323,79.6365585327,79.8425292969,80.7568740845,81.5352020264,78.5294952393,81.4322738647,79.0656204224,80.1519470215,78.1341934204,79.0057983398,79.5283737183,78.7182540894,79.0693359375,79.1785202026,80.2440032959,79.7474136353,79.1958694458,79.3854446411,78.159324646,78.6742630005,79.1224594116,78.9444961548,79.9690551758,79.2041549683,78.7186584473,79.4455413818,78.950050354,78.9006118774,79.3079910278,78.8778991699,78.8686676025,78.3860778809,78.5892333984
807.0,90.87,94.6675338745,94.6594085693,94.1705474854,94.7504425049,94.3833084106,94.3136978149,94.3034515381,94.7815475464,94.4342880249,94.4327316284,93.984336853,94.0246963501,94.1853790283,94.0982971191,93.9331970215,93.9149398804,94.4028167725,94.1571578979,94.2707977295,94.0496826172,94.0874481201,94.2210922241,94.3104629517,94.2869873047,94.6147079468,94.0816116333,94.1263809204,93.9142913818,93.9524612427,93.9900894165,93.9579467773,94.3498382568,94.1414413452,93.8934936523,93.4240493774,94.0679092407,93.9626235962,94.3474502563,94.1591033936,94.2430725098
5066.0,93.06,96.0888442993,95.7760696411,96.1689300537,95.7531661987,97.3116378784,95.5424194336,95.053024292,95.8843612671,95.8670196533,96.6841964722,96.993812561,94.8526077271,96.6510696411,95.8955993652,95.3423995972,97.0809707642,96.4540710449,97.3064880371,96.285446167,95.6042022705,95.1425552368,96.6055374146,96.2549057007,96.1561889648,96.0522537231,96.3429031372,95.7802963257,97.2272033691,95.7098999023,97.044418335,94.858543396,96.6525726318,96.6709747314,96.3818664551,96.3380279541,96.4693756104,99.642578125,95.8592605591,97.5590438843,98.2554397583
4123.0,90.57,93.289680481,92.5019302368,93.2788696289,93.4031219482,92.625038147,93.1024703979,93.1657333374,93.1529998779,93.1648635864,93.073135376,92.3965377808,92.8005981445,92.9139938354,92.4992675781,93.0643234253,92.8404846191,92.4490585327,92.6817398071,92.4808273315,92.9043884277,93.023979187,92.80884552,93.0451965332,92.3522109985,92.5986022949,92.7509918213,91.9854507446,91.7722320557,93.2103500366,92.922416687,92.6912612915,92.7131118774,93.0670700073,93.3514328003,92.3475875854,92.9550247192,92.6926422119,92.5456314087,92.5316390991,92.4740753174
2336.0,93.65,94.2518463135,94.2472763062,93.9962310791,94.1024017334,93.9917602539,94.5009765625,93.7884368896,94.068977356,94.0565261841,93.9315109253,94.0963439941,94.0019989014,93.9266815186,94.3790740967,94.2204437256,94.0573120117,94.0087509155,93.8673553467,93.6712112427,94.4524917603,93.776725769,93.8161392212,94.1680374146,93.8737869263,93.5253295898,93.701713562,93.7391357422,94.0829849243,93.8350143433,93.6956787109,93.6128311157,93.907989502,93.8838043213,94.6101608276,93.6729049683,94.2470092773,93.7380828857,93.7846832275,93.8324279785,94.2432250977
8147.0,114.8,109.582519531,110.024391174,110.296707153,109.728729248,109.901649475,109.90675354,109.341209412,109.665756226,110.524238586,109.726448059,109.448326111,110.176864624,109.742523193,109.959701538,109.461532593,109.391326904,109.776596069,109.291320801,109.837348938,110.255271912,109.642829895,110.034950256,109.253990173,109.073707581,109.893638611,109.426078796,109.726448059,109.902671814,109.259910583,109.65247345,109.191566467,109.452285767,109.144821167,110.183517456,109.847366333,109.464225769,109.666397095,108.903579712,109.847747803,109.712394714
139.0,104.78,103.995681763,104.418243408,104.341918945,104.297775269,103.815444946,104.455619812,104.334838867,104.704208374,103.883605957,104.446456909,104.693275452,103.825759888,104.350288391,103.766593933,103.933639526,103.899246216,104.227890015,104.39604187,103.696205139,103.600639343,104.122329712,104.50112915,103.75163269,103.804588318,104.416511536,103.554916382,103.738197327,104.611740112,103.699508667,103.89515686,103.431144714,103.219856262,104.575920105,104.731376648,103.733322144,104.415565491,104.548217773,104.429710388,104.501976013,104.526237488
8403.0,85.71,94.1596603394,93.0877685547,93.5198059082,95.0108413696,92.963180542,94.1328887939,92.8492965698,91.7601089478,93.4613800049,94.1875152588,93.8050384521,93.5237197876,92.4275054932,93.0405654907,92.9580535889,94.1416702271,92.4151000977,92.5643920898,92.3444519043,91.826751709,94.3236694336,93.0564956665,93.5732345581,93.6182250977,93.0495071411,92.9012756348,93.4804382324,93.4907226562,91.9644317627,93.8668746948,93.720993042,92.3266448975,93.6374435425,91.364616394,93.5148544312,93.2481384277,93.7409820557,92.8860397339,92.8442840576,93.4399719238
359.0,108.25,113.035415649,113.35308075,113.779258728,113.349121094,112.487785339,113.807067871,112.80002594,112.894302368,112.407836914,113.860534668,113.264297485,113.716766357,113.735321045,112.978393555,113.346290588,113.447967529,113.325668335,113.175254822,113.12109375,113.403259277,114.426437378,113.93522644,113.867004395,112.95148468,112.502365112,114.274986267,113.57673645,113.695838928,113.106338501,114.735771179,113.584022522,113.506736755,115.54360199,114.537376404,113.785293579,114.001609802,114.719070435,113.964126587,113.178878784,113.97127533
4057.0,92.91,92.9928512573,93.2366714478,93.0565261841,93.4117584229,92.8813705444,93.5304718018,93.1049804688,93.3460235596,93.3064041138,93.4145050049,93.3572692871,93.3981781006,92.9938430786,93.10987854,93.045135498,92.9222946167,92.673538208,92.7105484009,92.726234436,92.4523849487,92.6499786377,93.1874084473,92.8046646118,92.6062927246,93.2497711182,92.4572982788,93.2108459473,92.8288803101,92.6134338379,92.7940979004,92.4665908813,92.8050308228,92.5161437988,92.2266464233,92.0324630737,92.1839370728,92.1654663086,92.3347930908,92.6314163208,92.0768890381
2339.0,100.81,92.6076049805,92.8179931641,92.2794952393,92.3477554321,92.6343231201,92.5163726807,92.3813018799,92.2545928955,92.7431945801,92.5758056641,91.8152008057,92.2636871338,91.5835418701,92.1400299072,91.9025115967,92.0960464478,91.7293319702,91.8405151367,92.2554397583,91.9319534302,91.4857025146,91.7096405029,91.7957458496,91.6113510132,91.878364563,91.5130081177,91.4153823853,91.6631164551,91.4959564209,91.8313903809,90.9928588867,91.3209838867,91.3289337158,91.1259307861,91.3459472656,91.2212753296,91.4340667725,91.2026672363,91.7155685425,91.5221099854
7796.0,109.99,109.948982239,110.208740234,110.333610535,110.382293701,110.001808167,109.869003296,110.623069763,109.266944885,110.244125366,110.380661011,109.896751404,110.415168762,109.875549316,110.038848877,109.67993927,110.221946716,109.962203979,110.026100159,109.179016113,110.010627747,109.841087341,109.528205872,109.93800354,110.127494812,109.635536194,108.874916077,110.376930237,110.612136841,109.574874878,109.613487244,109.59614563,110.826416016,110.496131897,109.396575928,110.015510559,110.095458984,110.286132812,109.387924194,109.668930054,108.727783203
