keras_r2_relu0,keras_r2_relu1,keras_r2_relu2,keras_r2_relu3,keras_r2_relu4,keras_r2_relu5,keras_r2_relu6,keras_r2_relu7,keras_r2_relu8,keras_r2_relu9,keras_r2_relu10,keras_r2_relu11,keras_r2_relu12,keras_r2_relu13,keras_r2_relu14,keras_r2_relu15,keras_r2_relu16,keras_r2_relu17,keras_r2_relu18,keras_r2_relu19,keras_r2_relu20,keras_r2_relu21,keras_r2_relu22,keras_r2_relu23,keras_r2_relu24,keras_r2_relu25,keras_r2_relu26,keras_r2_relu27,keras_r2_relu28,keras_r2_relu29,ID,y
111.338523865,103.176811218,115.644798279,110.16293335,112.252006531,111.685417175,111.235221863,104.203887939,109.191963196,109.41947937,110.408050537,112.683113098,109.5519104,112.225799561,114.558502197,105.679847717,110.403007507,111.160430908,109.169059753,112.168891907,108.785797119,108.503852844,112.490722656,107.41217804,112.461540222,115.846115112,109.826438904,107.808074951,115.492988586,118.543182373,107,139.2
104.318962097,98.1334915161,105.934562683,99.1291809082,102.318153381,107.928833008,104.592025757,101.251976013,101.247024536,102.179832458,106.021263123,101.504386902,105.652259827,107.679283142,101.118545532,100.132110596,102.095199585,102.445137024,102.792755127,105.375831604,101.049064636,105.699501038,102.657264709,105.618423462,105.025802612,105.616409302,107.343254089,110.34072113,100.452323914,110.836654663,6226,101.28
110.393745422,113.267959595,115.448692322,110.663978577,112.723182678,110.617347717,111.793815613,108.56968689,108.832298279,111.458381653,108.774772644,112.286651611,105.787414551,113.675094604,110.617004395,109.352546692,109.99256897,112.62677002,111.686286926,112.410903931,107.10206604,108.839157104,115.807540894,112.49256134,109.683288574,112.757232666,110.830795288,109.23462677,108.968070984,109.169334412,2595,113.03
88.0697784424,95.2649307251,88.5859298706,95.8033294678,91.0582122803,89.9806594849,90.9664230347,89.5434951782,94.5316848755,91.5871582031,92.5180969238,91.1887741089,96.9411468506,91.7567825317,89.9170913696,91.0482406616,92.2164001465,90.9785385132,92.2407913208,90.7540664673,91.6804275513,92.4802398682,93.4180297852,90.7677612305,97.27368927,88.7818984985,91.9819946289,91.4990539551,86.7930450439,90.7619934082,2935,98.51
105.330734253,96.187171936,103.262565613,100.517089844,92.8841323853,96.431060791,99.7776870728,99.3359146118,95.2444000244,90.634262085,98.9262161255,100.064857483,97.9543304443,98.9051361084,100.658782959,97.3721923828,98.3635406494,98.5571670532,98.5944290161,101.342132568,102.307693481,103.775901794,100.747817993,100.715560913,96.4336776733,102.124649048,97.2480545044,104.271781921,100.475028992,104.768119812,7931,96.44
98.2930297852,92.7350463867,93.0697479248,93.4541702271,89.9539031982,91.5179824829,92.2345428467,93.4090194702,87.8529891968,91.6881713867,93.603515625,90.2419433594,93.4065246582,92.6036529541,95.6457901001,93.1436462402,91.8266601562,89.0380172729,91.5285568237,95.0763168335,96.7978057861,93.9932632446,98.2431411743,89.1801223755,89.0434646606,89.9895858765,91.0927581787,91.2849655151,91.1516418457,89.8232574463,5374,89.24
94.4639663696,86.271522522,86.8617477417,90.9107131958,94.8707885742,90.969329834,93.3796539307,89.1942138672,90.3674468994,95.7148208618,91.5628662109,88.7254714966,89.1782684326,92.0651931763,88.9844818115,91.9928588867,90.9255065918,95.478729248,90.8230361938,94.0772781372,95.5217971802,94.4038696289,97.3079986572,88.9250793457,93.0239715576,94.3332901001,91.8199691772,89.6066589355,87.773727417,91.7155151367,7371,93.71
94.1988372803,93.517539978,89.9154205322,86.6237487793,94.9317855835,95.4554977417,91.2971115112,93.6141204834,91.3171081543,92.6225585938,94.6728439331,90.9667434692,93.8057556152,90.8439331055,91.1832733154,93.3290176392,93.9632263184,95.4927902222,90.5337982178,94.2475891113,91.1042022705,92.9228286743,91.1480331421,97.2650756836,92.8152008057,92.1951675415,94.1380996704,91.7672271729,91.4232406616,92.716003418,2471,88.01
89.4499588013,92.2136764526,88.8794937134,92.0704956055,91.6582107544,93.3553085327,93.4054946899,94.8800735474,94.2797698975,96.5951919556,90.6503295898,90.8824234009,93.685508728,94.2552337646,90.994934082,92.1863021851,92.4518508911,97.6288757324,93.3061447144,94.3109359741,90.5397949219,91.0860137939,91.6839675903,100.690162659,96.2858352661,92.4193725586,90.5979766846,92.6910552979,94.2599411011,87.4586334229,128,91.57
106.583007812,107.156616211,109.213172913,105.699897766,103.962997437,107.152816772,102.378196716,100.347854614,105.427261353,108.514923096,104.400253296,101.426353455,109.825767517,106.711395264,108.796508789,102.827171326,103.472145081,106.244003296,107.777809143,109.913742065,109.971099854,108.570198059,110.238563538,100.733161926,113.006378174,109.664772034,104.456108093,112.772720337,103.118339539,107.696960449,3750,111.01
95.1091461182,90.3307418823,93.1312789917,95.2010116577,90.086555481,92.9736175537,88.7926101685,95.5839004517,91.5916290283,95.565612793,93.0308761597,88.0659713745,94.1111297607,93.7333374023,96.6179122925,95.6615982056,94.7144851685,97.6760482788,93.2753677368,94.4557113647,100.51499176,93.4779815674,92.7903289795,100.759780884,96.5976333618,93.8260879517,95.3441162109,96.5285110474,93.2418365479,97.3493270874,1215,118.31
94.912689209,91.966506958,93.4366531372,91.5130157471,89.4811477661,97.1493301392,96.1493301392,91.5150146484,90.6934967041,92.6345825195,93.0191955566,88.7173080444,94.73853302,94.4245758057,89.7764663696,87.1254653931,96.3644638062,93.0549926758,95.5588226318,91.3373641968,98.5796737671,93.5421066284,93.1980667114,86.4355316162,92.8394699097,92.0411911011,91.8405532837,91.7632904053,92.4749603271,91.3697433472,3057,101.0
111.829872131,109.89491272,113.589347839,115.446983337,110.335739136,111.509811401,110.43926239,109.939758301,111.954994202,111.147399902,105.288665771,114.174674988,110.077201843,105.674331665,109.898078918,111.858093262,107.947921753,112.637290955,110.329833984,112.116371155,107.624267578,112.698043823,111.011756897,112.276519775,110.31867981,112.348579407,106.680809021,112.808311462,112.29675293,113.468101501,956,112.42
111.155227661,108.354454041,109.789054871,112.443725586,111.628257751,113.125648499,110.681907654,108.045272827,100.372932434,112.8698349,110.200538635,110.231407166,109.833030701,109.17931366,109.856391907,112.469047546,111.787338257,108.521209717,110.32901001,117.139968872,111.805809021,111.546615601,111.832107544,107.562576294,109.523277283,110.867660522,109.20236969,114.215415955,112.090065002,112.972183228,1498,112.95
90.9665527344,94.361946106,93.7049179077,92.3565673828,90.1070098877,90.7746124268,91.6281051636,90.488822937,88.5528106689,95.8909988403,91.8170852661,91.0863800049,90.6160507202,91.3198013306,88.8947143555,92.4100189209,88.6472320557,90.6233673096,91.5155944824,89.3464279175,87.9080352783,91.3632736206,91.2507171631,90.845085144,90.0014419556,91.82762146,91.394744873,92.0383758545,88.4178009033,86.721031189,3874,97.87
93.0382156372,96.202835083,98.2695083618,92.9792098999,90.3061981201,92.3791809082,95.4966659546,96.7733459473,92.0635681152,94.7011032104,93.3961410522,96.2876281738,102.42816925,91.3645858765,87.7898788452,89.9084320068,93.738571167,97.2849655151,91.1006317139,97.9785690308,96.1214370728,88.37940979,96.1834793091,92.9172821045,95.8282775879,91.1145477295,94.078453064,96.2787322998,94.1133575439,92.0146026611,7158,94.59
91.7806091309,91.6352920532,90.1543045044,92.0703887939,94.3137893677,91.7491760254,92.3910446167,91.8150939941,96.4732055664,92.644241333,92.0747070312,95.9665222168,92.7738952637,92.3425827026,92.5531692505,92.237953186,93.0126266479,97.8489837646,89.8035430908,92.4652786255,86.8981246948,94.7330703735,94.0968017578,92.6631164551,93.5193634033,93.1144180298,91.7776565552,88.8327865601,98.5549316406,97.031036377,4703,85.61
112.142333984,108.425437927,104.146789551,109.518760681,103.836730957,105.120231628,106.580513,107.991523743,104.195121765,107.275695801,112.203941345,109.988487244,109.662902832,107.419342041,102.152633667,106.347549438,103.718452454,106.013137817,109.213249207,109.52456665,102.532752991,107.994934082,107.740287781,108.905517578,106.435813904,110.976539612,112.928085327,111.614021301,104.250595093,108.081596375,822,136.47
76.1109008789,78.5228424072,79.6295089722,74.1019134521,76.8237762451,77.7613067627,78.0460891724,77.3894348145,76.1215133667,75.1871948242,77.1548538208,74.0498733521,75.100692749,75.7766799927,75.1953811646,74.418548584,77.8690719604,74.3539199829,74.1921691895,80.5257263184,78.1005630493,76.8025970459,72.6030273438,77.2929916382,76.7856903076,74.6536483765,78.8419647217,78.3813858032,75.0403137207,75.4489746094,7493,77.5
105.050880432,100.627189636,94.5565261841,99.2167053223,92.5160522461,105.844566345,100.960319519,91.4269256592,92.5558624268,94.3829727173,100.639778137,102.842704773,97.8230438232,94.5841445923,95.9406280518,103.891975403,105.007247925,106.940505981,100.58404541,103.95249939,101.06060791,92.5914611816,98.0138931274,96.6159133911,86.8126144409,103.230445862,94.3129196167,96.1152648926,99.524230957,107.359161377,6423,100.44
94.9120941162,94.1021652222,91.5690994263,97.001121521,97.1014099121,91.0137405396,90.2156906128,89.1322860718,86.3099517822,92.1855926514,88.4826965332,90.6078033447,94.9560470581,90.6912994385,91.5572891235,91.0039138794,92.8455200195,96.5489425659,89.6388473511,90.9334030151,86.1294250488,93.2816543579,92.6954574585,89.8263092041,89.0003433228,93.2950744629,90.290725708,90.0085906982,94.9603271484,87.2989807129,7348,103.7
91.2708892822,90.9657745361,92.4334335327,91.6432647705,91.439491272,93.6261520386,89.6659317017,93.5461578369,91.4852905273,95.1424942017,92.9689331055,90.9828262329,90.7899856567,95.2573318481,93.6840591431,98.3667068481,92.8389282227,95.3396377563,89.6598205566,87.22265625,98.6033859253,94.5819778442,89.5721282959,90.821937561,97.4681015015,92.5467529297,95.4537353516,93.7522735596,89.0453414917,95.0320358276,3414,95.98
112.622970581,110.487785339,109.530944824,110.104743958,108.413513184,111.703323364,111.164276123,108.027359009,109.666809082,114.156799316,104.363975525,107.647209167,110.468917847,108.70664978,109.336151123,109.561767578,105.729759216,113.572021484,108.773353577,107.349578857,111.003646851,111.256057739,106.38143158,103.350448608,110.593727112,113.311073303,109.650886536,112.289634705,103.577964783,113.106361389,4155,110.33
95.3530197144,94.6232528687,93.2635726929,96.8947753906,91.0206680298,100.435165405,94.6688919067,94.2287521362,92.9428710938,95.1982955933,95.3646469116,91.7043685913,96.5793838501,92.3717727661,92.8079376221,93.6243209839,97.5213699341,94.8942108154,90.8542098999,97.7546539307,97.3838653564,94.7921142578,99.9376449585,96.9367294312,92.4567337036,95.8790969849,95.0263900757,92.5882263184,93.203742981,90.9891891479,6436,103.63
110.231575012,113.817840576,110.525749207,110.445175171,112.395393372,116.428848267,108.479507446,108.198074341,103.349998474,110.852714539,109.538284302,110.879676819,109.829833984,110.640350342,108.181495667,111.541015625,111.527862549,114.564842224,111.414230347,110.723655701,108.824172974,115.410438538,116.553619385,111.503082275,109.179359436,113.479705811,111.787269592,108.167114258,112.400085449,119.405105591,1287,129.19
94.8267440796,93.3904418945,90.2177276611,92.8533782959,94.4339294434,91.7977371216,89.4448318481,92.1222457886,90.744468689,93.3488693237,92.7302093506,94.5055541992,89.8472976685,91.92628479,90.3229293823,87.525390625,91.89453125,95.4520645142,96.378326416,92.7958221436,93.9532241821,88.4918518066,97.1182937622,90.1980056763,95.8160629272,94.0386886597,93.1868591309,92.4132461548,89.367225647,92.9831695557,2592,95.94
109.751281738,108.935432434,114.425346375,112.911849976,112.825576782,108.963645935,109.643119812,105.831581116,115.690582275,111.503898621,113.121490479,111.344047546,107.859420776,109.348236084,104.119750977,116.347511292,107.063957214,112.750709534,108.729804993,112.844192505,107.038879395,110.924713135,111.140739441,114.464508057,113.406669617,112.893966675,109.739585876,110.377670288,112.422775269,107.653053284,2502,106.05
105.746833801,104.482925415,110.340118408,109.32749176,105.492362976,101.546607971,103.911392212,99.0456390381,106.33644104,110.140190125,97.8545684814,110.143676758,100.318054199,97.9764404297,106.142555237,98.6220169067,108.34412384,104.40271759,107.363189697,106.707046509,101.757522583,106.735061646,107.614311218,107.821624756,103.977027893,104.351669312,104.443145752,106.965675354,107.054862976,109.8699646,1864,100.35
109.608230591,112.129425049,106.581726074,114.789451599,109.280418396,110.77268219,107.528816223,108.20639801,105.809371948,108.151855469,105.736984253,110.266944885,108.901756287,108.392242432,106.146186829,112.214920044,108.494758606,112.171974182,114.063659668,110.148078918,108.717330933,114.085914612,110.185630798,109.617599487,108.606529236,112.288635254,113.272758484,114.706993103,110.889633179,111.412055969,3678,111.92
97.8430709839,92.4310836792,86.6085968018,87.8653182983,91.8478546143,93.2146987915,93.3587493896,90.3524780273,87.7708053589,93.3948974609,90.5137710571,88.7872772217,97.1240005493,92.6065979004,89.0911712646,86.7378082275,94.0006027222,89.1733779907,91.7894821167,90.6981887817,96.7981796265,90.9063186646,89.2188796997,89.7705383301,90.7564086914,96.1876449585,94.6322555542,86.2326126099,92.0569992065,90.9653549194,2993,93.0
93.0846786499,92.6967391968,95.6395339966,93.5744094849,90.9057235718,91.9057540894,94.7116928101,94.9685821533,94.5228729248,90.6264724731,97.7806549072,93.9627685547,92.1745910645,93.7656402588,95.0975723267,96.5039596558,98.7361221313,99.5071792603,92.2150268555,95.5607833862,96.0572738647,90.7140579224,97.763710022,96.7454376221,96.2570114136,97.3070678711,92.1009063721,92.8769226074,87.4909133911,93.1327819824,4417,94.5
94.9681930542,89.869644165,91.2867202759,91.1029052734,91.574256897,92.8299865723,89.5758361816,91.345161438,87.8531646729,89.1402740479,91.6504974365,88.8846130371,93.5467910767,90.8654403687,90.4183959961,95.1282348633,92.522567749,91.3960571289,91.142539978,87.7013702393,91.5045394897,92.716468811,93.2920532227,91.1795883179,91.2129592896,92.4504394531,94.7549133301,88.2461929321,89.948425293,89.8430023193,590,90.52
98.6380767822,102.046646118,115.08139801,104.249778748,105.259300232,108.743255615,106.868675232,102.106994629,101.225837708,106.500984192,105.303253174,104.114608765,102.860282898,104.753540039,102.352386475,110.678665161,102.899169922,99.204750061,109.498016357,102.240661621,103.725166321,108.314834595,109.891571045,109.633293152,106.757240295,104.87612915,109.143783569,110.078361511,104.879989624,105.623008728,1031,104.73
100.154899597,98.2354354858,102.637199402,102.588523865,101.206222534,105.510391235,103.03225708,99.9706039429,104.981536865,103.546920776,105.582038879,104.91582489,105.475830078,101.435272217,105.430831909,103.877128601,103.15284729,102.616889954,104.233093262,102.628326416,101.192138672,101.318313599,103.149383545,103.091415405,100.96736145,105.769668579,104.264595032,105.062797546,96.6010055542,107.14175415,4147,101.89
104.604110718,98.3282165527,103.835296631,104.386795044,101.98236084,103.533508301,98.92603302,104.608451843,99.3360977173,97.8578033447,105.479270935,100.570266724,106.928764343,100.89629364,106.236228943,106.146850586,102.478752136,98.7650909424,104.489593506,98.9528274536,99.1054153442,103.213066101,100.148849487,105.871948242,104.67817688,103.209518433,106.855003357,105.726478577,100.124588013,102.298881531,6507,99.95
108.191696167,108.987007141,110.338539124,111.734909058,107.015319824,111.546852112,107.810523987,108.756263733,104.763908386,108.025817871,108.7186203,107.176635742,108.735649109,111.214065552,112.566635132,104.326332092,110.98160553,113.751991272,109.388977051,108.993354797,105.457176208,109.030982971,115.107872009,112.302146912,108.399940491,108.801513672,108.286003113,111.163467407,108.977989197,106.769584656,3915,110.02
112.641136169,106.189147949,108.565635681,110.750396729,112.355964661,110.040252686,106.887512207,107.332939148,104.704467773,107.791984558,105.225585938,105.702705383,107.26574707,99.9778823853,110.283180237,118.207687378,108.25504303,102.583480835,104.437232971,109.701293945,108.403488159,107.356323242,107.459457397,110.007537842,108.852035522,108.504043579,109.17792511,110.916313171,108.817298889,108.789749146,2442,115.22
109.718215942,109.825393677,115.748634338,114.013847351,107.330406189,114.212585449,111.320251465,108.781295776,113.142807007,111.922119141,107.537895203,105.995735168,118.773948669,105.244644165,112.526573181,111.065231323,110.053237915,116.947570801,113.655654907,113.74407196,114.09249115,112.456794739,110.042938232,111.169952393,112.023323059,113.540336609,111.970062256,113.386238098,111.952850342,113.248413086,3516,114.57
90.4206924438,91.6755905151,90.8761978149,92.0057983398,93.4291992188,91.2109909058,89.1587219238,91.9572753906,92.2332229614,92.3105239868,92.9138946533,89.8553390503,93.2977294922,94.0532836914,86.7004776001,91.6999740601,94.1924591064,93.9541168213,90.7656173706,93.1622390747,87.5172119141,90.4488143921,93.6232833862,91.501991272,89.8577041626,95.7247390747,89.9326248169,96.7625427246,94.1497344971,93.2418212891,8417,110.85
93.3700256348,90.1923828125,89.7426986694,93.8553161621,88.9242477417,93.2881851196,92.0796585083,91.5968475342,87.021232605,92.0373306274,90.0725860596,92.4350662231,98.4022979736,91.9320449829,97.013092041,89.5419464111,92.9078216553,89.1608657837,97.6010360718,96.4239120483,95.5759506226,93.8251724243,91.7568435669,92.2471313477,92.132484436,89.6202392578,94.7521972656,87.5497207642,91.5976333618,90.8686828613,5696,97.91
112.009155273,109.933189392,109.269920349,111.677200317,102.412902832,111.079566956,108.897697449,107.294998169,110.499649048,113.811050415,109.689796448,112.731925964,109.245811462,100.199409485,107.752441406,115.443588257,113.952964783,112.112480164,110.658851624,111.077781677,109.608016968,106.843658447,109.42515564,110.091995239,107.701423645,116.122947693,104.550056458,109.806236267,110.314575195,111.545906067,7232,105.57
75.3897781372,78.3263244629,75.0345993042,73.544342041,75.8365097046,76.6110610962,80.6428756714,73.8727111816,76.4095001221,79.3393173218,75.9114837646,73.723991394,75.2024154663,76.9290466309,75.2812957764,79.0865249634,76.7560501099,80.5331115723,82.8374786377,75.5278549194,76.3596878052,75.7734985352,76.5918579102,77.7943649292,76.294593811,77.5016555786,77.7207565308,74.568611145,71.818649292,76.6011810303,6605,77.68
109.145713806,105.403175354,109.585342407,112.205566406,110.079223633,113.293457031,105.366676331,108.692817688,103.886207581,109.00605011,108.465522766,107.596855164,110.466751099,109.771057129,108.592933655,113.205528259,111.140808105,111.315315247,107.306060791,110.904418945,106.984642029,113.050926208,109.88445282,112.492141724,109.159637451,112.785354614,109.645378113,108.026412964,113.574409485,117.105049133,2785,108.33
113.287445068,107.682884216,112.019943237,114.351898193,113.352149963,111.991950989,111.452674866,107.411064148,108.160621643,110.09778595,108.580757141,114.806488037,109.551567078,107.975196838,105.395011902,114.643661499,111.552703857,112.11656189,112.542984009,110.336860657,110.785392761,109.884765625,112.040458679,114.322044373,109.230888367,111.903106689,110.502189636,106.020874023,111.739151001,116.862388611,5273,123.86
97.0969009399,97.6577987671,97.4761886597,97.6885986328,101.860145569,109.65297699,100.120407104,99.9128799438,96.3160629272,102.341743469,100.382873535,99.3175888062,99.6979827881,105.628387451,95.4039382935,92.1500015259,101.033317566,109.599906921,101.394638062,100.556274414,104.520210266,103.767570496,99.5128860474,99.2919464111,100.410179138,103.350242615,101.190788269,105.434631348,103.421577454,98.8967895508,3792,100.35
90.0414962769,88.8208236694,89.9976882935,90.2199249268,91.4581756592,88.1635437012,94.0849685669,93.2890090942,87.4929122925,91.7031555176,92.9588165283,90.4327774048,92.0585708618,91.4486083984,90.9000091553,92.0997924805,90.571685791,94.9987411499,92.2551574707,88.8782196045,93.0326843262,92.6415023804,93.6061553955,92.117729187,92.1038742065,97.1057891846,92.5915603638,89.1723861694,92.6287078857,89.2511444092,1899,91.27
92.4287948608,93.1373825073,97.2665328979,95.5290374756,93.0107803345,91.3658676147,90.2227783203,90.2791213989,92.3801422119,92.6902999878,91.0364532471,92.6615829468,91.7183685303,91.0727081299,85.4454269409,91.9667663574,93.497253418,88.5649108887,91.8493041992,95.4495620728,97.1532058716,92.7494659424,96.8283691406,91.9306640625,92.8884658813,99.6305236816,91.2460479736,94.9519958496,95.6140594482,87.7081604004,3207,92.53
99.6830062866,96.977935791,102.727134705,103.597160339,105.358108521,102.457977295,100.263008118,99.5852661133,96.869468689,100.548278809,100.232589722,102.503440857,99.7824707031,96.6385040283,103.417037964,106.071868896,100.124084473,99.0371780396,102.278434753,100.146072388,105.014877319,104.59677124,102.650871277,102.000442505,100.163368225,102.509529114,102.334632874,108.737892151,102.14466095,101.066650391,3284,98.98
94.0008392334,94.549949646,94.6563873291,99.6732788086,91.0673980713,91.2554016113,93.9339675903,93.2683486938,93.3641586304,96.3109893799,93.4279174805,92.768699646,93.8659362793,96.5094833374,90.5722503662,99.4187164307,96.1269302368,95.4108810425,96.2544250488,95.8776168823,94.468208313,92.8652801514,95.5208129883,97.3389511108,96.4322433472,91.4718780518,94.4384613037,91.1948547363,90.0386352539,100.748558044,1305,90.39
109.540779114,109.071121216,111.477577209,111.329704285,105.673141479,111.620735168,107.992263794,108.661186218,112.323371887,114.256904602,108.998588562,111.537963867,109.450126648,108.10925293,106.145881653,107.670021057,110.962875366,112.176559448,114.252601624,111.021583557,107.338989258,114.32623291,117.185882568,112.801689148,110.17729187,107.718383789,111.280387878,111.662284851,109.460472107,114.561332703,3292,117.71
107.137527466,97.0001373291,101.660606384,98.1547470093,100.446296692,100.605415344,98.1660003662,96.0588760376,100.779685974,96.9311523438,99.8529129028,101.984344482,101.366889954,96.6810455322,96.7348632812,98.757850647,100.960578918,98.8891906738,96.7147903442,100.506904602,102.257286072,102.552490234,99.1414718628,96.2087402344,98.9884109497,100.352409363,102.344238281,105.904708862,98.9225158691,100.145675659,7769,99.86
94.0301818848,90.0339050293,93.3601226807,96.2071151733,88.8923416138,94.4384002686,95.0408782959,92.9337615967,91.5243911743,94.1798400879,91.4469833374,93.0049591064,97.3925323486,92.0815124512,87.0046310425,94.9538726807,92.8659896851,91.5159912109,91.9790267944,88.9767532349,94.0933990479,89.9301452637,93.7492141724,96.1697845459,89.5736160278,91.4135894775,94.5887527466,96.317741394,86.0198059082,92.8032531738,2997,94.18
88.8071212769,94.0633087158,88.7028045654,88.6944274902,93.345489502,92.8826980591,87.8986129761,92.9422836304,87.6460952759,88.5415878296,84.3308029175,85.8562088013,88.2029266357,92.2249450684,88.4206771851,93.0570602417,90.5314025879,87.2874298096,89.0911865234,92.4870910645,87.4228439331,89.8822021484,93.1152267456,89.6464233398,91.0099487305,92.0397338867,90.1631698608,87.552734375,88.1683502197,89.3397445679,8335,96.85
94.6639175415,94.3245010376,90.3430633545,92.4702987671,93.5835952759,90.1797561646,92.9651184082,93.2521286011,89.2905502319,94.3784332275,91.894493103,89.6489562988,90.986579895,90.3960113525,88.4161605835,91.368347168,92.9358901978,93.3767852783,91.5461273193,89.6896743774,91.6138687134,93.5034332275,91.1009063721,91.8344497681,89.6861190796,91.3249969482,93.6747283936,96.4934616089,91.920753479,90.5697250366,4019,90.69
110.337692261,107.725074768,112.159355164,115.286109924,105.880119324,112.288841248,116.109382629,111.944206238,111.380149841,112.754547119,110.676063538,117.031066895,111.009109497,110.506210327,106.902824402,114.518325806,116.401298523,113.869628906,111.923553467,112.24974823,110.464691162,115.435913086,112.332862854,115.630142212,112.199760437,114.931266785,114.383003235,114.302200317,114.346725464,119.105758667,4859,128.8
94.3026885986,95.6726531982,99.1459274292,93.6757202148,97.5609512329,91.7813568115,95.0095291138,92.8129882812,97.0204620361,88.8739013672,92.5313796997,90.3352737427,96.685005188,95.4272232056,87.036605835,95.9337234497,92.827545166,97.5657730103,91.9282913208,94.5780029297,95.1052703857,91.1602783203,96.0707321167,98.8538513184,96.9895324707,91.6715621948,94.3916015625,90.1209030151,93.7882232666,97.5540847778,7575,90.24
99.303237915,94.6538467407,88.1026000977,93.3218994141,91.9914169312,92.5000305176,93.3090820312,92.3729782104,92.2150192261,93.4628982544,93.584602356,88.2372360229,94.7642745972,89.9999542236,88.8005371094,95.9044418335,95.7943649292,95.8249969482,93.9510726929,92.4346847534,100.204605103,94.8038024902,93.0488967896,91.5644378662,96.0389251709,96.5474243164,94.7413864136,94.5094909668,87.783203125,92.7863464355,2654,88.14
94.5661010742,89.3294296265,92.255317688,87.6517791748,91.0516891479,89.438331604,89.0549468994,92.7797546387,89.8856811523,91.604675293,95.0430221558,88.1448974609,93.9767227173,91.2389068604,95.1244049072,94.0773391724,90.468460083,96.2119827271,91.6571807861,95.5178909302,97.5259933472,90.5077590942,92.4735412598,91.3951873779,94.7926712036,91.2532196045,92.0060806274,93.1294326782,95.5986099243,90.0506286621,2156,91.39
90.9038467407,88.9638671875,88.919593811,91.7094573975,95.7980728149,90.7150726318,89.7045211792,94.3595046997,89.4932861328,87.6084442139,88.6613769531,91.4373016357,93.6347885132,89.9291000366,85.1519775391,89.1298065186,89.2918548584,97.398765564,91.144859314,89.6471405029,93.4030227661,88.1733016968,93.1860275269,92.965057373,89.9120407104,91.4923477173,88.7568054199,97.1725158691,92.469291687,94.9605560303,8051,90.18
93.4972610474,92.5800857544,90.2003707886,88.7247619629,92.8868408203,92.8774795532,91.7778091431,91.4911880493,89.7484512329,93.0996627808,87.8031387329,92.7715835571,90.1593704224,93.1998519897,94.132850647,92.4243621826,93.5990219116,90.6476745605,93.8070526123,97.0647659302,92.235458374,94.8533248901,91.6344604492,94.0687408447,92.4617233276,92.3191299438,96.7659378052,94.1190719604,95.4264450073,90.2225189209,5590,90.83
98.4848709106,90.6092224121,101.553977966,93.08644104,99.368927002,94.3492126465,95.6534957886,93.9356002808,88.6069335938,93.729347229,94.9480819702,92.9337539673,95.4754562378,104.568656921,96.619102478,94.2609024048,94.0557785034,93.7658538818,92.1434173584,95.6089019775,92.4262161255,93.2486114502,92.330406189,97.9061279297,93.3537521362,91.4834518433,96.9611740112,97.778427124,92.4946670532,93.6262969971,5392,88.16
94.190864563,89.4607162476,91.7431793213,86.5390396118,93.6229629517,90.8561706543,91.4096221924,90.7828979492,87.461807251,90.0957183838,90.6245498657,91.1238174438,91.2624511719,89.5291366577,95.3919754028,93.5788726807,89.7322998047,94.5365066528,92.0844268799,94.4450759888,92.2754745483,91.4962463379,91.3240966797,89.7756958008,89.7743759155,98.3173599243,90.7862701416,89.557723999,95.6952514648,92.3673248291,998,92.4
93.1195678711,93.2348861694,88.0856323242,90.7531509399,91.7361526489,90.3327713013,93.9656600952,92.9068222046,92.8650970459,91.3265914917,93.6644973755,94.0429916382,90.1255111694,90.8625030518,94.3729629517,85.2324752808,91.8401870728,90.7298202515,92.0886917114,92.1766815186,95.7831954956,91.2336196899,97.6131439209,90.7199707031,89.6996154785,93.5514221191,94.9410934448,85.3273620605,87.8823318481,87.546836853,7731,92.81
79.139755249,80.2284469604,79.5964279175,82.2161560059,77.2590408325,76.0438461304,77.0997924805,74.7364654541,74.777671814,74.9431838989,76.2519302368,74.1828689575,82.3022003174,76.2227859497,76.0636291504,74.1211853027,78.1323013306,79.8042144775,82.2128067017,75.856048584,78.3959732056,75.3322143555,72.5278701782,76.5678863525,76.3410186768,80.9721450806,78.2432861328,79.2260513306,75.9003601074,75.3623199463,1824,78.5
113.509941101,108.993286133,109.062194824,109.840278625,106.052268982,106.590888977,106.940757751,110.373588562,107.053749084,107.868118286,103.224075317,107.519775391,108.765708923,103.909492493,109.303840637,111.92691803,106.042060852,112.045097351,104.52709198,112.122062683,110.69115448,114.220115662,108.458808899,104.51134491,106.169685364,104.711181641,102.626464844,105.045433044,103.897743225,106.621803284,7777,108.43
107.542976379,109.720596313,110.56502533,105.382034302,105.319747925,104.085716248,107.796798706,104.060058594,112.596336365,109.349891663,105.3335495,107.921234131,109.109962463,107.145889282,105.509147644,112.205734253,109.640151978,107.125160217,112.101806641,108.658073425,108.059257507,109.611717224,108.582794189,111.977600098,109.422767639,110.165336609,109.437446594,106.473022461,108.706062317,108.133773804,8322,105.1
100.396133423,95.7432479858,92.1735305786,91.5430145264,93.7634277344,91.4411773682,94.442276001,91.0608596802,93.3403396606,90.3815917969,91.8577041626,93.211769104,93.335144043,97.3527755737,94.8070526123,93.1334533691,96.0776443481,98.4295806885,94.5662460327,89.9728240967,93.5559692383,89.924697876,104.463569641,99.6946487427,91.7917861938,91.1151657104,94.5263595581,92.1358642578,98.794921875,92.3761062622,2263,93.48
