ID,y,x_mselgY3_0,x_mselgY3_1,x_mselgY3_2,x_mselgY3_3,x_mselgY3_4,x_mselgY4_0,x_mselgY4_1,x_mselgY4_2,x_mselgY4_3,x_mselgY4_4,x_mselgY5_0,x_mselgY5_1,x_mselgY5_2,x_mselgY5_3,x_mselgY5_4,x_mselgY6_0,x_mselgY6_1,x_mselgY6_2,x_mselgY6_3,x_mselgY6_4
633,85.76,92.1399230957,91.8486251831,92.2253723145,92.1915893555,91.9380187988,91.55859375,91.3275756836,91.9067077637,91.933303833,92.0181274414,91.2383728027,91.9384002686,91.0461883545,91.6690673828,91.4935302734,90.9090423584,91.3355255127,90.9162750244,91.6849212646,90.9545669556
3688,91.32,93.0254821777,93.4347305298,92.7905273438,93.6982421875,93.6688690186,93.045715332,93.1482849121,93.0798110962,93.1267547607,92.9802246094,92.9842529297,92.8840789795,92.7772140503,92.901802063,93.0777664185,92.4872283936,92.3792114258,92.6975402832,93.1494598389,92.3930587769
1058,113.4,111.223960876,111.021980286,110.953674316,110.898628235,110.943870544,111.050262451,110.989685059,111.138389587,110.847923279,110.92590332,110.469337463,110.324188232,110.626396179,110.597610474,110.561981201,110.658103943,111.089958191,110.552810669,110.377494812,110.31539917
8318,88.77,92.2063140869,92.4314651489,92.5016937256,92.1439437866,92.6172943115,92.6742095947,92.4438171387,91.6423034668,92.6449584961,92.2072296143,92.1100082397,91.9529876709,91.8609542847,91.8445892334,91.7396697998,91.9709777832,92.0375823975,91.9456939697,91.9950942993,92.2167434692
8322,105.1,108.651931763,109.490333557,109.689109802,109.284713745,108.712608337,108.823608398,108.972351074,108.976661682,109.437332153,109.217185974,108.831199646,108.736419678,108.546165466,108.659446716,108.133522034,108.372779846,107.846878052,108.27293396,109.196563721,108.09790802
5925,120.38,113.200416565,113.736061096,114.137123108,113.385452271,113.46988678,113.051925659,113.569595337,113.640380859,113.743865967,113.039329529,113.290626526,113.017921448,113.432640076,113.955245972,113.820762634,113.784896851,113.280052185,112.892539978,112.187606812,113.087677002
8193,86.51,91.9379119873,92.4710540771,92.3664093018,92.3834686279,92.1144561768,92.0796508789,92.0285644531,92.2385635376,92.2555084229,91.558921814,92.155632019,92.3759460449,92.513092041,91.8629760742,92.1346893311,91.8435058594,92.0391693115,91.9063034058,92.1632461548,92.7076416016
5100,93.2,94.5535583496,94.0436859131,94.4811706543,94.4306869507,94.2906951904,95.1024780273,94.6299667358,95.1064758301,94.1448364258,94.0370330811,94.6724700928,94.6699981689,94.0235290527,94.385055542,94.5872955322,94.3561477661,93.6580734253,94.9583892822,94.189781189,95.0527954102
673,92.03,92.818939209,92.9793548584,93.169128418,93.1860809326,93.0435638428,92.8321609497,92.893951416,92.4844055176,92.8769683838,92.574005127,92.786605835,92.639793396,92.7109527588,92.4505691528,92.2727966309,92.107711792,92.2283096313,91.891166687,92.6040039062,91.641746521
3717,107.01,111.669120789,112.108795166,112.230606079,111.751541138,111.155838013,112.041488647,111.513214111,110.84664917,111.152175903,111.585845947,111.230194092,111.592025757,113.050559998,112.417686462,112.555770874,112.009628296,112.589202881,112.470039368,111.717803955,111.261581421
4547,105.89,94.1667022705,93.8257598877,93.8622436523,93.5942611694,93.8912811279,93.5894088745,93.3688201904,93.5613327026,93.7526702881,93.9328613281,93.1978759766,93.0078887939,94.0352478027,93.0456848145,93.5429229736,92.9526824951,92.9425048828,92.9009857178,93.1598205566,93.096572876
4255,98.32,93.3047409058,92.9717483521,93.5510559082,93.3856277466,93.3990631104,92.4149246216,93.2230529785,93.0277862549,92.7263717651,92.6843109131,92.3747711182,92.6515960693,92.6059265137,92.6019439697,92.7650375366,91.827041626,91.8093566895,92.4910812378,91.6620025635,92.3623275757
2257,109.63,111.818008423,112.047515869,112.015045166,111.286506653,111.862518311,111.989837646,111.567771912,111.867675781,111.451339722,112.48349762,111.846313477,111.269218445,111.230865479,111.60244751,111.478141785,110.911773682,111.50629425,111.385398865,111.253036499,111.32787323
896,90.76,94.3611755371,94.3131561279,94.1964263916,94.3454437256,94.4910736084,94.7104187012,94.3746643066,94.6285858154,94.369644165,94.1623840332,94.6946868896,94.329864502,94.5079650879,94.3888626099,93.9943695068,94.2647857666,94.2722625732,94.1517562866,93.780166626,94.4132995605
4100,90.0,94.5671539307,94.483505249,94.392364502,94.5844116211,94.4576263428,94.3898162842,94.5214996338,94.7189941406,94.5311050415,94.6574249268,94.2378845215,94.5390167236,94.1573944092,94.3556289673,94.3288269043,94.2418670654,94.2096862793,94.3436126709,94.092414856,94.6736602783
3607,108.06,111.737556458,112.194625854,112.223579407,111.687088013,112.083450317,112.169250488,112.157798767,111.94090271,111.406677246,112.17805481,111.654159546,111.845817566,111.947418213,112.442253113,111.481445312,111.829727173,111.666793823,112.015533447,111.386192322,111.935501099
6102,99.69,103.520210266,103.380447388,103.016723633,103.159568787,103.227722168,103.13142395,103.610610962,103.704559326,103.159057617,103.254356384,102.50302887,102.831512451,102.729995728,103.127349854,102.334129333,103.270965576,103.182731628,103.192474365,102.802436829,103.53049469
5682,128.93,100.427635193,100.24899292,99.4075775146,100.477981567,99.6195144653,101.009529114,101.483085632,101.121047974,99.5656051636,100.532333374,100.809379578,100.07232666,100.530174255,99.8573684692,100.025695801,100.619674683,100.158996582,100.914138794,101.609130859,100.025527954
4001,116.23,112.060684204,111.923027039,112.09021759,111.886352539,112.157188416,112.148628235,112.207191467,112.138343811,112.211997986,111.802841187,111.981414795,112.006065369,112.008712769,111.875411987,112.367462158,111.406990051,112.091690063,111.497116089,111.219200134,112.197402954
2487,92.13,95.1444396973,94.5520172119,94.9936065674,94.7435455322,95.458480835,94.9989318848,95.7873382568,95.1138916016,95.3232955933,95.0031814575,95.7836608887,95.6776809692,95.4742279053,96.2482223511,95.5028533936,94.4545898438,95.8173141479,95.366394043,95.7812652588,96.6089096069
5546,125.25,113.121582031,113.134002686,113.009857178,113.062728882,113.50302887,113.005447388,112.924583435,112.600143433,113.932975769,113.864761353,113.415390015,113.925285339,113.828636169,114.516021729,113.583938599,114.863067627,111.666305542,114.657875061,114.790641785,115.009643555
8255,108.66,101.123435974,101.07359314,100.936523438,101.087913513,101.2526474,101.199966431,101.058174133,101.134315491,100.922340393,101.237030029,100.746864319,101.166191101,100.623153687,100.69090271,100.65083313,99.8740081787,100.360839844,100.847297668,100.180229187,100.41721344
3983,88.28,93.2280883789,93.2892456055,93.4983291626,93.1390304565,93.4076766968,93.5267715454,93.1396179199,93.4389877319,93.5621261597,93.5944213867,93.3952636719,92.8329238892,93.2965240479,92.9830551147,93.0989990234,93.2485656738,93.0917510986,92.3140716553,93.0944290161,93.2007369995
1990,94.64,93.9024887085,94.2130279541,94.3751525879,94.0693817139,94.1603393555,93.9225997925,94.0545349121,93.8125305176,94.1891860962,93.9375305176,94.0043029785,94.1949005127,93.5794677734,93.8655090332,93.9381408691,93.7069854736,93.7450332642,93.403137207,94.0598526001,93.2419128418
8192,100.04,102.32182312,102.539390564,102.103942871,102.30430603,102.646514893,102.619522095,102.443908691,101.821434021,101.6848526,102.963180542,101.944763184,101.845809937,101.539985657,102.011886597,101.157531738,101.586761475,102.292282104,101.828697205,101.683349609,101.698417664
2999,93.4,93.8715896606,94.6147460938,93.9870986938,94.1134643555,94.1662063599,93.569732666,93.639175415,93.848739624,93.9843597412,93.4145507812,93.1787872314,93.5077972412,93.6284637451,93.2812576294,93.362411499,93.3177261353,93.6421356201,92.7928466797,93.3242797852,93.3060760498
2038,98.56,94.1917724609,94.0207672119,94.2093811035,93.8244781494,93.9500274658,94.2718811035,94.4700164795,94.1371612549,95.1270523071,93.9858551025,95.5616455078,94.30809021,94.0134124756,93.445892334,94.5268249512,93.7183074951,94.6023025513,94.7162399292,95.0630722046,95.1386184692
3364,92.59,94.6305847168,94.5515289307,94.3330230713,94.8001251221,94.8253707886,94.6792526245,95.3526000977,94.821182251,94.3078308105,94.8253173828,94.8394012451,94.5589752197,94.9440307617,94.4653778076,94.5633087158,94.8671569824,94.2082214355,94.7877655029,93.9692230225,95.1721038818
5590,90.83,94.4164886475,94.571723938,94.5717773438,94.6876220703,94.5474014282,94.4048233032,94.0454711914,94.5001296997,94.2309265137,94.643157959,94.4253234863,93.9075469971,94.4438781738,94.3894348145,94.3400115967,94.0425262451,93.9949951172,94.0894470215,93.7594451904,93.7239837646
7413,91.16,91.6543502808,91.7356948853,91.996887207,91.8434295654,91.4729156494,91.5968551636,91.8410644531,91.9075622559,91.4091796875,91.4918670654,91.5770187378,91.5831604004,91.748085022,91.3746643066,91.2098312378,91.7924194336,91.2818908691,91.6329650879,91.9702987671,91.5522155762
4343,92.83,94.1185302734,94.2715682983,93.8266906738,93.9583129883,93.9033660889,93.7187347412,93.9241485596,93.5370407104,93.7218017578,93.6543960571,93.7189712524,93.7042312622,93.7784881592,93.9064025879,93.6794128418,93.8027191162,93.8304519653,93.784286499,94.0259857178,93.9022064209
588,87.25,94.5656738281,95.0822525024,94.2173995972,93.9574890137,95.0394287109,94.5682220459,95.3685150146,94.7620620728,93.7108154297,94.8171234131,94.0754699707,96.3231506348,94.7852172852,95.1973724365,95.046081543,95.1737976074,94.5706329346,94.8496017456,96.5656967163,93.3991088867
2125,99.58,106.144966125,105.982223511,105.39025116,106.150505066,105.719276428,105.850875854,106.373641968,105.92225647,106.097427368,106.017196655,106.555641174,108.077613831,106.70866394,105.340103149,106.959335327,107.189811707,107.33454895,107.246376038,107.516845703,106.951934814
252,105.15,108.228302002,108.127700806,108.185531616,108.071800232,108.36505127,108.85181427,109.033691406,108.934669495,108.310447693,107.536499023,108.770874023,109.042007446,107.18145752,108.355171204,107.494064331,107.946212769,107.811897278,107.904144287,107.684127808,107.442024231
6754,86.25,92.4260101318,93.0708465576,92.6501998901,92.8162384033,92.5714187622,93.4628753662,93.1705627441,92.600692749,93.0576629639,93.4624099731,92.4058456421,92.5960235596,93.1762390137,92.8535461426,92.8226776123,93.4925537109,93.1594085693,93.005645752,93.0677490234,92.9557495117
6491,90.89,93.2880401611,92.8083114624,93.3638916016,93.1453933716,92.8680725098,92.6582107544,92.3377380371,93.7824249268,93.0291366577,93.1580276489,93.0711517334,92.91746521,93.3011550903,93.1786117554,94.1808929443,93.1538085938,93.1027374268,93.0083770752,92.9324035645,92.964630127
8124,89.58,91.2952194214,91.3488616943,91.0791778564,91.3188781738,91.5318908691,90.9300079346,91.1228713989,90.9843063354,91.4698791504,91.6132507324,90.9945678711,91.224822998,90.6505126953,91.3920440674,91.223526001,90.8075637817,90.9283065796,91.5082473755,90.3906936646,90.6128997803
4223,108.31,94.1250152588,94.79296875,94.5183868408,94.3536834717,94.7437515259,94.4337005615,94.318107605,94.2890853882,94.2655410767,94.15625,93.4372711182,94.0927276611,94.2220535278,93.938041687,93.5901489258,93.7395782471,94.4870300293,94.0721664429,94.586730957,94.0156555176
1302,113.62,111.949752808,111.891571045,112.205963135,111.918663025,111.638168335,112.05065155,112.409912109,111.953933716,112.077415466,112.13483429,112.104370117,112.049240112,111.928985596,111.956825256,112.118034363,111.784683228,111.760437012,112.413246155,112.02217865,111.812850952
2793,99.93,103.358535767,103.36869812,103.267059326,103.170608521,103.631599426,102.745346069,103.041213989,103.016494751,102.93447113,103.300621033,102.788894653,103.325920105,102.383300781,103.092765808,103.241149902,103.441360474,102.68094635,102.724472046,102.546035767,102.557121277
2524,78.45,78.6630325317,78.0285873413,78.3398132324,78.417930603,78.3019790649,78.2756958008,78.3843841553,78.6410064697,78.4772567749,78.2516784668,78.1549682617,78.0171966553,78.6217956543,78.4475326538,77.8164138794,78.1862182617,78.485458374,77.798576355,77.9958648682,78.1090316772
8177,89.6,92.2076263428,91.8857727051,92.2629241943,92.2375488281,92.6022720337,92.3455200195,92.023147583,91.9546966553,92.131072998,92.0870056152,91.8936386108,92.0997467041,92.091835022,91.7964477539,91.9987792969,91.9797439575,91.9603271484,91.847694397,91.6094284058,91.6859741211
5940,94.52,93.9215927124,93.4414749146,93.6441955566,93.6632919312,93.611579895,93.7326583862,93.876663208,93.5247650146,93.8583221436,93.6331939697,94.0789337158,93.3777313232,93.3782196045,94.0317840576,93.9042663574,93.8198928833,93.8433303833,94.1196670532,93.9916687012,93.7058258057
3740,90.52,95.0311889648,95.1349334717,95.0790710449,94.7680664062,95.3672637939,95.2747192383,95.1665344238,94.6536102295,95.2850494385,94.5814819336,95.4412155151,94.2841186523,95.3444366455,95.4851074219,95.6681976318,94.9755401611,94.9542999268,95.1951980591,95.287689209,95.2416687012
325,94.92,94.1469497681,94.3367004395,93.7072601318,93.724319458,94.229095459,94.1985778809,93.6996307373,93.6783294678,93.7622756958,93.509185791,92.3993530273,93.545791626,93.4487838745,92.5054779053,93.2060852051,93.3665618896,93.4601287842,93.6326751709,93.5659561157,92.6254043579
1811,98.95,105.271247864,104.127563477,104.322219849,104.273551941,103.873672485,104.238296509,104.332870483,103.859474182,105.046798706,104.02130127,103.751998901,103.376525879,102.824905396,103.523506165,104.589324951,104.04145813,104.367134094,104.254669189,103.903839111,103.737640381
5301,121.84,111.659378052,112.026359558,111.985656738,112.01448822,111.718788147,111.411758423,111.599563599,111.718177795,111.62677002,111.762527466,111.312652588,111.956764221,111.682365417,112.094894409,112.338844299,111.628303528,111.755104065,111.618499756,112.085044861,111.786331177
8130,109.5,109.25844574,109.196563721,108.508987427,108.560585022,108.84942627,108.609710693,108.829467773,108.650558472,108.298553467,109.178573608,108.010116577,108.673049927,108.605178833,108.348449707,108.129302979,108.498504639,108.793212891,107.936080933,108.07963562,108.362426758
5984,92.9,94.1348876953,94.3650283813,93.9703063965,93.8814849854,94.3048248291,93.9257659912,94.0258560181,93.7874755859,93.7148590088,93.9222869873,93.7673721313,94.087020874,93.9039077759,94.0150146484,93.7511825562,93.7965621948,93.8916625977,93.9004058838,93.6993179321,94.0155563354
8014,108.82,108.58442688,108.78729248,108.446342468,108.83795166,108.897003174,108.805152893,108.367721558,108.612686157,109.130584717,108.217666626,108.77684021,108.189041138,108.472183228,108.974029541,109.1534729,108.853363037,108.287620544,108.515426636,108.44443512,108.122718811
600,94.95,93.0322799683,93.3291015625,93.4160308838,93.0725250244,93.0523529053,92.7742080688,92.5411834717,92.5662612915,92.743019104,92.9045562744,92.2212524414,92.7251434326,92.2575531006,92.7191925049,91.9469451904,92.6317367554,92.3877105713,92.06615448,92.0080718994,92.1847229004
1552,87.87,94.2479476929,94.8567352295,94.1289672852,94.7504882812,95.1683959961,95.5282287598,93.5687789917,95.0756988525,94.913772583,94.7321548462,94.9021606445,93.387298584,96.0860900879,95.0103530884,93.6491546631,96.0236816406,93.3953399658,95.9397201538,94.758605957,95.4958267212
5146,91.84,94.3738098145,93.8708190918,93.9539031982,94.130027771,94.1653747559,93.7627105713,93.8923873901,94.0362854004,93.7663650513,93.9596710205,93.1424255371,93.6325531006,93.9254074097,93.7581558228,93.4595870972,93.1552886963,93.3288955688,93.3584594727,93.0810165405,93.6394348145
4438,88.07,93.8952713013,93.8025054932,93.2201080322,93.2682037354,94.0127944946,93.228302002,93.7599334717,93.7529067993,93.3635101318,93.385269165,94.0549163818,93.8531723022,93.9910964966,94.128036499,93.896484375,94.4598999023,93.6460113525,93.8421707153,93.61769104,93.9435119629
1785,114.51,95.0079269409,94.5350494385,95.0076446533,95.2437591553,94.2819671631,95.302444458,94.967956543,96.0179367065,96.4079742432,95.8383331299,95.6476135254,97.2583618164,96.2545318604,96.2774734497,96.4660339355,97.6690673828,96.4210510254,98.3355331421,95.6980895996,97.8671569824
2270,118.23,104.124824524,104.243392944,104.068305969,103.986183167,104.408447266,103.933166504,104.143348694,104.168167114,104.190185547,104.205055237,104.09853363,103.886390686,104.070533752,104.506912231,104.246421814,104.342155457,104.639411926,104.48625946,104.19670105,103.992462158
1805,92.4,94.0600280762,94.0087966919,93.765411377,93.9354858398,93.9648895264,93.6275863647,94.3418502808,93.4195251465,93.7911071777,93.9139862061,93.8559570312,93.4689788818,93.3475494385,93.8826751709,93.6510772705,94.0606002808,93.9281616211,93.4584350586,93.8883361816,93.6085739136
1741,114.25,114.550605774,115.002891541,114.703330994,114.731170654,114.73614502,114.461906433,114.949363708,114.663414001,114.665679932,114.658378601,115.123924255,114.605773926,114.976318359,114.843208313,115.088409424,113.823944092,114.403236389,114.848190308,114.481140137,114.698547363
6802,98.13,102.058380127,102.238952637,102.286331177,102.524078369,102.422142029,101.887916565,101.866165161,101.884109497,102.016479492,101.669723511,101.783821106,101.387809753,101.502090454,101.815620422,101.586654663,101.102561951,101.117332458,101.155860901,101.421318054,101.421936035
1262,95.49,94.271484375,94.2632141113,94.3075180054,94.1533584595,93.9014587402,94.2123260498,93.4842147827,94.1536941528,93.989364624,94.0753707886,93.6100921631,94.2587356567,93.9360046387,93.8648376465,94.2254943848,93.791229248,93.2784118652,93.6112670898,93.9744873047,93.7191238403
1910,120.17,115.80381012,114.903747559,115.49785614,116.215545654,116.59161377,117.875366211,116.301773071,117.44556427,117.194892883,116.253829956,117.103187561,119.096405029,116.65435791,116.678825378,117.437438965,116.773086548,117.757781982,116.200233459,117.626426697,118.063049316
5226,89.14,94.420135498,93.969329834,94.1272888184,93.816078186,94.3477020264,94.8028564453,94.6096038818,94.3078308105,94.3894805908,94.4294433594,94.4647521973,94.2706604004,94.0934448242,94.0624084473,94.3909606934,94.2162094116,93.8101806641,94.0527267456,94.393157959,94.7356872559
1081,95.92,93.8186035156,94.1471099854,93.7249603271,93.6394119263,94.1139297485,94.1487884521,93.4461975098,94.4063491821,94.1051483154,93.5473861694,94.1039123535,93.6130218506,94.2117080688,93.4693603516,93.6620025635,93.9212036133,93.8893737793,93.6465301514,94.0963897705,93.8566741943
1476,93.26,93.3438568115,93.1472091675,93.3170318604,93.3482131958,93.1739807129,93.5799026489,93.3971405029,93.3855514526,93.4734954834,93.4646911621,93.5824432373,93.1989212036,93.5111846924,93.1454162598,93.5686035156,93.3312225342,92.9101104736,93.6916275024,93.3947525024,93.0809631348
5461,128.58,111.294326782,111.432128906,111.002593994,111.429862976,111.589698792,111.382644653,111.813896179,112.531982422,112.28730011,111.243385315,111.105941772,111.856994629,112.590316772,111.598892212,112.318374634,111.734733582,111.555152893,111.438613892,111.882537842,112.531242371
1843,78.47,78.7517166138,78.9132461548,78.5611572266,78.5865859985,78.4328460693,78.761138916,78.359085083,78.5215988159,78.3867263794,78.2358932495,78.409362793,78.323638916,78.364440918,78.2989654541,78.3105316162,77.9540939331,78.3471450806,78.1437301636,78.1577606201,78.2422943115
3188,87.3,94.140411377,94.2313690186,94.5156402588,94.4186553955,93.9629821777,94.3771820068,94.2004089355,94.1112442017,94.2867584229,94.105178833,94.2067718506,93.8740386963,93.952331543,94.0495758057,93.9097824097,93.7138061523,93.8586578369,93.370765686,93.7910003662,94.1042175293
5569,100.13,104.521942139,103.8904953,104.755226135,104.522171021,103.839523315,103.817405701,103.774436951,103.876808167,104.235946655,104.996635437,104.184806824,104.409881592,103.954162598,104.003936768,104.333961487,104.347885132,104.146438599,104.32674408,103.800422668,103.777061462
1405,91.62,92.7216873169,92.9946899414,93.0735015869,92.9154968262,92.8304519653,92.8955001831,92.9538345337,93.0911865234,92.7363739014,92.6888885498,92.460975647,92.3223571777,92.5362854004,92.3169555664,92.5899963379,92.1732940674,92.0969696045,92.4780578613,92.1884002686,92.0169372559
6050,90.22,92.2260131836,92.8164138794,93.0480880737,92.5882949829,92.6421356201,92.5829620361,91.8463287354,92.221496582,92.0004425049,91.9815826416,92.0632171631,92.6916046143,92.0597839355,92.280456543,91.946723938,91.8265151978,92.3273468018,91.5415039062,91.6033477783,92.1593017578
3451,108.03,111.605018616,111.679542542,111.505561829,112.055084229,111.994567871,111.473976135,111.79737854,111.811248779,111.943489075,111.491729736,111.695487976,111.323532104,111.680038452,111.481567383,111.554176331,110.917861938,111.138023376,111.166763306,110.965003967,111.035079956
3787,78.47,78.3069381714,78.0201721191,78.292350769,78.3371276855,78.7021026611,77.6765670776,77.8188476562,77.6596832275,77.5043106079,77.5162887573,77.6576766968,77.4340286255,77.7186889648,77.468963623,77.5437393188,77.9093399048,77.5169296265,77.5473632812,77.4285049438,77.7985153198
4540,99.46,106.25352478,106.012367249,105.922485352,105.662536621,106.201446533,106.011726379,105.681213379,105.593643188,105.557243347,106.300956726,105.842330933,105.922958374,105.612945557,106.176322937,105.538238525,106.086532593,105.568832397,106.029418945,106.321212769,105.886444092
6272,95.43,94.6519165039,94.0986404419,94.4366760254,94.4058532715,94.7355880737,93.7212600708,94.2868652344,94.2976531982,93.5767974854,93.9317245483,94.3199157715,93.7316589355,94.0440826416,94.5131759644,93.8327941895,93.8887023926,93.2693481445,93.7573318481,94.520362854,93.0795593262
461,97.42,94.2773132324,94.792678833,94.6642303467,94.643913269,95.1177825928,94.8547592163,95.1494598389,95.0560760498,95.1284103394,95.207611084,95.213180542,95.4839553833,95.6685943604,93.931854248,94.9551086426,94.9520874023,95.2563934326,95.7807159424,94.1466903687,96.629119873
4275,111.21,111.283576965,111.213951111,111.254379272,111.207351685,111.511680603,111.345535278,110.910072327,111.222251892,110.771942139,111.094100952,110.818412781,110.857421875,111.000099182,111.13948822,110.679550171,111.195144653,110.482070923,111.325492859,111.417694092,110.761123657
6730,103.19,102.96194458,103.136688232,103.418647766,103.609924316,103.38129425,103.692092896,103.621414185,103.364212036,103.002532959,102.808250427,102.474052429,102.224136353,103.714981079,102.955215454,102.761703491,102.58921814,103.055870056,102.210098267,102.225250244,103.841682434
6493,98.05,93.1250762939,92.7238006592,92.8223724365,92.7335205078,92.9957885742,92.5407562256,93.2657623291,92.6779708862,93.0084533691,92.8016891479,92.3935699463,92.3637695312,92.4657440186,92.8385620117,92.7199554443,92.3618469238,92.6594314575,93.3613891602,92.4327545166,92.7178192139
1510,91.39,94.193939209,94.9096832275,94.256690979,93.897567749,94.4097976685,94.1824951172,93.8970031738,93.7117385864,93.7027587891,94.21900177,93.6726760864,93.7646636963,93.579208374,94.013961792,93.7357940674,93.495223999,93.7783813477,94.1793365479,93.3162918091,93.3233337402
8220,85.17,91.7746582031,91.5309295654,91.6421203613,91.4054260254,91.5484161377,91.6736755371,91.4652862549,91.217590332,91.4587020874,91.585319519,91.4568710327,91.3088226318,91.5522918701,91.5395202637,91.761505127,91.0653610229,90.9713973999,91.2714614868,91.1954574585,91.5583648682
37,99.15,94.6198425293,94.5978088379,94.945854187,94.1713790894,94.4306869507,93.6470184326,94.8059844971,94.0157165527,94.3140182495,94.4379196167,93.9448242188,93.9795150757,93.6759643555,94.4742736816,94.547088623,93.7567901611,94.3101577759,93.2250671387,94.0627670288,93.5934677124
7427,105.73,91.4817810059,91.7591171265,91.6836853027,91.345375061,91.3782272339,91.4925003052,91.2139129639,91.2975006104,91.4442138672,91.512008667,91.8367538452,91.5352478027,91.3994445801,91.4943847656,91.4757537842,90.8653564453,91.1567230225,91.152633667,91.2971725464,91.2089996338
2682,89.38,95.0557403564,94.9561004639,94.0879669189,94.0578918457,94.4750213623,94.3036651611,95.1473388672,94.1527099609,94.0742340088,95.8014831543,94.4279174805,94.4266967773,95.1627807617,93.9771652222,93.2471084595,94.908493042,94.8909072876,94.1552734375,95.5831069946,94.0672607422
2294,99.66,105.107254028,105.018081665,104.934402466,104.769432068,104.878082275,105.291481018,104.859542847,104.968048096,105.089134216,104.918617249,104.790428162,105.609298706,104.859939575,104.663314819,104.561309814,105.374282837,104.242988586,104.714630127,104.666244507,105.375442505
8245,90.82,93.3562850952,92.3900146484,93.5785675049,93.3781738281,92.9172821045,93.1827087402,92.9014205933,92.8553009033,92.6515197754,93.0383605957,92.5399169922,93.4248809814,92.2055053711,92.8918533325,92.5093841553,91.9785614014,92.6118011475,92.7824554443,92.324005127,92.2679367065
4261,96.93,94.8414535522,94.12449646,94.5064315796,94.0824432373,94.1844558716,94.3895339966,94.1427154541,94.1802444458,94.2061233521,94.3345184326,93.355796814,93.8432769775,94.1317062378,94.1989898682,93.7368240356,93.7273330688,94.1365890503,94.3685531616,93.4989929199,93.5665740967
3580,122.01,112.857337952,113.70035553,113.306053162,113.588363647,112.574432373,114.024772644,113.042556763,113.190536499,112.546005249,112.770446777,113.710090637,113.706535339,113.438995361,114.054504395,113.113761902,113.780654907,114.043800354,113.263572693,112.752433777,113.645751953
3050,125.26,115.412284851,115.875030518,115.558868408,115.379974365,115.510406494,115.535522461,115.835029602,116.012458801,115.713317871,115.218193054,115.875289917,115.72328949,116.341041565,115.892272949,115.45664978,115.376808167,116.108154297,115.928543091,116.022201538,116.229202271
7340,106.96,109.705368042,109.736694336,110.009628296,109.820343018,109.740791321,109.348327637,109.44682312,109.566398621,108.755828857,109.552680969,109.662200928,109.774108887,109.458602905,109.551300049,109.212387085,109.042724609,109.679779053,109.36315918,109.183792114,109.00567627
261,90.99,93.5018463135,92.8411102295,93.1795349121,92.7256622314,93.039352417,93.4245223999,93.435836792,93.0500793457,92.9938049316,93.0370788574,92.8406219482,92.8529815674,93.3514175415,93.8863067627,93.102142334,92.25440979,92.8853302002,93.0339126587,93.5421295166,92.4829864502
8204,103.89,110.138282776,110.054275513,110.225509644,110.039649963,109.531097412,110.107391357,109.408081055,110.004798889,110.063331604,109.838973999,109.614349365,109.821304321,109.589019775,110.003051758,110.197799683,109.972015381,108.888214111,109.249450684,110.312194824,109.610374451
4897,113.67,94.3774414062,95.1934967041,94.8771514893,94.7733001709,94.3661422729,95.0589752197,94.8314590454,94.8592071533,95.4612350464,94.8646011353,95.5786743164,95.3639907837,94.7709350586,95.5114593506,95.5596008301,95.6458282471,94.8554382324,94.7792816162,94.7626342773,94.4800567627
7208,91.7,92.1634216309,92.1556854248,92.3645858765,92.0140075684,92.3623275757,92.0892333984,91.9468231201,92.057434082,92.1934051514,92.2440338135,91.9016342163,92.0277786255,92.077041626,92.3975524902,92.5413360596,92.0278015137,92.3929824829,92.958480835,92.029296875,92.1471862793
5492,98.44,94.2858734131,94.5175094604,94.6346435547,94.7490310669,94.7143936157,94.9233398438,95.3164367676,93.7255325317,95.1283874512,93.6096496582,95.1710357666,95.2812805176,95.5508880615,95.1647644043,94.8246154785,94.498336792,94.3678283691,95.0612182617,95.5797424316,95.6073760986
6990,99.55,92.9251098633,93.031463623,92.7304992676,92.79246521,92.9954833984,92.239151001,92.5373001099,92.6177520752,92.9616241455,92.8193664551,92.7705154419,92.4646072388,92.5209655762,92.6071472168,92.7001571655,92.7580108643,92.1201477051,92.07472229,91.6740493774,92.7138519287
1048,94.44,94.5331802368,94.8484802246,93.8522415161,94.3732910156,94.6477584839,94.0060119629,94.4442214966,94.8221130371,94.4395751953,94.2569503784,94.0832214355,94.2778015137,94.4926300049,94.1121749878,94.6811523438,93.9949951172,94.0407714844,94.3292922974,93.9260025024,94.1904525757
6034,98.59,94.1337966919,93.7404785156,94.0263214111,94.0218048096,93.9267501831,93.7926025391,93.5785369873,93.7022247314,93.9370346069,93.9003448486,93.4666137695,94.1698303223,93.3304290771,93.583190918,93.7642288208,93.3954162598,93.4972991943,93.9621276855,93.571937561,93.5428161621
4861,117.14,111.972991943,112.219818115,112.104614258,111.924987793,111.800697327,111.909080505,112.147331238,112.095748901,112.069908142,112.149917603,111.550254822,111.252120972,112.105476379,111.569122314,111.672187805,111.052398682,111.421051025,111.432678223,111.639579773,111.490745544
1067,106.5,104.447372437,104.061279297,104.501403809,104.411201477,104.291358948,103.916275024,103.941955566,103.994346619,103.703933716,103.805374146,103.851715088,103.766349792,103.98841095,104.008453369,103.670631409,103.719535828,103.365402222,103.78742981,103.452087402,103.442718506
7580,108.58,110.168395996,110.002380371,109.919143677,109.935974121,109.803581238,109.977203369,110.194648743,109.685317993,109.64100647,109.685134888,109.630477905,109.381530762,109.67755127,109.850189209,109.812385559,109.883789062,109.846511841,109.785202026,109.323722839,109.449951172
