keras_MAE2_relu0,keras_MAE2_relu1,keras_MAE2_relu2,keras_MAE2_relu3,keras_MAE2_relu4,keras_MAE2_relu5,keras_MAE2_relu6,keras_MAE2_relu7,keras_MAE2_relu8,keras_MAE2_relu9,keras_MAE2_relu10,keras_MAE2_relu11,keras_MAE2_relu12,keras_MAE2_relu13,keras_MAE2_relu14,keras_MAE2_relu15,keras_MAE2_relu16,keras_MAE2_relu17,keras_MAE2_relu18,keras_MAE2_relu19,keras_MAE2_relu20,keras_MAE2_relu21,keras_MAE2_relu22,keras_MAE2_relu23,keras_MAE2_relu24,keras_MAE2_relu25,keras_MAE2_relu26,keras_MAE2_relu27,keras_MAE2_relu28,keras_MAE2_relu29,ID,y
109.760719299,110.170021057,107.602615356,106.539649963,116.130195618,100.985092163,112.600387573,102.932693481,110.954620361,109.600502014,109.132606506,113.131980896,104.654930115,110.860336304,106.469848633,108.596672058,105.739784241,109.216567993,110.219955444,111.055099487,106.104492188,108.912117004,112.090232849,114.620201111,105.444412231,113.707977295,109.254844666,110.863143921,107.408836365,114.385536194,2621,105.8
105.106681824,110.716629028,107.544631958,107.863128662,109.644584656,105.687004089,109.988769531,108.810668945,108.990524292,104.176216125,105.840499878,113.474395752,107.271377563,112.506538391,108.202659607,106.116111755,104.862800598,112.062744141,110.706817627,106.436683655,113.345863342,108.603401184,111.911766052,113.856529236,113.335212708,113.946899414,115.107009888,110.90788269,111.671424866,109.337402344,4659,115.72
97.1594924927,104.371589661,98.3856658936,98.6620559692,106.559799194,102.311172485,96.6241455078,97.7702713013,100.299690247,95.3857192993,100.81098938,96.6321411133,104.629798889,104.500404358,98.1612625122,102.746398926,99.3947143555,103.397872925,99.5090637207,100.492134094,94.3372573853,99.9855575562,103.838745117,100.327255249,101.743667603,99.1523971558,98.1818466187,98.8498382568,98.5637893677,103.225296021,2571,111.03
91.1250305176,90.9117279053,88.5168228149,89.4629516602,94.440788269,91.1923828125,88.0080413818,92.6353759766,93.0978012085,89.9683151245,93.047454834,89.6472702026,93.3271865845,92.4577407837,91.8921661377,90.4527740479,88.5031433105,89.1352233887,90.7313919067,89.3111419678,90.9415283203,90.6864013672,98.5115814209,89.8385620117,90.7153167725,87.7923278809,92.8109664917,93.0272827148,92.9726867676,95.0342483521,5333,93.05
94.8857116699,93.992980957,88.82862854,91.3425292969,92.9218521118,89.1648330688,92.0318145752,93.59034729,92.1653137207,95.1605453491,93.1712036133,91.0108566284,88.8883590698,91.4801330566,95.0935516357,92.1812744141,91.5880813599,92.6435546875,86.1128921509,92.5546188354,92.3318481445,93.2156829834,90.1557312012,98.3683395386,91.1724472046,97.2614974976,91.7550582886,94.8090667725,94.7391281128,90.9753799438,1911,87.21
92.5048217773,90.375328064,92.3281402588,89.683631897,93.4215393066,88.1436309814,85.6469116211,94.7738265991,90.1007003784,88.6658477783,90.7270736694,90.0442123413,89.0718002319,89.6819076538,90.4024734497,90.2667160034,91.7265167236,89.0419921875,91.9791717529,90.9434814453,90.9055938721,91.3160095215,91.087562561,88.9142608643,94.8130874634,93.849029541,90.8438339233,92.6217727661,88.394241333,91.4015884399,4856,90.72
96.1388168335,91.9962921143,96.9281158447,91.554977417,95.4238433838,89.3880386353,94.4213104248,92.2545928955,97.2931060791,90.5134124756,91.8918075562,90.3130569458,91.3690414429,92.7356033325,94.2456817627,91.0854415894,94.2682037354,93.0853881836,94.3293228149,96.442237854,91.5818328857,91.849861145,96.7898330688,96.4507827759,91.3994979858,92.7490310669,93.8147125244,90.8559951782,89.6629867554,92.3224334717,5045,88.8
121.937538147,113.735870361,116.293670654,112.67098999,114.397987366,116.184066772,113.610900879,112.043235779,110.118408203,114.378288269,121.995223999,110.827888489,110.048652649,114.426094055,108.907249451,125.58669281,109.248573303,111.356567383,111.825744629,115.526290894,114.716415405,114.618385315,111.357093811,117.515861511,112.372001648,115.301277161,121.80166626,116.011306763,110.724189758,117.456787109,4528,113.98
94.6922225952,97.9169845581,92.4469528198,89.932472229,94.851348877,91.9403076172,92.3438415527,91.8615493774,93.2827529907,94.5463409424,94.0735778809,92.3699417114,91.2591247559,92.4540481567,93.2007141113,93.4076538086,96.2077331543,89.5693283081,90.6020202637,92.3238296509,93.8102493286,91.9817199707,94.4063491821,91.8217315674,89.2953567505,92.5127334595,95.5822143555,90.7873306274,94.3069076538,92.4402542114,5900,87.86
97.8411636353,102.381454468,102.483474731,102.342285156,109.31602478,105.007743835,102.891365051,105.985839844,100.129440308,105.271347046,99.771522522,106.607650757,97.6343994141,99.3264007568,106.12664032,100.564872742,105.792915344,107.353210449,98.2143707275,105.482658386,102.764137268,102.250694275,103.728118896,101.799194336,107.909378052,107.127098083,97.3460464478,104.38117981,104.676353455,102.733161926,2416,104.18
105.820877075,112.57334137,108.03074646,109.077713013,108.400062561,105.526405334,107.490966797,110.574203491,110.550140381,109.32094574,114.684112549,110.978561401,109.148635864,111.005523682,110.037582397,106.338157654,110.567779541,112.0704422,107.270698547,113.288597107,111.89074707,111.758476257,112.046524048,113.24936676,106.329452515,112.898071289,101.360321045,109.833267212,111.557723999,108.926002502,2667,110.76
94.0435638428,90.8685531616,93.9217453003,92.9767532349,92.4772949219,92.6272506714,92.0180053711,90.6410064697,90.7957458496,91.7265319824,92.7237930298,91.5054397583,89.7343597412,93.7596969604,91.4309844971,93.9749069214,93.383605957,92.3304290771,88.9631347656,88.2683486938,92.2582855225,90.0364227295,90.1589736938,92.3538513184,93.5301895142,92.4413757324,89.3964385986,89.5403213501,87.6288299561,93.5874481201,5849,97.14
92.8475189209,91.2364196777,91.7342376709,91.3058853149,92.431312561,88.2646179199,94.1731414795,91.9571151733,90.041847229,91.3402328491,87.3661956787,90.0044021606,92.7082443237,88.5140838623,90.2863845825,90.976524353,90.2714004517,89.7709274292,88.1641693115,91.1466369629,89.0786132812,91.5446166992,87.3385620117,89.2803344727,92.5183410645,92.6414871216,90.5518798828,90.713218689,94.6295013428,91.0322799683,1898,90.4
112.551383972,115.812980652,106.798469543,110.692955017,112.298942566,104.63533783,114.426940918,111.494606018,107.280570984,115.634910583,114.208709717,113.947525024,111.608909607,110.07850647,112.06829834,107.638259888,110.411727905,115.609352112,109.313064575,111.308403015,110.3878479,109.481658936,113.132324219,115.285873413,109.186302185,115.416976929,106.834121704,106.411186218,108.477859497,108.271827698,1869,106.19
91.9156646729,96.761505127,88.8443450928,91.7461471558,91.351272583,88.7555618286,93.9094238281,94.3165054321,90.0515823364,97.5505905151,96.134185791,92.9820709229,87.9857788086,89.2877578735,91.3442687988,87.2797546387,89.3629608154,95.3711776733,87.2195968628,94.3537979126,92.0295715332,94.0373382568,93.2377090454,96.9019851685,90.440864563,93.4937362671,93.5077667236,93.7389297485,90.8710784912,91.2695388794,1540,93.47
105.5570755,113.054450989,113.467918396,112.542381287,111.615638733,110.887840271,111.331207275,108.743278503,111.90045166,112.024284363,109.129096985,111.309669495,108.36781311,110.602104187,106.504470825,107.417396545,110.685348511,108.703353882,109.878005981,112.497619629,108.774803162,109.913612366,109.354957581,111.648788452,114.865028381,111.004257202,102.589782715,109.586616516,109.320610046,109.773155212,1298,130.97
106.859962463,110.002876282,112.600463867,110.858169556,112.254814148,113.896995544,105.320922852,105.693489075,109.618125916,112.496902466,111.019973755,105.562782288,105.210494995,110.29649353,110.757820129,110.502830505,111.181747437,114.177246094,106.662956238,108.838653564,107.365737915,113.895339966,109.326133728,109.916603088,110.252326965,114.125846863,108.046562195,110.47467041,108.457008362,108.058784485,1108,115.92
90.5690536499,95.1472854614,91.0364379883,90.350440979,86.9712600708,90.1051712036,92.6125488281,87.6796417236,88.2808914185,88.4684524536,91.4408874512,88.0481948853,91.48046875,90.4951400757,91.5659713745,90.4270858765,84.972869873,91.7549209595,89.0189361572,92.1840515137,89.6631240845,92.5546264648,91.8568649292,88.4928512573,92.4962692261,94.2548141479,91.7744369507,89.0828018188,90.9130477905,89.918182373,6032,112.72
91.2912445068,95.1126098633,88.293182373,94.2665252686,92.3530883789,92.3901138306,88.8497619629,95.8740005493,88.8024291992,89.8969497681,94.3594207764,93.7508239746,88.3948059082,91.9351577759,92.3872375488,94.8069763184,89.9936828613,93.0284500122,93.2326049805,90.4894790649,93.5835113525,93.5329284668,93.849571228,92.5033493042,88.9976196289,90.6237335205,92.1250152588,90.3209915161,93.3904953003,96.427734375,1601,95.0
109.71963501,114.258262634,109.087799072,109.427467346,108.859436035,111.579925537,113.242630005,109.376251221,107.616905212,114.640441895,115.149543762,110.178947449,111.587532043,108.353294373,110.904640198,110.748519897,109.282089233,114.844802856,107.07636261,118.120620728,112.266212463,114.665687561,114.62273407,109.708213806,112.011543274,108.375961304,115.707366943,109.940841675,112.014648438,109.318107605,515,109.1
112.459632874,117.459190369,114.589378357,109.720039368,110.417381287,113.21534729,113.993186951,109.184326172,109.596595764,108.871772766,115.123664856,111.528259277,106.468566895,110.334671021,112.421401978,111.553665161,111.123649597,110.339164734,108.819412231,112.396316528,106.316978455,116.145378113,110.865600586,113.977302551,107.744636536,108.454093933,102.776100159,111.524971008,112.172683716,112.653579712,2431,123.24
91.4194793701,88.8996505737,91.0656433105,88.3765945435,94.6423034668,88.3227539062,92.0894393921,90.8913726807,91.8117599487,90.0993804932,89.5472869873,90.5368499756,95.1923751831,90.7341842651,92.8690795898,91.0082550049,90.4954605103,91.1728515625,87.824005127,92.5344161987,91.3015670776,90.2515258789,90.2543411255,92.4593582153,93.3765487671,93.1593551636,89.7384185791,90.6474761963,91.8600921631,95.3395080566,1389,89.73
103.130912781,100.964920044,107.060585022,98.6600723267,99.3232498169,102.318473816,100.310287476,100.889221191,101.71295929,97.3442459106,100.132843018,100.507377625,107.470977783,98.4897689819,99.4875030518,102.612922668,100.129135132,101.065788269,95.3867416382,100.432022095,100.932327271,103.825164795,98.6122207642,107.537651062,102.327690125,104.498275757,106.36894989,103.568588257,102.834014893,100.55519104,5840,105.34
97.6705169678,103.022361755,96.5497207642,100.183570862,108.464118958,102.298431396,97.4813156128,95.5171585083,100.252082825,97.5252609253,101.45715332,101.308868408,103.571166992,99.0377197266,100.171386719,102.692657471,102.853240967,102.689254761,101.698997498,101.007728577,95.0970687866,100.045776367,107.872444153,97.0694885254,100.888046265,107.625183105,101.989135742,104.36971283,101.381813049,102.975486755,5096,97.2
93.7600479126,90.9877090454,92.4855117798,90.4506607056,89.6893157959,91.8816299438,88.5858306885,94.3070068359,92.8799209595,91.3372879028,94.1246871948,92.7609405518,91.8673934937,93.8503417969,91.9481964111,88.8563232422,91.2814102173,92.5474853516,91.0880050659,90.9845504761,87.8585205078,90.1810150146,91.2321090698,93.6616210938,95.2339477539,91.1923828125,92.080406189,91.8396453857,92.7968063354,92.2109375,7681,92.25
103.925033569,112.962898254,109.464996338,108.515602112,122.477149963,104.961929321,116.162086487,110.188552856,112.498657227,110.495552063,108.057266235,114.186035156,109.595375061,111.841941833,108.099494934,109.786132812,107.570556641,115.53780365,110.820465088,114.520050049,113.047080994,109.936851501,112.148406982,111.475952148,109.302650452,114.763587952,109.358100891,113.127494812,113.672225952,109.01877594,534,111.31
109.585136414,110.565254211,110.883468628,106.414520264,112.25466156,109.305297852,108.609931946,103.931129456,106.025421143,112.219429016,109.633903503,114.16986084,105.405090332,111.28793335,106.863479614,110.43863678,103.577865601,114.818687439,110.994140625,108.866104126,107.689804077,109.730522156,111.566337585,111.126579285,111.58454895,113.856414795,115.206535339,111.805351257,106.415260315,111.199066162,319,108.97
90.3575363159,95.231842041,96.2031402588,93.7193756104,91.9986343384,89.5428848267,86.0323944092,95.8177719116,91.3968429565,91.7390060425,90.9737243652,89.9581985474,94.4230041504,92.5146331787,93.471534729,90.2319488525,90.071182251,91.0271835327,87.3497009277,89.6894836426,92.3762817383,89.74269104,90.1956329346,93.2582931519,95.0338973999,91.7547073364,91.0129928589,91.5849990845,89.8325881958,93.4959869385,5767,96.27
88.2276077271,94.9803161621,91.7606430054,89.4685745239,86.3173599243,90.5022506714,92.1848754883,92.5652084351,91.8870391846,92.2725296021,95.7203216553,89.7797927856,90.8455047607,88.4828262329,90.4486541748,90.2121200562,89.2576675415,87.7442779541,85.7860336304,87.1828536987,90.693107605,92.20728302,90.4682388306,91.8847808838,88.8772583008,91.3855133057,91.8169174194,86.8213653564,92.2756500244,91.8135681152,3447,95.64
92.8492507935,97.0549316406,95.4753189087,91.1658248901,102.338760376,95.4245605469,93.8629760742,98.016746521,90.285949707,93.7471542358,95.492477417,96.5825576782,94.7258911133,91.0191879272,96.9106674194,89.29347229,100.157722473,96.1569442749,97.7127304077,93.59765625,93.1613769531,91.9728546143,108.016921997,96.227432251,95.4554824829,92.7252426147,90.7864761353,92.1561660767,93.7770767212,93.448677063,4581,88.75
90.6478118896,90.0371780396,92.1895599365,90.3637390137,90.2597198486,88.8954238892,91.6320648193,90.1016311646,91.3762817383,89.099861145,92.4006881714,90.4840316772,93.0162506104,89.2002105713,92.6535797119,91.6667098999,90.739654541,92.110458374,89.8024520874,94.3819351196,91.731338501,91.0752105713,92.2328262329,95.4759140015,89.43334198,88.070526123,90.2657012939,91.0354232788,92.5280532837,95.2753067017,5654,85.18
109.501220703,113.779006958,106.0623703,108.213844299,108.336303711,111.212280273,109.463378906,108.43384552,111.646209717,109.707077026,110.319038391,110.272827148,112.852607727,111.564224243,109.682853699,108.800628662,111.877151489,112.076431274,109.908599854,107.556037903,110.850364685,110.628501892,111.222564697,114.284805298,112.115531921,115.176803589,110.335319519,110.277069092,113.232673645,109.03780365,1575,109.19
90.6339111328,92.0319290161,88.6627807617,93.1269454956,90.2659301758,90.8510665894,87.3711624146,94.0483016968,93.8452148438,93.3178329468,97.4971160889,89.7893447876,97.8469009399,93.5597763062,94.8562011719,94.3423614502,92.2745361328,94.150138855,92.2485122681,89.9581222534,92.361289978,89.8436889648,93.8155899048,90.5303421021,92.2793121338,88.55834198,91.603515625,90.845199585,94.7347946167,92.6671295166,165,114.76
98.3505249023,98.3922653198,98.9663009644,101.622924805,99.3960647583,103.296691895,98.1679077148,97.0722045898,99.8355331421,98.5396194458,101.531303406,98.4648284912,97.4686660767,97.1431350708,98.6789321899,101.587234497,94.6928634644,100.919189453,100.962501526,98.6059799194,101.532012939,104.076850891,101.400497437,91.4450912476,100.764404297,99.9727859497,101.174049377,101.419975281,102.204544067,101.067405701,7362,110.32
97.3019104004,106.54637146,98.3724060059,104.793937683,100.023391724,99.5926818848,100.974578857,103.13809967,107.708999634,104.17489624,100.973953247,100.188949585,102.334838867,102.194190979,105.619346619,99.3522338867,102.084266663,100.407455444,104.412361145,101.164344788,99.5570449829,101.930534363,100.621002197,98.1136550903,106.935333252,100.672477722,96.8050384521,101.151077271,104.337432861,100.993309021,8375,102.42
100.487968445,95.4856033325,101.669311523,94.3116912842,95.4233169556,93.5070114136,88.9990081787,96.3342666626,96.3589859009,96.7687454224,95.0287704468,93.7207260132,101.198814392,92.7819595337,98.27709198,96.3705291748,94.1329727173,97.5107421875,94.1205596924,98.8442077637,91.9342346191,94.7821807861,102.339324951,91.7546386719,91.306098938,94.0520401001,94.0853042603,91.4334182739,90.7829818726,95.7807312012,4477,91.85
92.8476867676,89.5345535278,95.3840103149,91.7260894775,94.6847457886,88.6873779297,92.5445632935,92.7661056519,90.0135192871,91.045463562,92.1694335938,88.5859069824,93.761177063,92.4728088379,91.4548416138,95.9234542847,98.1095199585,93.0765838623,90.4284515381,90.8366241455,93.457824707,92.2435073853,100.04460907,91.8065490723,96.8957519531,90.855140686,99.4248352051,91.3608856201,93.4052200317,97.0899505615,2263,93.48
93.5044555664,92.2526016235,91.5342788696,91.3984603882,94.401184082,90.2771682739,93.6407546997,91.5860671997,90.7665100098,94.6474456787,94.4665374756,90.0799102783,98.1762466431,92.6224594116,94.1153106689,94.314956665,88.8495178223,91.9243927002,91.6272354126,88.7275695801,93.1183929443,92.2392959595,97.4034423828,90.6513671875,95.2918777466,92.5547561646,95.3350448608,98.4223556519,92.6465682983,93.7422637939,4035,95.48
93.6522140503,91.0172958374,89.1904678345,92.9548492432,90.4351959229,91.5971679688,94.9477615356,90.9650039673,93.5505218506,89.2752685547,96.8493804932,89.7288818359,90.1200790405,93.8221969604,91.1425933838,94.5887680054,91.1179580688,91.2364654541,86.1373748779,89.8904190063,95.2658081055,92.5579528809,91.9398574829,96.8923416138,89.9164505005,92.4692459106,91.4295501709,91.8970108032,93.0914382935,93.3945999146,3271,91.38
92.8233947754,92.535774231,91.5754928589,91.6250076294,93.8863296509,93.6327667236,88.3607177734,91.5590667725,90.0843505859,89.8193054199,94.4226608276,89.9745788574,93.7192153931,93.8615493774,93.8646774292,92.7112884521,94.3441848755,91.3871841431,96.133140564,91.4665374756,92.7385635376,93.8579559326,93.6231613159,90.3789291382,91.4775848389,92.3804244995,95.6601715088,91.1609344482,93.5891799927,98.4080047607,2501,86.6
90.3672714233,90.7255630493,93.6146392822,91.6900253296,92.7943191528,91.854927063,90.5215377808,88.0066452026,91.1446762085,89.3554763794,91.4518280029,92.4272460938,91.0807800293,88.8037643433,88.0976257324,89.1779251099,93.9880599976,90.8366699219,86.494972229,92.413848877,91.7877578735,89.5301055908,90.1408233643,91.9817810059,89.4520721436,89.400718689,90.1054382324,89.6012954712,91.6596221924,91.3454589844,1776,93.02
106.955780029,110.551223755,107.807128906,105.742294312,112.688453674,110.781074524,113.395141602,108.727035522,114.598838806,114.329696655,113.336357117,117.552940369,106.273605347,108.763977051,111.535926819,114.865898132,109.106147766,112.193389893,111.463378906,109.395492554,113.10018158,113.147239685,111.882133484,111.109642029,108.730705261,110.391914368,105.73286438,112.202507019,112.811424255,109.613548279,5427,113.95
106.516395569,99.2095870972,102.485794067,101.088539124,107.25289917,97.5086288452,99.7657623291,103.039787292,101.186470032,101.788269043,99.1975708008,97.6620941162,97.93800354,101.516517639,103.54473877,105.223251343,100.72719574,99.448059082,102.046234131,101.554771423,100.58757019,100.098518372,102.294456482,97.2155075073,104.832122803,104.867828369,100.964050293,97.211517334,99.1657333374,107.492401123,5505,105.82
121.809074402,115.474205017,110.455718994,116.183830261,114.237373352,112.675758362,115.30065155,113.498672485,116.218338013,113.591377258,116.418418884,117.599586487,118.424659729,112.263786316,116.063262939,124.818496704,109.415534973,117.221199036,111.68598938,115.546638489,113.079399109,114.335044861,114.587997437,119.258399963,115.010482788,115.603141785,106.909355164,117.846847534,117.543159485,117.650764465,5852,109.11
111.567985535,111.061203003,107.063339233,108.664634705,108.117118835,111.102783203,106.445533752,100.796066284,107.652267456,107.866279602,114.147224426,107.374893188,112.16091156,112.564994812,104.991539001,110.758613586,106.081611633,108.780349731,102.450782776,109.364387512,105.940063477,105.26222229,111.082946777,112.86870575,111.109886169,112.93195343,102.93573761,103.974945068,108.822349548,108.598472595,7183,111.17
91.7995986938,92.5069656372,92.5251998901,92.0254669189,94.5362167358,90.0055999756,95.9869689941,87.8732299805,94.8687362671,90.2526321411,92.7529373169,91.5132827759,93.8599243164,89.7322235107,89.206489563,90.9485473633,88.5520935059,93.6674575806,90.2813262939,88.2277374268,92.3469161987,90.0713729858,90.2538146973,93.8052597046,94.5780258179,92.4566345215,92.3879776001,92.1311264038,93.8810424805,94.1027603149,404,90.88
109.026351929,112.678627014,110.042472839,114.953132629,113.581283569,112.507583618,114.582473755,110.563774109,112.282623291,103.544868469,118.346336365,113.20891571,107.197036743,111.687545776,112.16268158,116.917434692,111.893104553,113.724479675,110.816398621,113.72782135,112.881027222,111.675247192,118.593383789,117.697853088,112.135719299,114.138252258,116.840507507,115.416786194,113.796485901,114.483642578,5715,109.82
110.181861877,110.14377594,105.826637268,111.143966675,123.962280273,107.708435059,108.497123718,108.783470154,110.812683105,109.868034363,108.469512939,113.012954712,113.18006134,110.839881897,108.937583923,107.596984863,106.505393982,111.652687073,111.254570007,109.599853516,111.325782776,109.493881226,111.221672058,112.74937439,109.029693604,115.343025208,109.220863342,110.951660156,109.043754578,113.941749573,5116,106.47
94.9604721069,92.9591064453,90.6140975952,94.1698608398,89.3183670044,96.9733352661,91.8941497803,92.7066802979,93.1485137939,90.8917541504,92.2131195068,89.7390213013,93.4191436768,91.3480453491,94.3081207275,89.7150421143,93.2451248169,93.6326904297,91.7860488892,89.4503936768,91.6694412231,90.9062805176,92.6306533813,93.1386032104,91.0366439819,89.750038147,91.2678375244,92.4595184326,94.6368255615,96.6137161255,1262,95.49
93.9436340332,93.1620559692,92.4147720337,92.8340148926,93.9034957886,88.5754699707,93.1166610718,92.1865234375,91.3099365234,90.4458389282,93.6667709351,91.3737869263,90.3616638184,92.069519043,88.7974319458,92.6517181396,89.0148544312,91.9097213745,90.4914550781,93.2984619141,90.8776245117,92.8233108521,93.5590896606,90.5649795532,88.1430892944,90.205947876,90.9027786255,93.2740020752,93.1768112183,92.6468429565,2618,95.33
110.783760071,115.634483337,114.566360474,116.030906677,114.182281494,112.610046387,113.39629364,111.29082489,115.103233337,114.020317078,121.388900757,117.758506775,118.378005981,112.536529541,115.67250061,117.609718323,110.241447449,113.55103302,114.110420227,111.657417297,113.750747681,115.966796875,114.25164032,118.105941772,106.338493347,115.971702576,121.029319763,117.269432068,113.958526611,112.573379517,3877,115.19
87.6623916626,91.9601211548,89.2757415771,93.8038406372,85.943939209,91.1492462158,92.2856750488,96.792388916,92.0472869873,90.8381652832,91.3562316895,90.1130828857,90.6409606934,97.3626251221,91.3430557251,88.0925369263,89.4285888672,91.4470825195,87.1036148071,91.1319351196,91.9097824097,92.8296203613,91.4417419434,87.2097396851,89.6928329468,91.7315368652,88.7474060059,91.5224075317,94.3819656372,93.2967910767,4658,91.04
104.614456177,114.698806763,113.107818604,111.166824341,108.571006775,108.13734436,110.455459595,109.435783386,111.612373352,109.143135071,114.529777527,115.104766846,106.513511658,110.88433075,110.588943481,110.48878479,109.46207428,109.228218079,110.175857544,108.748901367,109.073974609,110.627929688,110.478752136,112.645484924,105.990890503,114.227249146,108.29586792,110.104385376,109.575004578,108.340087891,5121,133.09
101.253623962,97.4979476929,101.486373901,102.950370789,100.581542969,102.227020264,97.4432067871,100.853027344,101.216171265,110.082481384,101.970878601,104.114379883,102.642295837,97.9511413574,101.942977905,100.958030701,96.7060699463,98.7109832764,95.2697143555,100.307220459,101.324287415,107.178543091,101.837974548,96.3097686768,101.104782104,102.495201111,100.888900757,100.570526123,101.119064331,102.656166077,649,100.56
94.4911804199,93.9465942383,91.6914291382,92.280166626,92.8998718262,89.0348815918,91.9286804199,97.0375900269,91.136932373,94.945350647,93.3250732422,92.1914978027,88.3919677734,90.2368164062,93.8102645874,91.909362793,87.2206039429,92.7064361572,86.0155181885,92.2764968872,91.7894668579,91.2249679565,91.1303405762,97.619758606,90.5770645142,90.3954620361,90.6651382446,94.6132583618,93.2960281372,92.1646575928,6709,91.46
92.1995162964,92.1583633423,92.1582107544,90.2205352783,92.9010772705,88.0349502563,92.1495361328,89.3084182739,89.0196838379,90.1690292358,93.6278686523,89.406288147,93.4877548218,92.4242553711,91.1037826538,92.4672851562,88.3275756836,90.9694061279,91.8674163818,90.0838546753,92.2035980225,91.3191833496,90.6989135742,91.3495483398,89.4357070923,93.8272094727,91.7183990479,93.1292419434,88.8384628296,90.9908828735,760,91.04
92.2893066406,98.2567672729,91.1254959106,89.8945922852,93.2393951416,90.7136306763,90.3066329956,93.5857009888,93.0125350952,88.0690002441,91.1587677002,91.4082489014,91.7891235352,89.5006866455,89.5175857544,90.7218856812,91.2458114624,89.5486450195,91.6008529663,90.37449646,90.1389160156,89.8974380493,90.1603546143,89.4856109619,92.2798538208,88.3327331543,92.442527771,90.5973739624,88.4016876221,90.1857452393,4139,87.06
92.3391189575,97.5807113647,91.9904632568,90.5498504639,96.7668457031,96.5517883301,90.4728469849,89.9571456909,94.6235198975,91.4116592407,93.5618667603,91.5406341553,93.8832321167,91.8309555054,94.0023117065,93.2325897217,93.9864349365,95.9364395142,94.1301727295,91.9872741699,87.1523284912,93.4555435181,91.1861495972,92.115852356,96.1857223511,94.5060043335,95.9257888794,91.722076416,90.0439834595,98.5392227173,2944,90.69
93.2773513794,90.0459899902,90.6678390503,90.3860092163,98.1272125244,89.3309173584,88.5126037598,92.6186676025,89.9447174072,96.0038909912,91.590461731,90.0435256958,86.9211425781,93.771446228,90.9929504395,89.3982391357,94.2634735107,91.6290893555,88.3176956177,92.2668685913,92.0443267822,92.4086456299,92.7643661499,91.9859924316,88.4643936157,91.6426010132,88.6965103149,93.0185470581,90.0372848511,90.4865875244,4557,87.22
93.6899108887,94.3658981323,88.0086288452,92.3717575073,88.4101409912,90.3544158936,92.7675476074,95.3553695679,89.9784164429,94.69972229,95.732925415,89.6581344604,92.5797653198,92.8310165405,94.2909011841,89.2538909912,91.5907058716,91.005279541,93.1966323853,94.4449157715,92.4973907471,92.5467910767,94.6668624878,90.4866104126,94.4820098877,91.6168746948,95.7688751221,93.1053314209,92.4198150635,93.0153045654,2641,91.67
93.9269256592,90.0330581665,95.1128540039,94.3026123047,94.4936294556,91.0957489014,87.3027038574,88.9785079956,95.5957183838,89.8201217651,91.323059082,88.7846984863,94.4800109863,93.2199783325,89.721824646,90.7062530518,93.7552185059,94.3580856323,94.9189071655,93.8706283569,90.6933135986,90.8355026245,91.0147018433,92.5561752319,85.3387527466,90.87474823,90.3312072754,88.5868835449,95.0668411255,94.5387802124,3976,94.35
105.265518188,109.25390625,111.918624878,106.935821533,105.531288147,106.665565491,112.683776855,107.920677185,108.340339661,108.574104309,111.95160675,108.473701477,105.34576416,110.863975525,111.001411438,111.008010864,106.753868103,108.056907654,109.464630127,112.875427246,102.862670898,110.186485291,110.061813354,111.166397095,107.385444641,112.569297791,100.707473755,110.911460876,110.016418457,109.309005737,4835,105.13
106.998947144,111.183815002,108.183105469,106.763320923,107.767791748,105.962371826,105.924560547,108.725616455,109.262481689,101.373062134,110.746170044,107.144371033,109.185264587,113.161003113,109.407333374,111.511528015,111.331596375,111.746711731,107.19745636,108.585441589,108.033355713,113.492080688,112.156295776,116.669631958,106.778205872,111.269523621,112.166572571,110.927200317,109.917449951,109.477714539,1351,108.47
92.1873779297,93.0831298828,89.8480911255,93.3559036255,94.284614563,90.1665496826,94.9029541016,92.2887115479,93.7733917236,94.3600921631,91.1082382202,92.2480697632,93.1411972046,87.9616470337,91.3395843506,91.2606811523,97.8458633423,91.2484970093,86.5232086182,90.5555648804,91.0673217773,90.4674224854,89.963180542,92.6413116455,89.7431030273,90.5575485229,90.0171966553,92.4088592529,92.4540405273,91.8344650269,7575,90.24
96.9311828613,91.0531158447,93.7804946899,88.6071548462,94.3572616577,92.4332199097,93.1661376953,91.4878845215,93.4550552368,92.6047515869,95.7647399902,91.6433410645,90.1257095337,91.9823913574,91.7132720947,92.1966247559,93.9368743896,90.4540710449,86.0231170654,89.7286453247,87.1834259033,89.7030944824,90.3413925171,89.6867599487,89.8353347778,95.9658813477,92.6728057861,91.7629165649,91.5113677979,92.1809921265,7953,88.75
92.5026626587,91.3722991943,93.6923141479,89.4523162842,93.9994125366,90.3158950806,90.1736450195,90.0887298584,89.6001968384,90.4621505737,92.4642410278,90.1373138428,94.9726333618,89.5592269897,91.14818573,92.0902481079,87.7229614258,90.6394729614,92.4399719238,91.6350097656,87.4674301147,93.0096130371,94.0404052734,91.8811187744,92.6172027588,93.4325866699,93.1660308838,89.6006088257,89.7235488892,91.5525970459,6135,87.22
104.315254211,110.228881836,108.712013245,106.420913696,109.332138062,110.442245483,109.684425354,109.766578674,113.229095459,110.509605408,116.040817261,110.679298401,114.545295715,107.67527771,111.85635376,107.261398315,111.560150146,109.006568909,109.221603394,109.491607666,111.969680786,111.053337097,110.062095642,112.570083618,111.437789917,113.521408081,103.88243866,110.79473114,105.915649414,114.551345825,50,108.14
