keras_MAE3_None_relu1,keras_MAE3_None_relu2,keras_MAE3_None_relu3,keras_MAE3_None_relu4,keras_MAE3_None_relu5,keras_MAE3_None_relu6,keras_MAE3_None_relu7,keras_MAE3_None_relu8,keras_MAE3_None_relu9,keras_MAE3_None_relu10,keras_MAE3_None_relu11,keras_MAE3_None_relu12,keras_MAE3_None_relu13,keras_MAE3_None_relu14,keras_MAE3_None_relu15,keras_MAE3_None_relu16,keras_MAE3_None_relu17,keras_MAE3_None_relu18,keras_MAE3_None_relu19,keras_MAE3_None_relu21,keras_MAE3_None_relu22,keras_MAE3_None_relu23,keras_MAE3_None_relu24,keras_MAE3_None_relu25,keras_MAE3_None_relu26,keras_MAE3_None_relu27,keras_MAE3_None_relu28,keras_MAE3_None_relu29,keras_MAE3_None_relu30,keras_MAE3_None_relu31,keras_MAE3_None_relu32,keras_MAE3_None_relu33,keras_MAE3_None_relu34,keras_MAE3_None_relu35,keras_MAE3_None_relu36,keras_MAE3_None_relu37,keras_MAE3_None_relu38,keras_MAE3_None_relu39,ID,y
99.7681274414,102.780921936,104.781440735,106.19657135,101.146949768,105.060394287,98.5501174927,98.483833313,104.04447937,103.854225159,100.055961609,104.576049805,103.284317017,100.479927063,105.348754883,101.191482544,105.816848755,99.106086731,102.084899902,102.275627136,98.9502410889,102.316612244,106.246063232,95.285484314,100.605621338,101.089569092,103.364494324,101.126251221,100.763244629,105.217010498,103.361946106,104.844436646,99.2249679565,99.0692062378,101.687194824,103.028404236,110.295654297,104.710601807,5435,105.89
91.9984817505,90.6581115723,97.4034500122,95.2852706909,92.3198699951,96.1992645264,91.4923324585,96.4708328247,90.8548431396,96.8753356934,88.5360565186,90.7613677979,89.4246368408,90.9558868408,90.6918106079,90.6866149902,94.8196487427,90.9318389893,89.2533874512,93.3545303345,92.6475372314,90.557472229,92.429397583,91.869178772,90.0176773071,92.1366119385,92.4359130859,92.4950714111,93.4216537476,93.9546279907,95.4856262207,87.4278411865,90.9853286743,93.1077880859,93.3765258789,91.2905960083,91.9839401245,93.0458526611,5436,98.84
91.3562469482,90.3573303223,92.626663208,90.5395050049,92.6266021729,92.5080718994,92.1785049438,92.7704772949,94.8192138672,96.8462905884,92.7977294922,94.1854324341,92.9838638306,94.3261413574,90.0919189453,92.1602630615,93.1038818359,90.0960845947,92.4669723511,91.8980636597,92.4228820801,87.4948196411,92.8026504517,93.7253646851,95.1479263306,94.8751983643,91.7789916992,89.3722229004,96.4117736816,94.0943756104,92.9151611328,92.7931900024,90.6192474365,92.9722824097,91.907043457,90.1173553467,92.9784088135,93.7061538696,5438,89.72
110.066436768,107.907730103,109.193832397,110.895072937,111.461761475,110.788070679,107.48765564,107.533203125,107.659164429,107.025985718,111.194602966,110.909515381,112.88381958,106.924377441,109.469818115,108.796302795,107.801147461,106.671165466,110.92930603,111.100868225,107.563316345,109.589111328,112.267227173,102.78792572,107.894744873,109.437232971,103.876213074,109.460472107,113.128387451,113.070159912,111.459220886,116.09815979,108.130607605,112.140640259,107.749145508,109.955558777,113.967285156,115.641647339,5439,108.54
112.683479309,107.921585083,111.748703003,115.223007202,107.623336792,111.533103943,105.942955017,106.263595581,111.693252563,109.982078552,113.820877075,109.036499023,108.720878601,114.020507812,106.764961243,107.71232605,113.412109375,111.339378357,110.736610413,108.538887024,106.685165405,104.255661011,109.184707642,107.73009491,107.90827179,112.440757751,111.639373779,112.30191803,108.895530701,109.992599487,110.263946533,109.881393433,108.284553528,110.666603088,108.607543945,105.218048096,111.528511047,114.76171875,5441,105.96
111.698989868,111.595191956,115.550361633,114.214256287,113.069152832,108.948242188,117.803115845,123.1432724,116.003967285,110.083076477,113.888587952,114.752632141,114.710746765,117.886054993,109.360084534,111.18434906,117.747184753,115.812362671,117.107551575,118.514579773,109.449256897,109.737930298,119.2657547,116.565460205,115.932128906,117.638565063,110.227386475,112.939399719,113.034240723,114.96282959,117.09148407,110.333297729,113.067718506,115.907157898,116.474098206,115.615844727,113.629554749,118.803344727,5442,112.08
91.3319320679,91.9748153687,90.2902145386,94.4766464233,91.6726531982,93.8960723877,91.1865539551,89.0532150269,92.1315231323,95.1799621582,92.9785690308,91.7129745483,93.8651199341,94.0157318115,92.1292953491,94.7356338501,93.1680755615,90.6700210571,95.635925293,90.3596801758,91.3884277344,91.1096496582,93.8706130981,90.8726348877,89.1269683838,92.26902771,92.2564849854,92.1857299805,92.001663208,91.4558944702,86.4825286865,88.8067169189,90.3934326172,93.024520874,90.9735870361,90.9690246582,94.9931411743,91.5454101562,5443,108.09
89.4708404541,89.7752685547,95.7808609009,90.5992431641,90.9922714233,90.3599700928,92.1259994507,92.5073699951,90.4147415161,90.9081115723,87.4233398438,89.2175445557,88.3463516235,91.1326217651,90.7406005859,90.7816925049,91.1866149902,92.4482803345,91.2864608765,90.6508255005,91.9399032593,90.1518249512,90.1050186157,91.8942184448,89.0527191162,92.2100143433,91.1062088013,91.8739929199,88.6320114136,90.74609375,91.0495529175,90.6207046509,89.8128814697,89.6765975952,89.1875305176,88.9697341919,91.7514801025,89.8190231323,5445,90.79
73.8906402588,78.8894195557,77.0961303711,75.5927352905,76.8319015503,80.4503250122,75.7122879028,75.8293151855,76.62890625,73.7815704346,78.7208786011,77.8393478394,79.7224731445,76.9792098999,76.8070526123,77.3628463745,77.7364730835,77.7304229736,74.9850311279,77.1433639526,78.3576278687,77.3235397339,76.5982131958,76.6087875366,76.696182251,76.2810974121,74.1080932617,75.6407089233,77.4821166992,75.8016204834,78.1175613403,76.7298812866,77.4606246948,77.1979827881,76.7399597168,75.8166046143,80.0533676147,78.3588104248,5448,86.16
91.126449585,96.576171875,96.5424728394,93.5925979614,89.280708313,93.7875289917,90.3716201782,92.1963882446,96.1768341064,91.5633087158,91.8395462036,95.5680465698,101.230751038,96.2092132568,93.392539978,93.2448577881,93.4228820801,94.3616333008,92.2436141968,92.1762466431,97.0323181152,93.4145584106,92.3712615967,93.0387954712,90.1340255737,93.933303833,92.8082885742,92.2107086182,92.1655883789,90.2606277466,89.758354187,91.7599487305,95.7336883545,94.2320251465,91.8800811768,91.8697738647,92.9019546509,95.5315475464,5449,106.44
114.24823761,109.161109924,111.497444153,109.324172974,107.873275757,110.651481628,107.587089539,109.45715332,112.274536133,107.869743347,112.960411072,108.97026062,115.285346985,113.828102112,107.149169922,111.468200684,115.82711792,110.72000885,111.560592651,110.44908905,109.143310547,111.588256836,107.65246582,107.958572388,111.610458374,112.388671875,113.032333374,111.067840576,109.759803772,112.27771759,113.77256012,110.236381531,107.143966675,112.837097168,109.579048157,106.73072052,113.655258179,115.406784058,5450,107.68
87.8133010864,98.4821166992,108.027793884,98.3873596191,98.1725921631,101.458778381,104.180587769,97.406578064,103.728034973,92.6920394897,93.8844223022,92.572845459,95.6800308228,93.7563247681,96.7051391602,96.4023590088,94.2167129517,96.0276184082,97.2488555908,91.6315002441,99.1548080444,99.8872070312,100.864974976,104.978675842,106.368400574,95.769744873,95.5810394287,106.712364197,96.5210037231,103.095169067,102.533424377,97.8068084717,95.1392974854,94.9153060913,95.7392349243,97.7187347412,94.4243927002,107.49004364,5453,92.07
93.2514343262,94.6111373901,91.8584289551,92.237449646,92.8462753296,92.6219329834,92.9629592896,91.5494766235,92.975982666,89.6467285156,91.5492401123,97.8927841187,94.1809158325,92.7415618896,93.3877944946,90.0830078125,93.6247634888,91.5242004395,93.444190979,95.648651123,92.3245849609,91.9180297852,91.0727844238,93.0368423462,89.4177703857,91.6984024048,92.5058288574,91.3035049438,91.4285354614,93.2989196777,89.3805465698,96.2955703735,93.5766601562,91.6401672363,89.7209014893,93.91381073,92.7966842651,94.2752609253,5454,88.63
118.252090454,110.779403687,112.091316223,112.018753052,109.166976929,112.633094788,110.003890991,112.71471405,112.221313477,110.478187561,112.577568054,109.562393188,115.692276001,116.804008484,109.71257782,113.993904114,117.533584595,112.292869568,111.313873291,110.920509338,114.50352478,113.943519592,111.586120605,110.183822632,114.981773376,113.133018494,114.751449585,110.160835266,112.40145874,114.977645874,113.627296448,109.521369934,109.451950073,112.107765198,108.123886108,115.155326843,114.166908264,117.157867432,5457,110.1
109.271881104,108.991378784,110.882720947,111.813682556,108.843147278,105.160148621,111.037002563,114.175140381,112.403343201,107.760597229,112.080245972,110.770713806,111.96005249,112.14881897,104.14755249,107.621902466,114.278457642,109.425102234,111.541679382,110.997802734,112.850242615,112.614654541,108.374267578,108.393508911,113.06665802,110.997627258,107.60534668,111.710472107,111.862945557,115.933792114,113.023452759,110.534057617,107.948524475,109.861671448,109.075569153,111.78666687,108.597938538,113.498939514,5461,128.58
88.6961593628,91.4599990845,88.1596984863,92.8610305786,87.2799453735,90.9908065796,90.2683181763,87.334022522,92.1238555908,90.4516830444,89.286857605,92.350730896,91.8123321533,92.2624282837,89.1907577515,93.4573059082,92.2530517578,89.7132110596,93.998664856,88.5450592041,93.7609710693,91.3565368652,93.927986145,90.6871795654,87.1403198242,89.1597213745,92.1753845215,90.3394622803,89.2981796265,88.2555465698,87.8148880005,91.0642852783,90.4894714355,91.4708862305,90.3255233765,90.0052642822,92.7405395508,89.3454437256,5470,128.94
107.499755859,108.065315247,113.43624115,114.717094421,107.309860229,111.264587402,107.814155579,108.539611816,112.491096497,108.146362305,112.558990479,109.086990356,109.851837158,113.727500916,106.023483276,107.940109253,104.195457458,110.799209595,107.998306274,110.197364807,105.586486816,109.779808044,106.505752563,110.808082581,107.934135437,112.149864197,110.500053406,108.358482361,107.941978455,110.915504456,109.245002747,106.112701416,105.645690918,110.240478516,107.14176178,105.318244934,110.0965271,113.345542908,5471,158.23
107.902679443,108.882728577,110.523513794,111.738929749,110.299850464,106.18976593,113.037033081,117.144699097,110.848731995,111.891136169,112.414352417,111.097419739,109.720542908,115.028121948,105.388755798,107.918334961,112.555541992,109.856445312,113.199966431,111.415473938,109.930679321,105.166572571,116.329399109,113.27986145,115.755622864,112.163368225,108.378120422,111.954681396,116.829719543,120.12298584,112.159416199,113.41103363,111.407409668,111.814888,114.705780029,114.999320984,110.559745789,114.742210388,5473,153.51
106.340202332,102.000831604,102.414398193,101.734672546,97.6681060791,101.539848328,100.152130127,99.2081604004,102.477622986,102.035690308,103.005577087,100.523826599,102.990249634,102.852554321,104.504257202,107.168441772,101.385192871,101.128738403,103.547790527,102.278678894,106.653808594,109.576797485,104.30430603,98.3034591675,101.789138794,101.976501465,100.226989746,105.432250977,103.242248535,101.379684448,103.777046204,106.401298523,103.613006592,104.092941284,102.173721313,103.026870728,105.032341003,104.403717041,5477,101.68
89.6418075562,91.472694397,93.8945388794,87.9490203857,91.0385131836,90.2928695679,93.1136398315,92.9385681152,93.900932312,96.0754776001,89.6319503784,88.541809082,92.1492919922,93.1841888428,93.9845809937,89.3603439331,89.4607925415,92.0154953003,92.3752441406,91.917350769,91.5692672729,93.9148483276,89.0782012939,88.5872802734,88.4092330933,91.221206665,92.134727478,92.7031936646,91.9566497803,88.0940704346,93.3305740356,93.4938964844,90.2531585693,94.0839004517,90.6993865967,88.9083023071,94.192489624,91.9295959473,5478,103.42
89.6414108276,97.1459121704,92.8894042969,93.6196670532,95.125869751,91.7558288574,92.8598327637,93.6829910278,96.8235702515,90.6874008179,95.5372161865,91.2785720825,95.1561584473,96.8573684692,95.4568939209,94.0898895264,98.7182540894,91.9581680298,95.7759552002,92.9053878784,97.0418777466,93.488319397,94.5932617188,94.9628448486,93.0327072144,94.7708435059,91.5238189697,95.7199935913,96.2351150513,98.6747817993,96.7118225098,94.6755447388,96.0350036621,92.7325439453,89.5369949341,96.8117904663,95.1248321533,92.2566223145,5481,85.69
108.624977112,109.383514404,111.384597778,114.02192688,114.730834961,111.136901855,107.821815491,110.693626404,110.956085205,110.576141357,114.610786438,115.084777832,112.104148865,111.766799927,112.12474823,111.467948914,108.681869507,109.925590515,108.932769775,111.701873779,110.953201294,112.475067139,112.778373718,106.715705872,105.435386658,111.854736328,113.498497009,115.232688904,112.595176697,110.634170532,110.424964905,114.982688904,116.122665405,110.656295776,106.924087524,108.921363831,118.354522705,112.414802551,5483,118.77
89.198387146,92.9672241211,93.8820571899,90.2557830811,91.1002502441,92.9264984131,93.2277374268,94.5977478027,92.4400253296,90.8875579834,88.2926254272,89.6441497803,88.6082992554,91.5576553345,93.1086883545,89.5192489624,90.7304611206,95.2462387085,92.3248825073,91.6204681396,92.6367492676,93.7221984863,92.569984436,93.1788711548,89.8023757935,92.7202529907,92.1211929321,92.9829940796,90.0709838867,92.2819976807,92.5777435303,91.1802368164,91.491973877,91.6246032715,92.5255889893,89.694519043,93.9449310303,93.5830154419,5484,88.88
87.8970489502,92.6728515625,91.4341430664,89.9734649658,90.8284301758,93.4572067261,90.6340866089,91.141456604,90.1329498291,89.7377548218,89.7877197266,89.3038253784,90.0711288452,89.6546401978,90.1583175659,88.8070602417,90.6799240112,90.0885848999,92.5387496948,89.7554397583,91.28465271,91.4157485962,91.8012390137,87.5827178955,86.7347488403,92.2817840576,87.3139724731,88.2749481201,91.8902206421,89.0137710571,95.2533721924,89.7491531372,93.4319152832,90.7517166138,87.7644271851,89.4513320923,92.7352752686,92.3586425781,5487,88.82
89.1320648193,91.8888626099,88.5072097778,93.204574585,87.7224273682,91.6066436768,90.6368255615,87.3813781738,92.4154586792,90.2851028442,89.600479126,92.4477539062,91.9227676392,91.9577941895,89.6065368652,93.6928329468,92.6609420776,90.2127380371,94.1394119263,87.9744338989,93.4368286133,91.8854064941,93.5561981201,90.9174575806,86.9421081543,90.0403747559,92.7385177612,91.6665878296,89.8634109497,88.616897583,88.751411438,91.2405853271,90.916519165,92.0203399658,90.5423431396,89.9863204956,93.1656036377,90.6312408447,5489,90.76
92.3717269897,89.3726043701,93.785484314,92.1599502563,92.9973373413,93.8363494873,97.1952972412,92.1756286621,94.8420639038,91.9860153198,90.3064880371,90.2369842529,91.0344390869,91.7084732056,91.9975204468,93.2334136963,91.3937988281,90.4825744629,91.3608093262,90.2935180664,92.7784423828,88.5679550171,92.1433181763,91.6962356567,90.2829437256,92.8216171265,91.7793731689,90.7425613403,90.0829925537,91.7719039917,92.2359542847,92.2434539795,91.0697479248,93.3689727783,91.739654541,92.0914764404,88.9397964478,92.9450912476,5490,83.67
109.221122742,108.968223572,110.305030823,110.987617493,108.328483582,104.742012024,111.05506897,113.383872986,112.311714172,108.142944336,112.299087524,110.964286804,112.186012268,111.725128174,104.32383728,107.879417419,114.401412964,109.238006592,111.721252441,110.711891174,112.732498169,113.011032104,108.361785889,108.243362427,114.252960205,110.686172485,107.531051636,111.711532593,111.39907074,115.900901794,112.887809753,110.496894836,107.634208679,109.800674438,108.979728699,112.930885315,108.721214294,113.317489624,5491,111.56
92.8419418335,92.3142089844,91.3006439209,92.6656723022,91.5274200439,95.1835479736,92.2091140747,91.3284454346,88.9147796631,89.4987411499,88.7294769287,95.8962478638,93.0628662109,87.444152832,89.9736862183,94.4874725342,91.6033630371,89.3947753906,92.1197357178,91.593421936,90.3956604004,92.3084335327,92.4696884155,90.6628494263,89.5987014771,89.1524658203,92.5734405518,89.9599533081,92.0181274414,92.7733383179,95.1581573486,91.335609436,93.843460083,90.6873626709,89.9696807861,91.0946960449,93.7176132202,93.7863922119,5492,98.44
100.309547424,101.030151367,104.361625671,107.815452576,100.781036377,102.239952087,102.444381714,102.850708008,100.696891785,100.225204468,103.38899231,96.7522125244,108.510505676,104.342353821,100.212982178,98.5948791504,109.788619995,106.48765564,98.0867767334,107.044036865,105.428909302,103.832366943,102.128334045,98.3453674316,102.098594666,103.687789917,103.425224304,100.742408752,101.47631073,103.681671143,100.727905273,100.026252747,100.051216125,98.3232421875,98.3145599365,98.416343689,109.309822083,102.273651123,5493,102.15
89.1592788696,91.3454666138,90.9095840454,89.9815139771,90.9950408936,93.6975326538,95.0995864868,94.0842437744,93.4569320679,92.2052841187,93.9909133911,94.2394866943,93.3328781128,95.642250061,90.2115707397,91.3906097412,92.581451416,89.8005218506,93.5974502563,90.4392547607,92.7104492188,90.3330307007,93.2419204712,92.4017715454,95.1849365234,93.6164703369,90.4167785645,91.2771759033,92.6242446899,89.7066650391,96.1161880493,91.4903640747,91.1620483398,93.9533157349,90.9964981079,93.2021789551,93.3208312988,94.28565979,5494,100.54
89.4090805054,93.1814575195,90.7678909302,91.9560546875,91.2224655151,90.9374694824,93.7810592651,91.5398635864,89.4725952148,92.6673965454,91.1379928589,92.7147140503,93.7276077271,98.2405090332,91.5431671143,93.7662506104,91.7569656372,90.657585144,96.7752304077,92.0144424438,94.8270645142,91.9700927734,93.6801452637,94.6241836548,89.8832092285,90.6656799316,92.3683166504,90.0589447021,88.8112564087,91.2848052979,93.5321044922,91.7848434448,90.9380187988,92.2412414551,86.4369506836,92.5422821045,94.069442749,92.6535720825,5498,92.56
92.4646377563,90.6370010376,96.7111129761,96.7500839233,92.4569473267,90.4555282593,95.1535415649,91.6851577759,92.242401123,93.0916366577,90.8786849976,91.1766662598,91.6782608032,93.4246902466,92.2779922485,92.4685134888,90.51953125,91.2668457031,93.573135376,94.6117248535,90.2566680908,92.0964126587,92.7963638306,88.8123168945,90.3730545044,93.3189544678,91.6101760864,95.2885818481,91.7924118042,89.4911651611,97.008644104,92.7558822632,91.7849578857,92.8509368896,96.4040374756,91.4376983643,89.1258087158,89.7402267456,5500,88.88
101.684020996,98.7751617432,99.8086242676,99.2434310913,97.5235443115,97.6760482788,103.631721497,102.567855835,103.625831604,102.824279785,105.500923157,101.527290344,100.023468018,99.2530975342,103.955230713,99.0258255005,103.283378601,98.1571807861,99.4870223999,98.3001174927,104.468986511,101.695846558,97.3001785278,101.223876953,103.93598175,97.738243103,99.2214431763,99.7661437988,99.6829986572,99.4233627319,104.98412323,101.534431458,100.121421814,102.237121582,98.9760742188,103.650131226,98.0704574585,104.100769043,5501,98.42
110.089042664,107.738967896,108.894775391,110.801368713,111.082992554,110.331817627,107.00201416,106.513282776,107.659355164,107.326789856,111.259361267,110.599502563,112.248222351,107.154647827,109.888092041,108.849876404,107.70703125,106.545150757,111.018569946,111.357521057,107.737281799,109.409690857,111.498413086,103.104118347,107.88394165,109.024017334,103.653793335,109.036247253,109.018028259,112.918579102,111.405250549,116.336875916,108.382408142,112.637710571,107.94002533,110.056526184,112.840438843,115.482505798,5502,113.31
99.2347412109,100.28137207,102.152435303,102.806846619,101.059410095,101.185691833,102.834236145,99.6968688965,103.448745728,95.5249023438,102.680580139,102.62020874,102.045776367,101.704421997,98.4240188599,95.9203491211,105.209915161,103.463294983,102.475387573,100.033172607,100.057609558,95.9916152954,106.532669067,102.106338501,101.463226318,101.769683838,102.468215942,100.832504272,99.5927352905,101.330574036,102.994720459,98.9089736938,98.1597213745,98.7905426025,99.9150314331,101.426742554,104.452377319,102.982872009,5505,105.82
114.408630371,113.154144287,118.603744507,114.73903656,112.054290771,116.945114136,117.592521667,121.371604919,118.452049255,120.052513123,112.725395203,115.243034363,116.879188538,119.874755859,112.530197144,114.425643921,118.153419495,117.44052887,114.121894836,121.63571167,113.287483215,112.716491699,120.24609375,121.66809845,117.785644531,119.732933044,111.631416321,115.248748779,120.936920166,117.225364685,118.656333923,119.743759155,126.029800415,117.307884216,114.11567688,119.913780212,117.713653564,120.263221741,5506,120.81
109.035308838,107.969818115,111.283592224,112.584724426,111.364318848,111.93107605,105.738365173,106.927978516,111.124732971,108.892913818,111.29069519,113.058258057,113.856178284,109.784385681,113.166954041,110.054641724,111.825790405,110.837379456,107.245574951,112.915374756,109.770767212,114.803909302,114.289039612,105.542167664,110.698158264,111.178131104,106.527503967,111.90927887,108.743865967,109.450141907,113.767089844,115.721252441,110.646911621,113.251060486,110.183021545,111.839309692,118.756332397,111.269821167,5508,114.83
109.200698853,108.070274353,117.623558044,113.301719666,108.941894531,111.997680664,108.622634888,108.911102295,111.339500427,109.143165588,111.664390564,102.19593811,111.524848938,109.583084106,105.528038025,110.654640198,112.407341003,115.633155823,111.927024841,111.633529663,109.148208618,108.7501297,109.754737854,107.230445862,112.20690918,111.88583374,113.264511108,109.847625732,111.653282166,111.28452301,112.266090393,106.903038025,110.331542969,111.133644104,110.408050537,108.182312012,114.40700531,112.397720337,5510,114.91
88.0273284912,92.7125244141,89.5207366943,91.8664321899,91.5453948975,89.8865814209,90.7958984375,90.5839157104,93.6221237183,90.6041870117,89.6267623901,87.9152832031,92.3442840576,89.7381896973,90.5740509033,91.093421936,90.5036087036,89.4933624268,91.7712478638,92.7956390381,91.3254699707,91.0556335449,91.6550750732,93.5037765503,89.9781112671,92.7800750732,89.2880020142,89.5626983643,93.4621047974,93.1054763794,91.4894256592,88.3896255493,88.7634429932,92.1092681885,91.3678741455,89.0107650757,91.1027374268,92.9248046875,5513,97.8
75.8490371704,83.7089004517,79.5869903564,76.1785354614,79.1394042969,78.3324432373,77.848991394,76.9405212402,73.9920578003,77.7584228516,75.2322845459,80.7298355103,80.0503234863,78.0830154419,77.496383667,82.7158203125,80.2362136841,76.6026229858,78.2886734009,78.2901687622,81.5815811157,75.7891845703,82.0177688599,74.1946487427,75.4578399658,77.5253143311,77.7297058105,75.1534194946,76.0644454956,75.3405990601,75.104927063,74.1108398438,77.9348144531,79.334564209,76.4999847412,76.7070770264,81.1102981567,81.7905731201,5514,77.47
89.5346298218,89.704208374,93.734413147,91.592338562,90.8357925415,90.6862411499,92.2377090454,94.07421875,90.0165481567,91.2223358154,88.1426315308,90.9986572266,91.0113143921,91.837562561,88.6443710327,90.174331665,94.7688903809,94.0685272217,89.4629135132,92.5468673706,92.3022918701,95.0363616943,91.5962600708,90.2878417969,89.7822494507,91.6549072266,91.41065979,90.6449127197,93.6098098755,88.0284423828,91.2028427124,90.1383361816,89.1509399414,90.0029144287,90.0315475464,88.4072647095,91.50025177,88.3159790039,5515,91.51
96.5610351562,93.6839675903,94.7888336182,94.1929016113,93.853263855,94.0907516479,99.8712615967,101.819847107,96.5366744995,91.388130188,97.8809661865,96.977355957,105.039756775,104.542419434,94.0266265869,97.1536636353,102.053535461,95.8658370972,98.8495559692,100.937004089,97.1343536377,105.884605408,107.192459106,102.879272461,102.779182434,97.4514465332,95.3617630005,99.3430709839,94.5023727417,99.3886413574,103.722480774,95.5478134155,98.8581390381,95.0024032593,95.4882354736,101.024864197,94.2998504639,100.339530945,5519,108.01
111.585510254,107.169250488,109.266624451,109.63709259,104.352165222,107.751998901,104.714584351,104.242195129,112.359397888,105.543617249,105.275291443,105.261268616,110.764862061,103.273384094,108.136299133,111.761955261,109.423995972,109.443969727,106.718612671,106.493125916,108.63117981,111.569816589,108.049301147,107.923835754,107.794715881,103.358764648,105.826339722,108.974746704,106.778259277,105.547409058,110.18989563,111.565963745,108.537521362,109.974815369,105.515113831,106.320823669,115.626556396,108.585227966,5520,107.73
94.0239562988,95.5089569092,94.7738571167,98.8451385498,92.5064468384,94.5408859253,99.7717971802,91.7347488403,91.8572387695,95.9673461914,91.4096832275,91.2821807861,93.3281173706,93.6913833618,91.8991851807,93.2291717529,93.7532806396,89.7196044922,93.6598434448,92.6699752808,92.9121932983,91.4202346802,91.3314666748,95.9867630005,90.8770599365,93.0673980713,94.2018356323,95.1328353882,91.4377441406,93.2476730347,93.1090011597,93.4213562012,93.386390686,93.4200973511,95.9962768555,91.6451187134,93.5013961792,98.3192596436,5523,97.27
101.283485413,100.011741638,102.279762268,100.477851868,100.952400208,96.2614974976,102.772605896,101.37348175,104.446380615,99.2277679443,103.458183289,100.547897339,100.188468933,99.2993164062,101.214454651,98.8510894775,101.469200134,104.857269287,101.907081604,100.163070679,101.074729919,101.074424744,103.706771851,103.409179688,99.5534362793,100.474708557,100.862136841,99.6117630005,100.637992859,100.837837219,104.919502258,98.9176330566,102.244483948,100.534515381,98.7148666382,101.938171387,100.575706482,100.528404236,5524,98.76
91.2801589966,94.4523544312,90.1680908203,90.4342803955,90.8205184937,90.4274520874,90.4822921753,90.2772064209,91.4112930298,91.1965026855,90.7183914185,98.0433959961,92.6732406616,89.0029373169,93.3368606567,91.8105697632,90.7797851562,90.0142974854,92.7156982422,86.5099563599,91.424407959,91.0404129028,92.1808776855,89.6445617676,89.5895309448,92.7141723633,92.1238861084,89.5478439331,91.0184402466,90.7512359619,90.2761993408,92.8381729126,90.7921447754,90.5375137329,91.8380584717,91.4914321899,93.8715133667,91.7654724121,5525,100.0
113.962364197,108.943267822,111.287620544,109.703033447,107.861366272,110.367584229,106.975151062,110.674613953,111.706207275,107.997268677,113.079414368,108.667419434,115.472137451,113.688575745,106.6016922,110.576896667,115.882301331,109.917770386,110.816978455,109.925010681,109.109580994,111.928604126,107.436584473,107.152481079,111.868759155,112.287475586,113.108146667,112.211364746,109.878738403,111.867012024,112.658164978,110.630569458,106.754898071,112.324607849,109.458152771,105.93686676,112.962554932,115.081703186,5526,108.13
88.2333068848,89.7422332764,92.2052612305,89.6442642212,93.4119491577,92.0221176147,92.5999450684,89.9128189087,93.3960571289,88.6010665894,92.7429046631,90.205947876,92.4671325684,92.7534561157,89.1317672729,89.6510467529,90.7002258301,89.3499679565,89.8023605347,90.7766723633,92.1618881226,90.7173614502,92.4412841797,88.673500061,85.731628418,90.6635513306,87.4492416382,89.5632171631,93.3924255371,89.0926208496,95.7733383179,88.9662322998,93.9706802368,92.6641235352,90.8690490723,90.6818695068,92.3190460205,93.4493484497,5530,115.16
111.582321167,109.491699219,112.163604736,114.431098938,112.113594055,113.141159058,107.95993042,106.320030212,113.002296448,109.254653931,108.51927948,109.934265137,113.390182495,109.071006775,111.222320557,115.137695312,110.381958008,111.513542175,109.046470642,114.99597168,113.360939026,114.796607971,113.518280029,113.42162323,111.693885803,110.890922546,105.953392029,115.176391602,111.997337341,107.878349304,113.977310181,115.166908264,113.600860596,112.631217957,107.870666504,110.827728271,118.59487915,110.144798279,5531,105.66
91.8838348389,90.7462158203,97.7844543457,94.7999038696,92.3836517334,95.3985748291,91.9646835327,95.9782791138,90.1143188477,96.6006317139,89.0100402832,90.3872833252,88.8347549438,90.6413574219,90.497833252,90.5631942749,96.6569976807,90.6763381958,89.260055542,94.0282516479,93.8239974976,90.5524749756,94.7305374146,91.6557159424,90.1480407715,92.4133758545,92.3542861938,92.8608932495,93.8511352539,94.4610214233,97.5636062622,87.7504043579,91.3958892822,92.5538253784,92.3739700317,90.692199707,92.1512298584,92.9006881714,5534,94.6
114.102622986,113.359458923,120.442207336,113.983283997,112.490692139,116.520225525,117.000648499,121.678535461,119.191253662,119.997673035,114.06892395,116.371955872,119.287139893,119.939811707,111.99785614,113.19380188,117.198623657,119.222290039,114.68926239,120.810157776,111.595321655,112.478057861,120.033332825,120.379989624,116.953445435,118.69203949,111.954185486,115.240287781,120.716789246,116.354347229,118.684913635,119.733695984,124.070091248,117.72492981,117.746139526,119.13583374,117.78553772,119.750526428,5537,114.11
90.7079391479,93.305847168,98.911605835,94.6957092285,94.9413909912,95.1616439819,96.6397476196,91.7716903687,92.7381744385,99.5149002075,93.8029174805,96.0376052856,100.634269714,97.0217590332,93.0035400391,93.9353790283,95.3669891357,92.5180587769,99.9424819946,96.0034484863,96.2717590332,94.0064926147,96.75050354,91.4727554321,92.383102417,94.612663269,95.5130615234,97.0792541504,94.6130523682,92.6330871582,94.0063476562,90.7731781006,95.5867919922,94.7736282349,92.5339202881,93.7754440308,98.5640563965,93.4560775757,5538,94.95
113.52897644,109.378852844,112.131576538,115.825134277,108.769119263,112.332740784,108.966453552,112.501716614,115.293617249,114.951316833,113.083068848,109.747627258,117.543296814,110.871627808,109.533653259,110.539825439,115.395088196,113.417442322,111.988243103,111.223808289,109.386016846,111.649337769,108.299728394,104.930213928,112.172279358,115.410720825,115.048469543,111.856811523,108.686729431,112.309806824,112.857017517,112.000984192,107.665901184,115.048156738,109.316085815,114.168754578,113.630821228,115.700363159,5539,125.38
