ID,X0y,X1y,X2y,X3y,X5y,X6y,X8y
3802,76.835,104.45,77.135,93.6,98.31,95.89,94.375
3805,110.325,101.91,104.97,102.635,98.16,99.955,103.47
3807,111.4,98.16,93.25,93.59,98.16,98.28,94.26
3809,101.44,101.91,105.03,100.105,98.16,98.28,101.47
3812,91.415,102.11,105.03,100.175,98.31,,102.0
3814,91.325,98.67,93.03,100.105,98.16,99.46,99.34
3819,92.55,98.35,93.4,93.6,98.31,98.31,94.375
3821,91.88,98.75,105.03,100.175,98.31,101.33,103.9
3823,91.48,94.285,91.03,100.175,98.31,94.83,107.79
3826,101.25,98.67,93.03,100.105,98.16,98.28,93.71
3829,91.88,94.225,93.03,100.175,98.16,101.47,98.04
3837,92.55,98.35,93.4,93.6,98.31,98.31,98.16
3842,110.03,98.67,104.97,100.105,98.16,,97.72
3844,,94.225,104.97,102.635,98.16,98.28,103.47
3850,92.53,98.75,91.03,100.175,98.31,95.65,98.13
3852,,94.21,96.455,93.6,98.31,101.33,96.52
3857,101.26,98.75,105.03,100.175,98.31,101.47,102.0
3859,110.325,98.16,105.03,93.59,98.16,99.955,104.73
3861,,102.11,93.25,100.175,98.31,98.31,97.03
3863,101.26,94.225,105.03,100.175,98.16,101.33,102.0
3872,111.4,,104.97,100.105,98.16,99.955,96.03
3874,,96.62,93.25,102.985,98.31,95.65,103.9
3880,91.48,94.285,91.095,102.985,98.31,99.51,98.215
3885,91.48,,91.03,100.175,98.31,98.31,105.72
3888,111.4,101.91,104.97,100.105,98.16,98.28,97.03
3891,111.42,96.62,104.97,100.105,98.16,101.25,97.72
3894,91.84,98.35,93.25,93.59,98.31,98.31,94.26
3896,92.55,98.35,105.03,93.6,98.31,101.33,98.33
3899,91.64,102.11,93.4,100.175,98.31,101.33,93.96
3903,76.835,98.35,77.135,93.6,98.31,98.31,98.16
3905,101.64,98.16,105.03,93.59,100.09,98.28,98.67
3907,,102.11,105.03,100.105,98.16,98.28,97.72
3909,110.255,,104.97,100.105,98.16,98.28,97.85
3911,101.64,104.45,105.03,100.175,98.16,93.62,94.85
3915,110.325,101.91,104.97,100.105,98.16,93.62,105.67
3919,76.835,,77.135,93.6,100.4,100.045,102.0
3921,92.34,97.87,93.25,100.175,100.4,101.33,107.79
3923,,102.11,105.03,100.175,100.4,99.51,99.66
3927,101.44,98.16,105.03,93.59,100.09,93.62,98.67
3931,101.26,,105.03,106.625,100.09,99.46,98.28
3941,,94.21,93.4,93.6,100.4,99.51,94.09
3954,91.37,,105.03,100.175,100.4,99.51,96.52
3956,91.48,94.285,91.095,102.985,100.4,99.51,100.68
3958,101.26,105.67,105.03,100.175,100.4,95.65,97.91
3960,,94.225,93.03,100.105,100.09,101.33,97.91
3964,,96.52,91.095,93.6,100.4,95.89,103.54
3972,76.805,104.45,77.085,93.6,100.4,99.51,94.375
3978,110.255,101.91,77.085,102.635,100.09,101.25,99.34
3981,91.84,101.91,104.97,100.105,100.09,98.28,97.91
3983,91.48,98.75,96.455,100.175,100.4,98.31,94.09
3987,92.58,94.285,96.455,102.985,100.4,101.33,105.72
3990,,,104.97,100.105,100.09,101.25,93.9
3997,110.325,104.26,108.83,100.105,100.09,101.25,105.905
3999,110.325,98.16,108.23,93.59,100.09,93.62,94.26
4001,111.4,101.91,104.97,100.105,100.09,101.25,104.73
4003,111.42,,104.97,100.105,100.09,98.28,106.77
4006,110.255,98.16,104.97,93.59,100.09,101.25,98.67
4017,,102.11,96.455,102.985,100.4,101.33,103.54
4020,101.26,105.67,105.03,102.985,100.4,99.51,98.47
4022,,94.225,93.03,102.985,100.4,101.33,97.03
4024,110.03,94.225,93.03,102.635,100.09,95.65,98.04
4030,114.83,98.16,115.325,100.105,100.09,99.46,106.77
4036,,101.91,104.97,106.555,100.09,100.0,101.47
4050,76.805,104.45,77.085,93.6,100.4,99.51,98.16
4054,110.1,98.67,104.97,106.555,100.09,101.25,97.03
4056,110.1,94.225,93.03,102.635,100.09,95.65,98.04
4059,92.55,102.11,93.4,100.175,100.4,100.045,97.95
4061,92.58,94.285,,106.625,100.4,98.31,98.33
4065,91.46,94.285,91.03,102.985,100.4,100.045,106.005
4069,110.03,94.225,,102.635,100.09,,106.77
4073,91.48,98.75,92.53,100.175,100.4,95.89,93.96
4081,91.84,104.45,93.25,100.175,100.4,98.31,99.54
4084,101.26,98.67,93.03,100.175,100.4,98.28,96.03
4090,101.64,104.45,105.03,93.59,100.09,99.955,102.0
4093,110.36,94.225,,102.635,100.09,101.25,104.73
4099,101.44,96.62,95.81,102.635,100.09,101.25,98.39
4101,110.255,98.16,93.25,93.59,100.09,95.65,98.67
4104,91.325,98.67,105.03,100.105,100.09,98.28,98.04
4108,91.415,94.21,96.455,93.6,100.4,98.31,99.66
4110,76.805,98.35,77.085,93.6,100.4,101.47,98.16
4123,,,91.095,93.6,100.4,98.31,96.52
4127,,96.52,93.25,100.175,100.4,98.31,99.66
4130,91.46,98.67,92.45,100.175,100.4,98.28,97.555
4132,114.83,98.16,115.325,100.105,100.09,101.25,101.47
4135,,98.35,93.4,93.6,100.4,100.045,98.16
4138,110.255,104.26,95.81,102.635,100.09,101.25,105.905
4140,110.325,98.16,104.97,93.59,100.09,98.28,93.77
4147,101.25,105.67,105.03,102.985,100.09,95.65,97.91
4149,111.4,104.26,,100.105,100.09,93.62,98.28
4153,110.255,98.16,104.97,93.59,100.09,101.25,106.77
4158,91.84,102.11,105.03,100.175,100.4,93.62,103.9
4163,101.25,94.225,104.97,102.635,100.09,98.28,98.495
4165,101.26,98.67,93.03,100.175,100.4,101.47,93.9
4167,110.03,95.98,104.97,93.59,100.09,101.25,101.47
4170,92.53,94.225,91.03,102.635,100.09,99.46,98.28
4180,91.48,96.52,108.83,93.6,100.4,95.89,99.66
4187,91.325,98.75,,102.985,100.4,99.51,99.66
4191,92.53,98.67,92.45,100.175,100.4,98.28,93.77
4198,110.325,104.26,95.81,93.59,100.09,99.46,104.73
4200,101.25,98.67,93.03,100.105,100.09,95.65,99.52
4204,110.255,104.26,108.23,100.105,100.09,99.955,104.73
4206,101.26,95.98,105.03,93.59,100.09,98.28,97.03
4213,92.58,94.285,,106.625,100.4,98.31,98.33
4220,,104.26,95.81,100.105,100.09,99.955,103.47
4223,92.34,96.62,93.25,102.635,100.09,98.28,106.77
4226,92.53,98.75,105.03,102.985,100.4,100.045,97.95
4228,92.53,98.67,91.03,100.105,100.09,99.46,94.26
4230,91.97,94.285,93.4,100.175,100.4,98.31,98.33
4235,110.36,94.225,,106.555,100.09,101.25,97.85
4239,76.835,102.11,92.53,93.6,100.4,98.31,98.47
4244,101.44,101.91,104.97,100.105,100.09,101.25,101.47
4246,110.255,93.93,95.81,93.59,100.09,99.955,97.91
4251,,101.91,105.03,100.105,100.09,99.46,106.005
4253,92.55,102.11,105.03,100.175,100.4,98.31,102.0
4256,110.255,104.26,108.23,100.105,100.09,98.28,104.73
4258,76.835,102.11,105.03,93.6,100.4,94.83,96.79
4260,101.44,98.16,105.03,93.59,100.09,99.955,105.72
4262,,,105.03,100.175,100.4,99.51,103.54
4266,,,105.03,106.625,100.4,100.045,95.22
4270,76.835,104.45,77.135,93.6,100.4,99.51,94.375
4277,101.26,105.67,105.03,100.175,100.4,95.65,98.47
4282,,,104.97,106.555,100.09,99.46,98.28
4292,110.32,94.225,,100.105,100.09,101.25,104.73
4295,91.325,,92.53,100.175,100.4,94.83,93.96
4300,111.42,101.91,104.97,100.105,100.09,99.46,99.52
4302,91.46,96.52,92.53,93.6,100.4,95.89,93.96
4305,91.37,94.285,91.095,100.175,100.4,101.33,106.005
4307,92.58,98.75,91.095,102.985,100.4,98.31,102.0
4309,91.88,98.75,93.115,100.175,100.4,100.045,98.84
4313,92.53,98.67,105.03,106.625,100.09,98.28,93.77
4315,91.415,,105.03,93.59,100.4,99.51,94.26
4317,92.34,,93.25,93.59,100.4,100.045,93.77
4321,110.32,94.225,,106.555,99.15,101.25,97.85
4327,,,93.25,100.105,99.15,98.28,98.28
4331,92.58,98.75,105.03,100.175,99.46,99.51,93.96
4337,92.53,104.45,,100.105,99.15,98.28,93.9
4340,,98.67,105.03,102.985,99.15,99.46,98.495
4345,92.53,98.67,91.03,100.105,99.15,99.46,101.47
4349,92.55,97.87,93.4,100.175,99.46,94.83,98.13
4354,92.55,104.45,96.455,93.6,99.46,101.33,97.95
4358,91.84,101.91,93.03,100.105,99.15,99.46,97.72
4363,101.26,94.225,108.83,100.175,99.46,101.33,98.04
4367,101.26,105.67,105.03,100.175,99.46,99.51,98.47
4370,91.325,98.75,,100.175,99.46,95.89,94.09
4373,111.42,101.91,104.97,100.105,99.15,101.25,103.47
4378,91.97,98.75,105.03,106.625,99.46,98.31,98.16
4381,,98.67,104.97,100.105,99.15,98.28,93.9
4386,91.85,98.35,93.4,93.6,99.46,98.31,98.84
4388,92.55,102.11,93.115,100.175,99.46,101.33,99.365
4394,76.805,104.45,77.085,93.6,99.46,,98.16
4400,110.325,101.91,104.97,100.105,99.15,99.46,105.905
4403,91.84,102.11,105.03,100.175,99.46,98.31,104.87
4405,92.53,98.75,105.03,100.175,99.46,98.28,97.85
4409,,98.67,91.03,100.175,99.46,101.33,104.87
4411,92.55,94.21,105.03,93.6,99.46,95.89,103.9
4414,110.36,94.225,104.97,100.105,99.15,,98.495
4417,92.53,94.225,93.03,100.175,99.46,99.51,98.84
4424,110.1,94.225,104.97,100.105,99.15,99.46,104.73
4427,,98.35,105.03,93.59,99.46,98.31,103.9
4430,91.64,94.21,96.455,93.6,99.46,94.83,93.925
4433,110.255,104.26,108.23,100.105,99.15,101.25,105.905
4438,91.48,94.21,96.455,93.6,99.46,101.33,96.79
4443,101.44,101.91,105.03,100.105,99.15,101.25,104.87
4449,110.32,98.67,,,99.15,,97.72
4451,91.97,98.75,93.4,100.175,99.46,98.31,97.95
4454,101.44,101.91,104.97,100.105,99.15,98.28,105.67
4459,91.415,93.93,95.81,93.59,99.15,98.28,94.85
4464,91.85,,93.4,100.175,99.46,98.31,96.79
4470,91.97,98.75,93.4,100.175,99.46,101.47,98.215
4473,,94.285,96.455,100.175,99.46,98.31,98.84
4476,101.25,105.66,104.97,100.105,99.15,99.46,97.91
4481,111.4,,104.97,93.59,99.15,99.46,105.67
4487,,96.62,104.97,100.105,99.15,99.46,99.52
4497,91.97,94.285,91.095,100.175,99.46,98.31,93.925
4502,91.46,94.225,95.81,100.175,99.46,93.62,98.215
4509,91.88,94.225,91.03,100.105,99.15,95.65,93.9
4514,101.44,98.16,104.97,106.555,99.15,99.955,98.67
4517,91.325,98.67,,100.175,99.46,98.28,93.77
4520,111.4,,104.97,93.59,99.15,93.62,98.495
4523,110.03,98.67,104.97,106.555,99.15,99.46,97.03
4525,110.36,98.67,,100.105,99.15,95.65,105.67
4527,110.1,98.67,104.97,106.555,99.15,101.25,104.73
4529,91.48,94.285,108.83,100.175,99.46,95.89,98.47
4535,92.58,98.75,,100.175,99.46,99.51,96.79
4540,,94.225,93.25,100.175,99.15,99.51,106.005
4543,91.85,97.87,93.115,100.175,99.46,101.33,99.365
4546,,94.225,,100.105,99.15,95.65,99.34
4548,110.36,98.67,77.085,100.105,99.15,101.25,98.67
4552,101.44,98.16,105.03,93.59,99.15,98.28,101.47
4555,92.53,,108.83,100.105,99.15,100.0,95.75
4558,92.53,98.75,91.03,100.175,99.46,99.51,94.375
4563,91.415,93.93,95.81,93.59,99.15,98.28,106.77
4565,91.85,98.35,93.4,93.6,99.46,98.31,94.375
4568,110.255,101.91,104.97,100.105,99.15,98.28,98.39
4572,76.805,98.16,,93.59,99.15,99.46,97.03
4579,91.64,104.45,93.4,93.6,99.46,99.51,93.96
4584,91.88,94.285,93.115,100.175,99.46,101.47,102.0
4588,92.34,,93.4,93.6,99.46,94.83,105.72
4590,,101.91,104.97,100.105,99.15,99.46,99.52
4592,92.58,,91.095,93.6,99.46,,94.09
4594,,98.35,105.03,93.6,99.46,101.33,96.52
4598,101.25,105.66,104.97,100.105,99.15,95.65,97.03
4600,111.4,101.91,104.97,100.105,99.15,100.0,105.67
4609,101.64,102.11,105.03,100.105,99.15,99.955,98.495
4612,91.88,98.75,93.4,100.175,99.46,99.51,98.215
4615,76.835,98.35,77.135,93.6,99.46,98.31,97.95
4621,110.36,98.67,,102.635,99.15,99.46,104.73
4624,,98.67,,106.555,99.15,99.46,98.67
4630,111.42,101.91,104.97,100.105,99.15,99.46,105.67
4636,101.25,105.67,105.03,100.105,99.15,99.46,97.91
4638,,,104.97,106.555,99.15,99.955,101.47
4643,,94.285,,100.175,99.46,100.045,98.84
4651,91.46,98.67,,100.105,99.15,98.28,97.555
4653,91.325,98.75,91.03,100.175,99.46,95.89,97.95
4656,91.85,102.11,93.115,100.175,99.46,99.51,98.33
4658,91.64,98.35,96.455,93.6,99.46,,96.52
4664,91.325,105.67,93.25,100.105,99.15,99.46,103.54
4674,92.58,98.75,91.095,100.175,99.46,98.31,102.0
4679,101.64,102.11,93.03,100.175,99.46,100.045,97.715
4684,92.53,104.45,,,99.46,101.47,93.96
4689,92.53,94.225,93.03,100.105,100.58,99.46,98.67
4694,110.36,98.67,104.97,100.105,100.58,98.28,97.85
4696,76.805,98.35,77.085,93.6,100.68,98.31,98.16
4699,91.84,102.11,93.115,100.175,100.68,101.33,98.33
4703,,104.45,96.455,100.175,100.68,101.33,96.52
4705,101.25,105.66,104.97,100.105,100.58,99.46,97.91
4709,110.1,105.66,104.97,100.105,100.58,99.46,105.67
4712,91.85,97.87,93.115,100.175,100.68,94.83,99.365
4714,92.58,94.285,105.03,100.175,100.68,99.51,99.365
4719,,98.67,,100.175,100.68,98.28,95.75
4724,,104.26,95.81,93.59,100.58,98.28,94.26
4728,92.53,94.225,91.03,100.105,100.58,99.46,98.39
4733,91.48,98.75,92.53,100.175,100.68,95.89,93.96
4740,,102.11,105.03,100.105,100.68,99.46,103.54
4742,,,,100.105,100.58,99.955,103.47
4745,92.58,105.67,93.4,100.175,100.68,99.51,103.9
4748,91.64,98.35,105.03,93.6,100.68,99.51,98.84
4753,91.97,94.285,93.4,100.175,100.68,100.045,106.005
4760,114.63,98.16,114.73,100.105,100.58,99.955,97.555
4762,111.4,101.91,104.97,100.105,100.58,100.0,97.555
4773,91.88,94.285,93.115,100.175,100.68,98.31,102.0
4779,110.36,98.67,,100.105,100.58,95.65,93.77
4782,,101.91,104.97,100.105,100.58,99.955,93.77
4785,114.83,98.16,115.325,100.105,100.58,100.0,101.47
4793,101.25,98.67,104.97,100.105,100.58,99.46,94.26
4797,91.64,104.45,93.4,100.175,100.68,99.51,97.95
4799,,98.35,105.03,93.6,100.68,98.31,99.66
4801,76.835,104.45,77.135,93.6,100.68,94.83,98.16
4804,,,104.97,100.105,100.58,99.46,94.26
4808,110.32,98.67,104.97,100.105,100.58,99.46,97.72
4811,,102.11,105.03,100.175,100.68,98.31,97.95
4813,91.415,98.35,93.25,93.59,100.68,99.51,97.95
4815,110.255,104.26,108.23,100.105,100.58,98.28,105.905
4822,92.53,94.285,,100.175,100.68,98.31,98.33
4827,,93.93,95.81,93.59,100.58,95.65,96.03
4832,92.58,98.75,105.03,100.175,100.68,101.33,93.96
4835,110.1,104.26,,100.105,100.58,98.28,97.03
4845,110.1,94.225,,100.105,100.58,99.46,103.47
4847,114.63,98.16,114.73,100.105,100.58,101.25,106.77
4850,92.53,95.98,91.03,93.59,100.68,101.33,107.79
4854,91.415,98.35,105.03,93.59,100.68,100.045,94.26
4856,91.48,98.75,91.095,100.175,100.68,99.51,98.215
4859,110.255,101.91,104.97,100.105,100.58,99.46,98.39
4862,91.37,98.75,93.115,100.175,100.68,101.47,93.96
4870,91.97,94.285,93.4,100.175,100.68,101.47,99.54
4872,110.325,101.91,104.97,100.105,100.58,100.0,97.85
4879,92.58,94.285,93.115,100.175,100.68,101.33,98.84
4882,91.84,101.91,104.97,100.105,100.58,,97.91
4884,92.58,98.75,91.095,100.175,100.68,101.33,98.33
4887,91.97,98.75,93.4,100.175,100.68,98.31,98.16
4892,,93.93,95.81,93.59,100.58,98.28,97.91
4897,92.53,94.225,,102.635,100.58,99.46,97.72
4900,76.805,104.45,77.085,93.6,100.68,95.89,98.84
4906,101.26,98.75,105.03,100.175,100.68,101.33,98.215
4908,91.64,102.11,96.455,100.175,100.68,98.31,98.47
4911,110.36,98.67,,100.105,100.58,100.0,98.495
4914,110.325,98.16,104.97,93.59,100.58,99.955,93.71
4919,92.53,94.225,,102.635,100.58,95.65,97.72
4922,110.1,94.225,,100.105,100.58,99.955,93.71
4924,91.325,98.75,93.4,100.175,100.68,101.33,99.66
4926,92.58,94.285,93.115,100.175,100.68,100.045,98.84
4930,92.53,94.225,,100.105,100.58,99.46,97.72
4933,,98.67,104.97,100.105,100.58,99.46,94.85
4937,114.63,98.16,114.73,100.105,100.58,101.25,101.47
4940,76.805,104.45,77.135,93.6,100.68,101.47,94.375
4946,91.46,98.75,,100.175,100.68,99.51,107.79
4950,110.03,98.67,104.97,100.105,100.58,99.46,105.67
4955,91.88,94.23,93.25,100.175,100.68,101.33,106.005
4961,101.64,,105.03,100.105,100.68,101.33,98.39
4963,110.325,98.16,104.97,93.59,100.58,95.65,101.47
4965,101.64,102.11,105.03,99.27,100.68,99.51,104.87
4967,101.44,98.16,105.03,93.59,100.58,99.46,104.87
4972,91.97,94.285,93.115,100.175,100.68,101.47,94.375
4977,110.36,105.66,104.97,100.105,100.58,95.65,101.47
4981,110.32,94.225,,102.635,100.58,100.0,98.495
4990,111.42,101.91,104.97,100.105,100.58,99.46,98.39
4992,92.53,94.285,93.03,100.175,100.68,99.51,98.84
4996,101.25,94.225,104.97,100.105,100.58,101.25,98.39
4998,,93.93,,93.59,100.58,99.46,97.72
5000,110.255,96.62,108.23,100.105,100.58,99.955,94.26
5003,101.25,105.67,93.25,100.105,100.58,99.46,99.52
5010,91.46,94.285,91.03,100.175,100.68,95.89,103.54
5013,110.255,,104.97,102.635,100.58,98.28,106.77
5017,92.58,98.75,91.095,99.27,100.68,99.51,98.215
5026,,,104.97,106.555,100.58,99.46,99.52
5028,101.25,105.66,104.97,100.105,100.58,95.65,97.91
5030,110.03,98.67,104.97,99.11,100.58,99.955,98.04
5033,,,93.25,100.105,100.58,,93.9
5037,110.32,98.67,,100.105,100.58,95.65,98.04
5041,101.26,98.67,105.03,99.11,100.68,,94.26
5043,92.58,,91.095,98.44,100.68,94.83,98.84
5045,,102.11,105.03,99.27,100.68,101.33,93.96
5048,91.84,98.35,93.25,93.6,100.68,98.31,102.0
5056,110.36,98.67,105.03,106.625,100.58,99.46,101.47
5060,91.97,94.285,93.115,100.175,100.68,101.47,94.375
5064,91.37,98.75,93.115,100.175,100.68,99.51,98.47
5067,110.255,,,93.59,100.58,99.46,98.495
5070,,104.26,95.81,93.59,100.58,93.62,96.03
5073,91.46,94.21,96.455,93.59,100.68,98.31,98.47
5082,,94.285,93.25,100.175,100.68,94.83,98.47
5085,110.255,101.91,104.97,99.11,100.58,93.62,105.67
5087,91.85,102.11,105.03,100.175,100.68,101.33,98.13
5091,91.88,94.285,93.4,100.175,100.68,,98.13
5096,101.26,98.75,93.03,99.27,100.68,99.51,93.9
5098,91.48,94.285,91.095,100.175,100.68,98.31,106.005
5102,92.53,94.225,93.03,100.105,100.58,100.0,98.67
5110,110.1,98.67,104.97,99.11,102.09,101.25,97.72
5117,91.84,,105.03,93.59,102.77,99.46,99.34
5120,,94.21,105.03,93.6,102.77,95.89,96.79
5124,110.1,98.67,104.97,102.635,102.09,101.25,97.03
5130,92.58,94.285,93.115,100.175,102.77,100.045,98.84
5133,110.36,98.67,104.97,100.105,102.09,101.25,93.9
5138,91.88,94.225,93.03,100.175,102.77,98.28,97.72
5140,,98.75,93.4,100.175,102.77,99.51,94.375
5145,,101.91,104.97,99.11,102.09,99.46,94.26
5147,110.32,98.67,,100.105,102.09,98.28,99.34
5152,110.255,98.16,104.97,93.59,102.09,101.25,105.67
5156,110.1,104.26,,100.105,102.09,98.28,97.03
5158,110.36,105.66,104.97,100.105,102.09,99.46,93.77
5161,110.1,98.67,104.97,100.105,102.09,99.46,99.52
5163,110.36,94.225,,102.635,102.09,99.46,98.495
5170,110.325,101.91,,102.635,102.09,93.62,97.91
5174,101.64,102.11,105.03,99.27,102.77,101.47,99.365
5177,92.34,104.26,104.97,93.59,102.09,,97.72
5179,92.53,94.225,93.03,100.175,102.77,98.31,105.72
5181,92.58,98.75,91.095,99.27,102.77,98.31,104.87
5183,91.88,98.75,91.03,98.44,102.77,100.045,105.72
5192,,,91.095,98.44,102.77,94.83,94.375
5195,101.44,101.91,104.97,100.105,102.09,101.25,106.77
5198,91.88,95.98,,93.59,102.77,101.33,96.03
5202,114.83,,115.325,100.105,102.09,,93.9
5209,92.55,102.11,105.03,99.27,102.77,99.51,106.005
5211,,93.93,105.03,98.11,102.77,99.46,94.85
5215,76.805,,,100.175,102.77,99.51,93.925
5217,111.4,101.91,104.97,99.11,102.09,98.28,97.85
5221,110.255,101.91,104.97,99.11,102.09,93.62,94.26
5226,,,105.03,98.44,102.77,101.33,104.87
5230,,102.11,105.03,106.625,102.77,100.045,95.22
5235,76.805,102.11,77.085,93.6,102.77,95.89,98.33
5238,91.46,98.75,91.03,98.44,102.77,95.89,94.26
5243,114.63,98.16,114.73,100.105,102.09,100.0,101.47
5246,110.255,101.91,104.97,99.11,102.09,99.955,97.85
5249,91.88,94.285,91.03,100.175,102.77,99.51,98.33
5252,114.63,98.16,114.73,100.105,102.09,99.46,101.47
5258,,105.67,105.03,100.105,102.09,95.65,98.67
5262,110.32,98.67,,98.11,102.09,98.28,106.77
5264,91.48,94.21,92.53,93.6,102.77,95.89,95.22
5267,111.42,101.91,104.97,100.105,102.09,,99.52
5270,91.84,98.35,95.885,93.59,102.77,98.31,99.365
5272,91.46,98.75,,98.44,102.77,95.89,96.52
5274,91.46,96.52,96.455,93.59,102.77,101.33,105.72
5282,110.325,98.16,105.03,93.59,102.09,101.25,98.495
5291,92.58,98.75,91.095,100.175,102.77,100.045,102.0
5296,110.1,105.66,104.97,100.105,102.09,99.46,105.67
5300,,98.35,93.4,93.6,102.77,95.89,97.95
5303,110.255,104.26,108.23,100.105,102.09,99.955,104.73
5307,101.26,105.67,105.03,100.175,102.77,99.46,98.67
5313,92.58,98.75,91.095,100.175,102.77,101.33,105.72
5315,91.325,94.225,104.97,100.105,102.09,99.46,99.52
5321,91.48,,92.53,93.6,102.77,95.89,94.09
5324,,94.225,93.25,100.105,102.09,93.62,93.71
5326,91.85,104.45,93.4,100.175,102.77,98.31,94.09
5328,91.64,104.45,96.455,93.6,102.77,98.31,93.96
5332,91.46,105.67,93.4,100.175,102.77,99.51,99.54
5335,91.48,98.75,91.095,98.44,102.77,95.89,98.16
5339,92.34,101.94,105.03,98.11,102.77,101.25,106.005
5342,110.1,98.67,104.97,102.635,102.09,99.46,97.03
5344,,98.67,93.25,98.11,102.09,99.46,93.77
5347,110.255,101.91,104.97,98.11,102.09,99.46,96.03
5351,101.44,101.91,105.03,100.105,102.09,98.28,97.72
5353,110.255,101.91,104.97,98.11,102.09,99.46,98.39
5357,111.4,,104.97,100.105,102.09,99.46,96.03
5359,91.97,98.75,,98.44,102.77,98.31,98.215
5363,91.84,,93.25,99.11,102.09,93.62,98.67
5369,,94.225,104.97,102.635,102.09,98.28,105.905
5374,92.58,105.67,91.095,102.985,102.77,95.89,103.54
5380,101.26,94.225,95.81,100.105,102.77,98.28,97.03
5382,,98.67,105.03,98.11,102.09,98.28,98.67
5386,91.84,104.45,93.25,98.44,102.77,101.33,102.0
5388,92.53,98.67,104.97,98.11,102.09,98.28,98.495
5392,92.58,98.75,,98.44,102.77,98.31,93.96
5396,91.48,94.285,96.455,102.985,102.77,98.31,94.375
5405,110.325,101.91,104.97,98.11,102.09,95.65,94.26
5409,101.44,104.45,108.83,102.85,102.09,98.28,98.495
5411,110.1,98.67,104.97,102.635,102.09,101.25,97.03
5415,110.32,105.66,104.97,102.635,102.09,95.65,101.47
5419,91.97,96.52,93.4,98.44,102.77,99.51,94.375
5423,,105.67,105.03,102.985,102.77,95.65,98.67
5428,91.415,98.35,93.25,93.59,102.77,101.33,98.47
5432,92.53,94.225,93.03,102.985,102.77,100.045,98.67
5434,91.84,98.16,,93.59,102.77,100.045,93.71
5436,92.53,94.225,93.03,102.985,102.77,100.045,98.67
5439,110.1,98.67,104.97,102.635,102.09,99.46,97.03
5442,110.32,93.93,,,102.09,98.28,98.04
5445,92.58,98.75,91.095,100.175,102.77,94.83,102.0
5449,92.53,98.67,91.03,100.105,102.09,98.28,101.47
5453,92.58,94.285,93.4,102.985,102.77,99.51,98.33
5457,,104.26,,102.635,102.09,99.46,104.73
5470,91.46,98.67,92.45,100.105,102.09,99.955,97.03
5473,110.03,105.66,104.97,102.635,102.09,99.46,105.67
5478,92.34,98.16,93.25,93.59,102.09,101.25,97.555
5483,,101.91,104.97,106.555,102.09,100.0,105.905
5487,91.37,96.52,91.095,93.6,102.77,100.045,100.68
5490,91.48,,92.53,93.6,102.77,99.51,94.09
5492,91.84,102.11,93.25,98.11,102.77,93.62,97.555
5494,92.34,98.16,93.25,93.59,102.77,101.33,94.26
5500,91.85,102.11,105.03,100.175,102.77,100.045,104.87
5502,110.03,98.67,104.97,102.635,102.09,101.25,97.03
5506,114.63,98.16,114.73,100.105,102.09,98.28,106.77
5510,111.4,96.62,93.25,100.105,102.09,101.25,93.9
5514,76.805,98.35,77.085,93.6,98.9,99.51,94.375
5519,91.84,104.26,93.25,102.635,98.32,99.46,97.85
5523,92.34,98.35,105.03,93.59,98.9,98.31,98.33
5525,91.88,94.225,93.03,102.985,98.32,101.47,94.26
5530,91.415,93.93,95.81,93.59,98.32,99.955,93.71
5534,92.53,94.225,93.03,102.985,98.9,99.51,98.84
5538,91.46,96.52,96.455,93.59,98.9,98.31,98.47
5541,,98.67,105.03,106.625,98.32,99.46,98.67
5543,,98.35,96.455,98.44,98.9,94.83,102.0
5545,91.64,,96.455,93.6,98.9,94.83,93.96
5549,91.46,98.75,,100.175,98.9,95.89,96.52
5553,91.48,98.75,96.455,102.985,98.9,99.51,98.84
5557,91.64,98.35,96.455,93.6,98.9,98.31,98.16
5564,91.46,,92.45,93.59,98.9,95.89,94.09
5570,91.88,98.75,93.03,102.985,98.9,101.47,97.95
5573,,105.67,105.03,102.985,98.32,95.65,94.26
5577,110.325,104.26,108.83,100.105,98.32,98.28,105.905
5582,114.63,98.16,114.73,100.105,98.32,99.46,101.47
5588,91.85,97.87,105.03,102.985,98.9,99.51,106.005
5600,110.32,98.67,,100.105,98.32,95.65,97.03
5604,,96.62,104.97,102.635,98.32,99.46,103.47
5611,76.835,104.45,77.135,93.6,98.9,99.51,94.375
5617,,98.75,91.03,100.175,98.9,95.65,98.215
5619,91.48,94.285,91.095,102.985,98.9,98.31,93.96
5622,,93.93,108.83,93.59,98.32,95.65,103.54
5625,91.48,94.285,91.095,102.985,98.9,98.31,93.96
5627,91.37,94.285,93.115,102.985,98.9,95.89,98.16
5632,101.26,94.225,93.03,102.985,98.32,99.51,94.85
5635,91.84,97.87,93.03,102.985,98.9,98.31,104.87
5637,92.34,102.11,105.03,100.175,98.9,93.62,99.54
5642,101.25,98.67,105.03,100.105,98.32,99.46,98.495
5644,101.26,105.67,105.03,102.985,98.32,99.51,98.67
5648,110.325,101.91,104.97,100.105,98.32,98.28,98.39
5651,91.46,,91.03,93.59,98.9,98.31,103.9
5654,91.64,98.35,93.4,93.6,98.9,98.31,98.16
5659,110.03,105.66,104.97,102.635,98.32,99.46,105.67
5661,,98.67,104.97,100.105,98.32,99.46,97.555
5665,,105.67,91.095,102.985,98.9,98.31,99.66
5668,111.4,101.91,104.97,100.105,98.32,101.25,98.67
