x_mselgY6_,x_mselgY4_,x_mse_expY3_,gblinear4_,xMSE45_4_,lasso_0.01_,xMSE45_2_,x_mse_expY5_,xMSE210_,xMSE420_7_,keras_MSE3_lg_relu,xMSE45_7_,x_mse_sqrY3_,gblinear6_,x_mse_sqrY5_,lasso_0.05_,x_mse_expY4_,x_mselgY5_,lasso_0.3_,I,xMSE45_10_,gblinear5_,gblinear3_,keras_MSE3_None_relu,lasso_0.5_,x_mse_expY6_,lasso_0.1_,xMSE25_,keras_MSE3_sqr_relu,keras_MAE3_None_relu,xMSE22_,keras_MAE3_lg_relu,xMSE420_10_,x_mselgY3_,xMSE420_2_,xMSE420_4_,x_mse_sqrY4_,x_mse_sqrY6_,ridge_20.0_,ridge_30.0_,ridge_40.0_,ID
94.7827108383,94.8889198303,96.0997568131,96.985625267,94.5037066142,96.4046889942,94.7982419332,95.28182621,95.6217382431,94.7685262044,94.404799612,94.3281056722,94.9080524445,96.9476703644,95.0601751328,96.2339527473,95.6796926498,94.8808759689,98.1785647212,4539.0,94.092203776,96.9434906006,96.9946605682,94.8383694699,98.4802629043,94.9567340851,97.334080429,95.6147308349,95.4404616105,92.9828499242,96.9600837708,93.9363116214,94.7321142832,94.8424535751,94.892536672,94.7531392415,95.0517635345,94.8631504059,97.3612128321,97.5038793152,97.6156261206,4539
102.818263245,103.119221497,103.434268951,104.392609405,102.530763117,103.46972432,103.05033137,102.413255501,101.730997467,102.411552683,103.432478654,102.247146225,103.196424484,104.388973045,102.963672829,103.733353982,102.859747314,102.970443916,105.488857042,4542.0,102.13690478,104.338681793,104.344566154,103.034721375,105.23108869,102.115620613,104.266616198,102.541699028,102.707481786,101.202809183,103.51037941,102.61212881,102.267234548,103.291359902,103.040102768,102.569207255,103.022712517,102.710524178,103.571004034,103.559965862,103.585591506,4542
92.7669216156,92.8694433212,93.1995401382,91.1227533341,92.7094364166,92.5095705118,93.1741191864,92.9822156906,92.7230344772,92.3547599793,93.2490386963,92.2699097951,93.2298339844,91.3767501831,92.9994245529,91.2432079032,93.1345714569,92.8349765778,90.8713333298,4545.0,92.0491771698,91.295674324,91.2383348465,92.1208461962,91.86287771,92.8797643661,90.6639968233,92.8785381317,92.7864207218,91.1617989791,93.5021608353,91.93398827,92.1430164337,93.0195821762,93.2369944255,92.7658119202,93.1083784103,92.8096460342,92.1497920034,92.1257594555,92.110548383,4545
92.3589651108,92.697851181,93.0873472214,95.7652050018,92.2972109477,92.7328300876,92.6776470184,92.6318189621,91.9505157471,92.1795037587,93.9384829873,91.8255537669,93.0350053787,95.6715812683,92.7339431763,90.8564357764,92.9405445099,92.5306604385,88.0359058256,4549.0,91.6377432505,95.6570602417,95.7004945755,92.4129439906,88.9390650339,92.4718727112,89.2863940261,92.5973642349,92.8511625591,91.5441836307,93.1811801911,92.0830561989,91.9905652364,92.7612104416,92.6029951731,92.3390702566,92.8410499573,92.5289827347,92.9461013911,92.7682777537,92.6127997713,4549
93.9976091385,94.0365968704,94.518740654,95.5687627792,93.4460066477,94.5353058637,93.8411257426,94.0020772934,95.8795190811,93.8526037852,93.3555827894,93.5498366038,94.0161138534,95.4093198776,93.9007616043,94.0389369929,94.2399932861,93.9870704651,94.7962843126,4551.0,93.9121332804,95.4607048035,95.5082754135,93.185560126,94.8087180332,93.9098514557,94.424634351,95.0731388092,92.6064866719,91.36890833,94.931832695,91.9199668483,93.9178586324,94.1014297485,93.9120723724,93.6468954722,93.8624071121,93.7686107636,94.8857322512,94.866659763,94.8312526131,4551
103.501572227,103.649048614,105.378435707,103.62260189,103.769576899,103.75051613,104.426438141,108.26224041,102.866448021,103.022391764,104.427089089,103.331564331,103.604322243,103.490032387,103.589065552,105.403307311,107.223142243,103.569593239,106.418317945,4554.0,102.935671997,103.528429794,103.525056457,103.460917423,105.912128958,108.333116913,106.628788244,103.048820305,104.187542765,101.536117152,103.786075401,102.729675695,102.81142451,103.753443527,104.303420766,103.561317444,103.469168091,103.366873741,103.293531239,103.424096088,103.534692584,4554
112.063027764,111.867680168,111.001615715,112.518138123,108.711155828,111.081990013,107.562034353,113.274430084,114.015705872,109.053263346,111.260390231,109.35316391,112.0473526,112.445709419,112.483762932,110.159155445,112.009708023,112.04666214,107.814508892,4556.0,109.842710368,112.435333252,112.419244003,112.582921881,106.51165755,114.509744072,110.226484413,113.281982422,111.676645982,110.315402182,112.657189178,111.381915845,109.07784551,111.727141571,107.826095963,108.782609558,112.210285187,112.584837341,112.126173741,112.017093458,111.934494732,4556
112.785520935,112.854336929,111.375096893,114.811433601,112.605976359,113.561852374,112.820583089,111.732552529,113.614200592,112.423274994,112.10387501,112.504165777,112.931547356,114.19143753,113.166373253,112.340189464,111.555115509,112.774499702,111.887802225,4559.0,112.270259857,114.359017563,114.578881836,111.886301543,110.877515151,111.923941994,112.111133163,113.744413948,112.65877794,110.81367573,114.704180908,111.77410447,112.292497253,112.589027023,112.830767822,112.552086639,113.102633285,113.015175819,113.417791105,113.493265394,113.538856994,4559
111.639404678,111.887043953,110.834349441,112.948316193,111.744234848,112.528389232,112.143067423,111.195802307,112.973572159,111.579275767,111.567561501,111.319680278,112.157961273,112.797997856,112.011145973,111.501991107,111.044134903,111.77793026,110.652999274,4561.0,111.258116786,112.890525436,112.923769951,112.28428168,109.785311944,111.482397461,111.663048861,113.106518364,112.001460427,110.965346688,114.049102783,111.941362682,111.451304372,111.942291832,112.271768316,111.797809728,112.041930771,111.723999214,112.179307907,112.144596193,112.114702414,4561
111.082654381,111.361682129,110.372363472,108.294706344,110.944702276,109.465474732,111.471371841,110.259812355,110.322748375,110.238006465,109.668290389,110.47646459,111.588748932,108.08565464,111.389843559,109.059246269,110.388633537,111.190618706,107.239712136,4562.0,110.129103216,108.149054527,108.151962471,108.473496889,107.209848601,110.154154778,108.391591535,111.032125282,107.926052294,109.322667574,111.745269966,110.407029202,109.939558538,111.395067406,111.413473129,110.794594574,111.456966782,111.106449127,108.511510835,108.632821595,108.74084718,4562
112.922045708,113.220498467,111.046595574,116.4652071,112.257946014,114.500518356,112.783442052,111.415053749,112.113479614,112.212153117,114.685735401,111.92355334,113.301585006,116.312618447,113.091620254,112.024292169,111.291858101,113.014014816,111.462141245,4566.0,111.807353846,116.349428749,116.521236801,112.759705192,111.387017749,111.743468094,111.707824018,112.30079155,112.525925887,111.243883233,113.460533333,112.569098422,112.064325841,113.313594627,112.928649139,112.381623077,113.186231995,112.802478028,115.87902836,115.84667944,115.783681722,4566
93.865332222,93.9305404663,94.247121048,95.0752248764,93.2432744344,93.7790739709,93.8179932912,93.7448945999,92.3077358246,92.7422159831,93.3807935213,92.4969160716,94.0890636444,94.8155006409,94.1058633805,95.2793395131,93.9407442093,93.9318883896,98.1012533417,4569.0,91.9722305298,94.8936746597,94.9505945206,92.4160292776,98.6385214058,93.7500494003,96.4154495815,93.0190616608,92.3426901165,90.7538152996,94.2700471878,91.6998178583,92.2601601918,93.9297777176,93.8818021139,93.3346416473,94.0300668717,93.9515781403,93.9998471602,94.0645477911,94.1238432059,4569
111.348429298,111.65055294,110.916360283,113.321798324,111.184567006,113.259521721,111.984803009,110.952631569,111.248161125,111.000905355,111.193434264,110.792619069,111.963823318,113.336100769,111.600872803,112.366306314,111.078504181,111.488312912,109.85843419,4570.0,110.974116898,113.344183159,113.344654465,111.865492168,108.545681455,110.814863014,111.672693995,111.208109856,109.802643826,110.188254908,112.131809997,110.740274931,111.036542892,111.771247291,112.28833313,111.391840744,111.734482956,111.410878372,113.360403159,113.297299932,113.239406629,4570
93.6333709717,94.0648578644,98.5396436691,94.406148529,94.0462863922,94.7756991032,94.2713136037,99.3424125671,93.1677368164,93.6150530497,94.5729193436,93.2665087382,94.4553443909,94.5306697845,94.0776895523,94.8806685731,100.196862221,93.8485876083,96.2591946044,4573.0,93.0667293549,94.5166326523,94.4740653992,95.0670176054,96.2693343924,99.0461126328,95.3061768653,94.1332931518,94.9322684439,92.4535078751,94.8965301514,92.8900700619,93.3090970357,94.168214798,94.3348716736,94.1918426514,94.2712617874,93.7833997726,94.6584094103,94.6468784414,94.6490646199,4573
103.525116348,103.632176972,103.554716301,106.127819061,103.44302241,104.428250614,103.550262197,103.026016617,102.131500816,103.640317535,105.288336704,103.406534703,103.523692512,106.411122894,103.71372242,103.34370746,103.257497597,103.68683033,104.90596525,4574.0,103.402987925,106.346483994,106.2871912,104.52874796,103.988095865,102.939906311,104.176210805,102.614718246,104.748464283,101.89163469,103.680347443,103.7047342,103.771595764,103.606718063,103.701456451,103.578913752,103.528241158,103.513328552,105.037458864,105.041024824,105.020959769,4574
94.0180831909,94.1787801743,93.9986968994,91.0708667755,93.6861944834,94.6299905473,94.1501720428,93.4772823334,93.1634437561,93.3568272909,92.1482483713,93.2630643209,94.3511672974,90.5354221344,94.2307413101,94.9897383878,93.6547657013,94.0569343567,98.1096564969,4575.0,92.9785222371,90.7718400955,90.8063592911,92.7522978532,99.319852577,93.4847032547,96.2252224831,93.6086334229,92.6991838154,92.1462303965,94.3843542099,92.1857155248,93.294212087,94.2737104416,94.2416351318,93.8771940867,94.2513355255,94.0652229309,93.9188364006,94.0106456453,94.0745098656,4575
93.9964502335,94.0644298553,94.0673971176,94.6698255539,93.5855237325,94.656849087,93.8593739827,93.6549383163,94.7197795868,93.4729086558,93.1263184798,93.5169976552,94.2606925964,94.7289651871,94.1190814972,94.6295002852,93.7260248184,94.0302331924,95.1052939804,4577.0,93.4761781057,94.7097242355,94.7239690781,94.062116121,95.209346812,93.6829376221,94.7338680191,94.8216663361,93.8135819686,92.3564772355,95.3584421158,92.907842335,93.4417405446,94.1303039551,93.9413122813,93.7069105784,94.1708799362,94.0271726608,94.808532754,94.865944822,94.9173531782,4577
111.133776665,111.206330299,110.649766922,112.303762818,110.864903641,111.260986234,111.127127202,110.510907554,111.754655075,111.27622083,111.152897885,111.140366109,111.313933754,112.204016876,111.221628952,109.775421225,110.685948944,111.114050674,107.862456197,4578.0,111.855000814,112.232846451,112.27626648,110.892619886,108.115892125,110.424975205,109.098462492,110.959038162,110.823787288,110.20794497,111.49825573,110.890050988,111.393301519,111.215853691,111.110799281,110.961625036,111.195501328,111.114665985,111.323301008,111.214366999,111.10697069,4578
111.071594048,111.302330399,110.656764412,113.493206787,111.233076731,111.753000499,111.50150795,110.563698387,111.653664208,110.987611516,113.691341199,111.069984436,111.608703995,112.981831932,111.571579933,111.07745993,110.696671486,111.230801201,107.790849058,4580.0,110.936604055,113.128413582,113.239603615,112.745148709,107.491904542,110.451040459,110.17969435,112.020126534,111.953517312,111.080541109,112.018465424,112.504382083,110.811010996,111.370341873,111.620590719,111.295154063,111.558399773,111.33801384,110.798263448,110.939166651,111.040189101,4580
92.5894672394,92.6619524002,93.1624271393,94.7211313248,92.3268669128,92.3955763796,92.6728918711,92.922886467,92.861371994,92.5029766083,93.7755530508,92.5667956034,92.8543674469,94.6374849319,92.8096525192,91.5435241713,93.0720710754,92.5968347549,90.227924683,4582.0,92.9267848968,94.680749321,94.6899921417,92.5472901997,90.5630560395,92.8317396164,90.8514938034,93.087613678,92.6465106763,91.0472843773,93.4537746429,91.7075104964,92.6692680359,92.6925977707,92.5467046102,92.3141105652,92.7473552704,92.6847259522,92.1941737862,92.1231766179,92.045218535,4582
111.144317436,111.586754418,110.892159653,113.777784157,110.97227656,113.252612779,111.94108963,110.797093773,110.212209511,111.079923248,113.717132368,110.233849208,111.91208992,113.744044685,111.497675896,112.845983329,110.975858497,111.385435295,110.571779009,4583.0,109.755513382,113.766059113,113.782858276,112.682603334,109.11466868,110.59113102,112.276170294,110.865206146,111.42455091,110.574256094,112.070874787,111.444524665,110.820460129,111.732395172,112.404822159,111.490034103,111.665464973,111.201531601,113.621179843,113.575897217,113.543335888,4583
94.4956918717,94.5147855759,93.8362104416,95.3127660751,94.0362059275,95.2115059359,94.0135489146,93.3891962051,94.640517807,94.4241535187,96.4381111547,94.0921485901,94.4482009888,95.1659599304,94.6559736252,94.9330038391,93.5301689148,94.5062660217,94.5957553529,4585.0,94.1309232076,95.1629060745,95.2050094604,95.177154541,94.7151422028,93.4817863464,95.1829653741,94.7896938324,95.0883592304,92.6272069028,94.7521499634,93.2551803589,94.2754249573,94.3378232956,94.1074793498,94.2829755147,94.5300771713,94.5602222443,95.3561093535,95.3519093796,95.3370560598,4585
104.118613434,104.19566822,103.975962639,104.904958153,103.985794703,104.067242229,104.044218699,103.531906891,104.381403542,104.063452275,103.866450862,103.961776479,104.232717705,104.877781296,104.211357498,104.905608448,103.537489128,104.188563538,108.231894113,4587.0,104.320503489,104.901931381,104.891938209,104.591172469,108.193182382,103.771281624,106.10680623,104.15210762,104.796275289,102.168976031,104.645375442,103.428826985,104.145326741,104.28736763,104.141511408,103.940796916,104.141888619,104.12493515,104.443052124,104.409207122,104.394478844,4587
92.6993995666,93.1935792923,93.2017871857,94.4857349396,92.7159781138,92.934146986,93.3367944082,93.0484025955,92.1085336685,92.1249650319,91.7020452399,92.1284446716,93.5585445404,94.2190446854,93.1126760483,92.8254286677,93.153266716,92.9117696762,93.335268954,4595.0,91.5508146922,94.3306671143,94.3849697113,91.7336873506,93.5515460304,93.0504770279,93.0102888468,92.8685325623,91.2721059699,90.2144006428,93.6426210404,91.21556011,91.9423124949,93.3430164337,93.2749078115,92.6826956431,93.343903923,92.9026369095,92.5562751316,92.561928876,92.545572762,4595
111.877531624,111.974498367,111.09433403,115.528318787,111.819593938,114.329961608,111.972719447,111.399040413,112.946726227,112.004347356,113.829553704,111.506396103,112.101394272,115.416468239,112.166005135,112.772339149,111.334374619,111.908341599,110.37648487,4596.0,111.501478958,115.410264969,115.476512528,114.079958866,110.038777386,111.563643074,112.026226894,112.501343346,111.976940356,111.986518057,112.522294617,113.352171045,111.913203685,111.876974106,112.359239578,112.10672938,112.075431442,111.920050812,114.826229935,114.750306621,114.630145266,4596
94.0287706375,93.7910707474,93.6044342041,95.1357128143,93.787456131,95.1760943936,93.7056196849,93.5017442703,95.1370315552,93.9818506877,95.7574318334,93.9161229452,94.0072357178,94.6497371674,94.4128259659,94.0652182615,93.5109596252,93.9946023941,92.5004326642,4601.0,94.0767218272,94.7581766128,94.9147745133,94.3703838148,92.9101422629,93.5700138092,93.0932556332,94.2980701447,95.120010376,91.9814366792,94.161989975,93.1979894136,93.9241953532,93.6335634232,93.7669750214,93.8584145864,94.0969736099,94.1760959625,95.119040536,95.0839193396,95.0340791186,4601
112.212500954,112.175363922,110.553059769,117.732074356,112.107871373,112.365007432,111.951259995,110.707342911,112.305809021,112.434354782,114.392177582,112.407298533,112.172682381,117.571508789,112.395321083,111.365057972,110.707401276,112.240600014,110.718918601,4602.0,112.800968806,117.69215889,117.680534172,113.504463397,110.164465187,110.892838287,110.977496653,112.24298439,113.74136473,112.517881695,112.426455879,113.127181806,112.565191523,112.060443497,112.078978602,112.135316849,112.201560021,112.191555595,113.385348568,113.063135055,112.870466119,4602
95.2476736069,94.9498735428,93.8404066086,95.2156574249,94.7939282735,94.4739754562,94.2128838857,93.5540077209,96.0684263229,95.5317909241,97.3392022786,95.8549950918,94.6643474579,95.3951007843,95.4990818023,94.3729634288,93.5833889008,95.1970937729,93.9063786091,4603.0,96.4334131877,95.3617870331,95.3095783234,96.0524828058,94.2130887557,93.7982240677,94.5187173148,95.2566223144,96.8646603634,92.8315441734,94.83879776,93.5719130667,95.7884134928,94.5641769409,94.1552191417,94.8145570119,94.9942270279,95.2785932541,94.7590979301,94.6934125125,94.6384533936,4603
112.292172241,112.146733475,112.037306976,116.382290459,112.9650678,114.027470785,112.39416186,115.239338303,112.535453987,112.979722214,116.115514856,113.245408376,112.418680191,116.893439102,112.817785263,112.094302031,114.092685127,112.243413162,111.360576397,4605.0,113.318604533,116.833182335,116.637356949,114.769543296,110.867520263,116.088558578,111.555775313,112.248275947,115.052954623,112.087317216,112.106985092,112.639831543,112.790101878,111.896211433,112.599515915,112.801901754,112.564752579,112.857109261,114.692388504,113.961252813,113.46085754,4605
92.9612813949,93.0351366043,93.1691761017,91.3820005417,92.8548422496,92.1312918654,93.0231680552,92.784948349,93.5418907166,92.9171827952,94.9814979152,92.8123158773,93.2959541321,90.9252929687,93.204822731,91.9556769908,93.0456228256,92.9583032608,89.6768589367,4606.0,92.9759646098,91.0199808121,91.138259697,93.910203231,90.3345133516,92.7024372101,90.8673782709,93.3578052521,95.1208833393,93.315022318,93.5158668518,94.2535380313,93.0285555522,92.9956941605,92.9834927877,92.9313165029,93.1908411026,93.1050096512,92.3205387389,92.5526695446,92.6995359257,4606
112.951265908,112.853531456,114.002252006,113.228106689,113.608131027,111.806179378,113.206560898,119.124470901,112.998696327,113.149937312,114.370987139,113.93835729,112.844691849,112.866561508,113.380553627,111.852739136,117.171177673,112.90845108,107.868584659,4607.0,114.050813929,112.984914017,113.060776329,116.166189896,107.125889703,120.485010338,110.167945261,112.961469841,114.832615501,113.389887559,113.128621101,114.139546846,113.099092483,112.614519501,113.076718394,113.185845184,113.080982971,113.307875633,115.175475509,115.313934003,115.349474391,4607
94.4581010819,94.2991872788,94.2404537201,96.3698076248,93.9560082753,94.5744929338,94.0816268921,93.8215322494,96.4635068894,94.3373756409,96.4579433642,94.3855879466,94.3802907944,96.2044788361,94.5191490173,93.9441677195,93.9281764984,94.4051439285,96.3042657895,4608.0,94.6443813324,96.2554304123,96.3275667191,96.2941398621,96.2684437787,94.0778650284,95.0607936788,94.8461200714,97.6075148332,93.0740798147,94.5342256546,93.7446393465,94.3375181834,94.2918962479,94.130990092,94.1743030548,94.3482810974,94.4466093063,95.2606529939,95.1530556734,95.0791787258,4608
94.3588027954,94.5867542267,94.2391822815,97.8959299088,94.2923456828,97.0845549805,94.6078113556,93.8309347153,94.0831983566,93.8213926951,94.7127661454,93.7343296051,94.7886930466,98.0930776596,94.6248811722,96.3175573655,93.9741436004,94.5023015976,96.4842155924,4610.0,93.3172058105,98.039424324,98.0039932251,95.1003731175,96.8281302089,93.8682287216,96.4016819662,94.860842514,95.2615175749,92.796199397,95.5495227814,93.666619351,93.4165522258,94.6697603226,94.6985342661,94.4384750366,94.7201856613,94.358912468,97.5732561007,97.4034546512,97.2752047543,4610
103.636474419,103.821583939,103.537866592,104.098086739,104.10189298,103.754700519,104.547641373,102.708210945,103.346766663,104.188379924,103.941151067,103.873011398,103.797387505,103.962331581,103.759662819,104.999211174,103.036114121,103.759860802,105.144108491,4613.0,103.672013728,103.980281067,104.062100411,104.143074036,104.558319878,102.652454567,106.007047016,103.548588562,104.315530877,102.553054006,104.014635849,103.925996881,104.029193624,103.883562088,104.584206136,104.316980235,103.746463204,103.562466431,103.563518309,103.734415875,103.864237191,4613
93.2900554657,93.3052549362,93.2700353623,92.7732549667,93.9841632843,93.9203699972,94.6183153788,93.0826694488,94.6237915039,93.9330711365,95.5038759332,93.9303437551,93.4840341568,92.9607736588,93.5771636963,91.7472197291,93.1880132675,93.273087883,93.0810830844,4617.0,93.7287623088,92.975610733,92.8475572586,94.0937238994,93.7333995914,93.0460660935,91.6544860603,94.0341497421,95.3928584049,92.5422915409,93.9838275909,93.0738306548,93.9577496847,93.2530042649,94.6494272868,94.0841316223,93.509920311,93.3618574142,93.3323836861,92.9781065244,92.7578562959,4617
111.171626854,111.194841003,110.656034279,111.237310982,111.035011291,110.546214479,111.200765228,110.542254257,111.798445129,111.318326187,111.233604632,111.605168915,111.30478611,111.127453613,111.256170273,109.77829037,110.6939888,111.099522209,108.127708603,4618.0,112.296960068,111.154885483,111.204822922,110.738494271,108.356477447,110.537688827,109.293762526,111.007069588,110.917757536,110.01452697,111.48345089,110.755283757,111.489486313,111.200349235,111.091728465,110.912308248,111.181271934,111.130293846,110.51843892,110.463352652,110.398062254,4618
92.660200119,93.0748880386,93.1732397079,93.6992336273,92.687187322,93.2260575115,93.2245913188,93.0491668701,92.1600179672,92.096686554,91.5083029898,92.0344881693,93.4424789429,93.7367534637,93.0565591812,91.8244881545,93.1080635071,92.8101060867,91.8642729093,4619.0,91.716973877,93.7187828064,93.7313999176,92.0797751577,92.2290296658,93.0197189331,91.8144200533,93.0930282593,91.5180810627,90.5813305504,93.7622386932,91.4144712749,91.8447597504,93.2075395584,93.1538417816,92.6872241974,93.2785429001,92.82156353,93.1583866645,92.9975631789,92.8448254843,4619
94.9962226868,94.9756345749,94.2444301605,95.4553455353,94.5723528544,94.9881368886,94.480831782,93.7754573822,93.7704462051,94.5856137594,94.7995292262,94.5883522034,94.8226476669,95.2389699936,95.0344711304,95.0000282748,93.9370370865,95.0311475754,94.5983189789,4620.0,94.7025702159,95.2844638824,95.3481676102,94.1624173616,95.0206418173,93.915981102,94.7067532929,94.0764865875,95.3627664666,91.9287547061,94.6229381561,92.8050274096,94.6324231466,94.9419525147,94.5244949341,94.5271044413,94.8642024994,95.0960107803,94.9527734485,95.0393061246,95.130889277,4620
99.938233185,99.8053052903,95.751124382,106.364973641,100.180077489,97.6781487007,99.4560321808,98.4933130264,99.588271904,95.1767267863,99.0175126729,99.5335322062,100.496423912,105.346720886,101.146562576,95.3720711025,97.2037807464,99.9874900817,91.918564473,4622.0,99.4930706024,105.705431366,105.907555008,99.2745505886,92.5739691946,99.5584217072,91.6817267406,99.7341915131,101.671920776,98.5126601772,99.6785875321,100.72026845,95.009609731,99.3847135544,96.7027247111,95.8483000437,100.779426193,100.758524322,98.8823321835,97.9386953191,97.3250900438,4622
93.8039224625,94.0590641022,94.2104509354,94.3902868271,93.4803606669,94.543542372,93.8400875092,93.5919862747,93.6132972717,93.6673168182,93.1552047729,93.3945297241,94.2274456024,94.4885053635,94.099507904,95.2088219654,93.927497673,93.919169426,97.255817813,4625.0,93.5769563039,94.475859642,94.4423574448,93.1808507819,97.3445764657,93.3941505432,95.8906712114,93.711693573,93.6339836121,92.0033077441,94.5492864609,92.3469844617,93.5503720601,94.1253202439,94.0117499034,93.7902488708,94.1387231827,93.8636505127,94.5723707699,94.5832552191,94.591861683,4625
104.117355156,104.196548653,103.975962639,104.916004944,103.980295054,104.054000736,104.077802277,103.532853889,104.392244148,104.1779953,103.866454877,103.987303925,104.233987617,104.889146233,104.213266564,104.894554654,103.537344933,104.18973999,108.220639736,4626.0,104.249063365,104.913151359,104.903169632,104.591172871,108.1820857,103.772562599,106.095785099,104.157242775,104.79627288,102.168974425,104.64875145,103.428821965,104.248493067,104.288402367,104.20115153,104.051574707,104.141170883,104.125757027,104.431638741,104.397632635,104.382804989,4626
95.0527591705,94.8255649567,93.8399662018,96.0291418076,94.7593479157,95.3437598513,94.2428286234,93.5119825363,97.1363513947,95.5344104767,96.9690495541,95.4915681203,94.6310056686,96.0086486816,95.2219327927,94.5366235859,93.5708202362,94.99780159,94.4272882645,4627.0,95.802044042,96.0224822998,96.0360530853,96.1664567245,94.6780541608,93.6830303192,94.9051041478,95.5854578018,96.5519626015,93.7496123063,94.8866559982,94.4286609449,95.8635223389,94.5336494446,94.2688836416,94.8790444692,94.813866806,95.1949911118,95.7178235091,95.5926243051,95.484493572,4627
93.0614429474,93.118318367,93.0986320495,96.8441545486,92.0411219279,94.1682303068,92.1015237172,92.6880903244,91.2931640625,91.9195699056,94.6373688547,91.7495095571,93.1170370102,96.6196889877,93.1759538651,90.3055599706,92.8285909653,93.1042858124,87.6386618325,4629.0,91.5411266327,96.7845205307,96.8141712189,93.0234868903,88.4522392709,92.6804363251,88.2895202147,91.4790811538,93.6054874219,91.8267324347,91.8806739807,92.4452038815,91.7101095835,93.0245269775,91.9194156647,92.0426692963,93.1331710815,92.9426315308,94.8101609217,94.4981283536,94.2061986281,4629
92.0424858093,92.4427249908,93.5150455475,95.172495079,92.2411469777,93.794888507,92.9830524445,93.2327695847,92.2821207046,91.9004931132,93.2084758156,91.8359554291,92.8860654831,94.9087333679,92.3360675812,92.617360665,93.3420629501,92.2309116363,91.8536928101,4631.0,91.6072780609,95.0126966476,95.059207344,91.647659101,92.397524975,93.1600772858,92.4657822102,92.6844993591,92.1073060287,91.0294097097,93.2670520782,91.6521190844,91.8315915426,92.6512321472,92.8873479207,92.1895693461,92.6139789581,92.0859138489,94.0026556751,93.9484607174,93.8864566068,4631
104.120485878,104.196548653,103.975962639,104.917988205,103.774170303,104.051624104,103.993656286,103.532853889,104.393675804,103.835033544,103.866454074,103.608883413,104.233987617,104.891185761,104.213266564,104.892570695,103.537344933,104.186937332,108.218620036,4633.0,103.730404027,104.91516571,104.905183983,104.591171465,108.180094622,103.773158455,106.093807102,104.157531738,104.796274687,102.168975629,104.64875145,103.428821363,103.801075363,104.288402367,104.090242259,103.832270432,104.141170883,104.123927116,104.429590152,104.395555163,104.380709714,4633
116.098129082,116.668725777,111.050771141,123.892258453,114.982009888,120.720872191,115.855292384,112.175970459,115.896680069,113.081806437,117.754379674,114.619607544,116.738092613,123.608779144,116.66071701,116.02064629,111.770891952,116.325308418,111.142143796,4634.0,114.491376368,123.760596657,123.847698402,118.605929726,110.786968531,112.943599129,112.545913621,116.150078011,117.738386656,115.364722001,117.516609955,117.044755434,112.91308492,116.5570261,113.798783112,113.268560791,116.516783333,116.101232147,120.158288719,119.344168831,118.680050542,4634
93.920690155,94.1837551117,93.9785665512,95.8774293899,93.5828759511,93.7072043321,94.0630769094,93.4797716141,93.7337305069,93.3692422231,93.4421720003,93.4107667287,94.2855995178,95.4859027863,94.05591259,94.8718542099,93.6160045624,94.0362146378,95.6461518726,4635.0,93.4199181875,95.5926977158,95.7497209549,92.9367207979,95.4416668242,93.4107442856,95.233654506,93.8719766617,94.0471313878,91.8887104235,94.5404600143,92.307739057,93.4145819346,94.3125680923,94.1328484853,93.6216706594,94.1149875641,93.8527069092,93.7553482837,93.8500444945,93.9271682751,4635
93.3288764953,93.6030132294,94.2635789871,93.0028640747,92.9915144602,93.6119095108,93.6421469371,93.7747718811,92.8943473816,92.6116353353,94.2925280521,92.5647566477,93.751231575,93.0133981705,93.3777227402,94.12434881,93.9478713989,93.4029560089,95.4142656213,4639.0,92.4003500621,93.0162761688,92.9876779556,93.5539131164,95.4874535839,93.6526807785,94.5072895759,93.3156475067,93.287757472,91.3340303521,94.3372354507,91.909198761,92.4629819234,93.8021009445,93.5872166951,92.9037975311,93.5188407898,93.2791402817,93.5126963367,93.602749286,93.661300738,4639
104.552874184,104.329561424,112.936618805,103.661123085,105.222594706,105.606302858,104.870567703,116.117648506,107.401852989,104.785055288,103.47406046,105.531279119,104.087838173,104.161071777,104.822569466,105.075726918,114.837587929,104.556694031,102.25321557,4640.0,105.412238439,103.977567482,103.88062458,104.864773801,101.198802171,116.67392292,105.135892085,106.95159359,104.14212257,101.834905323,105.477209091,103.250560961,104.981495158,104.150022316,104.796593857,104.965778605,104.334703827,104.850132942,105.852078655,105.839337594,105.847390928,4640
102.981264305,103.36299305,103.603434181,104.12142849,103.228760529,103.689279722,104.336521657,102.557881165,102.720530128,102.682919566,103.120664496,102.805582555,103.404657173,103.928653717,103.043366432,104.457454473,103.037897491,103.114122009,104.585963769,4642.0,102.545873261,103.97999897,104.048229217,102.489161843,104.072656414,102.306370735,105.361402938,102.846751976,102.487314726,101.2770193,103.770635414,102.097192664,102.543619792,103.591665268,104.163839595,103.195738729,103.153267288,102.749757767,103.658759775,103.590552614,103.539533465,4642
111.34698658,111.721743202,110.558402634,113.630126572,111.83467776,112.453175776,112.094557317,111.042415428,111.047473717,111.808101527,111.508804924,111.339086278,111.948010826,113.724455643,111.675571632,110.516946134,110.805750656,111.436405182,108.389006328,4644.0,111.275500997,113.747637367,113.702501488,112.199521717,107.579601638,111.252627373,109.704505446,111.338623428,112.155868932,110.542960518,112.164841843,111.405726583,111.59514211,111.693329811,112.257071177,112.104588445,111.763778496,111.315756798,111.967865188,111.737106592,111.548022789,4644
