keras_MAE2_lgY_relu0,keras_MAE2_lgY_relu1,keras_MAE2_lgY_relu2,keras_MAE2_lgY_relu3,keras_MAE2_lgY_relu4,keras_MAE2_lgY_relu5,keras_MAE2_lgY_relu6,keras_MAE2_lgY_relu7,keras_MAE2_lgY_relu8,keras_MAE2_lgY_relu9,keras_MAE2_lgY_relu10,keras_MAE2_lgY_relu11,keras_MAE2_lgY_relu12,keras_MAE2_lgY_relu13,keras_MAE2_lgY_relu14,keras_MAE2_lgY_relu15,keras_MAE2_lgY_relu16,keras_MAE2_lgY_relu17,keras_MAE2_lgY_relu18,keras_MAE2_lgY_relu19,keras_MAE2_lgY_relu20,keras_MAE2_lgY_relu21,keras_MAE2_lgY_relu22,keras_MAE2_lgY_relu23,keras_MAE2_lgY_relu24,keras_MAE2_lgY_relu25,keras_MAE2_lgY_relu26,keras_MAE2_lgY_relu27,keras_MAE2_lgY_relu28,keras_MAE2_lgY_relu29,ID,y
92.0738372803,88.6403274536,97.4826049805,96.6123504639,89.1564407349,92.606086731,91.5117492676,91.2721633911,87.2969741821,90.3344421387,94.3018875122,91.4026412964,90.2819900513,91.8660888672,91.3686828613,92.8436126709,90.2939529419,93.0892105103,95.7317047119,92.6624755859,91.3610458374,91.5641479492,92.0030212402,92.7839660645,91.0336761475,93.3153533936,93.4825134277,90.0949020386,89.1114349365,92.4536743164,1793,118.44
104.939865112,106.469970703,105.075744629,113.344406128,111.337944031,105.404312134,109.482559204,110.444152832,108.653579712,109.49054718,105.643463135,105.577758789,105.953430176,109.085289001,110.911140442,105.130706787,106.865104675,110.689575195,112.267318726,98.3373565674,110.154289246,112.141708374,111.629882812,106.212394714,110.103973389,106.514678955,105.742385864,107.627983093,100.871231079,108.540412903,8225,112.32
105.926002502,105.228218079,101.320991516,104.123893738,101.905815125,103.749153137,100.447166443,104.58807373,106.971343994,104.645599365,101.879524231,100.547225952,103.529708862,102.672470093,104.466995239,108.171844482,97.7824783325,101.927703857,101.357948303,100.016029358,100.487159729,100.727554321,102.026634216,100.760154724,105.884094238,107.970046997,100.966957092,103.121643066,106.148017883,104.86177063,2131,97.22
88.2143859863,91.2451934814,95.6253662109,98.2251663208,91.5656585693,90.7785110474,94.7629394531,92.141494751,86.8270339966,89.4749221802,96.5671691895,88.5176239014,91.3797683716,91.6547775269,90.1833572388,92.4669418335,94.1661758423,89.5716629028,92.2143859863,89.4841918945,91.4387207031,91.2579040527,93.1198730469,94.917930603,89.2738800049,91.1780471802,92.1872406006,93.8985977173,91.8654174805,92.4224472046,3613,114.66
91.3180084229,89.1335372925,89.0576858521,93.5389328003,92.9952316284,91.9745178223,91.5587768555,94.8668518066,91.3397750854,90.1460723877,94.6381530762,95.087852478,94.1664199829,92.4183502197,88.2896347046,90.842918396,90.0849761963,90.7793426514,90.0835037231,96.4969329834,96.5602722168,90.3748703003,92.6476364136,94.0024108887,91.7342605591,88.7767486572,93.7339401245,90.0285949707,92.9629364014,90.0742492676,6148,90.8
92.5546340942,90.7299880981,89.7835235596,92.6739730835,88.9644393921,88.0470581055,90.5895690918,91.1243286133,94.2676086426,92.7230224609,94.7462234497,93.134979248,94.1616516113,94.0962371826,88.6710586548,92.857635498,89.9136428833,92.6750030518,90.4906158447,97.0717544556,91.938949585,93.3118667603,89.5800552368,94.5306854248,94.4209289551,90.8055343628,93.8182907104,90.5329284668,90.1926651001,91.7559432983,1593,90.39
110.933120728,110.767532349,111.184196472,111.065673828,112.438560486,107.425971985,109.51374054,116.248390198,112.109649658,113.724609375,107.391716003,116.760604858,111.64768219,110.339027405,110.242172241,116.826919556,106.246246338,106.633415222,107.059524536,108.20300293,111.096672058,108.080711365,110.340644836,111.021705627,109.280273438,109.216506958,107.43120575,113.472480774,109.497932434,110.11302948,4138,111.08
95.8095474243,93.9225845337,90.6284790039,90.1423492432,89.5113525391,90.9773788452,91.7439422607,91.1158294678,93.9266738892,95.0439376831,90.5086898804,94.539604187,95.3788375854,92.7907028198,96.7469787598,94.4441833496,88.6624832153,90.8236923218,96.8711853027,91.9159011841,94.0302734375,91.8666229248,93.5421905518,91.883895874,94.2872009277,93.2883148193,94.2954788208,92.5227584839,96.2913970947,92.839881897,3959,91.13
92.4515838623,90.0053100586,92.8025588989,96.6014328003,89.8776779175,95.2194061279,93.7257843018,92.578453064,92.6117477417,91.013168335,96.1920776367,91.3004684448,93.8630142212,88.7623214722,91.5842437744,93.6163330078,94.7035980225,93.1699447632,87.3484039307,95.5230789185,92.4388885498,92.3609390259,88.0615997314,90.9953155518,93.3688201904,94.1025238037,93.2301635742,91.0870742798,89.2045898438,87.1005554199,1207,93.9
114.822616577,105.376686096,107.907608032,112.050079346,114.083450317,105.753196716,110.925086975,107.409240723,110.070533752,114.543426514,110.503082275,109.861297607,109.732307434,111.014404297,112.571479797,109.579711914,108.648696899,106.722709656,116.060508728,107.601951599,103.528198242,109.238395691,108.967163086,107.834320068,115.371833801,110.777671814,111.929771423,105.286872864,108.659812927,110.829208374,3915,110.02
110.005767822,114.013549805,108.61366272,114.276977539,112.419006348,108.447280884,109.530082703,105.065704346,116.67137146,105.910125732,108.165184021,109.234680176,112.047737122,111.279075623,110.630149841,113.6223526,109.271820068,110.37525177,108.624313354,112.999702454,114.096115112,113.269996643,108.54724884,109.141227722,108.500473022,107.923042297,110.056549072,111.773170471,111.068122864,110.190002441,7340,106.96
111.169464111,105.720870972,109.241569519,112.429649353,110.287384033,107.023925781,108.402610779,108.871559143,108.887084961,107.186073303,112.272987366,112.391616821,108.304176331,109.920768738,111.273231506,107.971008301,110.94758606,103.928405762,101.53969574,110.507553101,112.173324585,109.383422852,108.285339355,104.511367798,111.279045105,105.330856323,112.995780945,106.692512512,101.415534973,112.354118347,8102,106.62
101.631736755,102.4659729,100.019622803,104.326622009,105.969238281,97.830329895,103.337913513,105.044013977,96.7773971558,105.215438843,97.3983078003,104.994781494,101.879119873,102.958457947,104.325782776,105.786430359,100.702774048,108.361801147,98.6810760498,106.178192139,105.970993042,103.234146118,103.28780365,104.53742981,110.300262451,102.916397095,100.033340454,101.054260254,99.5169219971,102.07572937,7072,101.9
88.0102615356,93.0196838379,91.5521087646,91.139175415,89.2621231079,88.9577331543,92.8462905884,93.325088501,94.0170059204,91.3991546631,88.648979187,91.0582046509,93.326675415,92.638885498,91.8421554565,90.0546264648,91.2364044189,90.8530731201,93.9591522217,96.2151107788,87.4795761108,92.9105682373,91.7636795044,92.2752532959,89.6770401001,90.5618286133,93.0528945923,100.671546936,90.3034362793,90.9452362061,7641,103.91
120.035606384,111.686477661,110.563423157,110.6092453,113.930450439,114.391746521,115.955810547,107.008514404,114.04863739,114.455451965,116.587303162,130.459869385,116.612594604,112.530975342,110.305206299,115.495178223,117.507888794,113.408996582,111.43825531,118.327796936,121.31187439,118.76033783,118.353507996,117.439163208,118.161018372,118.176597595,111.692817688,113.91783905,115.987838745,114.410995483,6043,105.7
94.5571289062,91.8560791016,96.3719940186,89.2749404907,90.4607925415,89.1999969482,90.9242324829,92.9427261353,90.7872695923,90.3544921875,91.5401153564,91.494430542,90.8340530396,94.4513015747,90.5863265991,90.0524291992,94.3959197998,89.2975006104,92.9290237427,86.143913269,97.6535415649,93.8132247925,92.7217483521,93.5682525635,92.4256973267,93.9351959229,94.7273178101,91.870513916,91.9621810913,93.1254196167,6706,87.85
109.81918335,107.801025391,117.189247131,110.662567139,112.535133362,106.542503357,109.772354126,107.647865295,110.019210815,113.706481934,104.244346619,115.553466797,108.835197449,107.515205383,107.548553467,118.270271301,100.755119324,107.714790344,109.02016449,106.308662415,108.238578796,110.544052124,109.260437012,109.569015503,110.943832397,106.278106689,110.09462738,107.433738708,110.769195557,110.618797302,7361,112.89
91.5320968628,96.5704193115,95.6610870361,89.6060638428,92.7782440186,86.9780883789,93.4262771606,92.146774292,92.9867935181,91.9807510376,92.6741485596,92.1881942749,90.8236694336,94.2059173584,92.1745223999,90.4106903076,95.0272369385,92.4801330566,91.5802688599,96.4700088501,90.0617980957,94.0558853149,95.1236419678,88.8519744873,90.9816055298,92.2995452881,92.5448074341,90.247718811,91.8232345581,91.3723831177,2944,90.69
105.07699585,104.881118774,101.775344849,105.816680908,97.9887542725,107.127655029,100.665763855,100.349510193,99.5780792236,102.389717102,103.815994263,100.519348145,103.552932739,102.090843201,99.8987503052,106.152915955,102.832992554,104.658256531,100.525909424,104.126708984,94.9386291504,103.837928772,102.392944336,103.606491089,106.062332153,104.223648071,101.437660217,102.283248901,106.20866394,102.210144043,4636,101.87
88.2812423706,91.915802002,91.4074554443,92.2742614746,87.470993042,91.0143661499,90.2766189575,91.8878250122,89.1452102661,93.677986145,90.1612472534,91.1967086792,99.8764190674,92.4170379639,88.9062576294,93.4424133301,87.8166732788,92.8583602905,93.2756958008,89.4236984253,95.9766387939,92.1155776978,92.156867981,93.9591064453,87.5076751709,90.7411575317,91.8600311279,91.7823257446,91.3181228638,90.8852157593,8122,98.37
95.0409622192,90.2922897339,93.8328552246,92.8301696777,91.1394958496,87.1669845581,94.350982666,91.3831710815,92.2471008301,93.2351074219,90.5787963867,91.5671234131,90.0039825439,94.6127853394,92.5484695435,92.9797439575,85.63671875,91.0530014038,93.6994400024,89.2280960083,89.9867782593,92.6593856812,87.5225448608,90.5013961792,94.0809631348,98.6265106201,88.7047653198,92.2463378906,89.8572235107,92.3535079956,3892,108.64
91.8772659302,93.3277435303,89.5346984863,92.7364501953,87.4225540161,93.7421340942,90.9232635498,97.5756759644,87.3272399902,93.2041931152,95.591217041,94.135093689,93.6335372925,93.2730712891,88.7546539307,91.0309143066,92.2585449219,98.3096084595,93.1526565552,95.9428253174,95.375831604,91.3995895386,94.1054992676,92.6658782959,95.4883575439,89.1719741821,90.4747848511,97.597694397,90.5075378418,92.4250640869,8392,89.25
90.1927719116,97.6697311401,89.4163589478,93.2552642822,93.3703079224,87.7084732056,91.9970932007,93.6655731201,92.3397140503,93.901725769,89.4059066772,98.3017883301,90.6885147095,97.0475463867,91.1343383789,96.3276672363,95.7347640991,90.4531402588,94.5782928467,89.98878479,93.9326171875,94.8565368652,91.9570922852,94.3637390137,94.7686538696,90.1552658081,93.8955383301,93.5040969849,90.5460205078,93.6973876953,5017,88.0
91.2077636719,94.9137268066,93.3641815186,92.4222717285,91.8477172852,87.1123504639,92.0314788818,93.1095581055,90.8773498535,93.0272140503,93.9245071411,95.0232696533,94.1429290771,92.3975448608,90.4092178345,92.1973495483,90.5955047607,93.6900939941,90.0580978394,92.3627929688,92.618560791,91.6911239624,92.1253585815,91.6890716553,92.4748382568,92.2564926147,95.0875854492,91.3708953857,91.9962005615,90.9603424072,4501,98.51
107.678062439,110.792663574,109.112503052,107.879074097,112.569099426,109.1743927,111.329170227,113.977401733,105.848373413,112.043449402,107.626495361,110.484588623,112.4114151,110.434753418,113.742141724,112.765235901,112.480712891,109.331359863,107.595497131,109.768417358,106.552894592,110.64201355,108.892333984,108.358100891,110.82371521,111.825469971,113.616500854,108.890274048,112.427963257,105.078353882,2852,110.32
102.203903198,94.3694839478,99.1079025269,110.025794983,103.379394531,109.109710693,98.6999664307,101.270263672,94.2874221802,100.593986511,101.978340149,103.231483459,102.178009033,102.268852234,104.719024658,103.424125671,101.909217834,93.467010498,106.818138123,94.7637481689,97.5142974854,98.5181121826,101.072494507,101.209114075,108.545761108,99.5779953003,103.275100708,97.4575805664,101.046699524,97.4331741333,8383,103.03
91.1304473877,92.2308578491,88.7747116089,95.296043396,92.7462921143,88.1369400024,90.2712554932,90.3543319702,94.3391952515,90.9867095947,94.139755249,93.8524475098,91.8372955322,90.2021102905,91.8031997681,96.6165161133,91.7820968628,94.3520812988,92.5472717285,95.6427001953,93.7404785156,91.2192306519,89.3478164673,92.9676589966,86.7784881592,92.1019973755,95.2740707397,93.2747268677,92.7614364624,91.6720809937,1046,93.74
111.179420471,112.413963318,113.701538086,107.834785461,113.777641296,108.704994202,116.046310425,111.690254211,110.960548401,112.045471191,112.650474548,112.532157898,114.793243408,114.231895447,109.415359497,107.43888092,109.594734192,110.513168335,114.169525146,110.788993835,113.218139648,106.409934998,115.732505798,111.553230286,108.705406189,113.886360168,112.492424011,115.050819397,108.942352295,109.989028931,3590,107.99
95.0405502319,90.6841278076,90.3426437378,95.3286514282,86.6917953491,93.4492492676,91.1935882568,90.4838485718,94.3390960693,96.8452835083,91.8685455322,94.2242355347,92.1167526245,95.262046814,90.6600418091,91.841255188,90.4220199585,94.8488311768,95.7586898804,90.198348999,91.296081543,93.3434829712,90.4441680908,91.1220092773,90.8497772217,89.4979019165,93.5569915771,92.5360870361,94.4089355469,93.5056991577,5940,94.52
67.6767272949,74.3830184937,75.3403320312,74.421295166,70.4356842041,77.8522796631,79.6435623169,73.9849777222,77.0060501099,74.8669204712,73.2842330933,73.4629669189,82.2508163452,81.895072937,71.7192230225,74.6971130371,69.5133972168,78.2715377808,77.5086898804,73.0953598022,73.8468780518,78.2905883789,80.4355773926,72.6379241943,75.9997253418,73.7429580688,69.5141525269,80.077835083,81.9457702637,70.546333313,8006,76.64
111.252967834,109.583496094,110.561805725,106.708900452,105.376441956,107.982917786,115.676864624,110.17389679,113.481063843,113.86844635,109.481315613,118.990844727,110.114654541,113.280227661,107.71522522,112.286026001,110.210746765,110.786300659,110.035514832,108.214393616,111.624107361,104.926353455,109.257377625,111.159706116,108.573684692,112.983734131,107.020362854,108.662231445,107.489013672,108.494270325,4246,116.67
96.473815918,91.3719177246,90.0389709473,91.8946838379,93.640296936,90.5379943848,91.360168457,89.0526733398,93.581451416,92.9579620361,93.6527252197,95.6991500854,92.0470809937,92.4144363403,87.5697860718,96.7465515137,92.0511779785,96.1239013672,88.3022003174,96.7144241333,92.710899353,91.7347335815,91.3430023193,95.8683242798,90.4453430176,90.799949646,98.2341766357,93.7367706299,91.9329376221,92.3740158081,1224,91.82
73.321723938,74.5033187866,75.9466171265,79.6092758179,74.3177108765,78.2670898438,76.5453109741,75.9030380249,78.8941955566,74.4297637939,74.7937698364,76.0866928101,77.1275787354,78.2208023071,74.6627426147,75.0777206421,73.8764801025,78.7507705688,77.6267623901,70.0150604248,74.1854019165,78.6225280762,74.9286346436,75.341468811,76.5191955566,74.6299362183,69.7282562256,75.6999282837,71.9732666016,71.9766311646,5031,74.66
102.94140625,94.135848999,105.202468872,102.548881531,104.341659546,100.209793091,100.217010498,107.467605591,102.493583679,102.93762207,101.137199402,100.002296448,99.4159698486,98.2421035767,102.644546509,99.2115325928,100.184013367,102.771774292,102.225532532,94.0634155273,104.201652527,101.654273987,103.275413513,101.484802246,102.60282135,96.8510055542,106.33203125,93.5915298462,102.920722961,95.7830123901,8255,108.66
97.6438980103,92.6104049683,88.7248687744,93.258354187,92.9582519531,96.510635376,91.9257354736,89.6360855103,93.7280960083,90.882850647,93.1554489136,94.1229934692,91.2837905884,92.2383651733,88.9947357178,98.8654174805,88.299041748,91.9858093262,100.175376892,90.7747879028,97.165687561,91.4623031616,89.0300979614,93.5613555908,93.6227493286,91.0442047119,89.6047897339,94.3995285034,93.7768630981,93.9775390625,5945,91.22
95.6752243042,90.0751190186,91.393196106,96.7941665649,86.9903869629,90.36743927,92.2144317627,89.881149292,90.3359909058,92.6123580933,96.4611358643,92.7609634399,92.7389678955,92.4016647339,88.5431518555,92.3618087769,84.4187316895,92.0718231201,93.2088394165,92.1999130249,91.4898147583,89.9368743896,86.7048110962,97.4096603394,93.9808502197,92.6194229126,93.9341506958,89.1738967896,93.409362793,88.4126739502,6982,90.2
106.085739136,104.018585205,100.733291626,106.792137146,102.205703735,105.405944824,99.6299438477,104.44115448,106.205375671,104.360237122,100.515701294,104.694023132,103.500640869,102.187889099,99.5304412842,105.62399292,103.347488403,103.942527771,100.612556458,104.06325531,106.984703064,100.460159302,105.213745117,103.047775269,101.367370605,109.076522827,107.389572144,103.637878418,98.3824920654,104.735313416,3416,104.77
111.10508728,105.606552124,100.105934143,108.107025146,105.616699219,105.933540344,111.031082153,101.559745789,105.704551697,109.53931427,102.434120178,107.376525879,104.786239624,104.463363647,106.96912384,107.254516602,109.910385132,109.403907776,105.0366745,110.179473877,105.580055237,108.600563049,111.281738281,102.180374146,111.301803589,111.831794739,108.179458618,106.991874695,108.277168274,109.408935547,5958,96.83
116.727394104,112.733169556,108.904167175,110.43397522,114.022979736,111.150749207,111.599983215,110.229660034,117.188278198,111.93460083,113.465827942,115.452262878,109.868637085,109.918006897,109.419685364,104.649551392,116.645576477,112.91771698,107.937515259,108.577354431,111.66696167,110.830581665,109.475975037,114.77230072,112.979362488,108.89478302,110.857810974,114.235183716,108.33480072,107.576904297,4909,135.53
110.895484924,108.479408264,109.502838135,105.266578674,109.756820679,107.967048645,111.391036987,113.041366577,111.160247803,108.466552734,114.090118408,104.240287781,113.115432739,112.799804688,110.352928162,117.13105011,109.249565125,107.015731812,115.157554626,116.059494019,111.233688354,112.637107849,110.929801941,106.711502075,109.95778656,110.606292725,114.999984741,106.117332458,111.354644775,109.499771118,7605,107.37
94.5260162354,90.2383422852,94.3391571045,93.1444091797,87.407409668,93.140953064,94.4605255127,90.0246734619,92.4085922241,91.4743499756,90.0169448853,95.0277938843,92.6963882446,92.1679077148,89.7242202759,98.4073486328,88.7127151489,93.1515274048,88.9878692627,89.6123199463,95.7130966187,88.8620834351,92.2232971191,91.9331817627,91.0779953003,88.9799423218,94.3233184814,89.0512619019,93.530090332,92.4082336426,4972,89.42
101.271820068,104.314735413,98.6666107178,102.783004761,104.147575378,102.211456299,106.248077393,102.537582397,99.1164550781,102.93611908,101.164360046,103.978271484,103.729301453,103.566383362,105.051925659,105.049781799,104.667686462,100.791229248,103.763572693,97.1960220337,101.089599609,99.7705307007,102.301811218,98.9651947021,106.986335754,105.810409546,103.546615601,103.840393066,98.8536148071,103.737670898,1090,96.35
92.5394592285,91.2898712158,94.7268753052,95.1763305664,87.5971984863,92.6765136719,92.5863418579,89.0909957886,96.6489562988,93.3969421387,88.2341537476,94.8429641724,94.09324646,90.8273696899,90.3701858521,91.1104049683,86.9915161133,87.3229675293,100.063026428,91.7782821655,91.2050476074,94.3856811523,90.071395874,94.2717285156,94.7917480469,88.6036148071,88.5969009399,90.0099868774,99.9057540894,92.1217498779,6491,90.89
93.5785751343,89.6759033203,92.8140411377,93.6849365234,95.1507949829,91.8051223755,89.2272262573,91.8929977417,89.2354736328,92.5527267456,95.7412261963,95.6708526611,92.4873123169,87.7387924194,97.7409057617,92.6802978516,91.7198867798,93.0185699463,93.8554611206,95.2857284546,88.9068984985,91.0182876587,92.8366394043,92.7967453003,93.8055114746,90.6112289429,94.8515319824,90.3735961914,92.0710754395,91.3642196655,781,88.07
94.2197723389,90.130897522,92.0518569946,92.1590881348,87.7182769775,87.4922943115,91.486907959,93.4216918945,91.4111862183,93.2639083862,89.0876998901,96.5945663452,94.9348831177,93.2731018066,90.2361373901,90.0690689087,89.7986602783,90.7425994873,88.9202423096,87.6121139526,92.7313919067,90.3494186401,92.6108093262,94.1973495483,90.837020874,89.5997085571,93.7833786011,89.8658828735,91.9937744141,91.5274963379,2796,94.84
112.785743713,115.526199341,108.520515442,105.83506012,104.237998962,107.568611145,110.144615173,113.414291382,110.941574097,112.089736938,109.837867737,116.022193909,109.427810669,110.04964447,104.554595947,111.409835815,110.903091431,105.872749329,108.500900269,109.9715271,107.09475708,110.475227356,106.241874695,110.781539917,108.266448975,110.647102356,108.712753296,112.267822266,109.741912842,110.979972839,7784,103.5
90.4576721191,89.785369873,90.8187866211,92.5185089111,91.3455276489,93.0484161377,89.918586731,96.5598220825,90.2768859863,91.7075195312,92.0512084961,92.7652130127,94.1551589966,90.9674530029,92.3807983398,91.7186126709,83.8011779785,91.6043319702,93.7754516602,89.5860977173,90.24949646,91.8976287842,90.5101089478,93.1691207886,99.1254119873,91.4448394775,88.0593414307,88.8584518433,93.3193054199,90.2020874023,7407,90.21
110.119285583,112.547843933,110.534355164,107.562759399,107.939254761,107.666061401,111.761795044,111.009025574,111.581626892,112.742095947,111.196586609,109.725624084,113.492034912,112.770973206,111.064956665,103.903419495,105.646324158,109.413337708,103.677619934,109.330375671,108.169410706,114.181732178,107.241989136,111.924819946,111.985839844,111.051216125,113.121955872,112.831832886,108.432243347,105.937232971,1005,107.12
85.3232421875,89.623374939,88.5345458984,92.2403030396,90.4764480591,89.5821075439,90.1065063477,88.3352432251,90.6382446289,90.3254165649,90.9776077271,91.0488815308,91.6936798096,90.9786529541,89.8567047119,91.5630493164,86.0351333618,90.2789077759,92.3949127197,89.364364624,94.0739364624,91.0662918091,89.2623062134,91.0539779663,89.0343780518,88.1394500732,93.2692642212,89.6012420654,91.7942352295,93.442237854,7280,87.22
105.021026611,100.1483078,98.1860427856,105.842819214,106.883499146,107.209327698,103.014610291,101.390380859,100.496490479,101.304824829,99.825843811,100.468147278,104.185638428,101.405899048,96.7317581177,101.623008728,103.686592102,103.649963379,107.412353516,101.574607849,103.783119202,105.325744629,99.5146865845,105.519973755,107.6954422,103.422744751,95.7633590698,101.503585815,95.8976898193,102.123123169,508,100.98
101.555625916,110.832519531,109.376281738,111.163803101,104.252281189,107.352905273,114.720932007,113.136329651,108.112632751,112.799263,109.326705933,110.207778931,108.298339844,107.69733429,108.539855957,111.770225525,103.77293396,108.926055908,111.8175354,111.739273071,109.688186646,117.370780945,109.697311401,100.905029297,108.539291382,112.510375977,106.655059814,112.444992065,105.729705811,106.990188599,4306,113.75
96.4568328857,94.0581207275,91.2327880859,89.275390625,87.2810668945,88.4355239868,95.092338562,90.3830490112,88.7956771851,90.9662017822,93.9329299927,92.2944107056,84.5725784302,95.9270095825,89.6000213623,93.8735656738,88.6020355225,92.8954391479,93.6207504272,89.0034103394,90.2527999878,91.6321487427,92.6639480591,99.0519790649,90.3163909912,89.0623703003,94.0239257812,91.3215026855,92.5441894531,96.4705581665,3837,87.17
92.3385238647,87.0326766968,89.0641174316,93.6713867188,98.987197876,89.6217269897,92.2768325806,91.7984619141,93.2961044312,96.3040161133,94.9353866577,92.9252319336,92.1947174072,92.7950210571,92.756690979,91.8258590698,94.8740692139,88.8567428589,96.0360336304,91.7714157104,91.7223205566,89.4692077637,91.1727523804,97.2626342773,91.5527648926,91.7812957764,94.3898239136,96.5744934082,90.0789489746,88.3815383911,1190,104.29
93.6271057129,89.0380096436,88.8705596924,92.0641784668,94.3695831299,88.2170639038,93.9823532104,92.9087371826,91.9873199463,93.7460708618,83.2121124268,97.1719360352,93.0996017456,91.3365020752,90.961730957,99.0306777954,94.1612091064,87.8607711792,92.9410247803,94.6911773682,94.1149978638,91.0501785278,86.9303588867,94.1111450195,93.4730224609,87.4731216431,93.6929168701,93.528503418,90.0226287842,92.1536407471,3104,90.66
108.320358276,111.971542358,112.482719421,110.151924133,110.25730896,111.405784607,117.76612854,111.624816895,109.920852661,112.204788208,108.430419922,111.810592651,110.536849976,110.036277771,109.949584961,107.119064331,109.92540741,110.926780701,104.894416809,107.677146912,107.547698975,114.734718323,114.161483765,111.23135376,112.229759216,106.709777832,108.664749146,109.072624207,112.55128479,107.141807556,212,127.66
95.5772857666,91.0857696533,94.9551544189,92.7344360352,96.292137146,90.6583633423,94.0094909668,93.4312820435,88.220489502,93.3797302246,95.4400405884,94.689491272,94.0656585693,90.2886352539,96.8067550659,93.8622207642,89.3634338379,88.3712310791,98.8158340454,93.1294708252,97.6351928711,92.1935958862,93.2064437866,91.3991012573,92.1611175537,90.4186859131,94.6942749023,91.3865509033,92.065284729,94.03881073,3812,92.32
91.0251312256,90.6953811646,95.202507019,93.0933990479,89.6879653931,93.6640090942,87.7037353516,95.3651123047,93.1284103394,92.504234314,91.8609771729,94.8554534912,90.5843963623,92.4722824097,91.6984710693,89.9127655029,89.6715087891,93.5830078125,88.8163070679,95.6618804932,92.0968933105,91.3126144409,90.9453811646,88.9081344604,93.9400405884,89.2677764893,93.1237106323,92.3915328979,92.1578063965,92.0262374878,913,89.75
111.853782654,114.234451294,109.519592285,106.733291626,110.857208252,112.150062561,110.190208435,114.326980591,110.857444763,110.941398621,115.949569702,112.941055298,112.341812134,111.918304443,110.093200684,112.826316833,111.347290039,111.313606262,113.159378052,108.367378235,109.620765686,109.770454407,112.152153015,110.551612854,112.770584106,114.724479675,114.172470093,109.26764679,104.834716797,110.221290588,924,107.86
88.6628875732,90.2084655762,91.9387054443,91.6944961548,91.1909179688,87.6976242065,92.1369857788,90.5022888184,82.4547576904,92.4252548218,91.4608306885,90.6233901978,92.5928497314,93.4679031372,89.9135665894,91.7592849731,92.9217453003,89.7256622314,93.7472076416,93.1844024658,88.8343658447,91.3251495361,89.1801528931,91.7925262451,91.9237289429,92.9160766602,94.0717010498,89.0712127686,91.075302124,91.6154632568,6530,89.31
98.0905990601,99.1836700439,104.65322113,107.606422424,98.4463348389,105.399147034,103.762016296,104.407325745,96.7736282349,101.820343018,100.659767151,101.603652954,98.9816818237,99.4859924316,106.294166565,105.286132812,100.355979919,101.019485474,101.333961487,101.634178162,105.465377808,103.694496155,103.405853271,101.008148193,102.771339417,107.681114197,97.689666748,96.9548339844,100.747848511,102.71105957,5810,98.32
96.0919189453,90.5577392578,95.6885070801,92.6317749023,88.6526641846,88.0629272461,93.3263015747,94.0602722168,92.0578842163,91.7463607788,93.3713226318,96.6651077271,91.4974975586,91.4802322388,90.9625015259,93.5416259766,92.7326431274,92.1392974854,92.0648803711,95.2904129028,98.0568084717,91.2581481934,94.8547210693,90.3731765747,94.5791931152,89.9378433228,93.7375183105,95.7649612427,92.4809341431,91.4553756714,6085,92.63
89.9301605225,92.2403793335,90.1436538696,89.8556594849,93.6211624146,93.4021759033,95.1753540039,97.4243011475,92.7543334961,91.8380355835,95.9682769775,93.9757232666,91.204536438,93.7666397095,94.8794326782,94.1829605103,91.7862854004,89.7393798828,90.2123413086,96.1288604736,95.8861465454,90.3445739746,89.9389877319,91.2971954346,91.5936508179,89.231010437,95.2748184204,89.439666748,91.9542160034,93.8186569214,7320,93.39
91.9203414917,90.4662094116,94.0776977539,92.1456222534,91.4870147705,89.8593215942,92.5659713745,90.9416427612,88.3391113281,90.5239028931,96.0594863892,95.1348114014,90.6977157593,90.6769790649,88.7539520264,99.2923736572,89.7354431152,92.3881607056,92.0632858276,95.5083007812,91.431892395,93.4327850342,90.0333480835,91.7597885132,91.3380126953,87.9178390503,91.1445846558,93.0345611572,88.6414642334,91.807975769,2090,93.6
95.0519256592,91.8533172607,95.6836853027,93.4713592529,92.2519989014,85.887802124,93.966293335,90.180480957,91.2837295532,89.917930603,89.9719848633,95.3721389771,93.7580413818,92.7071685791,90.348449707,95.4188766479,97.3036651611,89.7497940063,92.5752487183,95.5593490601,97.4064407349,94.0702056885,92.2789916992,92.8768386841,92.3978424072,89.6974182129,94.5151824951,90.6427383423,89.3185119629,93.1459503174,680,91.63
116.902885437,110.481689453,112.321113586,114.906158447,107.232307434,110.125999451,115.368888855,111.904769897,109.714759827,109.108291626,112.301452637,107.538101196,114.559326172,107.223358154,112.298774719,113.473091125,105.40083313,111.325553894,107.54624176,109.132545471,109.582214355,110.49130249,116.053329468,108.911079407,114.002883911,108.222694397,109.664764404,112.672424316,108.853118896,113.451187134,4069,112.31
93.9787902832,91.4457473755,90.8072662354,93.0268325806,91.0138092041,87.1637115479,94.0827026367,94.3596954346,92.4691162109,94.6889953613,92.8243026733,96.8771362305,90.7798309326,92.3698959351,87.0488052368,91.7382507324,91.1353759766,91.5724334717,90.6253738403,86.8010635376,89.263130188,90.8796463013,91.7144470215,91.8818664551,92.9607009888,90.6839065552,92.1668167114,90.1737136841,93.1846084595,90.5309906006,3589,114.51
