ID,y,x_mse_sqrY3_0,x_mse_sqrY3_1,x_mse_sqrY3_2,x_mse_sqrY3_3,x_mse_sqrY3_4,x_mse_sqrY4_0,x_mse_sqrY4_1,x_mse_sqrY4_2,x_mse_sqrY4_3,x_mse_sqrY4_4,x_mse_sqrY5_0,x_mse_sqrY5_1,x_mse_sqrY5_2,x_mse_sqrY5_3,x_mse_sqrY5_4,x_mse_sqrY6_0,x_mse_sqrY6_1,x_mse_sqrY6_2,x_mse_sqrY6_3,x_mse_sqrY6_4
4615,545386249.423,79.0225906372,78.6535339355,78.8511657715,78.6886367798,78.7324829102,78.4609832764,78.1835098267,78.3973388672,78.980178833,78.7993469238,78.565071106,78.8576049805,78.4247970581,78.5628433228,78.9418029785,78.59349823,78.157623291,79.1443786621,78.2598800659,78.0164642334
1433,4221696424.5,94.0860214233,93.9212646484,94.2347869873,94.5567321777,95.0525665283,94.655166626,94.3284835815,93.885093689,94.4827651978,94.9353408813,94.1493606567,93.9758224487,94.2462081909,94.3554000854,94.2469177246,94.6103744507,94.0229034424,93.9390106201,94.5517807007,94.0863494873
6903,613846920.889,77.3720703125,77.2556686401,77.4371032715,77.0076675415,77.422416687,77.0819168091,77.3369293213,77.2703552246,77.1940536499,77.1541366577,77.0312194824,76.9028549194,76.5777053833,77.1988143921,76.6715545654,76.8779678345,76.4329452515,76.7896575928,76.6121749878,76.9467163086
1377,1836151291.3,93.8686294556,94.3876037598,94.0624694824,94.4018707275,94.135383606,94.7260665894,94.2022018433,94.0769348145,94.8795776367,94.8187789917,94.7299499512,94.7268295288,94.9803924561,95.2500686646,95.5361480713,93.9417877197,94.7180480957,93.9354629517,95.8539428711,94.8391952515
1575,28145041719.9,112.924636841,112.811424255,112.641654968,112.351333618,113.171783447,113.039482117,113.602355957,113.511642456,113.230979919,113.289680481,113.668357849,113.392860413,115.19883728,113.553161621,113.851219177,113.965461731,112.292549133,113.049423218,113.419487,113.679603577
5948,444755352.342,78.4717102051,78.5014038086,78.464263916,78.8765258789,78.5202484131,78.2994842529,78.3923416138,78.1652450562,78.5553741455,78.4363327026,78.5852813721,78.1377792358,78.6063156128,78.1862411499,78.0823898315,77.953994751,77.9013061523,78.1500167847,78.1701889038,77.9104995728
5126,5083743100.92,94.2308807373,94.5686035156,94.2853622437,94.4442977905,94.6381530762,94.410194397,94.3143081665,93.5339660645,94.113067627,93.8843536377,94.0847396851,93.657951355,94.4398651123,93.5305404663,94.1075210571,93.5191955566,93.9760971069,93.973197937,93.9209518433,94.2345657349
4504,4402007326.05,93.9622879028,93.9232406616,94.1581497192,94.3056793213,94.9420318604,94.3517684937,94.3398208618,93.9315795898,93.979850769,94.4106216431,93.8577270508,94.0441360474,93.6224060059,93.5095672607,94.0879821777,93.5299453735,93.9168319702,93.8619003296,93.2646789551,93.4166107178
2886,10751041621.0,111.171943665,109.683837891,111.336151123,111.083641052,111.248840332,112.114234924,111.756507874,110.105674744,107.972503662,110.017364502,113.181747437,110.565414429,112.647041321,110.249839783,114.023399353,110.403900146,110.037216187,109.452285767,110.234260559,111.598258972
3083,514620011.195,78.6816482544,78.9480895996,79.0840148926,79.1800842285,78.9717712402,78.7295532227,78.4451065063,79.233757019,78.9707717896,78.5880203247,78.8515930176,78.3479156494,78.235534668,78.5975189209,78.1900177002,78.3295135498,78.2394256592,78.4751586914,78.98802948,78.7673339844
694,18366009686.3,111.492034912,111.43473053,111.845344543,111.443107605,111.95954895,111.683021545,111.517333984,111.346939087,111.722999573,111.262947083,111.31413269,111.284255981,111.421134949,110.974067688,111.381462097,111.018875122,111.424362183,111.449523926,111.64037323,111.902481079
7513,2265752411.11,93.0340194702,93.0633468628,93.5827102661,93.1856155396,93.8091888428,92.5859603882,93.7127075195,93.2751922607,93.4125900269,93.3855514526,93.4090194702,93.467956543,93.8082504272,93.7844543457,94.6456832886,93.5127182007,93.9846572876,94.2626724243,93.3067169189,93.7248001099
6841,2810667350.51,93.3049850464,92.9106140137,93.0405654907,93.1732635498,92.9102478027,92.4343566895,92.2767181396,92.2300796509,92.1357498169,92.9130249023,91.8994674683,93.1044921875,91.8302001953,92.3356704712,92.5875015259,91.9603805542,93.100479126,92.5895614624,91.6431121826,92.8320007324
1520,1.02435285475e+11,111.801475525,112.20488739,112.311386108,112.382392883,112.044548035,112.064453125,111.945137024,112.076004028,111.917327881,112.199111938,112.34539032,112.689880371,111.982574463,112.087837219,112.100860596,112.063529968,111.790885925,111.897033691,111.865516663,111.430541992
3678,37951148591.3,111.959266663,112.082122803,112.144004822,112.436569214,112.141738892,112.164871216,112.376266479,112.073883057,112.105567932,111.809944153,111.810935974,111.977912903,112.109725952,111.857025146,111.886077881,111.151634216,111.645393372,111.845809937,111.973327637,111.635620117
5744,6753785972.85,94.1324234009,94.6488189697,95.1557998657,94.8743743896,94.9217376709,94.7490921021,95.5241851807,94.9314956665,95.2114257812,94.2078094482,94.6823196411,95.5542755127,94.8150863647,94.4519500732,94.4527282715,94.4364929199,94.9359741211,94.7447052002,94.5560836792,94.3104019165
1654,5205720472.41,93.741607666,94.1701965332,94.19581604,94.4669876099,94.7418518066,94.5760955811,94.3538818359,93.7492675781,94.0172805786,94.3702011108,95.1890182495,94.8395462036,94.5887832642,94.0278396606,93.920173645,92.8689804077,94.2727508545,94.27734375,94.2743377686,93.8817901611
5365,4728346534.81,94.0871810913,94.1353149414,94.0761032104,93.9462203979,94.3267974854,93.8803100586,93.7794876099,94.232673645,93.9752655029,93.9572753906,93.5507202148,93.2227554321,93.9782409668,94.1242294312,94.2540435791,94.0914001465,93.0275039673,93.5135879517,93.6273651123,93.7161407471
860,2686642837.26,93.7424926758,93.4448547363,93.8420944214,93.474319458,93.5689468384,93.5546112061,93.3768310547,93.4937973022,93.4050521851,93.3256759644,92.8903579712,93.0454025269,93.0509643555,93.23828125,92.8791427612,92.3716506958,92.8435211182,93.1232833862,92.5119247437,92.9817199707
8225,39638119222.8,109.494995117,109.645812988,110.057304382,109.642753601,109.970954895,109.699462891,109.702354431,109.546211243,109.259864807,109.040489197,109.742195129,109.847145081,109.722312927,109.298271179,109.562599182,109.423812866,109.080825806,108.807327271,109.314918518,108.977325439
5966,11662107525.7,104.74180603,105.034820557,104.668830872,104.489303589,104.584449768,104.792823792,104.55406189,104.594436646,104.761795044,104.292671204,104.005851746,104.909988403,104.267570496,103.794273376,105.152374268,103.86025238,104.229164124,104.230056763,104.197425842,103.922874451
5678,67257720933.7,93.7205200195,93.4629058838,93.6856613159,93.6610336304,93.3521575928,92.9567642212,93.2506790161,93.5163497925,93.6123657227,93.6134338379,93.075012207,92.9842071533,93.2682723999,93.2157821655,93.7096633911,92.5053405762,93.134552002,93.2106018066,93.3848114014,92.9614562988
3823,3659924890.26,93.145149231,93.3513412476,93.4265136719,93.6765441895,93.5158004761,92.9370346069,93.5285110474,92.8094482422,93.369644165,93.4869537354,92.3928985596,93.8955535889,92.9062728882,92.9200057983,92.4222564697,93.2572937012,92.3884277344,92.9669570923,92.8796157837,93.2803192139
2605,9181873297.55,94.6029205322,94.6512145996,94.4783859253,94.7241363525,94.6275177002,94.5043029785,94.0019302368,95.2621688843,94.4316711426,94.2428436279,94.9539108276,94.5685653687,94.3114395142,94.5777282715,94.585647583,94.3222045898,94.6713104248,94.1847686768,94.4429397583,94.3154602051
4568,32967018562.6,112.402893066,112.156242371,112.358268738,112.185188293,112.481834412,112.387138367,112.287475586,112.157089233,112.256759644,112.419921875,112.539779663,112.385101318,112.711044312,111.881835938,112.522315979,111.492202759,112.241134644,111.824913025,111.929016113,113.261383057
4429,2164793295.43,93.2532424927,93.7196731567,93.2867126465,93.8385620117,93.9682388306,93.5289916992,92.8759613037,93.6697692871,93.4247589111,93.5377655029,93.7033309937,92.8647689819,94.8337097168,93.2761383057,93.9073638916,93.2038269043,93.1390991211,93.5141601562,93.8091125488,94.0081863403
3064,14826454594.1,93.9445953369,94.2664489746,94.0663909912,94.0638961792,93.8776092529,93.7250213623,94.0459518433,93.9947738647,94.1334609985,93.9941101074,94.0503540039,93.7436599731,94.340927124,94.0091781616,93.7432174683,94.1469726562,93.3846130371,94.2886962891,93.9259643555,94.3066635132
828,2.06975047973e+11,112.268356323,112.284446716,112.365753174,112.1745224,111.979484558,112.171897888,112.419799805,112.434867859,111.786773682,112.260055542,112.392318726,112.554748535,112.182647705,112.316802979,112.816383362,111.840606689,112.395111084,112.687530518,112.08543396,112.742774963
6888,2994237135.95,105.334014893,103.027778625,105.658966064,94.339630127,106.301437378,102.559486389,106.957138062,102.308105469,97.7074584961,104.140838623,108.530456543,108.124763489,105.303947449,97.7975234985,105.893501282,104.249282837,103.431541443,103.888381958,104.867965698,106.384208679
7424,3704238754.68,93.6466751099,95.0341949463,94.2574539185,94.7693634033,93.7973709106,94.4092636108,94.0734024048,94.6208572388,94.3836212158,94.510925293,94.495552063,96.0612182617,94.9337081909,93.9842529297,92.7565536499,94.7746963501,95.1399688721,92.1343536377,93.9651565552,94.3109970093
2348,20154313320.4,111.70703125,111.898422241,111.709007263,112.127983093,112.141098022,111.391159058,111.824714661,112.33366394,111.758018494,112.106819153,111.658210754,112.267227173,111.784111023,112.587089539,111.701286316,111.104248047,111.054893494,111.471435547,111.345146179,111.47089386
411,6399124174.56,94.2723999023,94.160484314,94.2418212891,94.3460235596,94.2407684326,93.3310546875,93.4554748535,94.0635757446,94.0798416138,93.8714752197,93.9788360596,94.0293807983,94.3280334473,93.7952804565,93.7140579224,93.9591827393,93.7097167969,93.6247634888,94.4266662598,93.8404846191
4407,8868784298.35,94.1701049805,94.3729858398,94.236656189,93.8244094849,94.5698242188,94.0813217163,94.0372390747,93.8369369507,94.1826705933,94.159866333,93.8765792847,93.4761505127,94.0057220459,93.8463058472,93.6775360107,93.5173873901,93.6552352905,93.3926315308,94.0118408203,93.768371582
810,59945262767.2,93.4594802856,93.8334655762,93.6784820557,93.5524520874,93.4632797241,93.5553665161,93.2729492188,93.1398468018,93.2619476318,93.5023193359,93.0129699707,92.6169815063,92.9524459839,92.8623428345,92.9192886353,92.4430160522,92.5601425171,92.3897628784,92.1555786133,92.4502029419
1563,47184537049.1,112.289016724,112.172889709,112.46925354,112.13130188,112.213478088,112.481590271,112.113609314,112.233139038,112.291152954,112.364334106,112.636680603,113.21068573,112.51525116,112.493164062,112.533485413,111.693222046,112.476051331,112.368095398,112.184684753,111.999649048
2339,10975348467.2,92.3055801392,92.2165985107,92.0679244995,92.1665649414,92.2548980713,91.6819152832,91.5796737671,91.590171814,91.8054199219,91.6951751709,91.213760376,91.7904663086,91.4557266235,91.4014816284,91.5238647461,91.301399231,91.2891540527,90.9481811523,91.1108169556,91.0785217285
1195,26168165303.7,110.819984436,111.557884216,111.345832825,111.478164673,111.591789246,111.314376831,111.231544495,111.471076965,111.242004395,111.066169739,111.213699341,111.120010376,111.176193237,111.390037537,111.136917114,111.014472961,110.52620697,110.67678833,110.634933472,110.697616577
328,27169320730.7,112.944335938,113.186798096,112.437393188,112.360473633,113.634254456,111.775627136,111.728218079,112.94719696,113.569976807,113.952636719,114.347442627,115.26159668,114.965209961,115.914802551,116.27671051,113.537979126,114.388710022,115.233032227,114.181465149,114.57875061
3403,13741911561.3,94.6960754395,94.9965133667,95.2218856812,94.9672012329,94.9458236694,94.9001846313,94.8981018066,95.0062561035,94.9943161011,95.9169387817,95.1174087524,95.2915802002,95.142616272,95.6440505981,95.2854003906,95.6338424683,94.5337905884,95.3632583618,95.6848831177,96.0322875977
1601,5582058001.61,94.3388214111,94.3636245728,94.5561752319,94.2438430786,94.3299102783,94.0648727417,94.1673278809,94.4546966553,94.5114059448,94.604927063,94.2230682373,94.1031341553,94.3155899048,94.134147644,94.4523773193,94.5447311401,93.5035705566,93.7657089233,94.3163070679,93.2991638184
8384,22681656697.0,111.223518372,111.250976562,111.291137695,110.723106384,111.216957092,111.679214478,110.97467041,109.492713928,110.353805542,112.173957825,109.671112061,111.553451538,112.177154541,111.007118225,111.998725891,108.857849121,108.821868896,109.915641785,112.038269043,110.028694153
3752,23088574831.5,111.762458801,111.542289734,112.379737854,111.444732666,111.72277832,112.204101562,112.013420105,111.794616699,111.567329407,112.197090149,111.502532959,112.231239319,112.003547668,111.683364868,112.057006836,111.188339233,110.715621948,110.834220886,111.225387573,111.864265442
2247,2650789194.0,94.2576370239,94.2453079224,94.566078186,94.5954818726,94.0550689697,94.3665542603,94.3082351685,94.3728561401,94.228729248,94.283782959,94.265838623,94.3726654053,94.375579834,94.5511703491,94.5908966064,93.7662963867,93.8653182983,94.2433395386,94.0627288818,94.3465042114
4906,7897223429.71,104.312644958,103.519104004,103.947120667,103.456642151,103.745193481,103.696647644,103.326332092,103.485588074,103.457939148,103.279266357,104.153427124,104.673789978,103.575889587,102.551124573,103.59249115,103.212478638,103.856170654,103.519584656,103.496124268,103.455093384
4317,9483605699.46,94.2661361694,94.3355407715,94.2314376831,94.3743743896,94.2375488281,94.2208099365,94.0949707031,94.3864898682,94.5784683228,94.1248931885,93.7768096924,94.8182601929,93.9152755737,94.3999404907,94.161315918,93.1319503784,93.3569869995,93.6931228638,93.483581543,93.7547225952
8149,2159460095.92,92.3200378418,92.5542297363,92.3874206543,92.7359848022,92.2719726562,92.2616043091,92.0473251343,92.3904800415,92.4940185547,91.6651687622,92.4940948486,92.4951782227,92.021232605,92.3471450806,92.6458053589,92.210975647,91.6283798218,92.1659240723,92.1582641602,92.83543396
2906,25652553811.7,111.896705627,111.9920578,112.148651123,112.081336975,112.105140686,111.926269531,112.14289093,112.253547668,112.371574402,112.032615662,111.640937805,112.026542664,111.816238403,112.180404663,111.998962402,111.952644348,112.127746582,111.664619446,111.591209412,110.908233643
1480,7304144117.88,94.3495254517,93.9813690186,93.7243804932,93.953338623,94.0961914062,93.9030227661,93.3666763306,93.5117416382,93.7779541016,93.6156311035,92.9780960083,93.2606430054,92.8499145508,92.2844696045,93.2299194336,92.3524246216,91.977722168,92.1362762451,91.9969329834,92.4729232788
3455,4121851139.99,93.409866333,93.7326889038,93.2569580078,93.6638183594,93.6602020264,93.2420959473,93.1113204956,94.0480041504,93.1920623779,93.9466323853,93.545753479,92.9949111938,93.800491333,93.7966690063,93.6548309326,93.5488891602,93.791305542,93.6812515259,93.4205169678,93.0458450317
3801,3995419389.33,93.5468444824,93.5097503662,93.5744628906,93.851020813,93.3019256592,93.4310836792,92.876991272,93.3895874023,93.0645217896,93.7658157349,93.517036438,92.7926177979,93.3650588989,92.6082839966,93.4213485718,93.110824585,93.228263855,93.0211410522,92.5670928955,93.341835022
4924,4196520789.82,93.1948623657,93.6467132568,93.692489624,93.7619552612,93.3674926758,92.972946167,93.1131591797,93.41456604,93.0303192139,92.55443573,92.5298995972,93.2534255981,92.8847122192,92.1520233154,92.350151062,92.3319168091,92.3220367432,92.3881912231,92.4159088135,93.0172576904
5492,8350133209.89,94.3406143188,94.5571746826,94.3315582275,94.5446548462,94.8419570923,94.3533630371,94.8845367432,94.9874038696,94.0356140137,94.9311599731,95.7078170776,95.4458618164,95.4424743652,94.3095092773,95.3424530029,95.1857223511,95.3809890747,95.8086395264,95.4928131104,95.2344665527
31,12704559744.0,107.100341797,108.537193298,106.246322632,106.005310059,106.679244995,107.65851593,108.09299469,106.816444397,107.814857483,107.671058655,108.626991272,107.817153931,105.305198669,108.3804245,105.765312195,106.662406921,107.318229675,105.814811707,104.507164001,105.026702881
3738,18972830465.2,100.754211426,100.523353577,99.6554870605,101.78755188,98.5194091797,99.1061401367,99.5501251221,100.149230957,99.4357833862,99.4744186401,98.2845535278,102.306388855,98.3745193481,100.933334351,100.017112732,98.3712310791,97.7322540283,95.3508911133,96.962600708,97.8734207153
8186,11076471277.7,102.694007874,102.632415771,102.029655457,102.071357727,102.51512146,102.170349121,102.459030151,102.244262695,102.505874634,101.442947388,100.866012573,101.840766907,101.779716492,101.577064514,100.70476532,102.276603699,102.158508301,102.062316895,101.569351196,101.655738831
6635,8575854513.77,102.815795898,102.564125061,102.424354553,102.757881165,103.007911682,102.787193298,102.2474823,101.943481445,102.727104187,102.519393921,102.917915344,102.500022888,103.523620605,102.884353638,101.653526306,102.586105347,102.77205658,102.870903015,101.833625793,102.384422302
2897,42121127534.3,92.5336837769,92.8279953003,92.6201934814,92.910118103,92.7301025391,92.4530105591,92.2118148804,92.0723953247,92.2473907471,91.9053955078,92.2288284302,91.9332809448,91.9164886475,91.5925979614,91.9230957031,91.6596374512,91.5649261475,91.9545669556,92.0261688232,92.0195617676
7065,7697580368.71,92.8226623535,93.1834640503,93.2645263672,93.0294189453,92.4698791504,92.3692703247,92.8542327881,92.4487533569,93.4812927246,93.2080459595,92.7013626099,93.6321640015,92.3919067383,93.3994140625,92.9843673706,93.1394424438,93.2653961182,92.9957733154,92.7787704468,92.7193984985
578,30565232506.8,112.011154175,112.074066162,112.405601501,111.938095093,112.295646667,112.040306091,112.144813538,112.060600281,111.962394714,112.454605103,112.165214539,112.394561768,112.055931091,111.749145508,112.791526794,112.389648438,112.672531128,111.725959778,112.080345154,112.322807312
1185,87338658065.8,111.936805725,111.952766418,112.126106262,112.616516113,112.518753052,112.23285675,112.220085144,112.054016113,112.350059509,112.091712952,112.680099487,111.95464325,112.152748108,112.363121033,112.167800903,112.7134552,111.998321533,111.928970337,112.048118591,112.376930237
3185,310284951.026,78.6268615723,78.7856369019,78.5611724854,78.6095581055,78.7565841675,78.5531921387,78.3686294556,78.3105239868,78.3499526978,78.2954483032,78.3379669189,78.3002929688,78.3688354492,78.1527023315,78.3135299683,78.1393966675,78.3137969971,77.9347839355,77.8488922119,78.1866455078
6914,4847929065.15,92.5715560913,92.6650085449,92.513999939,92.4595947266,92.5521392822,92.4646148682,92.4494476318,92.4348678589,91.9408874512,92.4388656616,93.2986831665,92.328666687,92.5532608032,92.1682815552,93.2570495605,93.6561431885,93.4897918701,93.6204681396,92.5634231567,93.1141738892
5029,2167464602.36,94.3176269531,94.9522323608,94.3574905396,94.4083557129,94.3812637329,94.8424606323,94.9096221924,94.7931671143,94.6566696167,95.1212387085,95.2744903564,94.6232376099,95.1168136597,94.9410476685,95.0500946045,95.0456542969,94.7291870117,95.0496292114,94.7272720337,94.6237564087
7938,10139071859.5,92.3766937256,92.3904800415,92.4171905518,92.4402770996,92.1352310181,92.2115249634,92.3051757812,92.257484436,92.2099456787,92.189743042,92.0497360229,92.4710006714,92.4783325195,92.0015029907,91.6815872192,91.0455932617,91.7034301758,91.6884918213,91.4278182983,91.0858535767
3222,13311541966.0,103.892173767,103.927772522,104.165206909,103.984397888,103.871315002,103.905860901,103.907203674,104.15914917,103.194770813,103.811019897,103.5364151,102.892356873,103.097953796,103.269645691,102.798027039,103.11365509,103.239433289,103.583869934,103.390190125,102.925254822
5147,70401250826.2,111.244522095,111.483299255,110.969924927,111.47518158,111.520736694,110.802497864,111.188400269,111.179512024,111.131988525,111.450294495,111.122581482,111.038291931,111.03188324,111.181297302,110.696456909,110.911727905,110.78653717,111.170883179,111.066696167,110.500083923
8171,42533844379.3,111.233894348,110.516021729,111.016365051,110.714256287,111.569770813,111.379081726,110.566497803,111.989860535,111.146507263,110.800354004,110.415489197,111.224639893,110.981079102,111.409339905,110.148826599,111.132553101,110.603820801,110.146583557,110.409011841,110.158317566
4451,3307149029.1,94.1364364624,94.2762145996,94.1590957642,94.0656890869,94.0790786743,94.1368103027,93.9981079102,93.7674255371,94.2540435791,93.6529312134,93.8428878784,93.8103179932,94.2106781006,93.6035995483,93.9399185181,93.3943786621,94.3249969482,93.6440353394,93.3921661377,93.2383728027
4884,3127965658.64,95.3910293579,95.7522659302,96.8716506958,95.3018417358,95.3575820923,95.8220291138,95.7367401123,96.1887969971,96.2217025757,95.5045700073,96.6731491089,95.6840286255,96.7704849243,96.7305679321,96.6784439087,95.4422302246,95.4900131226,96.1978302002,95.3321228027,96.6483459473
7066,10115765441.6,102.445976257,102.683860779,103.270965576,103.038581848,103.196708679,102.321960449,101.822845459,102.12159729,102.490402222,102.261756897,101.560340881,101.918655396,101.974914551,101.505470276,101.610778809,101.7292099,102.50643158,103.016571045,101.271446228,101.495613098
5543,2736280339.02,95.2024688721,94.8668136597,95.3357849121,95.1069717407,95.0819320679,94.9183349609,94.4983139038,95.0813598633,94.9204711914,94.9758224487,95.0145645142,95.4597091675,95.491859436,95.3945007324,94.7487335205,95.0957717896,94.7874145508,94.6026229858,95.1811294556,95.119468689
1287,2.32368844086e+11,112.153839111,111.950363159,112.007743835,112.647247314,112.196281433,112.479408264,112.127182007,111.94707489,112.336372375,111.497215271,111.806922913,112.389549255,112.053878784,112.177314758,111.921386719,112.220809937,112.040916443,111.70526123,111.813392639,111.788589478
1676,40596366844.0,94.2464675903,94.1327590942,94.2236938477,94.4070053101,94.3572311401,94.2865829468,94.1271896362,94.0016937256,94.0346679688,94.302734375,94.0973052979,94.0895309448,93.7597808838,94.1182861328,93.9049301147,94.2841567993,93.8059921265,93.7697677612,93.1645584106,93.7515792847
3987,3235897394.87,94.7524642944,94.4067611694,94.9704284668,94.6723937988,94.6684036255,94.7002487183,94.6830215454,95.079460144,94.9726257324,94.8670959473,94.4451828003,95.0403900146,95.4018554688,94.5892105103,94.8791885376,94.2478942871,94.8898544312,94.868522644,94.2992324829,93.9639511108
7032,79937754809.8,113.996620178,114.412231445,115.195175171,114.625343323,114.841110229,114.02973175,114.371490479,115.054008484,114.794677734,114.1042099,115.580848694,114.928138733,114.95413208,114.723197937,114.780204773,113.685333252,115.329162598,114.796287537,114.206962585,114.772994995
1782,39897286027.5,111.948402405,111.81968689,111.48651886,111.240257263,111.757049561,111.747070312,111.551902771,111.498283386,111.664779663,111.712638855,111.761367798,111.572990417,112.423057556,111.921165466,111.541442871,112.058502197,111.606880188,111.617118835,111.448501587,111.698020935
4874,22157993768.3,113.400794983,114.024681091,114.34098053,112.874740601,113.132827759,114.494667053,114.242004395,113.734436035,113.566986084,113.958602905,113.964401245,113.087593079,114.835449219,114.264266968,113.609291077,113.25592041,114.363723755,115.405799866,114.720153809,113.95236969
3426,6905693281.88,93.9711227417,94.3391723633,94.4122467041,94.2765426636,94.4976501465,94.1835250854,94.2359542847,94.425819397,94.1696243286,94.3201446533,94.4275741577,94.2802658081,93.7701568604,94.0430450439,94.1543884277,93.7459106445,93.8305664062,94.2878265381,94.5002441406,93.9798202515
1748,10494892542.4,103.596427917,103.607246399,103.699272156,103.437263489,103.472648621,103.501480103,103.845207214,104.250915527,102.88533783,102.951301575,104.09828949,103.825790405,103.42540741,102.907180786,104.187026978,103.299095154,103.643531799,104.101791382,103.562538147,103.660232544
1224,3821864661.53,94.4943695068,93.9164199829,94.3218688965,94.5980758667,93.9717559814,94.9759521484,94.2648773193,94.2317123413,94.4445343018,94.3330383301,95.3040771484,94.9972381592,94.4322128296,94.7454528809,93.848487854,94.3726119995,94.4661712646,94.7964935303,95.1301269531,94.3750915527
6687,12235343610.3,103.213737488,103.001235962,103.141181946,103.352157593,102.882354736,102.965042114,102.813842773,103.315261841,103.216918945,103.162254333,103.364685059,102.680244446,102.948554993,102.997421265,102.785629272,102.247962952,103.487953186,102.659255981,103.353652954,102.894332886
3766,87984255453.0,115.7579422,116.13835144,115.582946777,116.166969299,115.830947876,115.316703796,115.460823059,115.964317322,116.016021729,115.665390015,116.516685486,116.545761108,115.64553833,116.339363098,115.65447998,115.162567139,115.164451599,115.736068726,115.519325256,116.289810181
4828,3034508634.37,95.9907913208,95.5252227783,95.5445022583,94.9577331543,95.0504684448,96.53881073,95.8607177734,95.8087539673,96.2421340942,95.8115005493,95.3939590454,97.043586731,96.3270111084,95.5009002686,95.8989715576,94.8215103149,96.2118759155,96.5773086548,97.0537567139,94.6794815063
2626,5471036647.68,93.6117553711,93.1295623779,93.2738876343,93.1472167969,93.2276000977,93.2147140503,93.3844833374,92.6267089844,92.3066940308,92.6199569702,91.7371139526,92.2228240967,92.5534057617,92.2539978027,92.5407867432,91.8709106445,91.5048141479,91.3764343262,91.6443710327,91.5045776367
4269,11809705720.3,93.2531280518,93.4511795044,93.4686203003,92.9986419678,93.245300293,93.489906311,93.5845336914,93.3737716675,93.0472106934,93.2471389771,93.3107299805,93.3299331665,92.9461517334,93.5713653564,93.2736129761,93.7921600342,93.604095459,93.3249359131,93.1656036377,93.1833724976
1202,28676963920.2,112.792236328,111.96156311,112.584480286,112.424293518,112.016059875,112.13873291,111.633102417,111.958755493,112.187835693,111.926086426,111.729568481,111.633262634,112.029182434,112.01701355,111.579605103,111.738586426,111.421463013,112.505661011,112.10597229,111.516288757
3332,2855526007.66,92.002456665,92.295539856,92.1153182983,91.8437805176,92.4713668823,91.8762130737,91.8803634644,92.1117324829,91.723487854,91.2718963623,91.6954879761,91.854385376,91.4619445801,91.6566619873,91.3295059204,91.3131790161,91.2712631226,91.6597671509,90.7929611206,91.2093887329
6338,24405768020.5,97.9039001465,97.0271835327,97.1992263794,96.8135757446,96.4554519653,97.1147537231,97.3280792236,96.7422180176,94.5266113281,99.243019104,96.9319381714,98.302116394,97.0321807861,96.4546279907,96.9062271118,96.0463790894,96.5883102417,96.0393676758,96.4803848267,95.5038604736
2476,2448066113.89,93.3414459229,93.5150222778,93.4007034302,93.6322021484,93.35597229,92.9343338013,92.9833221436,93.2149353027,93.369644165,93.2761917114,93.3402709961,92.8767166138,92.9237594604,93.9990463257,93.5808486938,93.4200973511,92.9732437134,92.665687561,93.1411972046,93.2105102539
3292,70700738113.5,111.528511047,111.23110199,112.160545349,111.500030518,112.00453186,112.021858215,111.99797821,111.395225525,111.980735779,111.657852173,111.886741638,111.429733276,111.50958252,111.458847046,112.200828552,111.25164032,111.460784912,111.287254333,112.14238739,111.291877747
1179,18531525859.5,112.370727539,111.73122406,112.59753418,111.858398438,112.263282776,111.649307251,111.675506592,111.800994873,111.880241394,111.80040741,111.575714111,111.539756775,111.952301025,111.290870667,111.861869812,111.572669983,111.712615967,110.975715637,111.73626709,111.214485168
1819,33844057047.8,111.818618774,111.559074402,111.554542542,111.333511353,111.773162842,112.041114807,112.016586304,111.514274597,111.450073242,111.5883255,112.462234497,111.26234436,111.520317078,112.276062012,111.904922485,111.093467712,111.790222168,110.549446106,111.100944519,110.754241943
8200,2736280339.02,91.8257980347,91.6581802368,91.806640625,91.6220245361,91.3746109009,92.0731430054,91.011505127,91.4052810669,91.5839233398,91.468421936,91.13331604,91.3410263062,90.8448181152,91.5300521851,91.6724243164,91.9713439941,91.2876968384,91.5187911987,91.4434280396,91.3009109497
4218,52208630297.7,111.273269653,111.69039917,110.793487549,111.379669189,111.135391235,111.877502441,111.185203552,111.426734924,111.711288452,111.071517944,111.028381348,111.506095886,111.989639282,111.14427948,111.839599609,111.82585907,111.743217468,111.003143311,110.734008789,111.36756897
1893,3551343345.2,92.6014709473,92.7031097412,92.6321258545,92.5495910645,92.4468841553,92.4549484253,92.5116882324,92.3160629272,92.7471847534,92.5127868652,91.7892990112,92.4300308228,92.4578323364,92.1633224487,92.1663970947,92.4435272217,92.056602478,91.9332275391,92.4635925293,92.109588623
3755,2213360559.12,93.3335647583,93.5902557373,93.388885498,93.2332763672,93.3312606812,93.0800704956,93.2575149536,92.9633331299,93.2256851196,93.1827468872,94.2260818481,92.7863922119,92.618927002,93.5175552368,93.3294372559,93.0827407837,92.8089141846,92.3568191528,93.2235336304,93.8253555298
202,8817605661.96,94.4619445801,94.7251205444,94.6064834595,94.3770599365,94.5721664429,94.7196426392,93.7402191162,94.3679428101,93.9827041626,94.295715332,94.4032058716,94.2566375732,94.2795791626,94.0209655762,93.9580535889,94.2415466309,94.1465072632,94.1811218262,93.4774780273,94.151802063
