predPer0,predPer1,predPer2,predPer3,predPer4,predPer5,predPer6,predPer7,predPer8,predPer9,ID,y
110.357070923,110.831291199,110.577079773,109.829818726,110.76751709,110.242164612,110.217811584,109.966621399,110.94783783,110.283317566,7205,105.64
110.53049469,109.78478241,110.573242188,110.160591125,110.227226257,110.455093384,110.284156799,110.032478333,109.847984314,110.691123962,1450,108.9
76.6263046265,76.5496368408,76.5435180664,76.1144180298,76.6888427734,76.7407989502,76.2439575195,76.3907470703,76.4033279419,76.7688980103,4050,80.2
100.007843018,102.615753174,102.991897583,102.569328308,102.586265564,102.670692444,102.762611389,102.374420166,102.346839905,100.686546326,4367,97.16
102.680206299,102.436439514,99.799369812,102.898666382,102.388641357,101.424346924,102.516593933,101.432060242,102.269424438,102.990844727,3775,106.79
100.542098999,102.333572388,100.201683044,102.790596008,102.681129456,102.815818787,102.957870483,102.58164978,101.809379578,102.385223389,6294,99.78
110.013008118,109.784759521,110.018127441,110.160125732,110.717018127,110.47290802,110.119476318,110.840171814,110.942619324,110.690498352,3323,105.89
110.530715942,110.325286865,110.577316284,110.160598755,110.712303162,110.242118835,109.963485718,109.966316223,109.836204529,109.954139709,1657,110.64
91.2087860107,91.1049041748,91.0878143311,91.2491455078,92.8287582397,91.4454040527,91.1444320679,91.1871490479,91.1488952637,91.4177780151,1891,90.71
91.209022522,91.5010986328,91.0638504028,91.329536438,91.0849761963,91.4796295166,91.1452178955,91.087600708,91.2644271851,91.2696533203,4427,97.68
91.6354370117,91.5554046631,93.3105316162,91.2661437988,91.2806243896,91.4789810181,91.3903427124,91.1003570557,91.8670883179,92.1569519043,3489,95.87
101.747398376,100.664352417,100.611076355,102.454994202,102.210388184,102.278335571,103.089065552,100.856018066,101.230873108,100.624580383,2095,102.76
76.5067443848,76.9348602295,76.8435516357,76.7449264526,76.6936645508,76.7409362793,76.2700424194,77.0834732056,77.1350250244,76.76927948,1579,76.27
101.022003174,103.179504395,105.512382507,104.12890625,103.029212952,110.077278137,102.698600769,102.647361755,106.997673035,110.273910522,2270,118.23
110.100257874,110.189735413,110.092658997,110.093551636,110.727340698,110.474220276,110.21774292,109.919807434,109.847114563,110.163619995,7796,109.99
91.4576187134,91.1054916382,91.2296142578,91.1339187622,92.9951171875,91.3754196167,91.3871688843,91.1420593262,91.2072525024,92.7709121704,1095,89.02
100.360061646,102.288002014,100.161712646,102.567955017,101.194038391,100.022727966,102.716209412,102.382705688,102.337692261,100.624549866,326,106.44
91.200920105,91.1214828491,90.4512252808,91.5261001587,91.052482605,91.4789276123,91.3977050781,91.1885375977,92.1478729248,91.2726211548,2148,90.09
91.5613632202,91.5559692383,91.0836410522,91.5182952881,91.0530014038,91.4320144653,91.387008667,91.2146987915,90.9855957031,91.4182739258,5274,94.52
90.4335021973,91.5550918579,91.4202804565,91.1137771606,93.0212860107,91.4790420532,91.145904541,91.148765564,91.2011795044,91.2699813843,5264,89.48
91.2054595947,91.5563659668,91.060798645,91.2655334473,92.7436294556,91.3766784668,91.4185714722,90.663848877,91.2096176147,92.1449279785,3281,109.71
91.2018203735,91.1050338745,91.418006897,91.2646026611,91.2798919678,90.6136169434,91.3963851929,91.1884613037,91.1771621704,90.9367446899,1358,90.66
108.130409241,100.871833801,102.605789185,102.562385559,102.739044189,100.044570923,102.910980225,102.417572021,102.515800476,102.76184082,7520,102.71
110.380355835,110.422958374,110.044403076,110.158927917,110.713912964,110.275161743,110.259780884,109.919288635,109.81413269,110.342514038,6321,112.9
91.5615615845,91.480430603,91.0626602173,91.3136291504,91.0522232056,90.8391876221,91.1451568604,91.2148361206,91.193069458,91.2718505859,1220,89.44
110.534294128,109.782577515,110.093696594,110.154968262,110.227897644,110.241943359,110.217521667,109.966552734,109.838157654,110.288497925,634,113.98
110.808540344,110.398353577,110.096763611,110.160324097,110.765632629,110.380096436,110.119270325,109.96673584,109.837379456,110.680725098,2548,112.48
101.228530884,100.666183472,103.113021851,102.538200378,102.867248535,101.457473755,102.682922363,102.387123108,102.697273254,102.949867249,5787,104.61
77.3220977783,76.4846954346,76.6325531006,77.0084686279,77.0102767944,76.8945617676,76.6448745728,77.083404541,76.8709564209,76.7671890259,8133,75.9
91.2094192505,92.0974121094,91.0641708374,91.0961074829,91.2813796997,91.3758163452,91.1454391479,91.214881897,91.02318573,91.2710494995,2487,92.13
91.4578857422,92.1045608521,91.4206161499,91.5253067017,92.8741226196,91.3752822876,91.3107528687,91.0875396729,90.9860992432,92.118019104,896,90.76
110.013015747,110.404098511,109.98021698,110.173789978,110.768470764,110.472694397,109.963142395,109.91809082,109.847038269,110.692550659,2635,107.82
110.53137207,109.78478241,110.016235352,110.162399292,110.76953125,110.380409241,110.217704773,109.966186523,110.947967529,109.954322815,3524,117.28
76.6257629395,76.9340286255,76.5436401367,77.1122055054,76.6263961792,76.7326965332,76.6451416016,77.0826034546,76.872253418,76.7677383423,4435,78.91
91.2009506226,91.556427002,91.0641098022,91.1231155396,91.0522689819,90.8374023438,91.3966674805,91.2016525269,91.0231323242,91.2694702148,6158,89.22
110.796516418,110.433380127,109.979980469,110.157577515,109.766105652,110.382675171,110.216545105,110.032592773,110.151977539,110.274742126,5950,119.56
110.380172729,110.421188354,110.04397583,110.174606323,109.766159058,110.206481934,110.176483154,110.032173157,109.84022522,110.692878723,5033,116.41
101.098503113,100.794235229,102.605194092,103.077919006,100.728691101,101.417541504,102.768318176,102.289382935,102.61177063,102.724472046,2862,97.27
90.9146575928,91.5563735962,91.0622634888,91.1311798096,93.1754837036,92.4711761475,91.4186096191,91.2144165039,91.2164154053,91.4162139893,840,89.99
102.640258789,103.709083557,100.175300598,101.992271423,101.727714539,100.053222656,102.912719727,102.753143311,101.63104248,103.036323547,7390,100.21
90.4183197021,91.6778488159,91.0785446167,91.0873336792,91.0520629883,90.6033554077,91.3101348877,91.1870040894,91.1477355957,89.6233596802,7343,92.59
99.8639373779,100.673446655,102.659561157,103.286125183,102.33493042,100.332313538,102.700996399,100.452033997,102.433296204,100.627967834,5573,100.02
91.2102355957,90.5053329468,91.3470001221,91.3370895386,91.0522232056,91.3774414062,91.1452407837,91.1870727539,91.1146774292,91.2727127075,5313,89.86
91.5621566772,91.4995040894,91.4207458496,91.1239395142,91.0527877808,91.5168075562,91.4169998169,91.1486053467,91.0231018066,91.4180526733,6664,102.65
110.200820923,110.325698853,110.09677887,110.171043396,110.226547241,110.146888733,110.18687439,109.919487,109.815086365,110.163764954,2906,108.35
91.21068573,92.100402832,91.0855865479,91.3435516357,93.0020675659,91.3760452271,91.4199905396,91.2151107788,91.1484832764,92.1409835815,6558,90.79
110.6512146,109.784759521,109.980010986,110.175346375,110.087028503,110.473686218,110.119598389,110.032447815,110.947647095,110.688789368,3582,116.51
90.4627990723,91.499168396,91.0848236084,91.2696075439,91.4014053345,90.6283569336,91.3974380493,91.1834640503,91.166229248,91.27003479,5304,118.62
104.720413208,100.669593811,102.636260986,102.567390442,103.188476562,103.586669922,103.486091614,102.510299683,102.463157654,100.728981018,2367,114.12
90.4201202393,91.5546340942,91.420425415,90.8503646851,91.0517959595,91.4790496826,91.3918914795,91.1493606567,92.2599945068,91.2694168091,6716,105.82
101.904640198,102.306388855,102.657989502,103.257797241,102.414398193,100.396003723,102.803489685,101.418197632,102.228057861,100.438980103,5541,103.68
110.100105286,110.325737,110.577125549,110.16204071,110.727027893,110.146987915,110.281410217,110.840843201,109.847633362,110.691329956,2593,111.55
100.110855103,103.588684082,102.453659058,103.017242432,102.704719543,101.423995972,103.158126831,102.400474548,102.75062561,102.802719116,5351,104.28
91.2091217041,91.1061859131,91.0741500854,91.2644042969,91.6811981201,91.3770599365,91.4190063477,91.0873947144,90.9837875366,91.4135360718,6930,86.73
110.532356262,110.437896729,110.017288208,110.162391663,110.228042603,110.242050171,109.963386536,109.919471741,110.148727417,110.164222717,6791,104.82
110.809417725,110.49092865,110.016166687,110.162338257,110.086929321,110.146682739,109.963768005,109.902664185,109.846389771,110.295295715,3318,119.39
91.460357666,91.5562515259,90.4787139893,91.0953598022,91.0524368286,91.3773498535,91.4187927246,91.1804046631,91.0229110718,90.9358673096,2380,90.89
102.6563797,100.455696106,99.4053573608,102.001701355,102.42275238,100.323120117,102.605484009,101.996536255,102.283096313,102.722518921,5644,99.4
91.4603881836,92.0660552979,91.3576126099,91.1310958862,93.2312393188,94.7523880005,91.311668396,92.8720703125,91.3376159668,91.4184188843,4828,89.91
91.209236145,91.8426742554,91.4206085205,91.1261367798,92.9458770752,90.643081665,91.4197387695,93.3697662354,90.992401123,91.2665100098,6908,86.81
110.675193787,110.377410889,110.044281006,109.984947205,110.226829529,110.144775391,109.963607788,110.836471558,110.946624756,110.292747498,5116,106.47
107.435806274,101.752784729,101.39150238,102.556785583,102.968009949,102.835746765,103.158760071,102.288208008,102.05859375,100.797523499,8192,100.04
110.361816406,110.442657471,110.018234253,109.829864502,110.76764679,110.454620361,110.119361877,109.966712952,109.837524414,109.954399109,3590,107.99
110.012809753,110.425140381,110.575187683,109.83001709,110.224960327,110.378837585,110.279800415,109.966743469,110.151191711,110.354156494,7429,104.57
92.525100708,91.1049804688,91.2305374146,97.4961547852,92.7245407104,92.7561264038,92.1306533813,91.2156448364,91.2741851807,91.2726516724,5922,92.75
91.1983337402,91.4992752075,94.2270889282,91.1432876587,92.9425582886,90.8177719116,91.3888626099,91.1871643066,91.1479492188,92.1548461914,4197,89.89
76.7304992676,76.9350357056,76.4906921387,76.0806427002,76.6926116943,75.8665390015,76.6235809326,76.3896408081,76.4063491821,76.3156967163,3984,81.07
110.535682678,110.470436096,109.980102539,109.829917908,110.087219238,110.451644897,109.963920593,109.918769836,109.815170288,109.95450592,403,116.2
101.810546875,100.713058472,100.156692505,102.602218628,99.4951629639,102.565185547,102.903320312,101.363357544,101.75201416,100.691452026,1827,101.98
110.368118286,110.837287903,110.576438904,110.162002563,109.765960693,110.242126465,110.118995667,109.900405884,110.149520874,110.164382935,3411,107.04
91.4592056274,92.0457305908,91.0641174316,91.5259933472,91.2244033813,91.5079498291,91.3972091675,91.0874404907,91.2670516968,92.0131607056,6622,93.22
110.013031006,110.388282776,110.096687317,110.173805237,109.765472412,110.242195129,110.281921387,109.966751099,109.837532043,110.692367554,2381,108.52
91.2052154541,90.0789718628,91.0856323242,91.0957107544,91.2743225098,91.4790344238,91.1450271606,91.1871643066,91.1485137939,91.2680130005,7015,105.03
100.787590027,103.039527893,102.407119751,107.832550049,100.789093018,100.164794922,102.921600342,102.592941284,102.444564819,100.693534851,5369,106.91
91.2116088867,92.0868606567,91.0628890991,91.128112793,92.0196228027,91.479095459,91.145111084,91.2147750854,91.1999206543,91.2733230591,3195,88.38
90.4313201904,91.5525665283,91.4199829102,91.1138305664,91.2730026245,91.2133712769,91.1455535889,90.365524292,91.1475830078,92.0174026489,825,103.46
91.2093887329,91.9930496216,91.0857543945,91.2656326294,91.2781219482,91.3774337769,91.1459579468,91.0876083374,92.4352340698,90.9486160278,3547,99.84
91.5619125366,91.4978942871,91.3557815552,91.5253677368,93.0405426025,91.3923492432,91.3982696533,91.0877151489,91.0841064453,91.2724380493,4148,98.25
110.100105286,110.440986633,110.04460144,109.829948425,110.769111633,110.473976135,110.119514465,109.966514587,110.947525024,110.352081299,1452,107.75
76.5098724365,76.8936767578,76.552192688,76.0795593262,77.01222229,76.895942688,77.0767974854,76.6877288818,76.6045761108,76.8243408203,385,79.09
91.2103271484,91.1054000854,91.0858612061,91.2657089233,91.4599990845,91.517829895,91.3984603882,90.6213760376,91.0231933594,92.1583786011,2522,92.8
92.8970947266,92.0243682861,90.5374679565,91.2657623291,92.9507217407,92.691368103,91.3119430542,90.3954391479,91.0231933594,90.9499969482,6777,105.49
91.2076873779,90.4922561646,91.4941329956,91.2656173706,91.7360305786,90.6330718994,91.1443023682,91.2133331299,90.7964782715,91.2724685669,3837,87.17
100.335983276,102.612281799,103.043907166,102.923965454,102.397384644,101.796943665,103.152366638,102.321166992,102.439811707,100.709190369,2429,110.21
91.4670028687,91.1053543091,94.3016433716,91.2656784058,91.0522384644,92.6793060303,91.430015564,91.2151031494,90.98802948,91.2711639404,4253,89.37
90.8796539307,91.4989547729,91.0942687988,91.5267028809,92.8780899048,91.5214996338,91.3937606812,91.1877746582,91.1789474487,92.1606826782,1781,105.45
99.9989318848,101.578285217,102.657989502,102.462974548,101.050338745,100.012908936,102.657203674,99.8559646606,102.04032135,100.617164612,5916,96.48
91.2113571167,91.4995651245,91.569190979,91.2656021118,91.2769622803,92.282119751,91.4187545776,92.1092376709,91.1513290405,91.2727661133,2393,90.37
91.2090148926,91.543762207,90.4764556885,91.49269104,92.8983764648,90.6052856445,91.3871765137,91.1871490479,91.1487503052,91.4194030762,3328,125.72
110.528137207,109.753105164,110.015380859,109.981018066,110.765548706,110.26776123,110.11946106,110.820770264,110.152145386,110.163909912,319,108.97
99.6268386841,100.668777466,100.167358398,102.89389801,102.832435608,102.55342865,103.056472778,102.650024414,102.294769287,103.233062744,1561,114.26
110.100151062,109.78352356,110.096557617,110.162231445,110.724372864,110.474433899,110.119567871,110.032623291,109.847717285,110.691184998,5092,105.35
91.4525299072,91.1045227051,90.4532394409,91.4665679932,91.2804870605,91.4855804443,91.4000396729,91.1462173462,91.0224685669,91.2590255737,7276,91.63
102.598480225,100.62297821,102.909088135,102.574813843,102.731773376,100.082542419,102.436149597,102.375564575,101.412322998,100.693183899,6019,97.76
110.706420898,110.443222046,110.044418335,110.176055908,110.087036133,110.474243164,110.119491577,109.966407776,110.14906311,110.164428711,4808,121.92
110.788589478,110.435653687,110.096458435,110.162330627,110.72946167,110.474113464,110.186843872,109.918510437,110.94757843,110.294151306,847,103.98
91.4606246948,92.1125183105,93.0259246826,91.5278778076,92.4128799438,91.3768310547,91.3975296021,91.148475647,90.985244751,91.1839599609,1830,88.38
91.2085189819,90.7434844971,90.4442672729,91.0953140259,90.3672714233,91.3750991821,91.4058151245,91.0854263306,90.5177230835,91.2520370483,633,85.76
76.6262588501,76.9346923828,76.5414123535,77.1120986938,76.6051864624,76.7411193848,76.6240921021,76.6657943726,76.4036483765,76.767616272,4308,84.2
110.535102844,110.472251892,110.577301025,110.16229248,110.727813721,110.384155273,110.119651794,109.966468811,109.814598083,110.164054871,1119,108.23
110.175216675,110.837997437,110.576911926,110.174102783,109.765586853,110.383895874,109.963371277,109.966766357,109.815040588,110.292388916,6734,111.59
91.5614929199,92.0138092041,91.4192504883,91.1273193359,91.2774505615,89.7581710815,91.3980636597,91.1871490479,90.9844055176,90.9319915771,1832,89.96
110.373397827,110.482498169,110.044639587,110.162269592,110.769172668,110.455032349,110.283233643,110.840354919,109.847991943,109.954406738,5893,121.85
76.625617981,76.8939666748,76.5417327881,77.0101547241,76.6931686401,76.5929870605,76.622833252,77.1482086182,76.4035720825,76.7678833008,3802,74.77
100.128890991,102.382415771,102.693733215,102.524635315,102.449745178,103.280212402,102.701118469,101.765113831,102.421844482,102.423019409,2959,101.79
91.2096786499,91.5564956665,91.3581619263,91.1168212891,91.2735443115,91.5161895752,91.3113098145,93.4716873169,91.9065093994,91.7053985596,5761,115.07
91.4603271484,89.4252090454,91.3534317017,91.2630386353,91.2753143311,91.4798278809,91.4448928833,91.1875762939,91.0233001709,94.8076553345,1862,87.21
91.5614242554,91.1060409546,91.0595855713,91.1216659546,91.052520752,91.3773193359,91.3978652954,91.087638855,91.0231781006,91.2708969116,4378,89.13
91.4590911865,91.5548019409,91.0612030029,91.5252075195,91.2803115845,90.6165161133,91.4176101685,91.1864852905,90.9295959473,91.4177856445,5012,113.5
102.207878113,102.281974792,102.671073914,102.571174622,102.601463318,100.423324585,102.974502563,102.317718506,102.717887878,103.015678406,4751,99.95
110.379043579,110.463142395,110.096641541,110.162406921,110.724281311,110.473251343,110.119110107,110.032371521,110.934104919,110.295310974,3286,119.75
91.1995544434,91.9686508179,91.4206161499,91.333152771,91.7054901123,91.3773651123,91.3868713379,91.1872558594,91.0232467651,90.9199752808,5492,98.44
91.2080612183,91.1049499512,91.0830001831,91.2655105591,91.2799682617,91.4789962769,91.3878250122,93.1812210083,91.1450805664,91.2693023682,5343,93.48
91.474029541,92.0914916992,93.2412185669,91.3348693848,92.8263778687,91.5223236084,91.4195709229,91.1874847412,90.9883041382,91.4188766479,3702,85.83
91.4547729492,91.6856002808,91.8836517334,91.518081665,91.2798843384,91.3772583008,91.1451034546,91.1487960815,91.1200027466,91.2711105347,1467,90.46
110.530319214,110.376174927,110.018249512,109.985771179,110.226921082,110.146789551,110.217262268,109.903106689,109.813743591,110.158927917,3642,108.99
91.2017440796,91.5543670654,91.4201202393,91.5183105469,89.902053833,91.4318237305,91.3101730347,91.189239502,91.022895813,91.1980209351,3481,92.94
110.527305603,109.784141541,110.094825745,110.161811829,110.086380005,110.146400452,110.186950684,109.919776917,110.150657654,109.954391479,7654,105.4
91.2075195312,91.92527771,91.7244567871,91.0954284668,91.2759475708,91.5175094604,91.4294052124,91.2152709961,92.5130691528,91.4182357788,3940,88.83
104.882133484,110.43510437,109.665687561,110.15625,110.217247009,110.375442505,109.964126587,109.888908386,110.934577942,110.159896851,4804,111.56
94.3697357178,91.3656539917,91.0623321533,97.3989562988,91.0526275635,91.5143508911,95.3298034668,91.5007019043,92.3144302368,92.161239624,4711,90.28
90.4216766357,92.0586395264,91.4205932617,91.2657546997,89.8093032837,90.5735473633,91.3924179077,91.0874786377,91.0230178833,90.9173278809,7336,90.51
91.2066192627,91.7333908081,91.4201583862,91.5271072388,91.2804794312,91.7872009277,91.4175643921,91.1871948242,91.1474990845,91.2700195312,2461,87.82
92.646774292,91.1055603027,91.2438430786,98.091255188,91.2768707275,91.4792251587,91.4198150635,91.1883239746,91.0232391357,91.4194412231,6691,98.33
91.1731414795,92.0923233032,94.49974823,91.1183395386,93.0131912231,94.553024292,91.3115615845,91.0875167847,90.9940414429,91.2687835693,5523,97.27
91.637512207,91.5001296997,91.3668670654,91.0951690674,92.7606201172,91.5192108154,91.1456680298,91.0890350342,90.9855575562,92.0237197876,4684,93.11
110.373336792,110.838058472,110.577354431,109.985702515,110.08656311,110.354324341,110.187263489,109.8984375,110.944099426,110.68977356,2155,105.65
92.080291748,91.4992675781,90.5624542236,91.5297393799,91.6757888794,91.4795379639,91.3939819336,90.5324707031,92.4979171753,91.272644043,2017,125.06
91.5613479614,91.1051177979,91.0640945435,91.3343353271,95.1906280518,91.3765029907,91.3904190063,92.9721679688,94.4828338623,91.4176483154,1370,91.44
110.809822083,109.784675598,110.044654846,110.133499146,109.766113281,110.38269043,110.217308044,110.330413818,103.912879944,110.164382935,7585,109.11
99.7831497192,102.240356445,102.352264404,108.990943909,100.247779846,102.856552124,102.711334229,100.431869507,102.500579834,103.487312317,4883,98.69
110.37260437,109.784805298,110.01650238,109.829788208,110.227874756,110.384506226,109.963310242,109.902229309,109.815093994,110.689086914,4950,137.49
91.5614776611,89.8153762817,90.5625152588,91.5250396729,92.8338775635,90.6110839844,91.1455383301,91.2130737305,90.985710144,91.2586364746,2150,97.43
91.5614395142,91.4994277954,91.4203948975,91.514289856,89.885017395,90.6061172485,91.4191970825,91.1871490479,91.0230484009,91.4122543335,8038,88.38
110.012947083,110.420402527,110.017463684,109.985603333,110.768852234,110.242202759,110.186859131,110.031806946,109.815055847,110.164520264,6678,111.33
76.6266174316,76.9341049194,76.5505905151,76.1117553711,76.6054077148,76.7414169312,77.0769882202,76.6654510498,76.6044998169,76.7173919678,4615,76.33
76.6262893677,76.4851226807,76.4904785156,76.0806808472,76.692779541,76.8945922852,76.3408966064,76.6641540527,76.8745422363,76.316619873,3036,76.8
110.340866089,110.835426331,109.979949951,110.162307739,109.765350342,110.242126465,110.11907959,109.966407776,110.947914124,109.954093933,1505,107.45
91.5612335205,91.7850723267,91.0898132324,91.0982437134,89.77293396,91.4779891968,91.406539917,91.2136230469,91.1369781494,91.4172363281,489,90.19
91.2096176147,91.4995040894,91.4880371094,91.2655105591,91.2813568115,92.6143798828,91.3881835938,92.7098236084,91.1494903564,91.2705688477,2691,95.59
90.4463195801,91.499130249,91.0636444092,91.0916366577,91.0526809692,91.4789657593,91.1460571289,90.5278625488,90.9879379272,92.0848922729,4594,87.8
93.4050445557,91.4632415771,91.0545959473,91.0604934692,96.7126922607,90.6727676392,97.7792053223,93.4840240479,93.2550354004,94.0882034302,1288,91.3
91.5608215332,91.4989852905,91.2894363403,91.0961914062,91.2797088623,92.640045166,91.1451416016,91.1903991699,91.1640167236,91.2671051025,5394,88.05
99.8232879639,100.722320557,102.408569336,102.478019714,102.576446533,100.406234741,102.417648315,101.200561523,102.367042542,100.693435669,7160,98.1
110.52646637,110.39025116,110.096504211,110.160903931,110.689102173,110.451705933,109.9635849,110.031600952,109.838150024,110.164558411,4898,112.88
94.3005065918,91.4997406006,91.0644073486,91.5266799927,91.2769317627,92.686706543,91.3140335083,91.2156066895,91.4691543579,92.1322174072,6333,95.66
103.912399292,102.173881531,102.632247925,103.068031311,102.436988831,103.761001587,103.228851318,102.52256012,102.69065094,106.362205505,4892,117.46
91.5613021851,91.6941757202,91.0866546631,91.5246963501,91.0520401001,92.5783233643,91.4192581177,91.0876693726,91.2464065552,91.2721939087,3555,89.93
91.4552764893,91.6969451904,90.4588775635,91.4384384155,91.1348648071,91.0258560181,91.4212875366,91.2151412964,91.1485137939,91.4165039062,6542,91.85
101.628456116,102.265548706,100.146217346,102.789840698,100.393478394,100.034439087,102.591934204,101.283683777,101.450164795,102.120071411,7530,95.72
91.2141799927,91.556312561,91.0600357056,91.463684082,91.0525436401,90.7104644775,91.4186019897,91.0875778198,90.9862823486,89.7088928223,6742,91.17
91.5614776611,91.7717285156,91.3500213623,91.5199127197,91.2813873291,91.3766174316,91.4185028076,91.087348938,90.9865264893,94.7621383667,1217,123.89
91.4589691162,92.0651550293,91.0618972778,91.3787460327,93.1031341553,91.305847168,91.3874435425,91.2750473022,90.9865264893,91.2727127075,2094,97.0
76.5095977783,76.4866485596,76.8445358276,76.7171554565,76.6887664795,76.5919647217,76.2695465088,76.3901901245,76.4085235596,76.7725753784,4258,75.73
99.8497009277,100.579948425,100.163887024,102.560401917,102.62184906,101.414482117,102.727256775,100.742393494,101.658531189,102.306816101,3622,102.48
91.4607391357,91.5564422607,93.5725631714,91.1432571411,91.0523071289,91.3771514893,91.3887329102,91.0874862671,91.1486358643,92.1617202759,1557,91.68
93.4345245361,92.0513763428,91.0831985474,91.3388824463,93.2152328491,91.3786315918,91.3896331787,91.2354507446,91.1523132324,92.1912384033,4926,88.66
102.546470642,99.8458404541,102.69405365,102.431190491,102.868614197,103.296928406,103.050003052,101.260154724,101.795516968,102.781539917,6543,97.96
91.2090301514,92.0797958374,91.3522033691,91.0958328247,91.0523605347,91.4790725708,91.1457519531,91.2152175903,92.4974899292,91.4180679321,6245,93.83
91.5612716675,91.4538574219,91.06224823,91.2656478882,91.0519943237,91.3765411377,91.4010467529,91.2394790649,91.0232315063,91.2705459595,6421,90.08
91.5616912842,92.1131668091,91.08568573,91.3418807983,91.2822723389,91.5224075317,91.3979797363,91.087928772,91.1505508423,92.1695022583,7560,90.46
91.2088546753,91.1048736572,91.0640106201,91.3515319824,92.1662902832,91.3748931885,91.3946762085,91.1491012573,91.1480331421,90.9914855957,2750,94.02
91.5614852905,91.9927139282,91.0854797363,91.3252944946,91.281036377,91.507194519,91.3877334595,91.087562561,90.9856109619,91.2725601196,5173,88.79
102.504348755,100.779411316,102.623100281,103.762084961,102.846717834,101.41506958,102.655197144,102.426803589,102.365837097,100.809234619,2998,119.03
110.354812622,110.436134338,110.01714325,110.155357361,109.766059875,110.242126465,110.281082153,109.442687988,110.148506165,110.164382935,1782,112.38
110.100273132,109.784507751,109.980255127,110.173591614,109.764228821,110.40990448,110.186820984,110.031799316,107.133300781,110.281669617,8028,115.41
102.641845703,102.410514832,102.698234558,102.892539978,100.382865906,101.447212219,103.017623901,102.401290894,101.914093018,100.626487732,81,98.16
91.2092514038,91.9741439819,94.715423584,93.904586792,91.2813949585,90.6809692383,91.3875579834,90.503616333,92.1702651978,91.2722167969,7588,90.11
90.4343566895,92.053276062,91.0846176147,91.5264358521,92.4997634888,92.0552368164,91.3890686035,91.1491317749,91.3671264648,91.4172973633,5300,88.12
76.5057830811,76.5528564453,76.5510025024,76.1185150146,77.0111083984,76.5908813477,76.7166900635,76.392250061,76.8711929321,76.8245239258,1149,73.4
99.6958007812,102.618629456,102.65827179,102.5701828,102.912765503,100.351127625,103.107055664,103.93686676,102.351104736,103.426780701,4020,95.35
91.2084121704,91.7947769165,91.3288650513,91.0896835327,90.5906295776,89.7178878784,91.4006195068,91.188583374,91.6306152344,90.9171829224,225,87.15
102.398376465,103.903427124,102.77104187,102.970878601,102.198394775,102.82699585,102.099212646,102.469024658,102.591148376,102.771614075,8120,118.41
110.536453247,109.784141541,110.016212463,110.173942566,110.08682251,110.241943359,110.28352356,110.03263855,109.815223694,110.352493286,4760,118.85
91.2067871094,91.5565719604,91.427947998,91.1270446777,91.2814331055,91.3768997192,91.4211044312,91.1872558594,91.0231552124,91.2723922729,1633,89.65
91.3829421997,91.2390594482,91.0563659668,91.3188018799,91.0580749512,91.4792709351,96.3182830811,91.1027297974,91.0232162476,92.3975906372,1676,112.54
90.7949829102,91.4988937378,91.4204864502,91.3374328613,91.1581726074,91.4789276123,91.417755127,91.0872421265,91.1898498535,90.9338302612,4797,89.72
110.343582153,110.386024475,110.096855164,110.158615112,110.768409729,110.383003235,110.217102051,109.966621399,110.151763916,109.95450592,4839,107.3
110.376358032,109.784858704,110.017166138,110.150939941,110.087135315,110.383056641,109.963645935,109.902565002,109.847961426,110.353981018,6166,115.39
99.4881973267,99.4912719727,99.0625534058,99.1988220215,99.4137649536,100.287940979,102.568824768,99.3236923218,101.353935242,100.915756226,7921,110.93
110.100006104,110.428787231,109.980209351,109.985671997,110.768379211,110.242240906,110.186752319,110.031669617,109.846969604,110.282333374,107,139.2
110.100219727,109.78465271,109.980178833,110.150039673,110.228385925,110.241981506,110.119606018,109.918991089,109.837333679,110.692276001,67,128.19
91.2092208862,91.5563812256,91.3557052612,91.2656860352,91.281288147,91.4804458618,91.3985671997,91.1871643066,91.023109436,91.2718582153,7065,97.74
91.2098083496,91.1046218872,91.083984375,91.0960998535,91.2800827026,91.4161071777,91.4124984741,91.1483764648,91.0227127075,91.4146270752,426,88.39
91.4602355957,91.5561904907,91.5073013306,91.0947647095,91.2814483643,91.5217971802,91.4203720093,91.1477050781,92.5099716187,91.2710952759,561,92.94
110.683891296,110.324249268,110.095497131,109.985671997,110.086967468,110.384918213,110.28414917,110.031730652,109.836753845,110.296112061,2058,140.41
99.8852386475,102.400192261,102.683540344,102.551483154,99.4658508301,102.546951294,103.044960022,102.482849121,101.548034668,100.627662659,1049,102.33
91.2058792114,91.556350708,91.3550262451,91.1309356689,91.2814025879,91.3755950928,91.3976669312,91.2147750854,91.1800384521,91.2721176147,461,97.42
110.099853516,110.324279785,110.044250488,109.829605103,110.087234497,110.14591217,110.283996582,109.966064453,109.814720154,110.35055542,7663,111.22
102.687042236,100.530326843,100.148025513,102.55922699,100.143882751,101.081581116,100.937904358,100.843307495,101.366462708,102.996414185,3826,106.59
91.2088546753,91.5547103882,90.9922866821,91.0958862305,91.0557479858,91.5110168457,91.3091278076,91.1871337891,92.2664413452,91.1232681274,4949,94.32
110.100273132,110.835533142,109.980079651,110.16204071,110.768600464,110.146697998,110.217773438,109.902885437,109.814598083,110.689620972,5994,105.29
91.2025299072,91.5559921265,91.2834701538,91.0964202881,90.1533813477,91.478767395,91.3096237183,91.187210083,91.1484451294,91.2669067383,7614,94.4
