ID,gblinear3_0,gblinear3_1,gblinear3_2,gblinear3_3,gblinear3_4,gblinear3_5,gblinear3_6,gblinear3_7,gblinear3_8,gblinear3_9,gblinear4_0,gblinear4_1,gblinear4_2,gblinear4_3,gblinear4_4,gblinear4_5,gblinear4_6,gblinear4_7,gblinear4_8,gblinear4_9,gblinear5_0,gblinear5_1,gblinear5_2,gblinear5_3,gblinear5_4,gblinear5_5,gblinear5_6,gblinear5_7,gblinear5_8,gblinear5_9,gblinear6_0,gblinear6_1,gblinear6_2,gblinear6_3,gblinear6_4,gblinear6_5,gblinear6_6,gblinear6_7,gblinear6_8,gblinear6_9
2687,94.4454879761,95.3086776733,96.0007858276,95.1706695557,94.5827331543,94.9991531372,94.5988845825,95.2682876587,94.7027893066,94.6465454102,94.6984710693,94.7302246094,95.2291488647,95.1219100952,94.8717727661,94.8408508301,95.3359222412,94.5717468262,95.4371490479,93.9294433594,94.693862915,94.779624939,94.7519302368,94.7945404053,94.0961456299,94.9588394165,95.2777252197,93.2371673584,95.3659591675,94.534538269,94.3205108643,96.4821166992,93.7781524658,93.9302978516,94.6739501953,94.9930725098,95.2465286255,94.7482452393,95.2670059204,94.6997909546
891,105.746406555,105.01877594,105.351493835,105.925354004,105.803512573,104.935745239,105.847595215,103.951507568,105.784515381,106.723182678,106.660354614,106.513381958,105.750785828,105.492881775,105.450256348,105.619888306,106.374969482,105.958824158,107.266197205,105.824760437,105.503890991,105.447692871,106.509216309,106.653434753,105.389579773,105.957801819,105.559883118,106.357849121,105.839775085,104.897377014,106.034080505,105.958709717,105.840179443,105.588768005,106.016540527,105.647346497,104.823303223,105.519706726,106.094947815,105.433807373
6143,91.7984848022,92.2265777588,94.0993423462,92.4092559814,92.1652526855,93.3348083496,93.986907959,93.8091278076,93.1913146973,93.3736953735,92.7317810059,92.3888015747,93.5401077271,94.2432250977,93.4049682617,93.0121994019,94.2758789062,92.2856445312,92.0841064453,93.2566680908,94.1771697998,93.25365448,93.0643386841,93.7348251343,92.4987869263,93.6299743652,93.2968292236,92.6789169312,93.471862793,92.5366744995,92.1419448853,93.928527832,93.4528503418,93.3640594482,93.1264572144,93.7967071533,93.3612670898,93.4992218018,93.4643249512,94.262336731
3989,93.1170043945,93.2848587036,91.2256546021,91.7982406616,93.0574188232,92.7117538452,92.4313735962,92.1941375732,93.1070175171,92.1045761108,91.4469528198,92.3997573853,92.8021316528,91.8036575317,93.451965332,92.3072891235,92.9901885986,92.5132217407,92.2350387573,92.8596572876,90.8376846313,93.0320892334,92.7112045288,91.3714065552,92.6063079834,92.7383728027,92.5361251831,93.5041046143,93.0186538696,93.7178344727,92.6824951172,91.7533569336,93.0351333618,91.8145599365,92.9934921265,92.589225769,92.0556945801,92.6945953369,93.0026397705,91.0737304688
7401,90.0580368042,93.8026046753,93.4620895386,91.7008590698,92.9486541748,91.6950378418,92.1391677856,89.7831344604,92.5386962891,89.7134933472,92.0319519043,92.0313262939,94.1890182495,89.2719497681,91.9995727539,94.8845977783,93.9395675659,94.2771682739,92.724822998,94.685333252,89.31665802,93.0177536011,92.291809082,92.3591156006,88.3463668823,91.6895828247,93.0802154541,92.5570831299,90.8460845947,93.6780014038,88.8591995239,88.9219207764,93.7442550659,91.5522003174,93.1561279297,95.1747360229,93.4744567871,93.2422332764,92.6755599976,93.6240386963
74,113.301849365,115.165252686,113.595443726,112.763565063,113.422523499,113.452209473,112.854888916,113.34777832,114.363288879,112.462112427,113.028060913,113.57182312,115.549758911,113.028404236,113.280143738,111.929611206,112.323013306,113.982330322,114.83013916,112.172821045,111.884284973,113.462142944,113.262390137,113.029891968,112.908599854,114.050262451,113.391960144,113.41292572,112.262489319,113.773048401,112.613265991,114.215965271,115.230247498,112.861228943,112.225914001,113.512321472,112.988960266,112.805931091,113.657554626,113.804023743
6447,94.1080932617,93.6126937866,93.7822799683,92.7991714478,92.9863510132,93.1249008179,94.0359954834,93.0389175415,93.1067428589,93.8793334961,92.6747589111,93.5294113159,92.6887817383,91.7263183594,94.2389678955,93.4619293213,93.4034805298,94.1837844849,93.8905029297,93.3895568848,93.3709335327,92.3188018799,93.6613464355,93.1929321289,93.9078903198,94.5151138306,93.2883377075,93.1732177734,92.5182876587,93.6885070801,93.0794219971,93.0247955322,93.2764205933,92.6184844971,94.3107299805,93.9211196899,93.8663635254,93.070602417,92.5661010742,92.0079421997
7086,114.576255798,116.563041687,114.292388916,113.869560242,115.700691223,114.746536255,116.358772278,114.813728333,114.947319031,116.939727783,114.2081604,112.667892456,115.423347473,117.238937378,115.128837585,115.505905151,113.355865479,118.157203674,118.240974426,115.050094604,112.571220398,116.294723511,113.182975769,116.356315613,114.29498291,116.804908752,118.020599365,116.437713623,116.704177856,114.700111389,117.403358459,115.777252197,118.626647949,114.92956543,116.884094238,117.15549469,115.787139893,115.372535706,116.306915283,116.458946228
3582,110.060134888,112.138648987,110.974632263,111.657737732,110.043014526,111.562545776,110.297554016,111.127822876,110.836891174,111.316390991,110.341407776,110.618751526,111.35269928,111.765930176,109.516342163,110.860115051,111.766349792,109.95400238,113.258621216,112.833702087,111.220375061,111.263328552,110.851593018,110.15322113,111.19682312,110.44783783,111.89264679,112.302841187,110.317932129,111.888725281,110.878669739,111.63494873,112.140205383,111.828216553,112.920478821,110.447479248,111.58921814,111.696166992,110.297302246,112.392807007
5206,108.959793091,110.366981506,110.068954468,112.206817627,109.825836182,110.429878235,112.117858887,111.676628113,110.948661804,109.815299988,111.873023987,109.443161011,108.482261658,109.726905823,108.081840515,108.238937378,109.886100769,110.736228943,108.731575012,109.664810181,111.832092285,112.120704651,107.085220337,107.784179688,109.314422607,113.316841125,111.569770813,109.244789124,109.364212036,110.765357971,109.959289551,112.122543335,106.936172485,108.07169342,109.35369873,110.057563782,108.478569031,110.202476501,110.389686584,112.810142517
8306,76.8022079468,77.2598114014,77.1771621704,77.0133514404,76.4840316772,76.9088134766,76.7981719971,75.7803649902,75.740447998,77.3077926636,76.7046966553,76.3671417236,76.228012085,77.0288467407,76.606628418,76.7906188965,77.0640563965,75.8225860596,76.5796203613,76.8374938965,77.9527587891,77.0303726196,76.6643066406,76.7861404419,76.6458206177,75.8412017822,77.009727478,76.2639160156,76.4799804688,77.2417602539,76.9119338989,76.4981231689,77.4664230347,76.6865844727,76.6971282959,77.3705215454,76.735458374,77.3334197998,76.8769302368,77.9500350952
6511,94.4965438843,95.7990112305,94.037651062,94.6448974609,94.1364898682,94.8969802856,95.6530990601,93.135848999,93.8299636841,93.6738510132,94.1390762329,94.2922668457,94.4027023315,96.1034698486,93.72996521,95.040763855,95.503364563,94.6370849609,94.6731338501,95.8383636475,94.812713623,94.8750457764,95.4871444702,93.1573486328,93.9432449341,95.2844848633,93.9211654663,94.9968795776,94.8852996826,95.8693389893,93.3365631104,94.5344619751,94.9136581421,95.4249572754,93.8086166382,95.3162231445,95.5740737915,95.5601272583,93.6777877808,92.7607650757
317,110.508415222,110.687774658,110.371452332,109.787338257,109.883796692,111.810562134,109.208114624,113.023696899,107.947090149,110.720832825,109.912963867,107.590431213,106.994606018,110.330718994,107.777740479,110.418327332,110.46257782,110.905570984,109.875564575,109.804946899,107.24810791,107.173568726,110.884170532,107.927024841,109.789207458,110.171577454,107.575836182,106.958183289,108.376914978,110.878929138,110.706672668,110.579246521,110.150680542,107.214027405,110.958984375,109.418540955,110.5835495,107.442344666,110.335273743,109.284484863
3987,95.1005783081,96.4166564941,93.5908355713,95.7221069336,94.7853393555,95.2471542358,97.0921707153,93.54296875,94.8524398804,97.2036819458,95.161819458,95.7297821045,96.6626586914,95.5026855469,94.5691986084,96.1401596069,94.9251785278,95.3802719116,95.9353485107,95.4922561646,96.2120895386,96.2040405273,95.7365951538,94.766746521,95.3670196533,96.6492462158,94.5534973145,93.845664978,97.3832321167,94.174987793,95.5919265747,95.4174423218,94.857673645,96.1011047363,93.6685333252,94.1556854248,95.9699783325,96.9476623535,96.4096450806,93.7518234253
7563,111.483711243,111.566329956,111.800994873,110.938957214,111.878288269,111.638633728,111.485977173,111.670951843,111.625175476,110.882316589,111.496650696,111.096481323,111.503105164,110.089065552,111.962539673,110.914466858,110.846351624,112.511169434,111.121383667,111.440734863,111.805229187,111.627365112,112.694007874,110.957839966,112.564498901,111.211532593,111.833122253,111.416938782,111.607093811,111.819625854,111.286201477,111.251754761,111.535202026,111.377410889,111.453636169,110.931091309,111.619285583,111.211837769,111.8254776,111.106330872
7070,114.459114075,114.775382996,112.130683899,114.025733948,115.110137939,115.831886292,113.969413757,114.411773682,114.508529663,116.276611328,113.060493469,115.603492737,117.062843323,113.32447052,114.955871582,115.887199402,116.848045349,113.339370728,115.549781799,115.412330627,111.016181946,113.276016235,111.520317078,113.91759491,113.25693512,114.611373901,116.219932556,113.402130127,113.527687073,114.426849365,116.216995239,115.037185669,111.940437317,114.416984558,112.769454956,112.164459229,113.720413208,119.134674072,111.891014099,116.147956848
2656,93.3428344727,94.8854446411,91.0657272339,94.007270813,94.1309661865,92.1117172241,92.8325881958,93.2574768066,92.1809692383,93.910118103,93.2503585815,93.3596420288,95.5704727173,91.2505645752,92.3827590942,94.4002990723,94.710067749,93.6972961426,92.3687667847,92.3054580688,92.371131897,93.1014251709,92.6917190552,92.8958587646,92.6972808838,93.3673324585,93.1287536621,93.6399841309,93.8523254395,92.4710540771,91.8588562012,93.4615783691,93.9275283813,94.0730743408,91.6647109985,92.6544952393,95.0015258789,93.5676269531,92.4742660522,92.995765686
7088,109.323188782,110.779426575,110.538467407,109.47102356,109.728096008,109.41859436,110.587203979,109.58795166,110.059570312,109.530281067,109.989395142,109.458946228,109.604553223,109.458305359,109.490898132,110.179786682,110.152122498,110.546646118,109.775215149,109.87437439,111.039848328,111.328231812,111.177238464,110.001846313,109.24131012,110.843292236,110.908821106,110.347312927,110.853820801,109.506782532,110.374816895,110.04536438,109.983810425,110.58518219,110.371910095,109.825309753,110.190200806,109.910705566,110.29511261,110.876495361
3580,116.540435791,115.787506104,115.723228455,116.245399475,116.306297302,114.012527466,113.999031067,116.975982666,115.955589294,114.733398438,116.005081177,117.350738525,114.467689514,113.193283081,115.088264465,116.062026978,113.886772156,114.89515686,116.084434509,114.055389404,115.385559082,118.147727966,115.408508301,114.796028137,114.937980652,115.628807068,114.378952026,115.202232361,115.041946411,115.462966919,115.562889099,115.368362427,114.623558044,115.141838074,114.507728577,115.632804871,116.144577026,114.023674011,115.470916748,114.884880066
2263,97.7888336182,96.4484481812,95.7743606567,92.7862319946,95.5961990356,96.7734375,96.0657501221,95.2364044189,96.7215652466,93.6644592285,96.0885162354,95.4046020508,95.9043197632,94.2593078613,95.3079528809,92.4791870117,96.6631317139,96.4486236572,96.8986053467,96.6993865967,95.5603103638,91.6893844604,93.6212997437,95.9249954224,96.3022460938,95.241645813,95.0131454468,95.1715240479,94.9840087891,95.5077209473,94.6027374268,96.6896972656,97.4511108398,95.1526794434,96.3789138794,94.4319000244,95.7985610962,94.4541091919,97.1727600098,94.8514709473
3169,114.59752655,114.484840393,114.965553284,112.230003357,115.916770935,114.295249939,114.838363647,114.835273743,115.749977112,115.535545349,114.990707397,114.135986328,113.760734558,113.266685486,116.684127808,113.92741394,113.340126038,115.753364563,115.235084534,115.97883606,119.150100708,113.058250427,115.79108429,117.521774292,115.257843018,116.034408569,115.181175232,114.912399292,116.201660156,114.176803589,115.008781433,115.470108032,117.057525635,113.993141174,116.654800415,114.139526367,115.433761597,115.550666809,115.407577515,115.886627197
749,114.031356812,114.11946106,113.128593445,113.858467102,114.7890625,113.105247498,115.780418396,113.042404175,111.475517273,114.665176392,112.80153656,114.235092163,115.719528198,115.568496704,113.643028259,114.983291626,114.313934326,113.779624939,113.875648499,113.623336792,114.537147522,114.207206726,113.924446106,113.477371216,113.856079102,112.097183228,114.397964478,114.583999634,113.363975525,114.066062927,115.391983032,115.011856079,114.750411987,115.184089661,112.176345825,113.987518311,113.995384216,113.831855774,113.312675476,114.798362732
2452,96.4464035034,96.9501113892,96.7327423096,95.9283905029,97.091468811,97.4027328491,96.1909790039,97.2313461304,96.7546081543,96.6453704834,95.6642379761,96.2088546753,97.603302002,97.8840255737,97.1617126465,97.0723876953,97.4350967407,95.6403121948,97.643081665,97.41015625,97.5629196167,97.3088989258,96.8026657104,96.467010498,95.6772613525,96.908203125,96.1712188721,96.1924514771,95.9951477051,97.6069793701,97.5483169556,96.2211685181,95.8503875732,98.0805206299,97.4533615112,97.5095672607,96.9553222656,97.1774520874,96.155380249,97.0051651001
8006,77.0215454102,76.6649551392,76.9008102417,77.2877731323,77.8536605835,76.932472229,77.885848999,76.5672073364,76.9663162231,77.2358169556,77.2367553711,76.8131790161,77.237411499,77.3482131958,76.6238327026,76.8782958984,77.1069259644,77.9170608521,77.2180328369,77.301071167,77.4778823853,77.4083328247,77.2919845581,77.9243850708,77.1232223511,76.6982116699,77.663230896,77.8116378784,77.2685623169,77.2311325073,77.5601577759,77.762878418,77.2302017212,77.3076477051,77.6033248901,78.1323318481,77.548324585,77.4163818359,77.3431091309,77.4336090088
3420,111.035095215,113.367980957,110.853813171,110.685317993,109.293128967,111.307479858,111.661087036,110.135803223,111.695747375,111.443374634,108.74886322,110.371025085,110.585716248,109.733963013,110.118476868,107.814842224,111.184669495,110.804046631,112.170700073,109.66342926,111.351104736,109.471328735,111.865570068,111.851882935,111.157821655,111.410385132,110.470397949,112.750610352,113.367012024,112.014579773,111.85244751,110.76839447,110.369216919,111.835670471,112.541893005,111.655158997,111.136474609,111.830070496,111.180366516,113.233810425
3955,111.540855408,109.558364868,111.619941711,112.086845398,110.977828979,110.961387634,111.232627869,111.512718201,111.426773071,110.586235046,110.746658325,111.709655762,111.480636597,110.955749512,110.780136108,111.043212891,111.340744019,111.007110596,111.558601379,111.248443604,110.70349884,110.584907532,111.413040161,111.376976013,111.636421204,110.58984375,111.038299561,111.871452332,110.365653992,111.849967957,111.358192444,111.721702576,111.180969238,111.162399292,110.546989441,111.558761597,111.860191345,111.445640564,112.03327179,111.440109253
956,114.323883057,114.736503601,116.201271057,116.392295837,113.577186584,115.486000061,117.032554626,112.938575745,116.004226685,116.555267334,115.305023193,116.507217407,116.707565308,114.976135254,114.354095459,115.145744324,115.577819824,115.085906982,116.978096008,114.557525635,117.080078125,113.724250793,116.417190552,115.457733154,114.530822754,113.970993042,113.078872681,116.76235199,116.226791382,114.373680115,117.968986511,115.337471008,113.617225647,115.253761292,116.453468323,117.235572815,114.051704407,116.004142761,115.828605652,114.737068176
6027,95.0482559204,94.4266433716,94.4017028809,93.9623565674,94.878326416,92.7466049194,92.4547348022,94.4270172119,94.4778137207,94.762802124,93.9084014893,93.823425293,95.0278396606,93.3650436401,95.2638244629,94.8079986572,95.2414855957,93.0618896484,94.5624084473,94.0092544556,95.4279556274,94.7170028687,94.2663421631,93.1860046387,93.2037887573,95.1275405884,92.3485107422,94.664855957,94.0247879028,94.5583496094,93.2105026245,93.3152999878,93.8522338867,95.0072174072,94.9904708862,95.3856201172,95.9992294312,93.4276046753,93.6824417114,94.0533981323
590,92.783706665,92.6311340332,92.2984313965,92.6132888794,93.0205612183,92.9546585083,93.2490310669,93.2733306885,93.0626602173,93.8431015015,92.9867858887,93.3413391113,93.2201919556,93.1059417725,93.468963623,93.4392776489,92.5673828125,92.5573272705,92.3208007812,92.2329101562,93.0616149902,92.5948181152,93.6348190308,92.740447998,93.3955307007,92.9670410156,93.0682678223,92.3530273438,93.5983581543,92.4691009521,93.0381851196,92.8483200073,92.467880249,94.1093139648,93.1380157471,94.3663864136,91.9540939331,93.1140289307,93.1977157593,92.8589096069
2319,77.3756942749,77.721206665,78.1552352905,77.5072250366,77.8624038696,77.4466934204,77.118309021,77.1723175049,77.9429321289,77.3875427246,78.112449646,77.8024597168,77.5175628662,77.5653381348,77.7023086548,76.9037017822,78.5220489502,77.7904586792,76.3927001953,77.2395858765,76.6910858154,79.2546539307,76.1779174805,78.2199325562,77.6382141113,77.1410903931,76.7381210327,77.5140151978,77.9388504028,77.4391937256,77.1467590332,77.1062774658,77.5419845581,77.7975158691,78.5571517944,77.3361968994,77.6219100952,78.0721893311,76.5118255615,76.422454834
5314,116.967262268,119.949180603,119.02040863,117.44379425,119.589355469,120.814437866,117.975074768,117.851379395,118.076408386,117.581794739,120.663970947,119.277000427,119.40435791,119.638893127,118.334152222,118.718238831,115.985572815,117.911361694,119.113960266,119.302253723,118.392883301,115.446655273,120.100944519,120.643989563,120.759384155,118.403778076,119.798339844,120.673881531,121.098747253,121.097984314,121.291015625,115.615127563,114.862663269,117.681976318,118.299156189,118.410385132,118.78137207,119.747138977,122.846191406,119.716377258
785,94.0030517578,94.5423736572,93.1222915649,93.9123916626,94.2408218384,94.3819198608,94.0419311523,95.6978302002,93.9947738647,95.1969146729,93.2039871216,94.9606704712,95.4003753662,94.8273010254,94.3371582031,94.7061309814,94.1279602051,93.843421936,95.1111755371,94.2151565552,94.2840194702,96.20677948,95.6499176025,93.3059463501,94.2536849976,94.207244873,94.2387084961,93.9769515991,92.4345092773,95.0680770874,95.6120681763,94.3990936279,92.4233779907,93.1399230957,94.5249938965,93.1803665161,94.8517456055,93.8856277466,94.5401306152,94.5043106079
1196,97.9102859497,97.9019088745,96.2753982544,98.6441268921,97.426902771,97.8075637817,96.3847579956,98.8542251587,99.9649734497,99.3306045532,97.3383026123,96.4463577271,97.9872436523,97.1105041504,95.8099365234,97.428314209,96.7762908936,98.7052688599,97.7460403442,97.4803924561,97.5880050659,95.7564544678,96.6098709106,96.8656692505,97.6646270752,98.7055511475,95.7755889893,97.1101303101,94.2420501709,96.7639694214,96.9825210571,98.6284561157,98.5993804932,97.3844299316,97.4235916138,98.4046783447,97.8982086182,96.2939758301,96.9146270752,97.2517471313
5416,113.39200592,112.805587769,112.333938599,113.807510376,113.986076355,112.126045227,112.925109863,114.805900574,114.114463806,113.262573242,112.648933411,114.149116516,113.222694397,113.017982483,112.513633728,111.975204468,113.262710571,113.113471985,114.172676086,112.566436768,112.189933777,114.786376953,113.270820618,114.775917053,114.477653503,112.851074219,112.828849792,113.578491211,113.797203064,113.80683136,114.162437439,111.122558594,114.952507019,114.483009338,114.114746094,113.943145752,113.144821167,114.014328003,114.772338867,112.757896423
4001,112.580337524,112.21660614,112.084098816,112.764587402,112.343185425,109.341041565,113.311775208,112.956329346,113.253623962,114.082641602,113.276565552,110.766853333,112.89087677,112.149917603,110.707054138,112.257766724,113.608863831,115.046012878,110.313018799,111.026275635,113.258361816,114.045417786,112.958152771,111.913475037,111.375534058,114.794090271,109.862731934,112.133598328,112.206237793,111.136383057,112.805297852,112.584976196,108.629173279,113.560371399,112.853988647,113.637557983,113.206214905,112.768081665,112.507263184,112.211357117
7641,94.2570343018,93.4027938843,92.9509811401,93.0831680298,92.9747772217,95.0600814819,93.6606750488,91.5196914673,93.531288147,92.0128326416,93.5192947388,93.9666900635,93.5983505249,94.46900177,93.4202880859,92.7043762207,93.0872268677,92.2185058594,93.1116256714,93.8432540894,92.6233062744,93.3509597778,91.7698822021,92.5438919067,92.464630127,93.4117355347,93.1651153564,93.0832366943,93.8370666504,94.2020950317,93.2281341553,93.3281402588,92.5034637451,92.2521133423,93.1884536743,92.2566680908,92.663520813,93.8856048584,90.8348770142,93.2251968384
6623,111.73412323,110.658218384,112.228591919,112.296356201,111.670219421,113.059524536,112.209671021,113.256378174,112.081085205,112.507835388,111.390144348,112.962387085,112.173118591,112.598945618,111.42099762,112.659721375,111.718811035,112.195869446,112.187934875,112.38130188,112.224624634,112.135017395,111.537582397,113.222671509,111.313652039,110.260322571,112.994842529,111.034126282,111.755050659,111.935668945,111.259872437,110.80153656,111.831604004,111.939483643,112.991073608,111.072059631,112.684654236,110.606414795,110.635116577,112.861679077
4588,93.5850524902,92.8555221558,95.4179992676,91.0576553345,93.2091598511,92.7934265137,94.4941101074,92.7015533447,94.0510025024,94.470199585,93.335609436,93.2619781494,93.8734588623,92.9971694946,92.0299072266,93.2194290161,93.9058456421,92.2950592041,92.6000823975,92.5338516235,90.9098434448,92.1771011353,93.878074646,91.706703186,94.296546936,93.8916320801,93.6039123535,94.3512496948,92.1536331177,93.7514343262,91.0372390747,93.1204681396,93.3726272583,94.586517334,91.7469177246,94.8595275879,93.73097229,94.4635620117,94.408416748,93.8834075928
8262,88.9235229492,90.2251052856,90.7890930176,89.9213638306,89.7102355957,90.5227584839,89.7439651489,90.0040588379,89.2211761475,90.5788879395,89.0314712524,89.9215316772,90.171043396,90.8661346436,89.9452590942,91.2441864014,90.8819198608,88.7079391479,89.943069458,90.0841369629,89.3382873535,88.8075942993,88.9775924683,90.0182266235,88.2461853027,90.6957855225,90.2602462769,90.1404876709,90.9833145142,89.3444213867,88.634513855,91.6214904785,89.1953582764,90.0306472778,89.013633728,89.8230209351,89.0941848755,89.4940414429,88.0466842651,88.6098251343
7053,87.7707214355,94.3279037476,88.5859375,93.7647628784,92.9969329834,90.3223800659,99.5329971313,96.3814544678,93.8495483398,91.4761734009,94.7594070435,86.6212539673,95.1617431641,91.6295166016,96.028793335,96.0520401001,90.5322113037,96.4211959839,91.6772079468,97.4311676025,91.7183990479,94.8910980225,93.2182922363,93.9105072021,87.9128341675,97.3953781128,93.9552612305,96.8445129395,83.2334136963,88.9242401123,94.0055923462,95.3419876099,95.8051223755,98.5981750488,94.7414550781,94.8812408447,96.5340805054,98.515914917,92.3475952148,96.5008010864
6605,78.2041778564,77.3456192017,77.3891448975,78.1608123779,76.982673645,78.2343902588,77.690246582,77.6868896484,77.7143859863,77.1784133911,77.4944076538,78.2575454712,77.5554428101,78.0477142334,78.2676925659,77.9429092407,77.6217269897,77.3643417358,78.6476287842,78.0752105713,77.8196182251,78.2772827148,77.2958831787,77.363899231,78.204536438,77.8471679688,77.4309844971,77.0462341309,78.4611663818,76.4015197754,77.8458557129,77.5472564697,78.4146575928,77.6135101318,77.3779678345,77.8831253052,78.1919784546,77.9327011108,78.8068161011,77.6040496826
2388,111.51473999,110.443374634,110.514686584,110.194801331,111.496505737,111.832107544,111.867607117,110.109565735,109.867553711,110.396583557,111.856231689,112.147094727,110.679496765,111.39276886,111.35761261,112.05443573,110.135955811,111.60785675,111.089134216,110.659767151,111.243919373,110.456375122,111.771842957,110.750015259,112.255340576,108.464454651,111.818206787,111.270996094,111.195106506,110.90663147,110.085731506,109.602874756,112.128753662,111.100654602,111.270576477,110.892913818,111.965995789,109.746864319,110.77696228,112.772102356
881,93.5426177979,94.7918014526,95.5299224854,94.979598999,94.8407287598,94.3835525513,94.5746078491,94.5976333618,93.5893249512,95.2194366455,94.3409423828,96.0981521606,94.9240722656,93.5905075073,95.1247024536,94.5213928223,94.3824768066,94.8362045288,94.4819793701,94.0048904419,94.4611129761,94.8077392578,94.3321304321,94.7219390869,95.1078033447,95.9233093262,93.7445526123,95.4238967896,94.6680145264,94.4399719238,94.8723449707,94.3088378906,94.5667724609,94.7049179077,94.3965606689,94.6601638794,95.1710891724,94.5527191162,94.1567382812,93.2609939575
6257,90.8421936035,90.7127990723,90.135055542,90.1295394897,91.8494873047,91.2803955078,88.8846588135,91.6737747192,90.6842041016,91.0534820557,91.3339614868,90.6868057251,91.0352859497,92.8104858398,90.5739974976,90.4581451416,88.676574707,90.993522644,92.4776000977,90.5199813843,91.5909576416,90.5174865723,92.0579986572,91.8719558716,90.6453399658,90.0389862061,92.3522491455,90.4024810791,90.1279296875,91.8377990723,92.9241943359,90.7343978882,93.149772644,91.7151565552,92.0302276611,90.2885055542,90.5574569702,91.0572814941,91.6803207397,91.1971817017
5322,113.992546082,113.314819336,112.925468445,115.946784973,114.706466675,114.975280762,113.856246948,114.228248596,113.653671265,114.746788025,115.099235535,114.596496582,114.394073486,118.333450317,115.150192261,113.736946106,113.931442261,115.302467346,114.18901825,117.787368774,116.341346741,115.756111145,112.940765381,113.624610901,114.542411804,113.866264343,114.128318787,111.946006775,113.693840027,113.052192688,112.656356812,113.224868774,115.675415039,114.029434204,114.508331299,114.033172607,112.62676239,114.709434509,114.68711853,114.929145813
1119,114.472434998,113.092971802,113.332427979,113.000793457,114.457756042,114.49155426,113.840377808,114.435554504,114.79750061,114.661567688,113.471427917,115.185508728,112.348449707,113.796867371,113.440765381,113.886810303,113.164985657,113.880241394,114.005027771,113.5597229,113.44909668,113.538009644,114.245628357,112.802619934,114.658309937,113.571777344,112.735710144,114.448318481,114.50252533,113.988563538,113.832466125,113.711463928,114.161354065,114.12588501,113.87776947,113.119911194,114.830551147,113.861816406,113.241333008,114.765380859
789,77.2276306152,79.7167358398,79.4149551392,76.9479064941,76.7418746948,78.6061401367,78.8993301392,78.1954498291,78.1886901855,77.8050231934,79.4386749268,78.7981567383,78.2397232056,80.1727142334,79.0695953369,77.4248657227,77.9390563965,78.5644226074,79.3567657471,78.765411377,78.6315765381,78.0309906006,79.7059555054,78.6202316284,78.6849975586,81.3769454956,78.3665542603,77.8604812622,78.9549102783,78.3935852051,78.1998062134,78.1889953613,78.7064437866,77.9656906128,78.2152328491,78.3977050781,78.5589675903,79.8965988159,78.0451431274,79.2692871094
8249,92.3140487671,92.6041183472,93.2244873047,92.5560455322,92.6478118896,92.0793533325,92.4707260132,93.3584136963,91.7930221558,92.214805603,94.4810943604,93.2434616089,94.4408493042,92.6877212524,92.2848892212,92.0414199829,93.1204452515,92.7058868408,91.8498306274,91.6752700806,92.6476364136,92.0833129883,92.0582199097,91.9498748779,92.1025466919,93.6131515503,91.2870864868,91.6271820068,92.7175979614,93.4103469849,90.5095062256,92.4914398193,92.0598602295,92.8291320801,92.4471054077,91.9478912354,91.1971893311,92.2194900513,93.2088394165,93.0961761475
7361,111.115188599,111.327842712,111.957847595,112.296134949,110.74887085,111.746269226,111.461296082,111.149353027,112.133895874,111.20450592,111.01348114,110.6979599,110.402252197,111.351348877,112.065872192,110.730278015,111.510742188,112.14276886,110.297515869,111.024711609,111.22593689,110.573379517,111.900108337,110.886283875,110.643333435,109.943389893,111.657592773,110.876838684,110.690208435,109.950401306,111.931938171,112.030647278,111.210594177,110.853157043,112.67036438,111.473564148,110.301940918,111.23412323,110.531974792,111.812019348
302,92.8766174316,94.3999023438,94.0863189697,92.7196731567,94.3233108521,93.5454559326,94.6820983887,93.8773040771,94.0825576782,94.9369277954,94.6847686768,93.7300567627,94.0811843872,94.0218353271,94.5617904663,93.8430557251,93.932510376,93.3437194824,94.064201355,93.6830062866,93.4625091553,94.4056167603,93.8744888306,94.1066360474,94.1981506348,93.0771331787,95.0311508179,94.3758850098,94.1473999023,93.2200775146,93.3096618652,93.2256698608,94.4021530151,94.2290344238,94.1182174683,93.55418396,94.3454055786,92.8329391479,94.2469558716,93.7159805298
658,113.244232178,114.444587708,111.637382507,111.050231934,112.726348877,114.502349854,114.759231567,113.041275024,114.395957947,113.520843506,112.750328064,114.491706848,112.445793152,111.344650269,112.895294189,113.152351379,112.184677124,112.853500366,112.47265625,112.400779724,113.782478333,112.180343628,111.713020325,113.252746582,112.593040466,112.011634827,113.369346619,112.350822449,113.602813721,112.601425171,114.098724365,114.67414093,113.25630188,113.173980713,112.349838257,112.268058777,111.937683105,110.195411682,113.041679382,112.839370728
2631,111.432411194,108.396827698,108.157073975,105.881126404,105.221206665,108.790206909,107.125572205,106.25075531,110.395866394,106.38230896,109.236831665,107.896034241,108.394775391,107.578201294,108.588439941,111.693237305,108.694450378,108.589164734,109.073944092,107.922973633,110.259597778,109.551399231,110.871864319,109.313858032,108.320343018,106.680725098,108.196525574,108.438621521,110.333641052,109.462249756,108.668151855,106.136329651,108.314239502,110.964019775,108.339035034,110.526954651,108.029937744,107.971717834,105.681884766,107.778549194
