keras_per_relu0,keras_per_relu1,keras_per_relu2,keras_per_relu3,keras_per_relu4,keras_per_relu5,keras_per_relu6,keras_per_relu7,keras_per_relu8,keras_per_relu9,keras_per_relu10,keras_per_relu11,keras_per_relu12,keras_per_relu13,keras_per_relu14,keras_per_relu15,keras_per_relu16,keras_per_relu17,keras_per_relu18,keras_per_relu19,keras_per_relu20,keras_per_relu21,keras_per_relu22,keras_per_relu23,keras_per_relu24,keras_per_relu25,keras_per_relu26,keras_per_relu27,keras_per_relu28,keras_per_relu29,ID,y
105.433692932,101.398017883,103.661384583,104.583557129,106.541183472,103.620765686,99.9742050171,109.206703186,102.790466309,106.261817932,109.115341187,102.810279846,104.899833679,106.58821106,109.64931488,103.405250549,101.849006653,105.548866272,106.678916931,101.050354004,103.500556946,109.804359436,104.028778076,111.214767456,101.691871643,105.159866333,102.262077332,98.5590133667,106.706886292,101.891090393,4961,100.24
109.047531128,109.768188477,110.209762573,113.694488525,120.965782166,108.095298767,111.435417175,107.138458252,108.457954407,108.187278748,117.958702087,112.898651123,109.538963318,106.367492676,116.489242554,110.967468262,110.520935059,112.8540802,115.000717163,107.225242615,112.296806335,110.442276001,107.184150696,109.495071411,112.582473755,121.367721558,111.662246704,102.980934143,101.505363464,112.400474548,962,113.88
91.1435012817,88.8588790894,91.7937545776,90.1873245239,87.1751022339,93.8408737183,89.6996536255,91.1082687378,82.1784667969,91.4086685181,95.6105117798,93.1455001831,98.5389404297,95.4959030151,89.230255127,92.2060012817,88.9366073608,93.1352539062,101.007553101,90.3948364258,92.7447738647,90.3781661987,89.2928848267,93.3255081177,90.0441894531,86.1673126221,92.5360641479,88.1628112793,96.0313415527,92.7694091797,2344,99.98
108.448532104,107.587631226,107.194984436,108.99848175,108.637145996,111.265853882,99.8314361572,111.699653625,105.909355164,102.637336731,112.457038879,116.26789856,114.815002441,112.262237549,112.000938416,107.589889526,105.596725464,107.909591675,107.131507874,107.924942017,109.089767456,100.488243103,103.225059509,108.171585083,105.713912964,113.949607849,108.311424255,98.7814102173,106.052947998,118.789344788,2065,144.36
92.9493942261,93.0880889893,90.0605239868,91.3438796997,90.8433685303,97.7586212158,94.3596954346,93.4652633667,89.5628204346,92.6263656616,88.3811264038,91.033821106,97.7017669678,93.96875,96.5562820435,95.5654449463,89.9964523315,91.0270233154,94.0624313354,93.8755645752,92.0047836304,93.011505127,94.2163314819,93.8829650879,94.4846572876,90.9721221924,95.8429718018,85.0196990967,92.6009368896,93.2737960815,1736,116.02
95.6440429688,98.8604049683,94.8361053467,96.0341720581,106.679405212,110.976280212,99.5629501343,101.903160095,100.255874634,104.265533447,100.748245239,96.7142715454,104.402015686,100.828315735,96.9469985962,98.0257492065,101.199447632,109.168579102,100.445343018,95.9096069336,100.158378601,98.0513458252,99.8081741333,99.2840881348,100.704879761,101.256889343,99.4979553223,92.635345459,101.982513428,95.9076690674,5636,97.07
107.108428955,111.546730042,110.847831726,106.873764038,102.704376221,108.733634949,108.363342285,105.553215027,110.788787842,110.272758484,109.362815857,114.256713867,112.302406311,109.573913574,118.146774292,108.160514832,108.438102722,111.413780212,111.955245972,114.017044067,106.773834229,101.628356934,105.301307678,107.516891479,111.233139038,111.757827759,110.983398438,111.452415466,101.879722595,115.912666321,2546,113.43
93.5826416016,87.6801452637,92.191444397,94.3832473755,98.2502975464,91.1983947754,92.8766403198,90.3147888184,89.9563293457,92.3827056885,93.9762802124,90.1719818115,88.8411026001,88.9193954468,91.1564483643,92.7888183594,92.8828582764,89.4282226562,95.2567138672,91.2239837646,91.9221725464,98.1754455566,89.0029754639,92.8804855347,88.3054122925,90.7089309692,85.637336731,92.9841766357,91.6300811768,89.431388855,5126,94.21
103.840942383,100.302322388,94.0232391357,110.812652588,102.511238098,108.318397522,101.278785706,104.30997467,99.054069519,104.744255066,102.130638123,99.0808181763,106.599693298,100.659645081,109.861305237,105.985588074,105.785461426,98.3413467407,109.633621216,99.0128326416,98.5026550293,103.161743164,101.31905365,102.10030365,94.7914123535,98.698348999,102.135093689,109.241783142,107.823005676,99.4409866333,1414,101.44
92.2872238159,87.3783111572,93.8339691162,88.5335998535,92.7522583008,88.927482605,94.3144073486,92.6272125244,91.9314804077,81.592590332,92.8463745117,89.1874694824,83.8959350586,94.6719665527,94.1792831421,96.3188781738,93.9241485596,93.3848495483,92.9493865967,86.7728347778,90.0294570923,86.5029754639,92.0825271606,96.7449569702,93.1688156128,95.5157623291,89.589515686,94.4342651367,86.025680542,93.0918960571,3862,89.64
92.2907333374,88.5382461548,92.5165557861,92.5160980225,91.2959289551,88.9689712524,89.997718811,92.1553039551,89.3943710327,88.5939102173,87.1641845703,90.4825363159,86.7387542725,88.503288269,94.5231704712,91.6764068604,90.6025695801,93.590461731,92.4366226196,88.6880493164,92.2950744629,93.670715332,94.8489608765,90.3818740845,90.9665985107,88.9357223511,92.9467315674,90.9755401611,88.2623519897,84.8633880615,5654,85.18
109.256660461,113.503440857,106.533874512,109.911193848,106.592468262,104.650657654,113.647399902,112.940223694,104.763648987,110.016059875,110.629112244,113.442298889,112.923027039,111.163391113,110.960746765,108.992652893,109.355361938,104.008201599,111.742401123,106.407745361,110.393180847,111.618972778,116.897514343,107.191513062,104.186828613,107.755149841,103.946113586,109.613273621,103.913780212,116.407905579,6486,111.24
92.8606872559,85.9450836182,90.0515289307,89.4023971558,96.0888748169,92.6490859985,84.7538833618,88.3425445557,89.560333252,92.7248077393,92.2856369019,93.2467956543,87.9282684326,100.103912354,96.2954330444,95.6163253784,91.1550750732,91.8756332397,92.0863418579,83.3106307983,90.2262420654,95.7717819214,91.9380264282,92.8415145874,90.4094467163,90.9840240479,92.3461456299,93.2635040283,93.4590988159,93.3799972534,4997,115.25
90.6498260498,92.2300720215,84.8731079102,85.8343276978,85.8749771118,88.0135726929,87.3490753174,88.2971725464,89.8882141113,89.6791763306,88.4143066406,88.0161819458,86.5613098145,94.2870407104,87.7721633911,88.4897079468,91.0740356445,92.9517745972,83.1940078735,89.1323852539,92.835105896,89.4149551392,94.2010269165,88.1022949219,90.1371078491,84.266998291,92.7432098389,88.6533813477,89.3056945801,90.0572814941,5192,88.51
91.9585876465,84.6229019165,86.8098373413,92.7825317383,93.7579345703,89.5638580322,93.111869812,91.0984649658,85.7178573608,90.9462203979,89.3004150391,90.2957305908,94.224937439,96.6030731201,87.758682251,88.1957550049,86.8284454346,93.3696594238,90.0191879272,91.5370864868,89.7348709106,91.6656112671,93.1753997803,97.0227508545,89.7106399536,90.3026580811,94.5945663452,88.805770874,92.3671875,89.0860595703,8136,115.88
95.9832839966,93.6112747192,90.9198608398,94.672164917,89.1752319336,93.2172698975,87.1502761841,92.1212387085,91.8482284546,99.3025283813,99.2632293701,92.6466293335,94.1441497803,96.3871307373,92.7245559692,92.4669189453,93.8361587524,94.0510940552,90.260597229,92.1438217163,90.5233612061,93.2554779053,86.2849273682,96.1640777588,90.1810531616,92.3613052368,92.2636108398,93.3119049072,94.618019104,93.4863815308,5706,141.39
111.470413208,103.434234619,100.960777283,109.500396729,109.151756287,113.066497803,103.584106445,114.581542969,112.291549683,102.344459534,109.659317017,105.843299866,111.798019409,110.666252136,112.754776001,106.835197449,101.834793091,115.215339661,110.236618042,107.795700073,101.257331848,109.961105347,108.325767517,104.341629028,106.172447205,108.122802734,115.032287598,96.6766052246,106.098953247,111.03993988,474,106.19
107.081253052,103.464828491,103.933280945,104.772842407,112.134109497,105.668235779,108.786735535,105.845092773,103.732780457,108.625648499,105.766044617,106.680702209,110.370803833,107.876220703,117.857818604,106.728912354,108.33102417,120.321617126,108.797180176,109.081130981,104.482055664,110.805793762,109.007110596,113.326568604,103.724433899,101.543548584,112.761054993,112.636756897,105.44254303,106.003288269,5510,114.91
97.723815918,89.8520812988,86.7013702393,90.3899841309,91.1777038574,97.4564743042,92.8419952393,91.9111557007,88.2478485107,94.4548873901,94.8315582275,97.3658905029,99.5415115356,91.2770385742,97.2372360229,97.1950302124,99.2245635986,93.682762146,91.4603042603,88.1006469727,98.3878326416,94.0335845947,92.6498565674,90.0112380981,92.9265365601,91.8719787598,96.7975769043,92.3473739624,87.9679107666,94.0770187378,1870,90.04
93.9242858887,87.2336807251,83.69871521,88.5832901001,90.6996917725,94.5372314453,99.625541687,93.3488388062,89.2755355835,93.8817825317,89.0671386719,90.3057098389,95.305809021,94.0957641602,97.4890975952,90.3368453979,91.61328125,96.5570907593,93.8792266846,88.3603363037,95.3321533203,94.4168624878,93.12159729,93.7013244629,90.7642059326,89.7843551636,88.5175170898,92.1273574829,94.1318817139,89.9043273926,2483,100.92
94.3419647217,88.9219970703,87.8384094238,92.5007705688,90.9500961304,89.7944335938,96.2325592041,93.188331604,90.1934738159,89.3994445801,87.2008972168,92.639175415,94.7640686035,94.1290283203,94.2764663696,89.945098877,90.5172424316,91.6642150879,91.5237197876,88.4481430054,94.07447052,94.2869720459,94.0201721191,90.3663253784,94.1896209717,89.4540405273,94.1678314209,90.676864624,97.9621047974,92.0415420532,2228,87.98
108.221290588,108.933151245,105.37991333,109.085090637,101.674720764,110.872535706,105.813858032,113.216659546,116.373374939,108.464675903,105.503204346,114.350669861,107.813171387,107.699714661,109.890312195,102.124900818,105.617149353,116.586990356,110.275398254,114.291069031,112.363418579,109.504974365,105.996055603,115.105018616,99.9913482666,115.137527466,117.253303528,108.004714966,109.041137695,117.57157135,8092,111.86
92.8757705688,86.9105453491,92.4082565308,92.0560684204,97.1910629272,88.2987289429,90.835609436,97.9067153931,89.7489318848,85.9042663574,94.4764328003,90.1431884766,101.726394653,87.3026733398,93.7557525635,91.3032150269,97.2826461792,88.321685791,96.8654327393,92.9049987793,89.775894165,90.9465484619,96.8497848511,91.9147491455,91.5762405396,91.5452728271,94.7074356079,90.6749267578,87.1709365845,89.5795669556,6449,88.78
100.115821838,83.6738433838,90.5558547974,88.9129943848,87.1823883057,91.2583618164,91.105140686,89.3695983887,86.2082214355,95.5508651733,93.6854553223,90.4318313599,90.7951812744,93.5801696777,97.0262985229,94.0480957031,94.2709960938,94.9934463501,91.8235855103,92.1579971313,88.411277771,86.0997390747,93.2561721802,93.3663406372,90.3263397217,90.266960144,91.5931091309,88.8564682007,88.4618988037,91.9266433716,4782,108.58
78.8261871338,73.3386230469,73.4661483765,77.8801956177,79.5638198853,73.0367507935,76.6280975342,78.0255661011,69.3052368164,75.2208023071,80.0054168701,70.2534484863,74.2070999146,73.0374221802,74.1775665283,75.1868286133,69.0233154297,76.0133285522,66.059387207,75.614402771,77.79246521,76.1344299316,78.5710144043,74.9775543213,71.6746292114,73.0342025757,81.5495223999,65.8718719482,76.1997070312,77.4936218262,4696,80.29
113.68775177,113.58454895,105.648208618,112.722488403,124.418243408,130.351348877,117.131942749,110.366485596,115.508270264,113.070449829,119.027923584,113.444023132,123.153800964,114.181892395,116.349884033,109.345504761,111.75138855,124.288734436,112.838310242,116.589126587,121.931396484,109.983413696,109.304374695,118.389129639,103.199798584,119.093566895,111.584136963,104.232536316,102.909202576,108.679634094,5582,123.09
93.1064376831,88.7317810059,85.611114502,85.7460708618,91.2096939087,89.341255188,91.5028610229,91.6958007812,92.2019958496,93.9959716797,91.381149292,89.4656600952,87.5143890381,90.5862350464,96.0022888184,92.1489334106,93.9006500244,94.3841171265,98.8050384521,92.774269104,91.7815551758,92.3119354248,96.5937194824,93.490776062,92.3704223633,86.8861923218,95.9378204346,86.9827423096,98.7329711914,87.8599395752,5761,115.07
92.3971328735,91.6049041748,84.3526153564,88.6576690674,96.6814880371,92.2571716309,91.7058563232,91.8615951538,88.7579193115,86.065536499,88.2159500122,95.2794494629,91.4904098511,96.9885864258,94.2482757568,91.0213317871,91.710899353,91.0114593506,90.4934921265,91.6505126953,93.6928329468,90.7911148071,84.4192123413,92.9832305908,90.0190582275,88.2235717773,95.7883834839,91.1316757202,89.8092575073,93.6949310303,3665,90.76
95.2250137329,87.1308288574,92.9353256226,99.1610488892,94.0079650879,93.5759048462,92.2865219116,91.3271408081,86.9621963501,81.9381942749,90.2201766968,91.3801651001,88.9670410156,91.0653457642,102.859970093,98.0437927246,98.0073699951,89.8209686279,90.9134674072,89.2425460815,90.2556762695,88.9158859253,92.1139526367,89.4689712524,89.8593139648,94.7613601685,91.4883804321,89.7269821167,87.5351257324,93.6307678223,6767,85.55
75.8934249878,75.9647979736,73.1089172363,71.6618118286,81.1522827148,79.6957473755,76.4363861084,74.8888626099,70.0142822266,76.1997070312,80.9713745117,74.9748764038,82.0834503174,81.2204055786,80.770149231,77.9196777344,83.7966003418,79.3865127563,74.2162322998,76.1064529419,77.8093414307,75.4272918701,76.6192474365,75.4691238403,72.7126159668,74.7556228638,78.8706436157,76.3803024292,75.0594482422,77.5823974609,3022,73.45
110.101234436,108.471282959,106.736984253,110.221878052,107.931053162,109.936325073,103.571456909,106.81224823,107.353240967,112.445274353,116.911865234,115.495567322,110.681800842,110.009292603,119.654403687,109.732925415,108.281509399,114.346496582,117.136581421,103.336647034,113.324813843,102.724983215,106.323318481,113.894432068,112.22568512,114.685997009,110.486450195,111.327339172,107.066268921,115.895782471,3542,114.35
90.7268600464,85.4972305298,87.1734466553,91.717918396,87.6347808838,87.2649917603,86.3771286011,89.0825119019,88.9134750366,88.1144714355,88.3322296143,95.1367034912,97.2614746094,91.7210083008,93.5548477173,96.8234863281,95.5623550415,93.8263092041,90.5815353394,88.4593200684,94.467414856,95.2443313599,91.5441207886,92.1502532959,95.7350234985,86.8963165283,91.2447128296,90.2813949585,91.4005813599,85.5984268188,7544,89.12
114.064781189,110.172424316,107.671508789,110.53351593,101.967819214,108.629981995,111.327705383,113.517425537,119.302238464,107.419792175,110.774108887,112.919662476,111.424362183,106.25528717,120.125450134,109.170547485,110.146179199,108.758201599,115.038948059,113.272842407,112.024414062,111.256271362,108.000045776,113.451828003,108.066444397,115.250305176,110.238258362,104.061004639,106.865432739,112.510475159,3038,127.19
108.119499207,103.627067566,105.253807068,110.112335205,116.519775391,107.668411255,106.395759583,108.795341492,107.533363342,109.331169128,117.607597351,106.368865967,109.563720703,108.266029358,104.190254211,103.345397949,113.406929016,111.550773621,108.237670898,110.644599915,109.877563477,107.970115662,106.907279968,108.403656006,105.617774963,111.110549927,112.92237854,109.084312439,106.414924622,112.245002747,6901,107.48
115.628379822,109.418685913,102.236022949,109.454627991,105.238746643,107.091278076,107.279205322,113.317642212,111.123123169,108.157867432,106.193336487,111.720787048,106.61013031,105.928062439,113.675880432,101.997337341,117.518333435,116.706085205,110.719291687,114.291862488,112.671829224,101.216896057,110.917152405,113.398506165,104.30582428,114.895088196,110.704666138,115.348312378,109.398025513,112.544502258,6498,113.24
79.1896896362,77.6596755981,69.6799850464,75.7299423218,71.4117660522,74.8288650513,72.4202651978,77.5417251587,67.2957992554,77.4153366089,80.0091171265,69.9504547119,79.0301818848,74.329284668,77.2855911255,82.5213928223,75.8002471924,77.8187179565,78.5752563477,75.569152832,77.1718597412,70.6269683838,71.7308197021,75.446723938,72.4029312134,78.544883728,77.6271209717,76.8909072876,66.6494674683,79.5049591064,1635,78.4
100.151512146,100.056175232,93.6700668335,106.400970459,100.346168518,104.690643311,104.001716614,99.8448486328,100.803466797,100.098747253,103.859100342,101.621368408,102.142868042,100.48323822,98.0504608154,104.74659729,98.1421203613,103.175132751,100.571144104,97.8164749146,96.2588272095,100.683494568,99.283203125,103.047775269,100.765853882,107.661781311,100.112068176,97.56199646,92.2231369019,105.336341858,6157,94.85
101.402572632,100.429756165,111.924713135,100.74520874,102.7315979,105.970870972,107.543807983,107.583854675,102.092506409,96.1037368774,104.514175415,100.073799133,107.663825989,100.308731079,106.622215271,102.703475952,109.469444275,102.394378662,107.32963562,103.60118103,102.888595581,91.3867492676,107.687950134,107.459938049,105.615890503,106.297080994,110.247200012,102.424102783,103.710708618,97.7992172241,6881,96.82
109.86656189,103.887123108,105.50188446,106.732749939,109.244728088,110.827110291,106.933830261,112.662452698,110.884025574,110.868736267,105.400222778,113.989196777,111.622871399,111.088973999,114.960830688,111.216033936,103.73248291,107.606880188,103.035903931,108.892036438,109.222442627,105.664756775,111.142204285,104.904602051,114.756958008,108.913734436,115.838439941,115.670516968,110.073608398,104.116203308,2982,112.0
111.223312378,98.6768951416,118.758934021,111.323295593,114.546318054,104.707717896,105.701286316,109.730148315,111.326156616,108.27545166,111.136581421,104.589530945,109.92514801,109.814712524,117.990257263,108.534637451,111.823310852,108.397949219,108.609375,110.320091248,97.8264312744,94.8498153687,109.104187012,112.445411682,102.70160675,106.811401367,105.766990662,106.100746155,112.968299866,117.502815247,7654,105.4
90.0619888306,91.9385681152,89.5525054932,90.9805603027,90.7981567383,93.3260269165,96.5049057007,89.1767272949,93.4124450684,84.0658874512,91.6193618774,97.6472015381,89.0830993652,97.433265686,91.2573699951,96.0694961548,94.8857269287,93.678565979,94.4286499023,91.3644104004,94.6798324585,86.9884719849,90.8131790161,91.3617324829,88.5517044067,90.9250488281,93.3300094604,92.6322631836,86.7738494873,89.9195480347,2096,94.11
95.8134918213,84.2593231201,88.4190979004,93.729385376,92.3627166748,89.4126434326,97.0304641724,92.0226593018,88.7784957886,92.7977981567,89.4038543701,84.0910339355,88.9891891479,89.3314437866,94.774230957,93.5665512085,92.1664123535,91.6190490723,91.9060211182,88.1036682129,91.9811248779,92.0483551025,90.2751464844,91.54246521,89.546295166,85.2220535278,89.3798065186,88.6918563843,92.7534332275,91.0511398315,6803,92.55
94.6326217651,90.4699325562,86.5059356689,89.083114624,96.7590103149,102.823112488,97.8235855103,89.6204605103,90.0775527954,93.8171463013,85.7536773682,93.2366714478,90.1500778198,96.0463943481,96.7131118774,92.8060531616,90.2372207642,95.587638855,99.0643157959,86.8606719971,90.0926818848,94.2644042969,88.7933273315,92.2682800293,89.7397232056,87.5786590576,92.194694519,92.1795043945,97.9669189453,94.4133071899,6027,104.33
91.0264358521,91.5057907104,91.5832061768,86.4405899048,92.2440643311,88.9939422607,92.2624206543,91.0303115845,90.1223907471,84.5500030518,95.4479598999,88.9036102295,92.5101089478,91.0040435791,94.9092712402,90.7914581299,94.7344360352,90.4628448486,94.4651489258,90.8043289185,88.4882659912,91.2810668945,93.9256134033,89.8110733032,90.8875198364,88.248626709,91.8305130005,88.7644042969,88.9988632202,88.345199585,4743,88.53
104.114044189,99.1369171143,108.337554932,105.949478149,104.837669373,105.333648682,99.016494751,114.172950745,104.111717224,107.89655304,102.390853882,100.305000305,111.453575134,99.8067245483,108.56829071,102.59753418,100.62171936,106.004653931,106.120635986,99.763092041,109.542503357,112.06892395,112.329750061,106.189575195,101.963066101,105.52444458,102.055999756,113.428115845,103.094726562,101.524017334,1864,100.35
118.4790802,114.658935547,106.782791138,112.548484802,123.398765564,113.369590759,111.404579163,121.383262634,106.157081604,112.561714172,115.253967285,113.605323792,121.300758362,111.953636169,115.855384827,100.919868469,112.293113708,113.382011414,111.259613037,114.155555725,114.446174622,116.51688385,119.460525513,111.806877136,124.42401886,118.97631073,111.386451721,139.319320679,113.174835205,127.48614502,7406,116.13
94.2167663574,88.8727035522,90.608757019,92.0352249146,89.9469223022,94.462020874,87.8003234863,94.9018936157,89.9556274414,92.0047073364,86.3342971802,87.2762374878,93.4711608887,87.7665710449,96.448348999,93.5153961182,97.3632278442,88.3302688599,87.9889144897,92.9557418823,91.0023498535,87.1946105957,93.3032226562,92.709777832,90.6200408936,92.9457244873,94.8785095215,86.9915924072,91.5943145752,90.0226974487,6265,85.55
100.974571228,102.338623047,100.171600342,102.312065125,92.6699829102,97.5027084351,98.5024261475,103.189826965,98.1352081299,104.663284302,104.50592804,105.980567932,98.1544647217,105.817169189,111.086471558,94.6576004028,107.267501831,103.632720947,104.047058105,101.171287537,104.061912537,102.323242188,106.642410278,107.051811218,96.5754776001,101.676208496,101.669769287,97.9279937744,106.886734009,109.780433655,1849,99.0
102.772232056,103.075904846,107.826515198,97.4105377197,92.1523590088,96.7200775146,93.8057556152,97.0927505493,97.9757232666,96.4444274902,102.640235901,99.1774520874,106.160354614,101.6173172,108.125953674,103.166702271,105.719139099,101.569099426,102.455230713,102.365112305,102.903373718,87.1017532349,97.1071472168,107.342910767,99.2088546753,101.922637939,100.45740509,97.3197174072,103.414802551,109.834938049,3792,100.35
93.6268463135,90.3327331543,94.1963500977,86.9760360718,92.5320205688,90.039276123,92.915397644,93.3930435181,92.1370010376,94.8779907227,94.4649734497,89.853843689,89.6910247803,91.0987243652,99.0247192383,96.6795578003,87.5979385376,94.8805007935,90.8945846558,88.4457550049,98.2653427124,91.0763244629,95.1704101562,92.0736999512,90.9344482422,90.3394393921,91.2892990112,93.9164276123,88.1054229736,90.5009078979,2570,84.85
106.007461548,99.7593917847,93.6825790405,102.453048706,95.7151641846,114.632385254,104.836105347,98.3830184937,98.4923019409,102.705604553,105.257919312,99.3952102661,104.098358154,96.9032592773,103.403526306,105.535438538,95.3023376465,95.7478713989,101.15952301,97.7697982788,104.57358551,102.066368103,103.439956665,102.896377563,93.3923950195,97.7110366821,106.875640869,108.734939575,103.489143372,98.1590270996,3711,115.53
95.8369979858,90.4975814819,92.9459152222,92.7783737183,92.0194702148,92.5174789429,91.9968338013,89.1775054932,86.2674636841,92.1874923706,94.1647644043,90.2749862671,92.2873535156,90.9503555298,94.6856994629,90.5825500488,96.3399429321,95.5904464722,95.2641448975,88.5785598755,89.5711517334,88.6807174683,96.2663574219,91.4282531738,91.7255401611,95.5508804321,90.9248275757,89.6863555908,90.0404052734,92.4636917114,5100,93.2
91.134185791,88.3714981079,91.0486984253,92.168838501,90.5899658203,88.051612854,85.8421478271,86.9760818481,81.3000106812,80.5822753906,88.681060791,89.4610214233,93.4404983521,90.1143035889,89.4563980103,91.6825408936,95.9596328735,95.075920105,87.2773666382,88.5205459595,84.0542068481,87.553565979,91.6543807983,90.7145004272,89.2312469482,90.5479431152,86.94556427,88.6905822754,91.2854156494,87.2488327026,7453,94.41
92.274597168,90.3457565308,91.7309188843,87.3094940186,89.0398788452,93.1390991211,89.6784057617,91.0624771118,82.141746521,93.0884628296,87.2170410156,87.5230865479,95.1243286133,90.6856384277,93.6532058716,91.3868713379,94.9551773071,86.7066802979,93.5595321655,86.1007232666,92.8192825317,96.0490341187,91.9033813477,91.8544921875,87.9468536377,90.0331954956,90.0105743408,86.1093292236,87.9504394531,94.4539031982,4123,90.57
94.1923065186,89.7578659058,92.1114578247,93.6362533569,88.3027267456,94.0970077515,90.4925765991,91.5658187866,87.6555023193,91.4464187622,91.047088623,95.2686080933,97.0006866455,94.0811462402,90.6645202637,89.2391891479,87.6385498047,93.4698791504,101.653625488,85.4752120972,90.920463562,89.0745697021,93.4135360718,91.3513412476,92.3486862183,91.9964599609,93.3726348877,89.229309082,93.1511611938,92.5509872437,3700,89.38
92.7775115967,87.0449066162,87.3423614502,90.1641082764,86.9966049194,86.6056137085,84.3646240234,89.8666152954,90.1844787598,87.0861816406,88.2094345093,88.3231811523,88.8468933105,89.4765167236,87.8622589111,97.5447235107,96.2930221558,89.1399078369,88.5044250488,88.8420028687,90.5266342163,90.6234664917,92.2112808228,92.4886169434,87.6848907471,86.8006362915,89.7675247192,92.4486236572,89.9700546265,86.2715682983,1409,99.22
78.1185302734,73.9423980713,70.7573471069,80.4052658081,80.3857650757,79.9548950195,76.5991210938,72.5081481934,77.6035919189,73.768951416,77.430015564,71.3396911621,74.1970901489,83.8631210327,80.0989074707,74.8245010376,76.0168685913,72.3496551514,66.651473999,74.4129333496,77.2676010132,74.5575332642,72.6922302246,73.6007919312,71.6169052124,77.8461990356,78.7563934326,65.1991195679,74.911857605,80.2604217529,2915,74.1
98.1211776733,94.0752868652,100.951629639,93.7723464966,99.281578064,97.2116851807,91.7946243286,93.9325866699,101.352531433,92.2995452881,98.2885513306,95.6125793457,97.3328094482,100.00881958,97.7086868286,96.4103469849,97.5821228027,94.7661209106,91.4816055298,94.7000808716,88.0390548706,89.6424789429,100.948371887,100.431060791,94.9139633179,90.1809234619,101.560409546,94.577835083,91.4374389648,101.09412384,1249,88.26
101.659591675,90.0355606079,99.771987915,108.000473022,106.464485168,110.509513855,104.190742493,106.739021301,110.277236938,98.2399215698,100.585594177,100.884101868,108.325752258,108.944366455,105.748657227,104.519210815,99.031578064,98.6600112915,97.0034866333,101.469177246,98.0764007568,111.392822266,106.503509521,106.67010498,97.9450149536,105.537887573,102.138244629,106.616851807,107.696929932,96.0933761597,4410,100.67
92.5492553711,87.2602157593,90.4771118164,85.6910476685,89.1612625122,88.1524963379,87.7991714478,93.9918441772,87.78150177,85.7434310913,89.9531784058,87.8782424927,89.1428604126,88.3807754517,94.9174041748,90.458732605,91.4468154907,92.0888824463,89.0041122437,92.484664917,93.7707595825,92.5885772705,91.9672622681,94.1908721924,94.3973464966,88.6933441162,93.3570785522,88.1501235962,90.6307449341,87.8515319824,7145,93.71
108.869468689,107.350280762,104.368713379,107.713020325,115.85320282,108.234329224,105.87575531,110.75037384,106.637084961,107.350379944,106.48033905,108.911483765,110.136199951,100.336090088,116.116249084,103.192375183,104.392631531,112.321472168,105.571601868,105.86541748,109.604911804,107.969451904,106.448944092,108.431434631,107.816833496,110.002349854,105.439002991,96.0647506714,103.759864807,106.26877594,8336,118.81
108.200408936,111.006408691,109.958282471,110.87184906,111.055274963,107.037963867,112.701438904,100.877731323,110.315406799,115.292930603,110.190032959,111.632629395,117.449493408,111.4190979,121.035179138,110.694572449,110.996498108,117.587028503,111.544380188,105.977722168,107.965507507,98.7797317505,117.524803162,122.74848938,109.882301331,108.723297119,110.757568359,116.620056152,109.903968811,112.49646759,2083,109.45
94.2483825684,87.2408218384,83.7683563232,90.4628372192,92.8798217773,93.6865692139,94.1128692627,88.778427124,88.5720901489,80.9940872192,89.1506118774,89.2306518555,92.8023910522,89.2487564087,87.7247467041,92.5108184814,92.527381897,88.5350799561,88.6578521729,89.2614974976,89.3388214111,89.8690719604,91.1948471069,88.0169372559,89.8348846436,98.664100647,92.6826095581,91.8928451538,92.8030853271,91.4301605225,8197,88.65
94.9886703491,89.9641647339,90.3718566895,89.0060119629,90.6192932129,89.4916763306,87.4508972168,92.5862884521,92.1163482666,85.9267578125,88.8267593384,97.0683746338,95.130355835,94.4055480957,93.9342956543,90.8232727051,92.5990829468,95.1083450317,89.322303772,89.3314743042,90.6700363159,88.7401809692,93.0720901489,90.0764160156,89.8294372559,88.8875961304,94.9138183594,92.0258178711,92.9757919312,92.7876358032,900,87.28
102.442604065,100.610137939,110.556106567,103.961662292,111.440452576,99.8826828003,99.9401779175,106.048240662,100.065185547,102.730957031,107.363098145,108.732299805,106.508605957,105.302375793,106.899703979,102.185401917,99.1949996948,104.557182312,106.170974731,106.48323822,104.511474609,99.5060043335,100.290092468,107.251068115,98.1476516724,102.392936707,113.181838989,100.683441162,106.665374756,102.547416687,5026,109.97
110.727462769,110.030944824,100.64528656,109.050544739,122.145240784,119.616714478,106.257522583,113.358917236,113.282356262,114.59677124,109.935081482,118.663864136,104.297027588,106.355033875,112.859817505,96.7627868652,108.353042603,113.50353241,107.228797913,105.779411316,107.308952332,108.293678284,104.68674469,113.893928528,99.3135986328,110.972763062,113.466751099,115.721961975,113.336021423,106.836181641,6315,108.73
102.147109985,100.030067444,95.37915802,100.868148804,105.714851379,108.998100281,98.535697937,97.4564971924,100.183921814,103.702415466,98.1351242065,91.7137298584,101.958137512,101.143966675,95.1102676392,95.5741119385,95.0716705322,105.329933167,98.7608947754,98.8107223511,105.326705933,97.2743835449,99.3009414673,98.2293243408,91.9027252197,101.912200928,97.1901245117,112.070976257,99.0671081543,94.7325286865,7769,99.86
