ID,y,xMSE22_0,xMSE22_1,xMSE22_2,xMSE22_3,xMSE22_4,xMSE22_5,xMSE22_6,xMSE22_7,xMSE22_8,xMSE22_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE210_0,xMSE210_1,xMSE210_2,xMSE210_3,xMSE210_4,xMSE210_5,xMSE210_6,xMSE210_7,xMSE210_8,xMSE210_9
7.0,76.26,79.143157959,79.8070907593,79.8807983398,80.0449295044,80.0779647827,79.8596725464,80.2497253418,79.9695053101,80.0257492065,80.2666625977,79.5623550415,78.3925704956,79.1309432983,78.103553772,78.8929443359,78.9095306396,78.9230957031,78.3813247681,79.7104644775,78.451789856,79.0766677856,77.9512176514,78.067527771,78.0671081543,78.8305511475,78.3117523193,77.9106216431,77.7967071533,78.0427322388,78.2490310669
3224.0,110.42,115.468170166,115.488189697,115.588623047,115.938537598,114.950431824,115.511909485,115.407752991,115.78691864,116.085388184,116.523277283,115.651031494,115.833114624,115.378433228,115.299354553,115.475059509,115.75327301,115.198028564,115.666755676,116.003768921,115.56060791,115.549156189,116.283821106,114.817672729,115.566062927,115.373687744,117.149459839,114.637145996,116.030479431,114.315406799,116.376304626
178.0,101.98,94.9120407104,94.6494979858,94.6838607788,94.9394454956,94.9334030151,94.7277603149,94.6121520996,94.2771682739,94.3741607666,95.0782165527,95.2461929321,94.3674468994,95.1310806274,94.8657836914,95.2349395752,94.6133728027,94.4726028442,95.3795089722,94.8622589111,95.5619430542,94.340133667,94.9642105103,95.3312454224,94.4858169556,95.0706253052,95.0152206421,93.5964202881,95.4445037842,95.4935302734,94.9836502075
2514.0,111.31,111.67427063,112.169021606,111.651115417,112.066307068,112.634056091,112.208152771,111.594680786,111.868545532,111.94316864,111.936515808,111.197174072,110.883544922,110.574371338,111.186447144,111.211967468,111.664840698,110.697303772,111.767684937,111.472427368,110.773109436,108.868301392,108.370185852,109.509223938,109.14881134,109.22328186,109.251411438,110.752288818,109.873191833,108.711585999,109.02746582
7944.0,86.38,93.2309799194,93.121925354,92.7085266113,93.3165283203,92.8854827881,93.2564926147,93.0821228027,93.0597076416,93.4590759277,92.8311080933,93.4392700195,92.8676147461,92.3555679321,93.1514816284,93.1418762207,92.6046066284,92.4948806763,92.8702468872,93.6132736206,92.5476074219,92.8973312378,92.8720550537,93.6724243164,92.505569458,93.2141494751,91.8169937134,94.5699386597,92.5060195923,91.4312744141,92.1006622314
5821.0,74.5,81.2343521118,81.0398406982,80.7343902588,80.9809494019,80.4755249023,80.8839035034,80.6347351074,81.2517623901,81.1717224121,80.5079574585,79.7869567871,79.6626663208,79.5697097778,80.1644821167,79.0456924438,79.9039154053,79.5183105469,80.4309768677,78.6175003052,79.5051879883,79.3817596436,79.4141159058,79.5338363647,78.847694397,78.175491333,78.5471954346,78.5870513916,79.7479934692,79.0848236084,78.6953964233
5050.0,76.38,79.7325744629,79.5410003662,79.9539260864,79.5496292114,79.622756958,79.5506896973,78.9347763062,79.8695602417,80.0656509399,79.8212203979,78.4732437134,78.9773254395,78.0838623047,78.2140045166,78.387550354,77.541267395,78.6754379272,78.3421783447,78.3891830444,78.5950698853,77.8108215332,78.299446106,77.2057418823,77.8251800537,78.4239044189,76.7076568604,79.3057327271,77.4128341675,78.3479919434,77.8221359253
4319.0,92.4,94.2623977661,94.3126678467,94.341003418,94.6430587769,94.1901016235,94.1665344238,94.798614502,93.9665298462,94.5945358276,94.7272872925,93.519493103,93.5363769531,93.1043243408,93.0458374023,92.2608566284,92.8945465088,93.681312561,93.5442047119,92.9823150635,93.9750289917,93.2781600952,92.3417434692,92.0787353516,93.3191604614,93.4215240479,92.999206543,93.3907165527,93.9402008057,92.7598266602,93.002456665
3080.0,89.97,95.1941680908,95.7226867676,95.373588562,95.1875839233,95.1934814453,95.1234817505,95.2564849854,94.5051269531,96.1012115479,95.0636520386,95.7720565796,94.8199386597,94.9886627197,97.467086792,95.8809585571,96.8897094727,95.7544326782,96.0956420898,96.4587097168,97.176574707,97.1209487915,98.1111221313,97.1302871704,99.0375366211,95.7865524292,97.8497009277,95.5832595825,98.3877944946,97.9479141235,95.2399520874
6653.0,111.21,110.463668823,110.703514099,110.982704163,110.489692688,110.932952881,110.931587219,110.691101074,110.742225647,110.509635925,110.522651672,109.574043274,109.349014282,109.376899719,109.235153198,110.026306152,109.51966095,109.962150574,109.739761353,109.364044189,110.363838196,109.140144348,109.2787323,109.413772583,109.604949951,109.652542114,109.638244629,109.478256226,108.238479614,108.548347473,108.356025696
6635.0,98.67,102.910125732,102.571510315,103.062568665,102.568809509,102.471054077,102.884300232,102.77091217,102.784164429,102.521842957,102.894165039,101.504898071,101.911849976,102.502441406,102.086273193,101.297279358,102.051330566,102.577026367,101.430740356,102.050323486,102.067253113,102.009552002,102.089584351,100.381362915,101.412063599,101.163879395,102.413925171,101.612449646,102.178565979,101.708251953,101.906173706
5209.0,91.68,95.2705917358,95.6105117798,95.3283233643,95.5245056152,96.1744842529,95.5835800171,94.7947692871,95.3677444458,95.6180114746,95.1785049438,94.6904144287,94.6176605225,94.2491912842,94.4899978638,94.5187835693,94.8233184814,94.7328338623,94.5142059326,94.9359512329,93.9570770264,94.2958297729,94.4182662964,94.2453613281,95.3440322876,93.8938140869,94.632194519,94.8025512695,94.4964752197,94.7572631836,92.8535232544
1436.0,117.08,111.145172119,111.731002808,111.658782959,111.548500061,111.479454041,111.783859253,111.723526001,111.324821472,111.638847351,111.677047729,111.637504578,111.971824646,111.442520142,111.533409119,111.076850891,111.662094116,111.315200806,111.258522034,111.26184845,111.157608032,109.847854614,111.746101379,112.37852478,112.308036804,112.228530884,110.21408844,112.500549316,110.061325073,112.102371216,110.70589447
3826.0,106.59,102.105873108,102.174797058,102.325233459,102.310905457,102.522140503,102.15448761,102.268478394,102.727714539,102.410835266,102.251327515,101.976478577,102.63243103,102.007217407,102.41519928,101.840736389,101.330924988,102.230995178,101.729621887,102.378623962,101.658454895,102.752655029,102.162818909,101.920440674,102.676193237,101.499832153,101.111839294,101.314826965,102.407951355,101.654022217,101.066680908
7492.0,126.17,102.160270691,102.310142517,102.492767334,101.992324829,102.621528625,102.338279724,102.07635498,102.267799377,102.363769531,102.795944214,101.514221191,102.206092834,101.768806458,102.17640686,101.517829895,102.210945129,101.786155701,101.895874023,102.307373047,102.182167053,103.102119446,101.827766418,102.812065125,102.682907104,100.390228271,102.416656494,100.657501221,103.498703003,103.037574768,103.540771484
3388.0,90.86,93.9979171753,94.4566345215,94.3774185181,94.0351409912,94.1628646851,94.4062652588,94.3709182739,93.9769363403,94.2738800049,94.3292999268,93.7486114502,93.3736801147,93.3230133057,93.9373931885,93.5206604004,93.6028289795,93.5786972046,93.4641952515,93.4419708252,93.9456481934,94.0779342651,93.200881958,93.6807327271,93.3205413818,93.8724212646,94.0112991333,92.6859054565,93.7745437622,92.8104629517,93.7408294678
695.0,97.75,105.23740387,105.927558899,105.792556763,106.205055237,106.258972168,106.834182739,105.569702148,105.984184265,106.311225891,104.733070374,102.467102051,105.277862549,104.695503235,105.457603455,102.418022156,103.326446533,103.906677246,105.138595581,104.223602295,104.694625854,101.85206604,104.327087402,103.203582764,105.792320251,103.997962952,105.170196533,104.56817627,104.136619568,105.987586975,104.366584778
2005.0,95.62,93.2832870483,93.2163238525,93.4944763184,93.7948989868,93.8171691895,93.2871932983,93.8310012817,93.5356369019,94.0673065186,94.2463760376,92.5082702637,93.6404724121,93.4054489136,93.0975723267,93.2884140015,94.075843811,93.2264556885,93.9398345947,92.9774780273,93.6004867554,92.5308074951,92.2595672607,94.0053863525,94.6633224487,95.0886993408,93.1558609009,94.8466949463,93.1100311279,93.9252700806,95.3349456787
376.0,110.55,112.35294342,112.321739197,113.80796814,113.108322144,113.731323242,113.217964172,113.804634094,112.139602661,112.514282227,112.128448486,113.510154724,112.257347107,111.514228821,112.911857605,113.86479187,112.753555298,113.50402832,112.138122559,112.983757019,112.878761292,112.945640564,111.994987488,113.194877625,112.960845947,112.727119446,113.782943726,112.900444031,113.856216431,113.104820251,112.883331299
2678.0,96.82,94.0816040039,93.6892852783,93.7854995728,93.7792816162,93.985206604,93.8709487915,94.0908050537,93.843460083,94.0836868286,94.1195068359,94.4085235596,93.9932250977,93.900932312,93.8821868896,93.5299758911,94.2513427734,93.3435897827,94.4502792358,94.0372085571,93.7412033081,94.2415618896,93.771270752,92.9044342041,94.1481170654,93.6510238647,94.1048583984,93.2898712158,94.5154724121,94.0257415771,93.5555648804
4167.0,110.53,111.689689636,111.404647827,112.096473694,111.67931366,111.750968933,112.143592834,111.6145401,112.215278625,111.708023071,111.316177368,109.641235352,110.22718811,109.763038635,110.277336121,110.206031799,110.351280212,109.959922791,109.874076843,110.310791016,110.204620361,108.827674866,109.344116211,108.964416504,109.113868713,108.385620117,110.024108887,109.368232727,109.793380737,109.417404175,108.894378662
3107.0,125.91,112.568412781,113.093467712,112.841773987,112.553741455,113.297966003,112.889358521,112.685623169,113.038764954,112.793106079,113.258331299,114.583343506,113.949150085,114.449989319,113.325576782,113.828620911,114.550544739,114.846298218,111.924514771,114.129478455,114.409301758,114.77495575,114.40145874,112.619354248,115.380096436,115.077362061,114.928131104,114.810913086,114.404464722,115.934082031,115.62714386
5217.0,116.61,112.14680481,112.16166687,112.240943909,112.110939026,112.491821289,112.127731323,112.584129333,111.856369019,112.900611877,112.492782593,111.680229187,112.320137024,112.395324707,113.251220703,112.956115723,111.625984192,111.882949829,112.405448914,112.75239563,112.473617554,112.474411011,113.16255188,113.15071106,113.052474976,113.049003601,112.594558716,112.374465942,112.550384521,112.619430542,113.337623596
985.0,89.79,93.7339248657,93.398147583,93.7930297852,93.3992385864,93.7328643799,93.5786743164,93.6874008179,93.7621612549,93.7308959961,93.7537765503,93.2771911621,93.3789596558,93.6669921875,93.6320571899,92.9706344604,92.8774795532,93.1644058228,93.1164245605,93.4177932739,93.0946807861,92.8852844238,92.9326324463,93.1878051758,92.9742279053,92.8441848755,93.3354873657,93.3111114502,93.1710205078,92.9189910889,93.0995025635
3170.0,88.81,94.1072540283,94.0068969727,94.3257446289,94.3890762329,94.1005554199,94.2091064453,94.0110931396,93.7407073975,94.2190628052,94.2756118774,92.498336792,93.1783905029,93.2925567627,92.9692153931,93.198425293,93.2641906738,93.4895248413,93.0538711548,93.2462234497,92.8641052246,91.9630889893,90.9811096191,91.8265609741,91.2758255005,92.2738342285,91.8121566772,92.5752029419,90.8639450073,92.7079391479,92.3124389648
5958.0,96.83,105.205688477,104.668899536,105.456031799,105.399368286,105.132263184,104.526428223,105.88923645,105.166282654,105.053901672,105.093215942,105.453437805,105.869651794,104.987823486,105.763137817,104.978385925,105.357383728,105.088066101,104.764297485,105.397918701,105.402755737,106.190635681,105.947525024,104.189170837,105.644210815,104.554595947,104.670547485,104.952209473,104.435798645,106.184303284,104.562973022
7371.0,93.71,92.9114456177,93.0442047119,92.8762741089,93.8393783569,93.7358551025,92.7746734619,93.4315643311,93.0868988037,93.5621490479,92.7589035034,92.6107254028,91.8991165161,91.8965148926,92.7267150879,92.610786438,91.378074646,91.8369140625,91.7417526245,92.0687026978,92.6836242676,92.40574646,90.9520874023,90.6862869263,91.0938720703,90.4078216553,90.8380355835,90.6038360596,91.4268112183,90.7717666626,90.2796478271
2797.0,100.75,103.850524902,104.031639099,103.382667542,103.196472168,103.351898193,103.868804932,103.886871338,103.855941772,103.551589966,103.569198608,103.888832092,102.947540283,104.413444519,102.983200073,101.885871887,103.714912415,102.84211731,103.230659485,103.709449768,103.460205078,102.946372986,103.258300781,104.114974976,102.473121643,103.39906311,103.134353638,102.213813782,102.92149353,103.077949524,103.286956787
1994.0,110.24,104.29675293,104.363311768,103.958885193,104.3959198,103.868141174,103.764938354,104.538108826,104.689865112,104.369285583,103.906890869,103.96672821,102.444816589,103.424324036,103.073150635,103.636367798,104.049835205,103.571434021,103.742912292,103.485649109,103.38961792,103.547462463,102.898071289,102.553794861,101.273132324,102.50151062,101.867584229,102.15750885,102.359382629,102.213699341,102.697639465
2813.0,106.58,111.039299011,111.515441895,111.241447449,111.55922699,111.44102478,111.567848206,111.741348267,111.344078064,111.5,111.588394165,110.655303955,111.389533997,110.323120117,110.327758789,110.259063721,110.625106812,110.048080444,109.90473938,110.371147156,110.293045044,109.519821167,109.715301514,109.375686646,109.403816223,109.61227417,110.488296509,109.256271362,109.594551086,109.83681488,109.384170532
5809.0,112.86,94.6485137939,94.8657073975,94.6598815918,94.6520004272,94.5861740112,94.4609527588,94.887260437,94.8088684082,94.4420776367,94.2645645142,93.8855438232,93.4492797852,93.7145080566,93.6254196167,93.9527053833,93.5341873169,93.9853515625,93.8928070068,93.6866378784,93.8764648438,93.2605743408,93.4476242065,93.7842559814,93.0857086182,93.6019592285,92.6236114502,92.8452987671,92.7730789185,93.0451202393,93.0164260864
5618.0,95.59,93.9866790771,94.5810317993,94.5202026367,94.5384902954,94.5824584961,94.8090286255,94.6416931152,94.2618103027,94.4875717163,94.6384506226,94.2142028809,95.1117706299,93.6694259644,94.4063491821,94.5692672729,94.2476730347,93.4503631592,94.2879867554,93.2126922607,94.7036743164,95.584487915,95.8323059082,94.4736785889,94.639831543,95.2006912231,95.376663208,95.6347732544,95.1601791382,95.7040100098,95.7163848877
7814.0,95.74,101.644729614,102.2657547,101.580276489,101.382949829,101.779037476,101.501091003,101.65511322,101.570281982,101.652336121,101.271064758,100.777580261,101.007797241,101.094856262,100.6822052,100.390960693,100.506156921,100.68585968,100.95388031,100.975967407,101.423576355,100.312072754,100.194648743,101.506080627,99.9164276123,100.181289673,100.515991211,100.868484497,99.8941345215,100.381965637,100.76990509
912.0,87.65,94.0242385864,94.2410888672,94.4622955322,94.1421051025,93.7712173462,93.948348999,94.3353424072,94.1595916748,94.1456832886,94.3740844727,94.4143600464,94.6951599121,94.3748397827,94.4839248657,94.8719711304,94.2759857178,95.0277786255,94.9780273438,94.5838546753,95.3521270752,94.5032272339,96.2949447632,94.779838562,95.1728668213,96.1237869263,95.8932876587,94.9512176514,95.7160797119,95.4083557129,94.5106124878
1072.0,111.52,111.97517395,112.198234558,112.248085022,111.989936829,111.972503662,112.331344604,112.224990845,112.098899841,112.24773407,111.976455688,112.735145569,111.863044739,111.261222839,111.773803711,111.788848877,111.588043213,111.635971069,111.143920898,112.503166199,112.003608704,112.179649353,111.095748901,111.268821716,112.314849854,111.452781677,111.82900238,111.482086182,112.232498169,111.673110962,112.799209595
1131.0,90.28,94.9967956543,95.055267334,94.5797119141,94.5130157471,94.5822219849,94.6415786743,95.0056533813,94.6409912109,94.1559829712,94.9725723267,93.0663909912,93.7965011597,93.2301101685,93.2038269043,93.4585266113,93.9729385376,93.7172241211,93.2060089111,92.8888473511,94.2010269165,93.4141082764,94.4467315674,91.6278762817,94.6664733887,93.6056671143,93.2064437866,93.3827819824,92.4677734375,93.2676620483,94.6104888916
3549.0,119.31,94.5026626587,94.5214538574,94.3970336914,94.9313201904,94.2024002075,94.3774108887,94.5994567871,95.4688186646,94.6810913086,94.4296188354,94.0641860962,93.489730835,94.4185638428,94.4277267456,94.0949630737,94.6007003784,93.7629089355,94.0657119751,94.6274108887,94.520942688,95.2048339844,94.147567749,91.999458313,94.4735565186,94.4390106201,93.6889953613,93.8007888794,92.1904296875,93.3931884766,92.4573364258
7777.0,108.43,107.662849426,108.704162598,108.634140015,108.700737,108.665245056,107.963577271,108.145454407,109.029121399,108.857429504,108.727561951,109.21068573,108.559814453,107.901504517,108.294136047,108.947212219,108.991317749,108.491439819,109.277076721,109.299812317,108.415855408,108.775741577,108.127708435,108.727226257,108.825630188,108.787109375,108.194221497,109.539321899,107.5313797,108.916954041,107.909393311
335.0,105.77,104.957725525,104.664382935,104.971611023,104.389320374,104.490852356,104.701782227,104.3879776,104.372390747,104.893806458,103.990196228,104.490356445,103.807098389,103.697875977,104.084815979,104.306648254,102.942001343,104.033828735,104.55166626,104.542068481,104.247550964,104.063323975,103.634117126,104.144836426,104.720932007,104.024406433,104.685157776,103.261169434,104.372398376,105.117103577,104.440452576
7288.0,105.06,110.854888916,110.62701416,111.069908142,110.789077759,110.636123657,110.964057922,110.422523499,111.390678406,111.271682739,111.082992554,110.114334106,110.129753113,109.836685181,110.925933838,110.026252747,110.128601074,110.216247559,110.558929443,110.406921387,110.656410217,110.287483215,109.65977478,109.185012817,109.771720886,110.37348938,110.097801208,109.579498291,110.859802246,110.362220764,110.153877258
7038.0,110.66,111.132041931,110.983970642,111.91721344,112.589187622,111.623138428,110.899780273,111.648162842,110.925270081,112.025291443,112.297874451,110.789016724,112.102432251,111.683204651,112.251365662,112.956016541,110.938110352,110.632797241,111.870582581,110.80657959,111.725364685,111.944946289,112.702133179,112.614509583,112.743354797,111.167533875,110.807601929,113.667327881,111.582099915,112.635040283,111.059204102
2414.0,99.16,105.427536011,105.465370178,103.763427734,105.819793701,104.736503601,105.749389648,105.971687317,105.767448425,105.543891907,103.982749939,104.964668274,105.955070496,105.854522705,104.662033081,105.826698303,105.70010376,104.611938477,105.281455994,106.707748413,106.273277283,107.358856201,105.511947632,106.749763489,106.396308899,108.419029236,106.087013245,106.725448608,105.427856445,107.168861389,105.54359436
6215.0,132.7,111.232452393,111.657791138,111.475898743,111.424263,111.612091064,112.167228699,112.040657043,111.569702148,111.115493774,111.506286621,111.604873657,111.299438477,111.488868713,111.17175293,111.270629883,111.150558472,111.181716919,110.869064331,110.957099915,110.721168518,110.369010925,110.761917114,110.962181091,111.494865417,110.829627991,111.366096497,111.774787903,111.188743591,111.170280457,110.757789612
6849.0,96.49,103.463867188,103.234237671,103.057189941,103.432647705,103.239883423,103.665641785,103.653785706,103.383728027,103.70526886,103.371810913,102.72568512,103.201011658,103.489402771,103.456077576,102.49697876,103.340126038,103.321723938,102.968452454,104.122421265,103.239013672,102.446472168,102.838523865,101.811264038,103.048370361,102.404792786,103.022453308,102.267822266,103.646064758,102.895988464,102.389083862
6683.0,101.62,103.684326172,102.862312317,103.264053345,102.619819641,103.557983398,103.489311218,103.61832428,102.992454529,102.964439392,102.673271179,102.575439453,103.652786255,102.264640808,102.631599426,102.567710876,102.376678467,102.985725403,103.255081177,102.937644958,102.921875,103.645881653,103.869148254,103.626358032,104.450050354,103.970466614,104.185539246,101.926704407,103.537269592,103.314720154,103.316551208
6151.0,86.81,92.4737319946,92.4455566406,92.090133667,92.2646102905,92.1012878418,92.5943222046,92.5958709717,92.3297042847,93.0334091187,92.6458816528,92.0210800171,91.9951095581,91.712638855,92.1408157349,91.2087173462,91.3249969482,91.6229553223,91.9737472534,92.604675293,92.3854980469,90.8700256348,91.6730117798,91.4588699341,91.4494781494,91.6336135864,90.5899963379,90.3676681519,91.6832351685,91.2967605591,91.0608444214
7015.0,105.03,92.6981506348,92.5143661499,92.4199447632,92.6006011963,92.7797241211,92.8682556152,92.5101470947,92.5514221191,92.5494232178,93.120880127,92.5028686523,92.2367095947,91.8679733276,91.883430481,92.3655166626,91.7980270386,91.5528640747,91.9188079834,91.9094085693,92.2402038574,92.1049346924,92.5664901733,91.7958374023,91.6411437988,90.4842987061,92.034614563,91.7361450195,90.8789825439,91.4127426147,91.5559463501
7393.0,93.83,93.1297073364,92.76197052,92.5599899292,92.9145355225,92.8897857666,93.0348968506,92.926864624,92.8367843628,92.5961380005,93.0080108643,92.8989486694,91.9932098389,92.0047073364,92.2793807983,91.2418441772,91.9073867798,91.8187179565,91.8152770996,92.4007568359,92.5377578735,91.6286392212,90.5263977051,92.149017334,92.1448822021,91.4920196533,91.48853302,92.2630767822,91.6268997192,91.3390426636,91.2929611206
2547.0,91.35,94.9766082764,94.980758667,94.5854568481,94.6603012085,94.6602630615,94.6718215942,95.1182403564,94.6734085083,94.8410949707,95.0326843262,93.9560546875,93.6487579346,93.8389053345,93.5840530396,94.1220016479,94.320098877,94.0485458374,94.0371398926,94.4672698975,94.4636001587,93.8392562866,93.33228302,93.4178237915,94.0922088623,94.4896774292,94.4360122681,94.7514648438,92.8496170044,93.0952301025,93.6664276123
1750.0,109.39,111.74356842,112.274971008,112.115112305,112.776924133,112.206756592,111.822639465,112.065475464,111.679931641,111.925010681,112.246643066,110.325553894,111.348403931,110.831802368,111.708396912,110.666374207,111.579956055,111.848022461,111.614196777,111.413444519,110.916183472,110.493103027,110.733337402,111.970191956,112.797096252,111.623603821,112.669151306,111.723892212,112.428207397,112.254684448,110.702690125
4229.0,107.11,110.433113098,111.709579468,111.125465393,110.985748291,110.790390015,111.596107483,111.443374634,111.032073975,111.085418701,111.905197144,110.369781494,110.421867371,111.102035522,111.104621887,111.098876953,110.68497467,111.091148376,110.711784363,110.791610718,110.296386719,110.910232544,110.639282227,111.647697449,109.952896118,109.971099854,110.034614563,110.450401306,110.516838074,110.431983948,110.104415894
5269.0,115.44,114.032241821,112.33934021,112.891860962,112.860206604,113.503364563,112.821769714,112.704864502,112.816741943,113.576881409,112.679542542,114.178138733,115.282073975,113.503860474,113.49269104,114.54776001,114.323738098,113.81350708,113.582878113,113.982948303,113.239173889,115.599212646,114.683486938,114.414085388,112.731582642,113.46497345,115.181083679,112.633140564,113.697723389,113.76815033,113.840736389
8307.0,87.43,92.3150482178,92.3432235718,92.3815917969,92.026473999,92.0900802612,92.6183776855,92.0099411011,92.4423828125,92.2252349854,92.0002212524,91.6638565063,92.096496582,92.1621932983,91.6399612427,91.5415878296,91.7780532837,91.4006347656,92.0901641846,91.6083679199,91.3817672729,91.5894699097,91.8983612061,91.5297546387,91.2901611328,91.8290252686,91.4643859863,91.676612854,92.3373184204,91.875579834,92.0917663574
5927.0,105.55,102.872840881,103.092819214,102.706077576,102.749465942,102.705322266,102.63709259,102.614723206,103.190788269,102.093734741,102.505218506,102.066261292,102.762390137,102.248588562,102.425590515,102.762084961,102.019012451,101.817298889,102.117782593,101.785598755,102.37437439,101.766532898,102.178245544,103.113494873,102.58618927,102.294822693,103.071998596,100.437561035,102.839179993,102.835578918,102.088020325
7520.0,102.71,103.108795166,103.066810608,102.97278595,103.260978699,103.355163574,104.153121948,102.842094421,103.005355835,102.944511414,103.150917053,102.140846252,101.446594238,102.510948181,103.478164673,103.541847229,103.082733154,103.06892395,103.34009552,102.418907166,103.19090271,102.494018555,101.458488464,101.711547852,101.388923645,102.208076477,102.548423767,102.32888031,103.733955383,102.239318848,102.0730896
8225.0,112.32,110.054740906,110.109565735,109.713401794,109.727218628,109.931213379,110.238845825,109.823722839,110.054893494,109.593414307,109.36630249,108.954231262,109.510169983,108.938781738,109.026931763,109.240249634,109.670570374,109.294235229,109.534141541,109.406990051,109.479934692,108.735687256,107.937026978,109.003623962,108.972763062,108.797271729,108.881774902,109.633018494,109.571777344,109.73639679,108.842559814
4552.0,104.0,103.663146973,103.917137146,104.29082489,103.965911865,103.337669373,103.796821594,103.537490845,104.288223267,103.446685791,104.046134949,102.800605774,102.88381958,102.719299316,102.27696991,103.439102173,101.635780334,102.558128357,103.267532349,102.507530212,102.572669983,102.438713074,101.535591125,101.128410339,101.714485168,102.753128052,102.086235046,102.605361938,102.233894348,103.159255981,101.449859619
2071.0,105.53,112.298599243,112.200294495,112.199493408,112.173553467,111.959320068,112.714935303,112.27973175,111.600982666,111.853111267,111.852088928,111.508049011,111.751922607,111.806106567,112.065963745,111.536888123,112.096466064,111.614578247,111.661247253,111.619651794,111.304138184,111.823013306,111.829864502,111.14906311,111.367897034,111.668106079,111.040504456,111.282028198,111.525222778,111.670783997,111.015602112
8248.0,108.05,110.530426025,110.593215942,110.237228394,110.407821655,110.658821106,110.404518127,110.808776855,110.459983826,110.241668701,110.878936768,111.256790161,109.160972595,110.899108887,109.905860901,110.847770691,109.945388794,109.920661926,110.811820984,109.84928894,109.715858459,111.339744568,110.22869873,111.895347595,111.691123962,111.625144958,111.100814819,111.246307373,108.325645447,109.333091736,111.644111633
2526.0,115.82,111.790420532,112.175254822,111.965187073,111.700706482,112.156013489,111.634712219,111.540176392,112.242446899,111.562484741,111.851982117,112.288536072,111.695732117,110.989883423,112.026565552,110.905250549,110.738433838,111.824356079,111.008491516,112.020927429,111.403129578,111.541389465,109.979934692,110.777534485,109.390083313,110.106246948,110.247673035,110.329246521,110.000938416,110.942245483,109.669113159
4535.0,92.21,94.446685791,94.387336731,94.530456543,94.3652496338,94.3443450928,94.6280822754,94.3901901245,94.2832565308,94.4406814575,94.5249710083,93.9796066284,93.9096221924,93.9626312256,94.0743255615,94.2788467407,94.1378326416,94.1345748901,94.1015319824,93.2344512939,93.6192321777,93.0599899292,93.3579788208,94.0264282227,93.5461730957,93.7813415527,93.8086700439,93.0642318726,94.0330657959,93.7461166382,92.5104370117
2691.0,95.59,94.1950683594,95.1791687012,95.0250930786,94.7045135498,94.2694625854,94.5481109619,94.724105835,94.6772537231,94.6758117676,94.3101882935,92.4573669434,93.6697235107,94.2225418091,93.6184997559,93.891494751,93.0786972046,93.2519836426,93.2600784302,93.4385070801,93.3997039795,91.9871520996,93.3773422241,91.2456665039,93.3801956177,93.848487854,93.443145752,92.2609786987,92.986328125,92.0815887451,92.2763900757
4847.0,136.56,116.563117981,117.360404968,116.575637817,116.043800354,116.282913208,118.087249756,117.073074341,116.727806091,117.088684082,116.719367981,119.075714111,117.854354858,117.132469177,117.101234436,117.114341736,117.467849731,116.65397644,116.659049988,115.502662659,116.976020813,117.907989502,116.886451721,116.58745575,117.393997192,117.483329773,116.43006134,116.806243896,115.526115417,117.760375977,119.273086548
47.0,90.81,94.6876449585,93.7208328247,94.3911819458,94.768737793,94.718170166,94.1240234375,94.6327438354,94.6690979004,94.7133255005,94.0420684814,94.4211883545,94.7483291626,94.004447937,94.798576355,95.0360412598,93.846572876,94.265586853,95.2293319702,94.5713577271,93.8034820557,94.6153030396,93.9774475098,93.1828536987,94.3416366577,94.251701355,93.6679153442,93.6689376831,94.3729095459,93.468460083,94.0880889893
5061.0,97.19,104.229804993,104.486236572,104.25327301,104.286773682,104.428596497,104.484916687,104.531082153,104.151679993,104.92755127,104.433914185,102.612670898,102.496940613,102.9923172,103.402069092,102.626037598,103.278373718,102.706115723,102.962364197,103.447380066,103.249412537,102.002151489,102.512969971,102.692810059,102.968894958,101.99357605,101.937431335,102.129730225,102.481689453,102.821327209,101.844657898
7920.0,73.76,78.0921401978,77.6598739624,77.282081604,77.6992263794,77.8995361328,77.6731185913,77.4783782959,77.6822433472,77.5829467773,77.6708221436,77.2262115479,76.5561141968,77.7576293945,77.7388305664,77.0494384766,77.51587677,77.4650421143,77.4948577881,77.0688934326,76.8637466431,77.1008758545,77.520652771,77.4785461426,77.3695755005,77.147895813,77.7697906494,76.9958724976,76.8896560669,77.576751709,76.8923721313
5303.0,117.83,113.37512207,112.640830994,112.734291077,112.335105896,113.191772461,112.643363953,112.694107056,112.40788269,112.419754028,113.009986877,112.506568909,111.282745361,112.315559387,111.460281372,111.340087891,111.211380005,110.848937988,111.831695557,111.85634613,111.095870972,112.283676147,111.673408508,110.870491028,110.943603516,110.869659424,111.633491516,111.152160645,111.077644348,110.980361938,111.145774841
4346.0,110.75,115.171478271,114.126457214,114.858329773,114.955314636,115.752853394,115.225746155,114.807746887,115.724571228,114.981201172,114.79863739,114.735420227,113.246879578,114.83405304,116.113059998,115.513435364,114.020515442,115.307655334,114.498451233,114.953132629,113.560928345,116.015007019,114.647872925,114.23639679,114.212890625,115.49055481,114.46181488,114.935379028,114.986984253,114.709602356,114.014984131
