ID,y,depth_3_0,depth_3_1,depth_3_2,depth_3_3,depth_3_4,depth_4_0,depth_4_1,depth_4_2,depth_4_3,depth_4_4,depth_5_0,depth_5_1,depth_5_2,depth_5_3,depth_5_4,depth_6_0,depth_6_1,depth_6_2,depth_6_3,depth_6_4
4907,93.53,95.5669174194,95.1277389526,95.5963058472,95.4998016357,95.6638870239,94.5629653931,95.1136169434,95.6426925659,95.4777526855,95.0684127808,95.0342407227,94.5816421509,95.8898391724,94.1047973633,94.3430557251,93.5317993164,94.6001205444,93.5147094727,93.5824432373,93.4717941284
4421,97.72,93.600402832,93.350112915,93.2063293457,93.7760620117,93.9440002441,93.596862793,93.5333023071,93.7804946899,93.4909515381,93.8822097778,92.7989883423,93.5474472046,94.738494873,92.7539672852,93.5942306519,94.2344512939,93.6754455566,94.0936203003,93.5609664917,94.2191467285
5141,101.23,104.834579468,104.4139328,104.891639709,104.851867676,104.889450073,105.142448425,104.7554245,104.754745483,104.929969788,103.933021545,105.095237732,104.802207947,105.009849548,105.133613586,104.981040955,104.818916321,104.254394531,104.395317078,104.471084595,104.713844299
1190,104.29,95.5075683594,94.6757507324,95.234413147,95.1967163086,95.2791137695,94.3231735229,95.3783416748,95.4409484863,95.2056808472,95.1823501587,95.8381347656,95.2754669189,95.3859176636,95.3690795898,95.1824493408,95.3211975098,95.2691879272,94.8163375854,95.2156219482,95.9253921509
7493,77.5,77.7356567383,77.8011016846,77.6163101196,77.6527099609,77.6213302612,77.3241729736,77.3122787476,77.49609375,77.6156768799,77.8818359375,77.259513855,77.3757781982,77.34009552,77.5168151855,77.5121231079,77.3664245605,77.9134063721,77.4238357544,77.2939910889,77.4250488281
4473,89.99,94.0658416748,93.9130783081,93.4382705688,94.3395233154,93.8335952759,95.0775985718,94.237487793,94.3967285156,95.182434082,94.2462081909,94.4017791748,94.756187439,95.3153839111,94.940536499,93.3367996216,95.5400543213,94.885307312,95.2065429688,95.0968856812,94.2283172607
3923,95.7,94.1383666992,94.1925811768,94.3139343262,94.5505218506,93.4816589355,94.2988586426,94.3924942017,93.9735107422,94.2087860107,94.9653701782,95.1011505127,94.234703064,94.2764968872,94.2360153198,94.7245101929,94.3329238892,94.732635498,92.1902923584,94.5997619629,94.9897766113
6730,103.19,102.186660767,102.689590454,102.233146667,103.031784058,102.392250061,101.435714722,101.93699646,101.722434998,101.810409546,101.410736084,100.785644531,101.892936707,101.069915771,101.535057068,101.923522949,101.01234436,100.979804993,100.908760071,101.57926178,101.428916931
8018,87.68,91.0776138306,91.0828552246,91.1560821533,91.2057495117,91.1609420776,90.5011291504,91.0414581299,90.8712615967,90.3984069824,91.1215896606,90.651184082,90.5748596191,90.7277450562,90.9475784302,90.9022216797,90.4907989502,90.7906265259,90.6179733276,90.3050003052,90.471824646
1278,107.94,112.6121521,111.745063782,112.347473145,111.695083618,112.501335144,111.914276123,111.638549805,111.952346802,111.286636353,112.383224487,112.081047058,112.290687561,111.328102112,112.145957947,112.182044983,112.039077759,111.747741699,111.971351624,111.805755615,112.066810608
6252,92.13,94.3934173584,94.1334152222,94.1608886719,94.0815124512,94.0070343018,94.3271179199,93.9966812134,93.9638519287,94.4051132202,94.1285934448,86.5699157715,93.7265701294,93.7891998291,94.3232879639,93.7889709473,93.5778961182,93.868637085,93.6094207764,93.50440979,93.9668960571
3242,87.95,96.3947677612,96.5891723633,96.0668640137,95.7834014893,95.8548583984,97.6223907471,98.0237503052,97.9703674316,95.979850769,98.0699539185,98.842956543,99.0986251831,99.8095550537,98.947769165,100.202148438,101.396530151,103.062705994,96.0561828613,102.419754028,101.129608154
2935,98.51,94.400100708,93.5942001343,93.8347854614,94.0063171387,94.0638275146,93.5371856689,93.8071060181,93.7311859131,94.2419815063,93.9134674072,93.6423110962,92.8184661865,93.3957443237,86.2984771729,94.2308807373,95.142326355,94.8966598511,93.3619766235,94.2499084473,94.4873352051
3628,111.22,108.00479126,110.535812378,109.729957581,110.577804565,110.790077209,110.181289673,111.737792969,110.816001892,110.888427734,110.950042725,109.399879456,109.066368103,110.200439453,110.660385132,111.240989685,108.99055481,110.661697388,112.167427063,109.867576599,110.899375916
7861,108.08,111.511772156,111.424209595,112.714164734,112.149627686,111.502784729,111.061210632,111.280014038,110.757606506,110.997756958,110.406761169,110.944602966,111.169746399,111.275108337,101.351989746,111.376670837,112.249786377,112.535446167,111.712089539,111.372566223,111.623603821
1090,96.35,103.6014328,104.102279663,104.078208923,104.098350525,104.234291077,103.634864807,103.580413818,104.166122437,104.160606384,104.087554932,103.723670959,102.980873108,104.264701843,103.697235107,103.751449585,103.842437744,103.486831665,102.8852005,102.912651062,103.834777832
4405,98.36,94.5565567017,94.7925796509,94.7224807739,95.0188751221,95.0496673584,94.6848373413,94.6129074097,94.3156814575,94.6649475098,94.6140441895,94.5157623291,94.8157653809,94.8303756714,94.0396118164,94.4715499878,94.0492248535,93.8720703125,94.1890182495,93.8840713501,93.8600387573
8037,93.59,92.7779388428,92.9751052856,92.7929382324,92.7469940186,92.9459686279,92.3681640625,92.8708953857,92.4856338501,92.9660873413,92.890007019,92.1828079224,92.4610748291,92.9543228149,92.7822875977,92.9579086304,92.6943740845,92.6521987915,92.068397522,92.559387207,92.6024780273
4056,109.13,111.987136841,111.25213623,111.937576294,111.700172424,111.228851318,111.073913574,110.756034851,110.808731079,111.332473755,111.220336914,110.963493347,111.079620361,110.539527893,111.224639893,110.778739929,110.855148315,110.670066833,110.881568909,110.88066864,110.400360107
336,94.17,93.5486068726,93.6044387817,93.7302398682,93.5153274536,93.6130065918,93.9312667847,93.2676391602,94.0434646606,93.6118164062,93.6663970947,93.7596588135,93.5076599121,94.3881149292,94.3384017944,93.8907089233,94.9122695923,93.8895797729,94.2515258789,93.5664520264,93.5213394165
3679,89.07,93.1120681763,93.1386489868,92.866645813,92.8492355347,93.0861053467,92.353843689,92.407913208,92.6400680542,92.3520889282,92.9418945312,92.6775894165,93.0501556396,91.6232681274,92.2989044189,92.4460449219,91.7997512817,92.4558181763,92.1306381226,92.2170028687,92.0352325439
6626,88.61,94.4125213623,94.0362319946,94.3759384155,94.0617675781,94.0878448486,94.0373458862,94.1006622314,93.867225647,94.1839370728,94.3079986572,93.825881958,93.9285888672,94.2275619507,94.3008346558,93.8250350952,93.7057876587,94.4343795776,93.9139709473,93.7450714111,93.9695358276
332,104.08,111.525123596,111.766937256,112.112861633,112.142532349,112.140716553,111.930900574,111.902435303,111.749679565,111.590660095,112.017288208,111.426330566,111.44026947,111.445281982,111.789680481,111.596794128,110.964935303,111.426498413,110.963012695,111.102622986,111.593284607
2212,90.49,97.1554031372,97.275932312,96.415397644,96.5398483276,97.3013458252,98.3165893555,96.3881149292,98.7937698364,98.6867675781,98.0928649902,99.1794891357,98.1156234741,99.2802963257,99.1495056152,99.0426254272,100.410766602,100.445281982,100.150032043,100.048080444,100.493186951
8092,111.86,110.903900146,111.159049988,111.083206177,111.057273865,111.437683105,110.332069397,111.304031372,110.598846436,111.269104004,111.193336487,111.165290833,111.828109741,110.995231628,102.550491333,110.79309845,111.680854797,111.680839539,111.752700806,110.257911682,111.658279419
2506,112.57,112.612442017,113.028259277,113.031799316,113.291389465,113.296173096,112.841789246,112.540969849,112.186645508,112.653556824,112.2474823,112.878791809,113.891075134,112.972686768,103.395973206,113.855690002,112.552177429,112.164169312,112.898880005,112.626449585,112.991104126
1517,89.91,94.7908859253,94.686630249,94.5483016968,94.7818145752,95.1161727905,95.0881881714,94.7935562134,94.8647689819,94.4771118164,95.0347824097,86.9817962646,94.4605026245,94.69115448,95.0733261108,95.0200576782,95.5331344604,95.3595275879,96.560508728,95.6904373169,95.6416091919
1139,104.52,103.08782959,100.954154968,102.425415039,102.680335999,101.141319275,102.882484436,102.942871094,100.292022705,103.672264099,102.725875854,101.308113098,101.418663025,102.267227173,102.89415741,105.330039978,104.662391663,102.007377625,101.996078491,101.615943909,102.013366699
6480,114.33,111.892730713,112.234848022,112.072753906,112.049247742,111.600700378,112.038215637,111.81111145,111.610191345,111.596443176,112.669380188,111.325424194,112.255271912,111.357131958,111.975837708,111.76374054,111.553024292,112.058509827,111.432640076,111.282043457,111.408164978
7682,105.54,111.470153809,111.04624176,111.042289734,111.149353027,111.498497009,111.504898071,111.061584473,111.431083679,111.089195251,111.151885986,111.684890747,111.246353149,111.661491394,111.357276917,111.329452515,110.811302185,111.35017395,110.907745361,111.181365967,110.239028931
2698,91.55,93.8794784546,94.107170105,93.6900482178,94.2492523193,94.3421936035,93.4974975586,93.9317016602,93.767074585,93.4510192871,93.5525360107,93.226776123,93.5076141357,94.1657485962,93.8547668457,93.5304946899,93.1009902954,93.2585144043,93.2704391479,93.1369781494,93.1412353516
2176,106.81,112.855308533,113.305473328,113.116401672,113.195999146,112.756568909,113.056182861,112.440078735,113.312057495,112.744049072,113.65247345,113.417457581,112.751213074,112.973602295,112.996414185,113.431282043,113.50063324,113.865219116,113.199653625,113.667144775,114.165306091
315,112.44,111.927062988,112.125473022,111.689460754,111.864295959,112.140716553,111.409065247,111.581260681,111.570281982,111.470375061,111.67477417,111.242881775,111.383666992,111.842819214,111.458389282,111.120788574,111.303108215,111.244171143,111.050605774,110.855529785,111.593284607
966,107.68,94.3885879517,94.1026382446,94.3342208862,94.0392837524,93.9464950562,94.5536880493,94.8649215698,94.5000610352,93.800163269,94.1800231934,94.2013244629,94.5464172363,94.1261291504,94.3999328613,94.2863464355,94.1977310181,94.312210083,95.1215667725,94.9324798584,93.2895278931
661,93.08,94.0065002441,93.1976623535,94.0870437622,94.269859314,94.146156311,94.1081314087,93.7301177979,93.2684249878,94.8654403687,94.1000900269,94.4652328491,94.1253509521,94.2419891357,94.3609542847,94.9729156494,94.3785552979,94.166229248,93.9491653442,93.754699707,94.4870758057
8169,92.26,91.4911804199,91.4788742065,91.2628707886,91.1201629639,91.682182312,91.2347869873,90.4837646484,91.0524673462,91.3156051636,91.1393737793,90.9182510376,91.1459732056,91.081413269,91.2109451294,91.1442642212,90.8592987061,91.2215118408,91.0998687744,91.2620773315,91.4927902222
3369,81.96,78.3071899414,78.4578552246,78.0904388428,78.2578811646,78.2727737427,77.8788528442,78.2805938721,78.093421936,77.8697128296,77.8050918579,77.864364624,77.9694061279,78.0885238647,78.044670105,78.0904464722,77.7884063721,77.7845840454,77.8820571899,78.0375137329,77.7957763672
334,90.27,95.0961990356,95.1604690552,94.8771896362,95.1867828369,95.45362854,95.4101791382,95.6205062866,95.4392776489,95.4622802734,95.319732666,95.2293624878,95.5844802856,95.1771087646,95.3221511841,95.8113479614,95.535446167,95.6055908203,95.9536514282,95.6751174927,95.65965271
4132,111.32,114.978393555,115.50806427,114.604370117,114.880569458,115.062805176,115.45275116,115.421226501,115.619743347,115.12902832,115.544578552,115.569282532,115.530082703,115.319198608,115.30682373,115.355728149,115.513648987,114.848747253,115.439109802,115.293487549,115.155899048
3455,92.45,94.6361083984,94.6243057251,94.6452941895,94.5079116821,94.9063720703,94.9269638062,94.9364395142,95.2692184448,94.831703186,94.8742446899,94.7665939331,95.6039733887,94.9089202881,94.4615859985,94.7030258179,94.8324508667,96.5818099976,95.8889083862,95.7721710205,96.7760620117
5960,110.66,113.086952209,112.843452454,112.574462891,112.122192383,112.599060059,113.547676086,114.154266357,112.378791809,113.482040405,112.854858398,114.107192993,113.773139954,114.957817078,113.846092224,114.187850952,114.393852234,113.923698425,114.017936707,113.891265869,113.573982239
6258,117.48,111.768234253,112.065467834,111.73311615,112.220695496,112.265380859,112.245574951,112.441993713,112.250991821,111.779747009,112.214439392,111.590530396,112.449966431,112.20501709,111.208251953,112.159500122,112.712982178,112.452690125,112.402656555,112.203056335,111.723861694
232,112.75,111.918983459,111.047058105,111.862709045,111.83416748,111.644561768,111.146865845,111.800361633,112.271682739,111.457862854,111.626419067,111.545654297,111.084106445,111.938331604,111.872749329,111.930809021,111.496711731,111.261291504,111.665519714,111.263710022,111.998306274
2199,94.55,94.0296173096,94.1776275635,94.2971496582,94.5712432861,93.9269714355,94.1441879272,93.0775527954,94.3538894653,94.6002197266,93.5149078369,94.211227417,93.2543487549,94.8084487915,93.5696411133,93.228187561,93.6890182495,93.5743255615,93.2214813232,93.4556732178,93.0778579712
4313,100.68,93.1951446533,93.5485076904,93.7303161621,93.9565658569,93.2294540405,93.7886886597,93.5029373169,93.5190505981,93.3932876587,93.2992782593,93.7877807617,94.3953781128,94.3454208374,86.0794219971,93.7813949585,93.9177856445,94.6700592041,94.2507629395,94.145324707,94.0923614502
5392,88.16,95.3697052002,95.5157699585,95.2459640503,95.6082305908,95.5567016602,95.4998397827,96.2410964966,95.7881774902,95.606338501,95.7862625122,95.6882858276,95.643119812,96.4386825562,95.1715393066,95.9187393188,96.2537536621,96.579284668,96.5351409912,96.433013916,95.5541992188
633,85.76,92.1706542969,92.316444397,92.0625305176,91.71434021,92.3484649658,92.0032119751,92.4647598267,91.9932250977,91.8392181396,92.379486084,91.0902557373,91.643371582,91.9168319702,91.7337036133,91.6193389893,91.7584762573,91.5645141602,90.6717987061,91.6969451904,91.1577758789
719,92.58,94.3973693848,94.2467422485,93.859916687,94.1613311768,94.6618881226,94.2553405762,94.0385131836,94.2441329956,94.0622634888,94.025680542,93.939743042,94.3300094604,93.9005432129,94.3787994385,94.5669555664,94.53565979,94.4163970947,94.4263076782,94.1269226074,94.4764328003
2042,89.83,96.5670700073,95.265411377,95.457244873,96.0590209961,95.9135513306,94.4565353394,97.2936401367,96.6770629883,96.2036209106,96.8696212769,97.7170639038,94.5368270874,95.6398239136,95.4321365356,97.2757720947,97.4975357056,98.5064468384,97.8729400635,95.7491073608,97.4207992554
6318,75.59,78.4115982056,78.2319335938,78.5661849976,78.0308074951,78.0168457031,77.9444503784,78.1320266724,78.0524902344,77.7976455688,78.0551147461,78.2318344116,77.989112854,78.2694625854,77.8527374268,77.7853851318,78.0368652344,77.6619110107,77.6612014771,78.2195968628,77.8883590698
3693,125.44,112.269927979,112.548576355,112.677192688,112.777290344,112.541885376,112.648468018,112.544998169,112.29826355,112.257026672,112.097320557,112.461982727,111.916053772,112.614128113,112.302391052,112.483200073,112.148262024,112.251365662,111.932121277,112.402122498,111.931243896
3450,90.26,93.139541626,92.9226531982,93.0649185181,93.2432250977,92.9933319092,93.0469284058,92.7244110107,92.5405578613,93.1526184082,92.8860778809,93.359046936,92.854133606,92.7891921997,86.0396575928,92.8242721558,93.4595108032,93.0017852783,93.3498382568,92.9301986694,92.8299407959
5915,91.68,94.5564880371,94.7704467773,94.495765686,95.1498260498,95.0578765869,94.8298416138,95.3566513062,95.1580810547,95.0833282471,95.4280853271,95.8538894653,95.2441864014,94.8633651733,94.6581954956,95.0990753174,94.9400939941,94.700340271,95.7334594727,96.0850143433,95.8931655884
6078,140.31,117.027198792,116.632324219,116.707069397,116.89213562,116.780464172,116.494857788,116.450965881,116.500709534,116.65486908,116.844032288,116.704795837,116.732719421,117.534042358,116.763938904,115.681800842,117.57207489,117.3227005,117.485046387,117.175422668,117.634986877
4394,80.44,77.6915283203,77.7841644287,77.6934814453,77.9221191406,77.6403274536,77.896484375,77.4011154175,77.8553771973,77.8697433472,77.5277557373,78.1289367676,78.0078277588,77.9763336182,77.7176513672,77.1701507568,78.2457427979,78.4630432129,78.0355529785,78.0731735229,78.1204910278
5916,96.48,103.093849182,102.512718201,102.923202515,102.858047485,102.612258911,102.505157471,102.627716064,102.437057495,102.663467407,102.75302887,102.643363953,102.415756226,102.405189514,102.373580933,102.667640686,102.113922119,102.264228821,102.013000488,102.064552307,102.203529358
3153,106.28,105.40171051,105.25528717,105.521766663,105.132392883,105.862869263,105.278915405,105.379364014,105.637519836,106.300460815,105.815315247,107.245773315,106.046180725,106.203147888,105.153411865,106.663589478,105.742263794,107.165435791,106.534217834,106.506591797,106.423782349
2267,88.62,94.7384262085,95.3197937012,95.1044158936,94.7796630859,95.0963439941,94.9526062012,95.2007751465,95.5475921631,95.0760116577,95.076675415,95.0719680786,94.6502227783,94.7309494019,86.8958816528,94.9766998291,94.9264907837,95.6716308594,95.1918716431,94.9578018188,94.736541748
4579,90.87,93.0400543213,93.1300125122,93.3211746216,93.1876449585,92.952507019,93.5291824341,93.2808303833,93.1289138794,92.7654342651,93.3764877319,86.0770645142,93.1214294434,92.7037124634,93.1225357056,92.9563140869,92.7041702271,92.8907089233,92.7390670776,93.109375,92.9159240723
6952,87.44,92.3165283203,92.4406890869,92.2157974243,92.515914917,92.7324371338,91.8528060913,92.4355773926,92.0192642212,92.0603866577,92.1261978149,92.2273406982,91.9340591431,92.0269699097,91.4010696411,92.7818984985,90.8680648804,91.8580627441,92.0242843628,91.5683670044,92.4093933105
1576,93.72,95.3170547485,95.2869720459,95.2813491821,95.5157470703,95.3009872437,95.3350143433,95.7176437378,95.5789337158,95.4848327637,95.2749404907,87.0506591797,95.6693878174,95.3195343018,95.4498596191,95.556060791,95.8953399658,95.6571044922,95.339225769,95.6340179443,96.2995452881
4197,89.89,94.8887786865,94.1896209717,95.0116195679,92.6354904175,93.2876434326,95.2496566772,93.2109680176,95.042930603,94.6173477173,93.5908737183,95.2625045776,97.1116790771,97.0360717773,93.6772842407,97.3581542969,96.8554534912,95.4621658325,97.3087463379,99.4318389893,97.4230041504
3894,94.56,93.0217895508,93.1274719238,93.0060501099,92.8219451904,92.5551605225,93.1769714355,92.30909729,92.7310638428,92.9916000366,92.5512161255,93.1917953491,92.2731399536,93.0472640991,92.2847137451,92.2900390625,92.8212738037,92.7978439331,92.7211608887,93.0303115845,92.6099777222
2791,114.83,116.776634216,116.101539612,116.609169006,117.065330505,116.212654114,117.714653015,117.151611328,117.264167786,115.897872925,116.377601624,117.498634338,117.364028931,117.30859375,116.950080872,117.326522827,117.172286987,118.029022217,118.115058899,117.828178406,117.882774353
7069,89.59,91.2966384888,91.3845596313,91.5734939575,91.4331436157,91.2423553467,91.4638595581,90.9871063232,91.5009384155,91.2335205078,91.4326324463,91.5399551392,91.5958938599,91.5420379639,91.3818435669,91.6902160645,90.8465881348,91.2080459595,91.4460906982,91.6976776123,91.1689834595
3544,106.6,93.1195449829,93.5668640137,93.9502563477,93.7366409302,93.6625137329,93.3783569336,93.7368621826,93.5027999878,93.6498260498,93.1510543823,93.6696395874,93.3838043213,93.2032012939,93.4056625366,93.5840682983,93.1997909546,93.3574066162,93.1693725586,93.7770004272,93.3441390991
8269,102.86,111.47946167,110.208496094,110.225814819,110.160652161,109.958358765,109.544532776,110.915588379,110.70501709,110.807548523,109.647521973,110.892074585,109.406211853,111.350563049,110.583679199,111.035636902,111.57118988,110.568229675,110.939910889,110.361709595,110.44393158
5819,89.17,93.9405670166,94.2384872437,94.3141708374,93.8302536011,94.2571334839,93.8703460693,94.7672958374,94.427947998,94.5632553101,94.5568313599,94.9060897827,93.9268493652,95.4989776611,93.8953857422,94.0851287842,94.4533691406,95.0537033081,94.8564834595,94.8571243286,94.2617645264
6272,95.43,95.4535064697,95.7442474365,95.4590759277,95.377243042,95.693611145,95.93800354,95.3710708618,95.7629470825,95.3079376221,95.9748458862,95.0999526978,95.6798858643,95.580581665,95.0901031494,94.9977798462,95.0735778809,94.8015213013,95.7205352783,94.8724594116,95.4294967651
7820,85.59,91.9331665039,91.8955993652,91.580078125,91.8149414062,92.0928497314,91.5426025391,91.5333557129,91.4895782471,90.9660339355,91.3974075317,90.8903656006,91.1159133911,90.9154663086,84.9738388062,91.8654251099,91.7990951538,91.3267669678,91.3771591187,91.0416488647,92.057220459
5716,110.8,93.4694671631,94.2811584473,93.9961090088,93.8729629517,94.0197525024,94.4898757935,93.889175415,93.9284667969,94.900100708,94.5403518677,94.0195922852,94.7596969604,94.1057434082,94.0690689087,93.7357254028,94.9630203247,94.3946151733,95.2009887695,96.1676712036,95.4603500366
7764,100.03,101.002075195,101.198013306,101.190490723,100.721618652,100.769882202,100.962867737,101.020851135,100.402748108,100.540077209,100.923225403,100.90335083,100.484092712,100.978790283,100.923683167,100.60118103,100.620147705,100.197570801,101.080245972,100.376350403,100.197608948
1685,104.53,105.525810242,104.246788025,104.843093872,104.812835693,105.573547363,105.65776825,104.961105347,105.18927002,105.035263062,105.197479248,104.864608765,104.831947327,104.769683838,105.050331116,105.346855164,104.777450562,105.853240967,104.366233826,104.981018066,104.777084351
6274,96.52,93.6665649414,93.2292022705,93.5933456421,93.7523345947,93.6787414551,93.0518875122,92.8950424194,93.5201339722,93.6910018921,93.27734375,92.798828125,93.2539978027,93.2307662964,93.3540802002,93.0814971924,92.5077514648,92.4993133545,93.0183486938,92.4990386963,92.6940612793
1280,113.68,113.785820007,114.967529297,114.121902466,114.442405701,113.592521667,115.063995361,114.371101379,113.919708252,114.511482239,114.357620239,113.944641113,115.29473877,114.861312866,115.228652954,113.27457428,115.646263123,116.112426758,113.614059448,115.80859375,116.062088013
1212,96.6,95.2275772095,94.7910232544,94.9235916138,95.1569595337,94.8794174194,95.2667617798,95.5631484985,95.8435745239,95.5680007935,95.4388427734,95.5227584839,95.8224105835,95.2464065552,87.0243911743,95.5956344604,95.5964584351,95.970375061,95.0641098022,95.3272628784,95.5947723389
5872,100.57,94.1105957031,94.1232299805,94.2448501587,94.0774154663,94.051574707,93.7357330322,93.9998474121,94.184211731,93.5846176147,94.1025390625,95.3672943115,94.1949615479,94.0507507324,93.8740081787,94.3095321655,94.7928543091,94.893409729,95.0476760864,94.4134368896,94.4778137207
3415,94.76,95.28881073,94.3977813721,94.4897079468,93.8545379639,94.1146240234,93.6019744873,94.2598571777,94.153503418,94.2412567139,94.4486999512,93.8116836548,94.5033950806,94.1860656738,94.0981445312,93.8925933838,94.1077423096,94.2793502808,94.283164978,94.4290161133,94.3913574219
1907,93.75,97.3197250366,97.9771575928,97.3323135376,98.9099960327,99.7308959961,97.7975997925,102.67401123,102.956924438,101.856460571,104.081680298,101.194412231,104.180610657,102.963951111,106.129821777,93.8776168823,93.5913162231,103.670509338,100.992240906,94.0640411377,102.796051025
8193,86.51,92.4726715088,92.295249939,92.1555252075,92.1153411865,92.8696289062,92.2413101196,92.3684158325,92.1499328613,92.0678710938,92.1612854004,92.5429611206,91.6231765747,92.2021865845,92.9314804077,92.9512176514,92.7293167114,92.1226348877,92.6892318726,92.2017059326,92.5763549805
1855,107.48,114.970962524,115.026573181,113.342750549,115.343513489,114.860565186,114.763542175,115.914878845,115.501342773,114.612876892,115.141075134,115.403297424,116.891586304,116.287483215,114.819252014,115.102767944,115.885795593,114.887512207,115.36517334,115.568412781,115.46018219
4701,87.33,96.1257705688,94.8838500977,96.158493042,95.5360870361,95.6722717285,94.8968505859,95.5213394165,95.0743637085,95.904083252,96.0471878052,86.7300491333,94.8514709473,95.0059738159,96.3299255371,95.0513381958,94.9043960571,96.2829818726,94.6875305176,94.2485809326,94.214012146
6476,107.46,111.607185364,111.227851868,111.553390503,111.017555237,111.563514709,111.256568909,111.251159668,111.393234253,111.625198364,112.048233032,111.898529053,111.522277832,110.689498901,110.720901489,110.959762573,112.118614197,111.253318787,111.933044434,111.423019409,111.19077301
611,91.82,93.4719314575,93.5976867676,93.65184021,93.3514099121,93.7943496704,93.4944152832,93.6165924072,93.2516784668,92.5590362549,92.7870407104,92.6632461548,93.2588043213,92.4789657593,93.6123199463,92.7243347168,91.99584198,91.9201278687,92.5931015015,92.3695602417,93.2706680298
7724,88.86,92.3613052368,92.2839202881,92.213722229,91.9554214478,92.6254577637,92.2583465576,91.4447860718,91.4269256592,92.23097229,91.8936157227,92.0284957886,92.1803131104,91.6704101562,91.7380142212,91.9792022705,92.0997161865,91.6148376465,91.2567062378,91.4368133545,91.887336731
5029,87.16,94.8706054688,95.1546020508,94.8715438843,95.5650939941,95.2242355347,94.7439727783,94.4325027466,94.9683685303,94.5130844116,94.5032119751,95.4610595703,94.725112915,94.8046188354,95.0583114624,95.1748580933,94.1188583374,95.5105285645,95.0410385132,95.581161499,95.5840072632
7424,91.56,95.7132492065,95.2059173584,93.8877105713,96.477180481,95.5291290283,95.5199584961,95.813041687,94.13671875,97.5908584595,96.2302322388,97.6157226562,97.3261642456,96.7649078369,96.5993041992,97.3298721313,99.5765686035,93.2950286865,98.7287902832,101.020645142,97.8553466797
4919,105.5,97.2315826416,96.839881897,97.5303192139,96.6660690308,96.4648590088,97.0078887939,97.2470092773,98.0219573975,97.3287124634,97.1632766724,97.3796844482,97.953414917,97.4921188354,97.3408203125,97.064414978,97.4623641968,95.2450256348,97.1423187256,97.6165313721,96.534828186
7277,116.13,111.446983337,112.025756836,111.710769653,111.846130371,111.75957489,111.351005554,111.415283203,111.91835022,111.475837708,111.894294739,102.863845825,111.566040039,111.852310181,111.441978455,111.665527344,110.75944519,111.588127136,111.520446777,110.88520813,111.687561035
1533,93.43,95.4671707153,94.9268722534,95.1584320068,95.4276580811,95.2552185059,95.4131011963,96.3502655029,95.946723938,95.5956420898,95.8682174683,94.9708251953,96.424156189,96.1913909912,96.5803070068,95.9675827026,96.2702789307,96.8713989258,96.672668457,97.6792449951,97.7640228271
2628,88.36,93.3592758179,93.1977462769,93.1019821167,92.9881668091,93.2380905151,93.0428543091,92.7989349365,92.9661560059,92.7666473389,92.6634521484,92.8300857544,92.7491760254,93.2188415527,92.844833374,93.0084228516,92.8406143188,92.814125061,93.0589828491,92.8345489502,92.879776001
5438,89.72,94.2172622681,94.1181793213,94.6552963257,94.2098464966,94.292427063,93.7021560669,94.213722229,94.4013595581,94.6011734009,94.1227416992,93.7786712646,94.2641601562,93.7592010498,94.3502197266,94.2593307495,94.1504974365,93.9826889038,93.8395462036,93.094039917,94.1220779419
757,109.73,112.646438599,112.274238586,112.565345764,112.062011719,112.55052948,112.54864502,112.265205383,112.601913452,113.001525879,112.671134949,112.96383667,112.529548645,112.52961731,113.112159729,113.163162231,112.788139343,113.570152283,112.844284058,113.109611511,114.078536987
2367,114.12,105.130744934,104.73210144,104.842437744,104.55418396,105.170631409,105.154449463,104.664505005,104.837089539,105.2395401,105.043266296,104.514045715,104.764648438,104.819694519,96.3457870483,104.501358032,104.814537048,105.010231018,104.558677673,104.174232483,104.98551178
1994,110.24,105.064834595,105.052223206,104.37197113,104.913650513,104.472549438,105.278404236,104.368881226,105.184509277,105.755744934,104.31791687,105.745132446,104.841751099,105.749359131,104.798973083,105.207069397,105.194160461,104.720321655,106.010467529,105.315612793,105.528526306
3042,127.27,112.008766174,111.819786072,112.269233704,111.934486389,112.047187805,112.28704071,112.001152039,111.779891968,111.396537781,111.887405396,111.713699341,111.205963135,111.577346802,103.184280396,112.534919739,111.34552002,111.441841125,111.184883118,111.501800537,111.657470703
2150,97.43,99.9921798706,97.0030670166,99.5339126587,93.6238555908,98.828742981,96.8355178833,96.9642486572,97.6137008667,97.5812911987,97.3344955444,93.852684021,95.2224121094,96.9394454956,93.4467697144,94.8744735718,93.7345733643,94.5113067627,93.2954330444,93.862121582,93.5980911255
7816,126.52,110.448043823,110.67515564,110.559837341,110.866096497,110.829429626,110.272674561,110.557647705,110.310691833,110.367614746,110.623809814,110.163253784,110.222419739,110.703231812,110.159606934,110.342399597,109.426551819,109.888618469,110.243103027,109.91570282,110.286979675
7520,102.71,104.074699402,103.642356873,103.758476257,104.179100037,104.447685242,103.868789673,103.95135498,103.877662659,103.988349915,103.655532837,103.888183594,103.447601318,103.641693115,103.743782043,103.871238708,102.836029053,102.435554504,103.149421692,103.278366089,102.651809692
2793,99.93,102.764816284,102.951499939,102.925018311,102.913597107,102.808364868,102.604133606,102.384864807,102.460281372,102.541366577,102.947982788,102.380989075,103.142059326,102.638893127,102.991416931,102.760856628,102.134376526,102.67414093,102.787017822,102.804092407,102.465995789
