ID,y,depth_PCA_3_0,depth_PCA_3_1,depth_PCA_3_2,depth_PCA_3_3,depth_PCA_3_4,depth_PCA_4_0,depth_PCA_4_1,depth_PCA_4_2,depth_PCA_4_3,depth_PCA_4_4,depth_PCA_5_0,depth_PCA_5_1,depth_PCA_5_2,depth_PCA_5_3,depth_PCA_5_4,depth_PCA_6_0
3081.0,110.47,115.176330566,115.765808105,114.85609436,115.025291443,114.339759827,114.668777466,114.878936768,114.604278564,115.922187805,115.153648376,115.91859436,116.437286377,116.2472229,115.368377686,114.797019958,0
5950.0,119.56,111.677612305,111.462089539,111.356323242,112.165237427,111.750106812,110.750892639,111.07472229,111.350326538,111.488136292,110.957420349,111.201332092,110.445655823,111.105293274,110.899864197,110.966941833,0
1908.0,108.49,111.290977478,113.358734131,112.427131653,111.734657288,112.905807495,112.984924316,111.900688171,113.599960327,110.922241211,111.080924988,112.899940491,111.33757782,111.615905762,112.323661804,113.961357117,0
4628.0,85.94,78.2762908936,78.0991592407,77.7973861694,78.3433532715,77.7147064209,77.8327102661,77.6707687378,77.762336731,78.0873947144,78.1352920532,77.9088668823,78.1633148193,77.9192733765,77.0664749146,77.7749099731,0
383.0,87.44,93.0119247437,92.6844329834,93.0961837769,92.6845245361,92.9179000854,92.5609436035,93.3277130127,93.5074539185,93.3003005981,93.0222625732,92.9355392456,92.554901123,92.1400909424,91.7449951172,92.3131866455,0
4264.0,83.49,93.6643981934,94.4378738403,93.7119750977,93.8782196045,93.8611602783,93.959815979,94.4264755249,94.0535430908,94.9458389282,93.9676132202,94.3738555908,95.1175765991,93.8096160889,94.1072006226,93.6874923706,0
7806.0,89.37,90.0230560303,89.7004394531,90.5405960083,90.3566970825,89.5164489746,89.2902145386,89.5929794312,89.5355758667,89.3556747437,89.6564788818,88.7811737061,89.1228256226,89.6113510132,89.0575332642,90.3141326904,0
5211.0,102.09,107.23575592,105.606956482,105.58731842,106.832458496,109.113960266,107.349746704,106.622024536,106.120582581,105.854957581,103.656967163,105.631736755,106.854927063,107.166595459,106.53704834,106.154953003,0
8097.0,105.78,109.747062683,109.443382263,109.707138062,110.158790588,110.05431366,109.749000549,110.041038513,108.951225281,109.235824585,109.234939575,109.553085327,109.306587219,109.548851013,108.984169006,108.614318848,0
4055.0,93.8,92.8376541138,92.3892364502,92.6779403687,92.8846817017,92.9055862427,92.7496032715,92.4085388184,92.8876495361,93.0372543335,92.709274292,92.4697189331,92.3762435913,92.5218963623,92.9591217041,92.7680053711,0
7862.0,91.32,90.639175415,90.1889877319,90.4771118164,90.6323852539,90.3316192627,90.8058547974,90.6413345337,90.6751403809,90.2769775391,90.5626220703,90.2663497925,90.4133224487,90.1920394897,90.4787979126,90.6482925415,0
5701.0,100.11,105.425224304,104.143829346,104.46308136,104.282821655,105.269096375,104.072441101,105.850616455,105.063392639,105.119415283,104.039451599,104.579658508,106.246002197,105.654960632,107.197822571,105.61491394,0
4504.0,93.0,92.9495849609,93.5254211426,93.2492446899,93.2730789185,93.7730331421,93.457572937,93.9822158813,93.2215881348,92.9851837158,93.3137817383,94.0232315063,93.585067749,93.8026428223,93.2342147827,93.7727203369,0
2982.0,112.0,123.580718994,120.901565552,117.221549988,121.988174438,121.655723572,120.896957397,119.301040649,120.737319946,119.515357971,118.847434998,121.176467896,122.084594727,119.373649597,120.77658844,119.407752991,0
1967.0,102.39,96.2678451538,96.3787231445,96.1027374268,97.0324630737,96.2028656006,95.65209198,97.6848144531,96.046661377,97.6737289429,98.6340332031,98.4083480835,96.4648361206,95.8534469604,95.2485656738,97.2460861206,0
32.0,98.12,105.976722717,103.463882446,113.35068512,96.3138504028,99.6392669678,104.712188721,105.934127808,105.447189331,100.202674866,102.811126709,103.009277344,103.905639648,106.352851868,106.771392822,104.027099609,0
5030.0,113.67,112.953353882,112.54927063,112.899291992,111.996086121,112.812973022,112.470832825,112.828201294,112.277824402,111.389305115,111.56817627,111.358924866,111.651039124,111.587432861,112.341011047,112.084129333,0
7388.0,104.87,112.109893799,114.130645752,115.382522583,112.13432312,116.122680664,113.833183289,113.918701172,115.269180298,113.420646667,115.388626099,114.863761902,114.767791748,115.786842346,112.412658691,111.226203918,0
6809.0,100.59,101.937767029,103.787437439,102.270103455,101.552886963,100.856376648,103.793029785,101.854728699,101.502441406,103.688804626,101.137969971,101.827339172,102.785736084,103.149993896,103.23714447,103.886268616,0
8403.0,85.71,94.2464141846,92.9660797119,94.6651916504,94.2386398315,93.4393463135,92.2628479004,93.4557418823,95.3983383179,94.5318527222,96.2802429199,92.9807052612,95.4712371826,94.8770904541,96.4309005737,94.3042221069,0
822.0,136.47,116.010169983,112.868347168,113.371818542,117.780944824,111.967460632,116.349761963,113.085449219,113.300697327,113.369979858,111.785552979,115.375694275,111.629478455,113.65901947,116.006072998,115.645149231,0
3153.0,106.28,103.94934845,103.398681641,102.304000854,103.352790833,104.431907654,102.558174133,105.009353638,102.411087036,103.868240356,102.258056641,104.16444397,103.383399963,103.662796021,104.058303833,103.097335815,0
2027.0,89.29,95.7213973999,94.5648117065,95.5500259399,95.8426589966,94.6273727417,94.9169540405,94.7169342041,94.6592330933,94.2380065918,94.100112915,93.6594390869,94.2503662109,93.8523483276,94.1128082275,97.0642547607,0
7812.0,73.36,77.4549636841,77.4510116577,77.1468505859,77.8308563232,77.1178665161,77.5536727905,77.2021255493,77.2892684937,77.4471359253,77.0265808105,77.1743011475,76.5850448608,77.430847168,77.4595794678,76.9897460938,0
8384.0,107.24,110.159790039,110.644477844,110.192359924,110.479576111,109.251609802,109.750465393,109.034690857,110.217063904,110.031959534,109.561027527,109.538299561,110.345527649,110.432746887,110.15196228,110.953712463,0
4308.0,84.2,77.4077377319,77.6083526611,77.215637207,77.5260543823,77.576751709,77.3137817383,77.2529754639,77.6392593384,76.8273620605,76.8441772461,77.0276794434,76.5870513916,77.5092010498,77.0941925049,77.2148971558,0
4980.0,87.47,92.204750061,91.1248397827,90.5424575806,91.2800064087,91.4104537964,91.0281677246,90.0067443848,90.8252563477,91.6781692505,91.049697876,90.1983184814,89.8429412842,90.2985916138,90.2567062378,89.3677368164,0
1159.0,103.75,104.208908081,104.631286621,103.786155701,104.665313721,105.656417847,105.313278198,105.49672699,103.321006775,103.314903259,102.894012451,105.716491699,105.7682724,105.122627258,105.038993835,105.168548584,0
5288.0,108.34,113.42956543,113.987167358,113.728141785,114.297294617,113.518089294,114.647071838,113.208297729,114.314849854,113.943367004,113.831718445,113.66558075,114.382843018,114.534187317,113.097953796,115.116371155,0
880.0,117.81,111.982627869,111.540458679,111.168777466,111.556686401,112.051582336,112.144271851,112.629959106,111.870811462,111.31867981,111.481330872,111.667175293,111.923210144,111.916114807,111.271347046,111.392120361,0
3366.0,92.35,88.7015762329,89.7617111206,89.680557251,91.3355178833,90.418586731,89.572769165,89.7708740234,88.2856369019,89.7226028442,88.6461029053,90.1084365845,89.6024169922,90.1391601562,89.3876342773,89.7590560913,0
3270.0,111.34,116.854721069,113.942008972,111.300849915,115.216705322,114.189216614,112.769737244,113.575424194,115.067199707,113.013214111,111.792373657,114.073677063,113.273902893,113.267044067,111.932281494,114.4037323,0
2786.0,100.87,93.1277084351,92.8540344238,92.5571975708,93.1816329956,93.0872650146,93.4010772705,93.4695129395,93.1731948853,93.6955337524,92.732093811,93.0003967285,93.1032485962,92.977645874,92.5690231323,92.3890609741,0
4725.0,92.84,92.5870819092,92.9099273682,93.4221496582,91.5092773438,92.5166015625,92.8605422974,93.0649871826,90.8942718506,90.7067947388,91.6127548218,91.2139129639,93.1523590088,92.427444458,91.5865936279,91.9127426147,0
1181.0,111.21,93.7458953857,92.7819824219,93.2452850342,93.6426467896,93.4805221558,93.1322402954,93.4630050659,93.2262115479,93.6159057617,93.3163604736,93.4584197998,93.4295883179,93.0491867065,92.4488220215,93.575920105,0
875.0,101.42,103.577125549,103.364425659,103.133277893,103.524490356,103.520736694,102.758728027,103.254272461,103.754928589,103.210906982,103.914802551,103.141242981,103.761360168,102.27117157,103.478240967,103.734695435,0
3026.0,90.41,95.0759506226,94.6707458496,95.221321106,94.2053909302,94.9644927979,95.1387634277,95.5200500488,94.9447479248,94.7560119629,95.2203216553,94.9663467407,94.6888961792,94.6205596924,95.1008911133,94.1277999878,0
6343.0,137.32,117.717666626,116.426071167,115.861183167,115.625297546,116.531265259,117.454193115,116.261749268,118.046836853,115.714042664,116.132377625,118.328842163,117.821777344,118.144874573,118.176818848,114.993476868,0
5490.0,83.67,94.2904205322,94.8645172119,94.5246429443,94.4037857056,96.3898468018,93.6335830688,93.1287307739,94.4030685425,93.1563110352,94.0898361206,94.7101593018,93.735168457,94.5684585571,93.7835006714,95.7576980591,0
2255.0,90.57,99.8156433105,98.2470550537,96.8743972778,93.4922485352,99.2339096069,99.3489151001,98.3189468384,98.4029006958,97.0283889771,97.96534729,98.8793792725,94.8446121216,97.5816955566,99.299041748,97.5209884644,0
2347.0,88.98,94.8310470581,95.7900314331,95.0817108154,95.0935440063,94.3775482178,94.8440246582,94.3711090088,94.7630615234,94.7541122437,94.4660644531,94.3748474121,94.5685043335,94.1019973755,94.5531768799,94.7704696655,0
4907.0,93.53,93.6330032349,93.2764587402,93.6004638672,93.9738845825,94.0984039307,94.4925079346,94.4420547485,93.7053146362,93.8072509766,93.6652450562,93.3960494995,92.9230880737,92.9172821045,93.3692855835,93.3709335327,0
3031.0,127.06,115.790763855,115.847976685,115.866760254,115.511665344,116.27117157,116.828147888,115.645805359,115.160240173,115.918983459,115.877098083,114.87247467,115.704994202,114.898765564,115.740089417,115.128501892,0
5126.0,94.21,94.6735458374,95.6731643677,95.085609436,94.7306671143,94.9806594849,94.2194976807,94.0310821533,95.6188049316,94.4226531982,94.6863174438,93.9407272339,94.2851104736,94.9446563721,94.1794281006,94.4832763672,0
7062.0,109.81,111.099624634,110.028236389,111.405342102,110.951019287,111.440040588,111.029922485,111.042106628,111.331367493,110.421379089,111.923423767,111.434455872,110.576072693,110.996047974,110.673446655,111.616439819,0
4965.0,99.11,103.618125916,106.828231812,106.259628296,103.726387024,103.561859131,107.20917511,106.954330444,104.984870911,104.891448975,106.344940186,107.616256714,101.997032166,102.544830322,101.476547241,105.918067932,0
8303.0,88.51,92.2203598022,92.1495819092,92.2074737549,91.6811904907,92.0785598755,91.581741333,91.5576858521,91.6843795776,91.7731704712,91.6915969849,91.9414138794,92.1411895752,91.8041610718,91.8187408447,91.2545852661,0
6447.0,94.7,91.9288330078,91.6710510254,91.7432479858,92.0339660645,91.4741592407,91.0494766235,91.3305969238,91.4807052612,91.9153747559,92.1562652588,90.9648971558,90.9587402344,91.8214950562,92.1082000732,91.8873291016,0
441.0,115.67,107.197769165,110.136520386,106.9974823,108.015922546,110.351104736,107.527671814,106.462753296,110.948265076,107.207122803,107.867271423,108.767677307,109.453514099,105.989959717,108.024681091,109.670059204,0
6456.0,74.22,77.4102096558,77.5487213135,77.9113616943,77.4937133789,77.6834030151,77.4305877686,77.3910903931,77.4215087891,77.163772583,77.4453964233,76.8925247192,77.0855484009,77.1434326172,77.4078521729,77.1556777954,0
6444.0,107.13,112.097541809,111.889434814,111.247367859,111.13835144,111.491325378,111.278610229,111.30355835,111.325798035,111.390632629,111.533706665,110.97328949,111.747817993,110.8176651,110.54523468,111.853050232,0
6307.0,83.25,91.6039733887,91.9311065674,93.3707580566,91.4955368042,92.6993713379,93.1751022339,91.0478286743,91.6403198242,90.8433609009,91.5655441284,91.2797012329,91.9966659546,91.8232498169,92.1085128784,91.4355697632,0
3342.0,125.46,111.974830627,112.301170349,112.12726593,112.607727051,112.127212524,112.57787323,112.919754028,112.566230774,112.395881653,112.669494629,112.652893066,112.69329834,112.194442749,112.380073547,112.913078308,0
8223.0,118.41,109.135864258,109.144348145,108.613853455,108.45161438,108.040031433,107.606864929,107.947029114,107.499473572,107.768409729,108.052032471,106.717697144,107.526184082,107.478767395,107.529670715,108.049766541,0
2498.0,90.13,95.4325027466,96.0578842163,95.9378128052,95.7293395996,94.972366333,95.9719009399,95.7260131836,95.32421875,95.6507263184,95.3053512573,95.9196090698,93.8694915771,95.1911315918,94.4014892578,96.5033950806,0
8219.0,100.08,90.7053222656,90.9881973267,90.4950180054,91.0510406494,90.4939804077,90.8603820801,90.2542114258,90.6831359863,89.7701034546,90.9663772583,90.0248565674,90.4670639038,90.4202651978,91.721244812,90.3207244873,0
6907.0,106.72,111.060371399,111.40422821,111.408958435,111.429779053,112.06552887,111.105659485,109.947677612,112.068946838,110.81111908,110.722381592,110.00693512,110.594108582,110.794471741,110.504547119,109.850257874,0
8206.0,106.05,109.92628479,109.932472229,109.296943665,109.834754944,109.65348053,109.96157074,108.719299316,109.483886719,108.931640625,109.802864075,108.978767395,109.286315918,109.080558777,109.420425415,109.542427063,0
7667.0,101.32,102.839363098,107.469436646,105.457496643,102.617904663,103.187042236,102.147041321,104.447494507,105.049819946,105.6304245,105.301330566,103.444595337,103.741569519,103.360183716,105.12097168,105.948982239,0
5201.0,89.44,95.7450027466,95.4974594116,95.6192169189,95.4750137329,95.915397644,95.070602417,95.3092651367,95.3779144287,95.2830429077,95.0702819824,94.0408096313,94.029914856,95.1995697021,95.0605392456,94.5701751709,0
8228.0,85.91,92.2545318604,92.3726730347,93.0073547363,92.4887237549,92.5681381226,92.5417480469,93.0011062622,92.6386566162,92.4385070801,92.4190673828,91.8752822876,92.2425231934,92.1158905029,93.2125701904,91.9370269775,0
6266.0,73.53,78.2962265015,78.1785583496,78.26587677,78.0919723511,78.3652496338,77.9606704712,77.8074035645,77.9349899292,78.4695358276,77.8344573975,78.0118026733,77.7723922729,77.6613616943,77.6966629028,77.1230545044,0
4133.0,91.52,92.3251647949,96.0787734985,92.8461990356,92.6674194336,93.1528015137,92.9288482666,92.5946731567,91.8619155884,93.9651031494,92.0924377441,93.3354110718,93.8440704346,92.4264755249,92.2178497314,94.3784942627,0
4315.0,95.01,93.3044815063,93.1595993042,92.6725921631,92.8025131226,92.8591308594,92.201713562,92.9789810181,93.2978134155,92.8118057251,92.8282699585,91.9340896606,92.2635955811,92.2149505615,92.7871170044,92.8125610352,0
3569.0,125.72,112.561988831,112.95287323,112.268081665,113.501579285,111.455238342,111.830757141,111.84564209,112.134109497,112.225738525,112.679328918,111.623413086,111.779685974,112.16469574,111.098297119,112.509986877,0
1090.0,96.35,100.800178528,103.282142639,100.144256592,99.2129058838,100.614479065,99.593711853,100.720375061,101.097076416,99.3391571045,99.3921737671,99.6839370728,98.8112182617,99.1678771973,99.7354736328,99.5087432861,0
2012.0,101.66,102.757995605,104.393966675,103.599349976,104.174972534,104.493972778,104.560562134,105.944633484,105.244003296,104.694915771,105.251831055,103.726089478,104.98286438,104.531898499,105.55696106,105.468765259,0
7418.0,102.51,110.356681824,110.953979492,111.086746216,110.427589417,110.994300842,110.555877686,110.529945374,110.895744324,110.373474121,110.482368469,110.423377991,110.784751892,110.860900879,110.865661621,111.099723816,0
2616.0,88.63,103.229904175,103.650001526,102.131065369,103.822929382,102.727478027,100.314453125,102.166473389,99.8577728271,101.152389526,101.104019165,100.458389282,101.908065796,104.635826111,101.976509094,101.289077759,0
2260.0,94.81,93.5998840332,94.3914108276,93.98777771,93.8735198975,93.5299682617,93.369644165,93.201675415,93.6348800659,93.3955993652,93.3650970459,93.8609390259,93.6084060669,93.14894104,93.5037460327,93.5489273071,0
2172.0,117.36,112.63130188,115.070106506,113.319984436,112.371177673,113.136901855,112.459785461,112.529571533,112.375785828,112.671699524,115.222969055,112.829223633,112.311500549,115.051345825,113.332359314,112.027061462,0
3260.0,113.87,99.1524658203,101.136474609,99.1424407959,97.086517334,97.7041015625,98.2487487793,97.8737869263,96.8099365234,100.263328552,97.103187561,97.8854064941,98.905456543,95.2934036255,95.4816131592,99.1251373291,0
7365.0,111.16,104.496315002,104.538673401,101.198219299,103.505729675,105.077468872,104.259506226,101.183692932,103.306480408,102.781074524,103.823669434,104.282424927,102.789901733,101.705680847,104.472099304,103.811691284,0
827.0,88.99,94.6071166992,93.3006134033,94.2019271851,94.489982605,94.1759719849,93.9041366577,86.3823318481,94.3245010376,94.7466125488,94.5143661499,93.3734283447,89.7409133911,93.6499252319,93.0981826782,93.7731704712,0
7471.0,84.86,76.8915710449,77.1848983765,76.5772247314,77.3952255249,77.2447662354,77.2476043701,77.5414733887,77.4388580322,77.0004653931,76.6100234985,77.1091156006,76.9767913818,76.6600494385,77.1426925659,77.0361328125,0
7557.0,114.73,110.309280396,109.901809692,109.828102112,109.501747131,108.992172241,109.821556091,109.344535828,109.75491333,108.843223572,109.84727478,109.152206421,109.899246216,109.135971069,108.569946289,109.115203857,0
5493.0,102.15,100.803588867,100.249320984,101.783454895,100.476547241,102.123222351,102.727180481,101.457298279,98.7961425781,99.9564819336,101.011405945,101.997665405,102.496574402,100.388954163,99.9864654541,99.6844100952,0
8297.0,105.61,110.167144775,110.017791748,109.676231384,109.737693787,110.313751221,110.449760437,110.386474609,109.526550293,110.16394043,110.730461121,110.705696106,110.166564941,110.419166565,109.662582397,109.983123779,0
907.0,108.85,111.944503784,112.870170593,111.730072021,111.615158081,111.502975464,111.873641968,112.228736877,112.320014954,112.137054443,113.18875885,112.537727356,111.899093628,111.60206604,111.867027283,111.756446838,0
3555.0,89.93,96.7511444092,95.9816055298,96.0539855957,96.0110321045,95.6370010376,96.6346740723,96.6243515015,96.7685775757,97.1171264648,96.189704895,96.5908660889,98.7775421143,99.4960250854,97.3235549927,96.3283233643,0
1927.0,88.24,97.2791061401,97.035697937,97.3631057739,96.624168396,99.3009414673,94.9122924805,97.4179534912,96.9847717285,98.6469192505,97.4410858154,96.9060897827,98.3964767456,98.6448974609,98.398727417,96.2917175293,0
1776.0,93.02,94.2655105591,95.7059326172,94.1501083374,95.287902832,94.8556900024,101.603988647,94.3105621338,96.6523742676,98.2030334473,94.7437210083,94.5568313599,94.1845016479,95.1294631958,94.153427124,94.4131546021,0
2052.0,88.1,93.4630966187,92.4115371704,92.0486679077,91.9466705322,93.0012359619,92.3354187012,92.6612319946,92.2185974121,92.0436172485,91.9852218628,92.4743499756,92.6937179565,92.1317062378,91.9887695312,92.8558502197,0
7267.0,92.83,91.9697341919,92.8315887451,92.7791061401,92.3185577393,92.8346862793,91.8695831299,91.8174285889,91.5469436646,92.5567550659,92.3343200684,92.3575286865,92.1534042358,92.5506210327,92.0688552856,91.2928466797,0
8065.0,92.48,91.6528625488,91.4949264526,91.7147674561,91.9896087646,91.5557174683,91.4522705078,91.1772079468,91.7645950317,91.6738433838,91.0301589966,90.9661560059,90.9426498413,91.2205657959,90.7403182983,90.2261123657,0
8237.0,88.66,91.3874053955,90.6562423706,91.3453140259,90.8147735596,91.2415390015,90.124206543,89.9901809692,89.9037094116,91.1974334717,90.1666259766,90.2627716064,89.1600189209,89.8630828857,89.8628692627,89.8576431274,0
5461.0,128.58,113.018707275,112.787696838,113.288864136,112.970489502,113.554092407,112.007781982,111.925506592,110.687332153,112.59967041,112.317230225,112.281730652,112.349212646,112.676963806,111.882606506,111.975204468,0
7066.0,100.1,101.077171326,101.055870056,101.014297485,101.374069214,101.860702515,101.111930847,100.58354187,101.894607544,101.215301514,102.302536011,100.802246094,100.519340515,100.842147827,100.452636719,101.247261047,0
6373.0,95.65,98.2465438843,93.3956451416,93.5094985962,93.3374099731,98.2485580444,93.3957366943,98.0532989502,93.4156036377,94.1689682007,98.1119003296,93.418762207,94.0422897339,93.1603088379,97.6435546875,97.9188766479,0
3813.0,107.9,111.118484497,110.902038574,110.454917908,110.428062439,110.648071289,111.269432068,110.715995789,110.69947052,110.742126465,110.420852661,110.905471802,109.790817261,110.045707703,110.855400085,110.669387817,0
6190.0,107.9,111.952087402,111.714569092,111.190406799,111.452316284,110.910705566,111.34740448,111.182823181,111.531684875,111.051055908,111.291877747,110.290397644,110.977470398,110.51071167,110.981971741,110.864234924,0
1685.0,104.53,108.375724792,103.729499817,108.523002625,108.654983521,104.20413208,108.550743103,105.393508911,105.565620422,106.564231873,106.266929626,108.086456299,109.434616089,107.244247437,104.764129639,104.491630554,0
3525.0,98.1,93.2797088623,93.9885406494,93.5363922119,94.3623809814,94.3023300171,93.9040527344,93.6274719238,93.819770813,93.4615325928,93.1171417236,93.4745483398,93.8891830444,93.0353927612,93.9736633301,93.1374816895,0
7126.0,91.52,94.3738555908,94.796005249,93.3903884888,94.6628417969,94.4619216919,96.2720718384,93.0571746826,93.2081222534,93.5516891479,95.0736846924,95.4299087524,93.3299789429,95.7061080933,94.8860931396,94.4593048096,0
5732.0,114.88,112.01675415,112.807701111,112.770484924,111.621070862,112.275146484,112.301223755,112.598434448,113.268936157,112.099624634,112.551681519,112.600692749,112.449325562,112.059761047,112.733390808,112.425788879,0
8133.0,75.9,77.3444976807,77.2591705322,77.5668792725,77.3269424438,76.6121444702,77.2693710327,77.3544235229,77.8963851929,77.216003418,76.8243560791,77.0526580811,76.6895599365,77.552230835,76.9053955078,76.5487518311,0
755.0,107.74,111.213256836,111.592704773,111.133422852,111.927001953,111.0365448,111.216392517,111.258399963,111.695823669,111.42351532,111.6745224,111.531738281,111.539398193,110.493904114,110.821632385,110.460350037,0
7155.0,108.23,110.305496216,111.047874451,110.677932739,110.582878113,110.327690125,110.596374512,109.86277771,110.32169342,110.440490723,110.406005859,110.562049866,110.611564636,110.741233826,110.480682373,110.477836609,0
5324.0,106.98,103.120834351,102.512313843,103.10824585,102.462715149,103.59085083,102.74672699,103.438972473,103.465560913,103.153541565,103.09752655,103.614074707,102.242454529,101.054908752,101.994796753,104.112800598,0
4589.0,97.07,102.489196777,102.402832031,101.807289124,101.985702515,102.731147766,102.12702179,102.616340637,101.994941711,101.384849548,102.439849854,101.778694153,102.076972961,101.4323349,98.2734375,101.869590759,0
3880.0,89.26,92.7587585449,93.4981307983,92.5941009521,92.7515029907,92.5796661377,91.9820175171,93.3251266479,92.1702804565,91.7572479248,92.9965362549,92.3519287109,92.351272583,92.1645278931,93.0218200684,92.2835235596,0
753.0,109.99,113.750648499,113.440658569,113.268127441,112.798019409,113.901542664,114.666809082,112.915283203,114.000160217,115.431274414,112.47769928,113.978469849,114.917175293,113.959938049,113.320144653,112.996505737,0
1368.0,90.73,93.7244873047,93.3641204834,93.8385162354,93.9757232666,93.4780273438,93.3698196411,93.8439788818,93.2166137695,93.7144317627,94.2342300415,93.0862426758,93.0581970215,93.0911254883,92.4883270264,92.1744995117,0
6238.0,92.45,92.3759765625,92.439163208,92.7797698975,91.9387817383,92.5091934204,91.9825439453,92.0201416016,92.1595611572,91.8091506958,92.8692245483,91.7040100098,91.6921615601,91.5886001587,90.6074981689,90.9077529907,0
6243.0,89.39,92.7241744995,93.0680923462,93.0601501465,92.382194519,93.1477432251,92.4394760132,92.3711776733,93.6888275146,92.588180542,92.6170196533,92.6186523438,92.9807052612,92.1212463379,93.0509643555,92.8158798218,0
240.0,112.39,112.091018677,112.80544281,112.674491882,113.163124084,111.73551178,112.726348877,113.187355042,113.015419006,113.071968079,113.388092041,112.738822937,112.792861938,113.16317749,112.636619568,112.444610596,0
37.0,99.15,94.1538772583,93.4490127563,93.453956604,93.9661331177,93.4936752319,93.5974273682,93.6352844238,93.3047485352,92.9439620972,93.763999939,93.9910888672,93.7918167114,94.2665023804,93.081451416,93.4314117432,0
6645.0,108.86,112.610092163,112.576858521,112.406440735,113.420913696,112.968711853,113.469711304,112.138175964,112.329017639,112.517181396,112.678092957,111.932228088,113.347167969,112.342834473,112.712966919,112.430938721,0
4761.0,134.81,96.674446106,96.9037322998,94.6298522949,97.1331481934,96.5380935669,98.2799987793,96.7900848389,96.4489746094,97.8038024902,98.0095443726,96.4969024658,93.3851394653,93.048614502,96.4583511353,97.0077133179,0
803.0,111.92,110.870361328,110.700790405,110.689544678,111.035591125,111.000335693,110.246131897,110.950698853,110.337272644,110.542861938,110.529945374,109.822914124,110.170188904,109.93283844,110.36125946,109.549636841,0
8106.0,101.69,101.548477173,101.366821289,100.870956421,101.100257874,101.567756653,101.796562195,101.465080261,102.740066528,100.475730896,100.338226318,102.144996643,102.513145447,101.488700867,101.328208923,100.992713928,0
6805.0,114.23,91.8725662231,91.5994338989,92.0004425049,91.7721633911,91.8175964355,91.7559738159,91.756980896,91.9907913208,92.2430496216,91.6208343506,91.6058959961,91.2646408081,91.1515197754,91.4331283569,90.8749389648,0
5959.0,89.4,92.3455505371,92.0030288696,91.7945327759,92.0960388184,91.3729324341,92.1988143921,92.1769180298,92.2877960205,92.168258667,92.064163208,92.1301193237,92.1361846924,91.3913269043,92.2282714844,91.9742965698,0
6291.0,111.38,114.706733704,113.427513123,113.206459045,113.785697937,115.767578125,114.283836365,113.909309387,115.115936279,111.252883911,113.414154053,114.090538025,112.842941284,115.374488831,115.643104553,111.333229065,0
3669.0,88.36,92.2920608521,91.2190856934,92.243888855,92.0672302246,91.785774231,91.8193969727,91.7156906128,92.0693435669,92.0570907593,92.4370956421,92.4701156616,92.3284606934,92.6118087769,90.5410690308,92.5631103516,0
5056.0,104.51,111.386695862,111.768440247,109.834335327,111.520149231,113.049110413,113.277633667,110.870735168,111.780006409,110.862167358,111.271026611,111.261100769,113.122116089,109.531982422,110.276519775,112.589958191,0
6696.0,135.48,111.155151367,110.784225464,111.328132629,110.859054565,111.372360229,110.799545288,111.92780304,110.649391174,111.182823181,111.353668213,111.429519653,112.063873291,110.482521057,110.004051208,111.192581177,0
7985.0,106.36,109.434928894,109.154396057,109.354858398,108.94467926,109.766899109,109.025283813,109.516990662,109.638839722,108.975646973,108.666435242,108.979957581,108.274635315,108.67829895,108.397483826,108.88054657,0
2674.0,92.09,93.5528106689,93.4711151123,94.6846008301,94.0366363525,93.6925811768,93.4871673584,93.4588623047,93.3732070923,94.3235168457,93.1606674194,93.3235244751,91.9065170288,93.9217376709,94.0353393555,92.7531814575,0
1149.0,73.4,80.595085144,78.0628204346,78.5430221558,79.1543579102,77.7009963989,78.0471878052,78.3024215698,77.3390426636,79.1101760864,78.0997161865,80.3435287476,77.7290878296,77.9003601074,78.4700241089,77.9262237549,0
2680.0,100.97,93.5534744263,93.845993042,94.3863677979,93.3554840088,93.1676864624,94.2249298096,93.1043548584,93.4191207886,93.0855331421,93.2191009521,94.0920333862,93.8621902466,94.4768753052,94.2462310791,94.3160934448,0
5626.0,75.65,78.5116043091,78.7369232178,78.7788772583,80.6311416626,79.9598846436,79.6318206787,78.5568389893,78.6340103149,78.8374176025,79.5109329224,78.1767730713,78.1732254028,78.5612258911,76.8008804321,78.7014923096,0
7307.0,119.38,100.741218567,100.95010376,100.831184387,100.833061218,99.7947921753,101.26512146,101.227661133,100.190490723,101.039344788,100.486701965,100.272026062,101.543785095,100.095565796,100.92729187,100.513061523,0
7029.0,88.38,92.3907775879,91.7207641602,91.4431991577,91.7087783813,92.0503311157,92.0330886841,90.4485549927,91.7329177856,90.8587341309,91.0886917114,91.5374755859,91.8684005737,92.2256317139,93.0011520386,91.21900177,0
4229.0,107.11,112.025993347,111.259727478,112.583511353,112.68056488,111.328399658,111.115409851,110.721908569,111.51525116,110.279304504,110.885063171,111.679046631,111.12638092,110.639839172,111.082672119,111.119644165,0
1409.0,99.22,94.1756134033,93.8153915405,94.313079834,94.6925506592,93.5897979736,93.5822525024,93.4461212158,93.712020874,93.1005859375,93.4270477295,93.2423095703,93.8066253662,94.0076751709,93.5343399048,93.5648956299,0
234.0,126.17,111.814338684,110.870948792,110.966255188,110.775558472,111.206100464,110.601333618,109.996284485,110.103652954,109.999382019,111.727302551,110.079872131,111.689002991,109.566352844,109.797523499,110.312438965,0
8020.0,100.9,100.403076172,100.703559875,99.709274292,100.201049805,100.842819214,100.609970093,99.7474594116,101.082038879,99.7510757446,98.8789978027,100.48109436,100.675765991,99.9765472412,100.490631104,100.112602234,0
